Data;Godzina;CRO;CROs;CROz
20220401;1;442,80;442,80;442,80
20220401;2;450,85;453,55;453,55
20220401;3;451,61;451,61;451,61
20220401;4;446,42;446,42;446,42
20220401;5;450,17;483,72;483,72
20220401;6;485,41;582,82;582,82
20220401;7;505,00;608,04;608,04
20220401;8;532,29;532,29;532,29
20220401;9;586,51;586,51;586,51
20220401;10;604,61;604,61;604,61
20220401;11;622,04;622,04;622,04
20220401;12;624,18;624,18;624,18
20220401;13;589,84;589,84;589,84
20220401;14;585,58;585,58;585,58
20220401;15;585,58;585,58;585,58
20220401;16;605,00;605,00;605,00
20220401;17;637,96;637,96;637,96
20220401;18;646,00;646,00;646,00
20220401;19;532,28;502,40;502,40
20220401;20;606,60;606,60;606,60
20220401;21;630,91;630,91;630,91
20220401;22;532,28;487,32;487,32
20220401;23;500,00;614,74;614,74
20220401;24;442,80;442,80;442,80
20220402;1;436,67;436,67;436,67
20220402;2;414,43;414,43;414,43
20220402;3;436,67;436,67;436,67
20220402;4;414,09;414,09;414,09
20220402;5;414,09;414,09;414,09
20220402;6;436,67;436,67;436,67
20220402;7;436,67;436,67;436,67
20220402;8;456,60;456,60;456,60
20220402;9;495,67;495,67;495,67
20220402;10;506,66;647,06;647,06
20220402;11;499,98;579,80;579,80
20220402;12;488,27;505,07;505,07
20220402;13;466,02;464,54;464,54
20220402;14;436,71;436,71;436,71
20220402;15;431,67;431,67;431,67
20220402;16;438,30;438,30;438,30
20220402;17;464,00;464,00;464,00
20220402;18;475,22;475,22;475,22
20220402;19;499,98;499,98;499,98
20220402;20;525,39;801,90;801,90
20220402;21;557,00;861,36;861,36
20220402;22;525,38;657,96;657,96
20220402;23;525,38;525,38;525,38
20220402;24;466,02;466,02;466,02
20220403;1;429,62;429,62;429,62
20220403;2;407,00;407,00;407,00
20220403;3;407,00;407,00;407,00
20220403;4;407,00;407,00;407,00
20220403;5;407,14;407,14;407,14
20220403;6;407,00;407,00;407,00
20220403;7;395,40;395,40;395,40
20220403;8;464,67;437,89;437,89
20220403;9;494,24;494,24;494,24
20220403;10;494,31;494,31;494,31
20220403;11;467,66;467,66;467,66
20220403;12;467,58;467,58;467,58
20220403;13;471,11;471,11;471,11
20220403;14;467,58;467,58;467,58
20220403;15;474,11;474,11;474,11
20220403;16;464,67;464,67;464,67
20220403;17;461,11;461,11;461,11
20220403;18;500,72;500,72;500,72
20220403;19;559,48;559,48;559,48
20220403;20;611,30;735,00;735,00
20220403;21;584,72;797,20;797,20
20220403;22;505,90;607,84;607,84
20220403;23;486,95;498,97;498,97
20220403;24;441,61;429,71;429,71
20220404;1;425,18;399,80;399,80
20220404;2;439,94;399,31;399,31
20220404;3;441,65;386,51;386,51
20220404;4;440,01;372,93;372,93
20220404;5;455,24;455,24;455,24
20220404;6;445,35;445,35;445,35
20220404;7;481,85;524,99;524,99
20220404;8;539,90;539,90;539,90
20220404;9;512,22;478,49;478,49
20220404;10;497,23;418,66;418,66
20220404;11;461,49;399,12;399,12
