Data;Godzina;COR;CRO;CROs;CROz
20200601;1;-;116,00;116,00;116,00
20200601;2;-;146,88;146,88;146,88
20200601;3;-;146,88;146,88;146,88
20200601;4;-;146,88;146,88;146,88
20200601;5;-;146,88;146,88;146,88
20200601;6;-;146,88;146,88;146,88
20200601;7;-;161,50;161,50;161,50
20200601;8;24,90;180,49;180,49;180,49
20200601;9;29,73;246,17;246,17;246,17
20200601;10;28,27;182,46;182,46;182,46
20200601;11;26,81;180,13;180,13;180,13
20200601;12;25,91;161,50;161,50;161,50
20200601;13;24,47;161,50;161,50;161,50
20200601;14;21,59;146,88;146,88;146,88
20200601;15;21,02;146,88;146,88;146,88
20200601;16;19,92;146,88;146,88;146,88
20200601;17;19,38;146,89;146,89;146,89
20200601;18;19,20;161,50;161,50;161,50
20200601;19;20,39;161,50;161,50;161,50
20200601;20;22,92;212,73;212,73;212,73
20200601;21;24,18;243,53;243,53;243,53
20200601;22;24,80;227,12;227,12;227,12
20200601;23;-;210,23;210,23;210,23
20200601;24;-;181,20;181,20;181,20
20200602;1;-;161,25;161,25;161,25
20200602;2;-;156,83;156,83;156,83
20200602;3;-;146,68;146,68;146,68
20200602;4;-;152,34;152,34;152,34
20200602;5;-;161,25;161,25;161,25
20200602;6;-;161,25;161,25;161,25
20200602;7;-;203,26;203,26;203,26
20200602;8;32,31;246,91;246,91;246,91
20200602;9;30,46;255,07;255,07;255,07
20200602;10;30,60;251,42;251,42;251,42
20200602;11;28,40;218,39;218,39;218,39
20200602;12;27,23;179,99;179,99;179,99
20200602;13;26,38;179,99;179,99;179,99
20200602;14;24,55;241,91;241,91;241,91
20200602;15;22,68;243,86;243,86;243,86
20200602;16;21,86;185,96;185,96;185,96
20200602;17;21,65;217,53;217,53;217,53
20200602;18;21,47;242,06;242,06;242,06
20200602;19;21,88;185,96;185,96;185,96
20200602;20;26,08;242,97;242,97;242,97
20200602;21;25,27;247,02;247,02;247,02
20200602;22;24,70;248,36;248,36;248,36
20200602;23;-;216,68;216,68;216,68
20200602;24;-;165,84;165,84;165,84
20200603;1;-;161,25;161,25;161,25
20200603;2;-;161,25;161,25;161,25
20200603;3;-;174,15;174,15;174,15
20200603;4;-;196,22;196,22;196,22
20200603;5;-;185,89;185,89;185,89
20200603;6;-;175,65;175,65;175,65
20200603;7;-;221,07;221,07;221,07
20200603;8;30,05;238,54;238,54;238,54
20200603;9;38,47;264,58;264,58;264,58
20200603;10;37,23;265,75;265,75;265,75
20200603;11;33,66;250,89;250,89;250,89
20200603;12;34,13;246,91;246,91;246,91
20200603;13;34,22;238,54;238,54;238,54
20200603;14;32,79;239,41;239,41;239,41
20200603;15;29,94;238,54;238,54;238,54
20200603;16;26,06;185,89;185,89;185,89
20200603;17;24,20;241,91;241,91;241,91
20200603;18;23,23;243,90;243,90;243,90
20200603;19;24,72;185,89;185,89;185,89
20200603;20;25,10;244,73;244,73;244,73
20200603;21;24,25;241,41;241,41;241,41
20200603;22;25,78;239,41;239,41;239,41
20200603;23;-;231,00;231,00;231,00
20200603;24;-;196,22;196,22;196,22
20200604;1;-;195,90;195,90;195,90
20200604;2;-;188,49;188,49;188,49
20200604;3;-;188,49;188,49;188,49
20200604;4;-;188,49;188,49;188,49
20200604;5;-;188,49;188,49;188,49
20200604;6;-;188,49;188,49;188,49
20200604;7;-;219,54;219,54;219,54
20200604;8;30,01;241,26;241,26;241,26
20200604;9;32,81;270,89;270,89;270,89
20200604;10;33,35;270,89;270,89;270,89
20200604;11;32,78;258,05;258,05;258,05
20200604;12;32,74;264,91;264,91;264,91
20200604;13;33,45;285,89;285,89;285,89
20200604;14;33,33;299,37;299,37;299,37
20200604;15;31,72;264,91;264,91;264,91
20200604;16;27,44;243,31;243,31;243,31
20200604;17;28,19;260,91;260,91;260,91
20200604;18;24,91;241,56;241,56;241,56
20200604;19;21,79;241,26;241,26;241,26
20200604;20;22,66;243,00;243,00;243,00
20200604;21;22,59;242,11;242,11;242,11
20200604;22;24,34;238,15;238,15;238,15
20200604;23;-;222,03;222,03;222,03
20200604;24;-;216,64;216,64;216,64
20200605;1;-;215,34;215,34;215,34
20200605;2;-;193,68;193,68;193,68
20200605;3;-;215,34;215,34;215,34
20200605;4;-;215,37;215,37;215,37
20200605;5;-;215,40;215,40;215,40
20200605;6;-;215,41;215,41;215,41
20200605;7;-;220,20;220,20;220,20
20200605;8;23,62;245,73;245,73;245,73
20200605;9;25,32;247,40;247,40;247,40
20200605;10;24,57;250,81;250,81;250,81
20200605;11;22,95;245,40;245,40;245,40
20200605;12;23,64;249,52;249,52;249,52
20200605;13;24,04;250,91;250,91;250,91
20200605;14;23,40;243,90;243,90;243,90
20200605;15;22,43;242,28;242,28;242,28
20200605;16;21,73;242,08;242,08;242,08
20200605;17;21,84;241,66;241,66;241,66
20200605;18;21,16;241,59;241,59;241,59
20200605;19;21,96;241,88;241,88;241,88
