Data;Godzina;CRO;CROs;CROz
20220601;1;936,79;936,79;936,79
20220601;2;750,89;778,84;778,84
20220601;3;600,91;764,78;764,78
20220601;4;600,91;766,86;766,86
20220601;5;600,91;762,71;762,71
20220601;6;690,71;827,46;827,46
20220601;7;651,62;962,62;962,62
20220601;8;774,00;774,00;774,00
20220601;9;774,50;774,50;774,50
20220601;10;755,01;755,01;755,01
20220601;11;600,91;600,91;600,91
20220601;12;600,91;600,91;600,91
20220601;13;600,91;600,91;600,91
20220601;14;622,05;599,89;599,89
20220601;15;604,45;552,78;552,78
20220601;16;590,03;561,75;561,75
20220601;17;656,94;600,62;600,62
20220601;18;775,00;775,00;775,00
20220601;19;1100,89;1100,89;1100,89
20220601;20;1248,00;1248,00;1248,00
20220601;21;1248,00;1248,00;1248,00
20220601;22;1219,77;1219,77;1219,77
20220601;23;1100,89;1100,89;1100,89
20220601;24;1100,89;1100,89;1100,89
20220602;1;930,00;930,00;930,00
20220602;2;699,91;820,16;820,16
20220602;3;606,89;786,99;786,99
20220602;4;606,89;765,74;765,74
20220602;5;546,16;759,10;759,10
20220602;6;578,28;776,36;776,36
20220602;7;759,36;887,82;887,82
20220602;8;816,76;853,46;853,46
20220602;9;1072,64;1072,64;1072,64
20220602;10;785,96;785,96;785,96
20220602;11;585,70;530,91;530,91
20220602;12;585,71;585,71;585,71
20220602;13;582,40;519,57;519,57
20220602;14;552,79;463,07;463,07
20220602;15;552,09;457,57;457,57
20220602;16;571,08;571,08;571,08
20220602;17;585,70;585,70;585,70
20220602;18;592,47;613,37;613,37
20220602;19;717,23;833,73;833,73
20220602;20;1173,00;1173,00;1173,00
20220602;21;1114,63;1114,63;1114,63
20220602;22;1173,00;1173,00;1173,00
20220602;23;800,89;1049,86;1049,86
20220602;24;800,89;905,04;905,04
20220603;1;737,45;855,25;855,25
20220603;2;717,46;768,74;768,74
20220603;3;630,20;751,42;751,42
20220603;4;600,91;750,25;750,25
20220603;5;600,91;753,62;753,62
20220603;6;717,51;787,25;787,25
20220603;7;745,89;946,29;946,29
20220603;8;785,80;914,30;914,30
20220603;9;734,31;864,14;864,14
20220603;10;556,94;556,94;556,94
20220603;11;572,51;572,51;572,51
20220603;12;555,94;555,94;555,94
20220603;13;555,37;555,37;555,37
20220603;14;494,96;494,96;494,96
20220603;15;552,88;552,88;552,88
20220603;16;555,37;555,37;555,37
20220603;17;600,91;600,91;600,91
20220603;18;748,27;748,27;748,27
20220603;19;734,32;734,32;734,32
20220603;20;748,27;748,27;748,27
20220603;21;811,29;1116,41;1116,41
20220603;22;748,27;1022,38;1022,38
20220603;23;726,00;1027,71;1027,71
20220603;24;504,60;884,21;884,21
20220604;1;606,83;824,57;824,57
20220604;2;707,98;766,77;766,77
20220604;3;707,98;750,24;750,24
20220604;4;588,41;737,99;737,99
20220604;5;588,41;729,94;729,94
20220604;6;606,89;692,20;692,20
20220604;7;588,40;742,14;742,14
20220604;8;588,40;826,41;826,41
20220604;9;700,91;874,52;874,52
20220604;10;707,98;887,08;887,08
20220604;11;1115,92;1115,92;1115,92
20220604;12;1115,92;1115,92;1115,92
20220604;13;1115,92;1115,92;1115,92
20220604;14;750,26;750,26;750,26
20220604;15;645,55;655,91;655,91
20220604;16;677,72;677,72;677,72
20220604;17;701,49;703,09;703,09
20220604;18;721,85;798,96;798,96
20220604;19;800,77;921,44;921,44
20220604;20;892,00;987,10;987,10
20220604;21;874,50;1017,74;1017,74
20220604;22;874,00;1000,26;1000,26
20220604;23;873,00;971,80;971,80
20220604;24;721,85;859,07;859,07
20220605;1;697,85;715,49;715,49
20220605;2;599,21;630,09;630,09
20220605;3;513,48;632,25;632,25
20220605;4;510,25;613,51;613,51
20220605;5;500,91;610,84;610,84
20220605;6;408,96;408,96;408,96
20220605;7;500,83;500,83;500,83
20220605;8;513,34;600,28;600,28
20220605;9;551,55;569,13;569,13
20220605;10;513,32;512,10;512,10
20220605;11;451,87;439,65;439,65
20220605;12;430,62;425,32;425,32
20220605;13;499,82;417,91;417,91
20220605;14;500,84;419,33;419,33
20220605;15;492,13;415,34;415,34
20220605;16;430,62;417,70;417,70
20220605;17;416,32;416,32;416,32
20220605;18;489,04;489,04;489,04
20220605;19;599,21;599,21;599,21
20220605;20;697,85;828,11;828,11
20220605;21;732,03;906,57;906,57
20220605;22;766,67;895,81;895,81
20220605;23;700,91;792,56;792,56
20220605;24;489,04;489,04;489,04
20220606;1;415,10;415,10;415,10
20220606;2;402,64;402,64;402,64
20220606;3;397,23;397,23;397,23
20220606;4;387,07;387,07;387,07
20220606;5;385,66;385,66;385,66
20220606;6;401,97;401,97;401,97
20220606;7;570,27;570,27;570,27
20220606;8;791,95;791,95;791,95
20220606;9;1030,00;1030,00;1030,00
20220606;10;934,81;934,81;934,81
20220606;11;768,37;768,37;768,37
20220606;12;752,94;752,94;752,94
20220606;13;778,56;778,56;778,56
20220606;14;930,00;930,00;930,00
20220606;15;930,00;930,00;930,00
20220606;16;930,00;930,00;930,00
20220606;17;1030,00;1030,00;1030,00
20220606;18;1169,00;1169,00;1169,00
20220606;19;1189,00;1189,00;1189,00
20220606;20;1199,00;1199,00;1199,00
20220606;21;1179,00;1179,00;1179,00
20220606;22;1169,00;1169,00;1169,00
20220606;23;1105,99;1105,99;1105,99
20220606;24;751,96;898,89;898,89
20220607;1;716,02;760,60;760,60
20220607;2;650,89;710,39;710,39
20220607;3;630,00;679,57;679,57
20220607;4;615,00;615,00;615,00
20220607;5;608,10;608,10;608,10
20220607;6;611,89;611,89;611,89
20220607;7;1050,00;1050,00;1050,00
20220607;8;1117,00;1117,00;1117,00
20220607;9;1118,84;1118,84;1118,84
20220607;10;1072,10;1072,10;1072,10
20220607;11;709,07;709,07;709,07
20220607;12;1000,00;1000,00;1000,00
20220607;13;940,00;940,00;940,00
20220607;14;1063,53;1063,53;1063,53
20220607;15;1118,84;1118,84;1118,84
20220607;16;1118,84;1118,84;1118,84
20220607;17;1276,00;1276,00;1276,00
20220607;18;1266,00;1266,00;1266,00
20220607;19;1118,84;1125,64;1125,64
20220607;20;1118,84;1134,75;1134,75
20220607;21;1118,84;1183,12;1183,12
20220607;22;897,00;1131,93;1131,93
20220607;23;891,00;1073,94;1073,94
20220607;24;743,78;985,88;985,88
20220608;1;721,55;889,53;889,53
20220608;2;636,10;828,37;828,37
20220608;3;593,53;795,87;795,87
20220608;4;600,89;786,46;786,46
20220608;5;618,00;771,83;771,83
20220608;6;625,35;800,39;800,39
20220608;7;634,05;1065,25;1065,25
20220608;8;796,94;1063,05;1063,05
20220608;9;764,08;1085,99;1085,99
20220608;10;721,55;1024,93;1024,93
20220608;11;722,23;959,94;959,94
20220608;12;940,00;940,00;940,00
20220608;13;967,60;967,60;967,60
20220608;14;715,21;896,37;896,37
20220608;15;631,89;924,39;924,39
20220608;16;715,21;998,58;998,58
20220608;17;631,89;1026,85;1026,85
20220608;18;630,89;1065,24;1065,24
20220608;19;715,21;1114,78;1114,78
20220608;20;1092,32;1199,89;1199,89
20220608;21;1080,00;1237,95;1237,95
20220608;22;941,00;1122,10;1122,10
20220608;23;715,21;1087,90;1087,90
20220608;24;613,59;985,35;985,35
20220609;1;690,89;795,42;795,42
20220609;2;690,88;743,70;743,70
20220609;3;690,88;715,84;715,84
20220609;4;690,89;717,47;717,47
20220609;5;690,88;705,14;705,14
20220609;6;690,04;717,55;717,55
20220609;7;650,89;985,73;985,73
20220609;8;855,89;1054,45;1054,45
20220609;9;1131,15;1131,15;1131,15
20220609;10;855,89;1000,65;1000,65
20220609;11;690,89;880,58;880,58
20220609;12;690,89;874,59;874,59
20220609;13;662,80;662,80;662,80
20220609;14;690,88;690,88;690,88
20220609;15;690,88;690,88;690,88
20220609;16;690,89;915,39;915,39
20220609;17;855,89;970,21;970,21
20220609;18;940,00;1051,46;1051,46
20220609;19;910,00;1049,23;1049,23
20220609;20;914,00;1110,99;1110,99
20220609;21;855,89;1164,50;1164,50
20220609;22;600,23;600,23;600,23
20220609;23;602,04;602,04;602,04
20220609;24;526,58;526,58;526,58
20220610;1;827,49;827,49;827,49
20220610;2;715,09;758,34;758,34
20220610;3;713,06;730,94;730,94
20220610;4;688,13;733,68;733,68
20220610;5;688,12;688,12;688,12
20220610;6;688,12;699,30;699,30
20220610;7;688,13;858,28;858,28
20220610;8;967,45;967,45;967,45
20220610;9;1000,09;1000,09;1000,09
20220610;10;708,35;708,35;708,35
20220610;11;606,91;606,91;606,91
20220610;12;541,61;541,61;541,61
20220610;13;522,54;522,54;522,54
20220610;14;540,61;540,61;540,61
20220610;15;522,54;522,54;522,54
20220610;16;489,85;489,85;489,85
20220610;17;540,41;540,41;540,41
20220610;18;606,91;606,91;606,91
20220610;19;735,61;735,61;735,61
20220610;20;829,50;829,50;829,50
20220610;21;1093,00;1093,00;1093,00
20220610;22;840,00;1029,93;1029,93
20220610;23;1104,33;1104,33;1104,33
20220610;24;965,91;965,91;965,91
20220611;1;1032,00;1032,00;1032,00
20220611;2;830,27;830,27;830,27
20220611;3;784,95;784,95;784,95
20220611;4;761,16;761,16;761,16
20220611;5;759,86;759,86;759,86
20220611;6;633,30;606,43;606,43
20220611;7;600,91;600,91;600,91
20220611;8;600,91;600,91;600,91
20220611;9;680,00;680,00;680,00
20220611;10;557,00;557,00;557,00
20220611;11;482,00;482,00;482,00
20220611;12;442,92;442,92;442,92
20220611;13;389,07;389,07;389,07
20220611;14;413,43;413,43;413,43
20220611;15;408,99;408,99;408,99
20220611;16;442,92;442,92;442,92
20220611;17;514,07;514,07;514,07
20220611;18;700,02;692,52;692,52
20220611;19;864,87;864,87;864,87
20220611;20;938,11;938,11;938,11
20220611;21;1025,11;1025,11;1025,11
20220611;22;1015,27;1015,27;1015,27
20220611;23;1062,00;1062,00;1062,00
20220611;24;945,91;945,91;945,91
20220612;1;754,50;754,50;754,50
20220612;2;751,31;751,31;751,31
20220612;3;681,59;681,59;681,59
20220612;4;541,99;541,99;541,99
20220612;5;541,99;544,73;544,73
20220612;6;518,07;518,07;518,07
20220612;7;495,69;446,23;446,23
20220612;8;531,22;531,22;531,22
20220612;9;504,96;421,05;421,05
20220612;10;473,09;389,57;389,57
20220612;11;473,09;473,09;473,09
20220612;12;459,21;459,21;459,21
20220612;13;438,82;438,82;438,82
20220612;14;438,82;438,82;438,82
20220612;15;458,57;458,57;458,57
20220612;16;473,09;473,09;473,09
20220612;17;473,12;473,12;473,12
20220612;18;527,26;527,26;527,26
20220612;19;754,50;754,50;754,50
20220612;20;838,98;842,15;842,15
20220612;21;951,04;951,04;951,04
20220612;22;1029,42;1029,42;1029,42
20220612;23;981,26;981,26;981,26
20220612;24;707,93;787,68;787,68
20220613;1;729,07;752,89;752,89
20220613;2;701,36;706,80;706,80
20220613;3;648,71;670,44;670,44
20220613;4;648,68;654,48;654,48
20220613;5;648,70;648,70;648,70
20220613;6;600,91;660,13;660,13
20220613;7;603,79;973,09;973,09
20220613;8;751,09;956,89;956,89
20220613;9;1000,05;1000,05;1000,05
20220613;10;733,54;846,40;846,40
20220613;11;760,85;760,85;760,85
