Data;Godzina;CRO;CROs;CROz
20211201;1;494,70;494,70;494,70
20211201;2;454,69;454,69;454,69
20211201;3;441,86;441,86;441,86
20211201;4;441,92;441,92;441,92
20211201;5;447,99;447,99;447,99
20211201;6;493,68;493,68;493,68
20211201;7;860,89;860,89;860,89
20211201;8;750,00;750,00;750,00
20211201;9;1024,04;1024,04;1024,04
20211201;10;781,98;781,98;781,98
20211201;11;660,77;660,77;660,77
20211201;12;666,88;666,88;666,88
20211201;13;728,02;728,02;728,02
20211201;14;728,02;728,02;728,02
20211201;15;598,80;598,80;598,80
20211201;16;530,22;530,22;530,22
20211201;17;522,64;522,64;522,64
20211201;18;552,25;552,25;552,25
20211201;19;548,09;548,09;548,09
20211201;20;551,35;551,35;551,35
20211201;21;512,50;512,50;512,50
20211201;22;498,59;498,59;498,59
20211201;23;428,98;428,98;428,98
20211201;24;409,26;409,26;409,26
20211202;1;418,94;418,94;418,94
20211202;2;398,18;398,18;398,18
20211202;3;409,70;409,70;409,70
20211202;4;409,69;409,69;409,69
20211202;5;399,69;399,69;399,69
20211202;6;448,52;448,52;448,52
20211202;7;516,61;516,61;516,61
20211202;8;483,73;483,73;483,73
20211202;9;480,75;480,75;480,75
20211202;10;480,75;480,75;480,75
20211202;11;466,63;466,63;466,63
20211202;12;463,44;463,44;463,44
20211202;13;461,39;461,39;461,39
20211202;14;480,75;480,75;480,75
20211202;15;480,75;480,75;480,75
20211202;16;560,89;560,89;560,89
20211202;17;604,18;604,18;604,18
20211202;18;700,00;700,00;700,00
20211202;19;750,00;750,00;750,00
20211202;20;734,54;734,54;734,54
20211202;21;741,71;741,71;741,71
20211202;22;754,00;754,00;754,00
20211202;23;516,62;516,62;516,62
20211202;24;497,68;497,68;497,68
20211203;1;591,25;591,25;591,25
20211203;2;515,16;515,16;515,16
20211203;3;456,47;456,47;456,47
20211203;4;451,96;451,96;451,96
20211203;5;451,94;451,94;451,94
20211203;6;456,40;456,40;456,40
20211203;7;591,25;591,25;591,25
20211203;8;459,82;459,82;459,82
20211203;9;498,49;498,49;498,49
20211203;10;504,72;504,72;504,72
20211203;11;441,25;441,25;441,25
20211203;12;412,65;412,65;412,65
20211203;13;432,68;432,68;432,68
20211203;14;470,13;470,13;470,13
20211203;15;580,34;580,34;580,34
