Data;Godzina;CRO;CROs;CROz
20210301;1;175,93;175,93;175,93
20210301;2;174,26;174,26;174,26
20210301;3;172,64;172,64;172,64
20210301;4;206,68;206,68;206,68
20210301;5;243,77;243,77;243,77
20210301;6;270,87;270,87;270,87
20210301;7;328,29;328,29;328,29
20210301;8;336,55;336,55;336,55
20210301;9;371,33;371,33;371,33
20210301;10;437,82;437,82;437,82
20210301;11;379,59;379,59;379,59
20210301;12;376,04;376,04;376,04
20210301;13;361,05;361,05;361,05
20210301;14;358,41;358,41;358,41
20210301;15;351,09;351,09;351,09
20210301;16;348,13;348,13;348,13
20210301;17;335,65;335,65;335,65
20210301;18;254,66;254,66;254,66
20210301;19;310,97;310,97;310,97
20210301;20;327,93;327,93;327,93
20210301;21;333,05;333,05;333,05
20210301;22;301,15;301,15;301,15
20210301;23;278,89;278,89;278,89
20210301;24;254,52;254,52;254,52
20210302;1;242,85;242,85;242,85
20210302;2;243,01;243,01;243,01
20210302;3;242,59;242,59;242,59
20210302;4;242,59;242,59;242,59
20210302;5;242,61;242,61;242,61
20210302;6;262,73;262,73;262,73
20210302;7;289,15;289,15;289,15
20210302;8;318,88;318,88;318,88
20210302;9;318,88;318,88;318,88
20210302;10;330,59;330,59;330,59
20210302;11;297,48;297,48;297,48
20210302;12;286,99;286,99;286,99
20210302;13;282,52;282,52;282,52
20210302;14;285,67;285,67;285,67
20210302;15;291,41;291,41;291,41
20210302;16;292,38;292,38;292,38
20210302;17;310,11;310,11;310,11
20210302;18;318,88;318,88;318,88
20210302;19;296,82;296,82;296,82
20210302;20;310,12;310,12;310,12
20210302;21;347,38;347,38;347,38
20210302;22;322,63;322,63;322,63
20210302;23;282,49;282,49;282,49
20210302;24;273,10;273,10;273,10
20210303;1;254,09;254,09;254,09
20210303;2;255,89;255,89;255,89
20210303;3;247,71;247,71;247,71
20210303;4;248,84;248,84;248,84
20210303;5;254,65;254,65;254,65
20210303;6;273,24;273,24;273,24
20210303;7;326,52;326,52;326,52
20210303;8;354,00;354,00;354,00
20210303;9;349,29;349,29;349,29
20210303;10;327,97;327,97;327,97
20210303;11;346,63;346,63;346,63
20210303;12;339,80;339,80;339,80
20210303;13;332,28;332,28;332,28
20210303;14;328,27;328,27;328,27
20210303;15;322,63;322,63;322,63
20210303;16;339,98;339,98;339,98
20210303;17;346,64;346,64;346,64
20210303;18;350,89;350,89;350,89
20210303;19;354,00;354,00;354,00
20210303;20;353,41;353,41;353,41
20210303;21;315,05;315,05;315,05
20210303;22;277,41;277,41;277,41
20210303;23;272,64;272,64;272,64
20210303;24;255,29;255,29;255,29
20210304;1;182,88;182,88;182,88
20210304;2;182,88;182,88;182,88
20210304;3;182,88;182,88;182,88
20210304;4;111,29;111,29;111,29
20210304;5;83,00;83,00;83,00
20210304;6;182,88;182,88;182,88
20210304;7;204,65;204,65;204,65
20210304;8;184,61;184,61;184,61
20210304;9;310,11;310,11;310,11
20210304;10;338,25;338,25;338,25
20210304;11;315,85;315,85;315,85
20210304;12;318,29;318,29;318,29
20210304;13;321,64;321,64;321,64
20210304;14;338,46;338,46;338,46
20210304;15;336,31;336,31;336,31
20210304;16;348,89;348,89;348,89
20210304;17;336,27;336,27;336,27
20210304;18;318,88;318,88;318,88
20210304;19;329,57;329,57;329,57
20210304;20;337,25;337,25;337,25
20210304;21;347,38;347,38;347,38
20210304;22;319,86;319,86;319,86
20210304;23;281,18;281,18;281,18
20210304;24;282,91;282,91;282,91
20210305;1;204,64;204,64;204,64
20210305;2;250,13;250,13;250,13
20210305;3;241,70;241,70;241,70
20210305;4;245,09;245,09;245,09
20210305;5;239,48;239,48;239,48
20210305;6;250,68;250,68;250,68
20210305;7;299,22;299,22;299,22
20210305;8;340,00;340,00;340,00
20210305;9;353,27;353,27;353,27
20210305;10;350,40;350,40;350,40
20210305;11;345,90;345,90;345,90
20210305;12;338,79;338,79;338,79
20210305;13;345,63;345,63;345,63
20210305;14;345,91;345,91;345,91
20210305;15;345,91;345,91;345,91
20210305;16;343,97;343,97;343,97
20210305;17;340,00;340,00;340,00
20210305;18;350,44;350,44;350,44
20210305;19;368,21;368,21;368,21
20210305;20;350,72;350,72;350,72
20210305;21;350,44;350,44;350,44
20210305;22;318,82;318,82;318,82
20210305;23;280,87;280,87;280,87
20210305;24;273,42;273,42;273,42
20210306;1;205,01;205,01;205,01
20210306;2;205,01;205,01;205,01
20210306;3;204,58;204,58;204,58
20210306;4;204,72;204,72;204,72
20210306;5;204,87;204,87;204,87
20210306;6;268,58;268,58;268,58
20210306;7;272,84;272,84;272,84
20210306;8;302,26;302,26;302,26
20210306;9;311,66;311,66;311,66
20210306;10;330,18;330,18;330,18
20210306;11;181,40;181,40;181,40
20210306;12;181,40;181,40;181,40
20210306;13;181,40;181,40;181,40
20210306;14;113,39;113,39;113,39
20210306;15;181,40;181,40;181,40
20210306;16;208,16;208,16;208,16
20210306;17;181,40;181,40;181,40
20210306;18;287,83;287,83;287,83
20210306;19;318,24;318,24;318,24
20210306;20;295,82;295,82;295,82
20210306;21;267,58;267,58;267,58
20210306;22;267,58;267,58;267,58
20210306;23;212,64;212,64;212,64
20210306;24;181,40;181,40;181,40
20210307;1;241,31;241,31;241,31
20210307;2;185,37;185,37;185,37
20210307;3;185,37;185,37;185,37
20210307;4;241,28;241,28;241,28
20210307;5;241,29;241,29;241,29
20210307;6;185,37;185,37;185,37
20210307;7;185,37;185,37;185,37
20210307;8;185,37;185,37;185,37
20210307;9;120,00;120,00;120,00
20210307;10;185,37;185,37;185,37
20210307;11;185,37;185,37;185,37
20210307;12;185,37;185,37;185,37
20210307;13;236,07;236,07;236,07
20210307;14;185,37;185,37;185,37
20210307;15;185,37;185,37;185,37
20210307;16;236,07;236,07;236,07
20210307;17;185,37;185,37;185,37
20210307;18;89,73;89,73;89,73
20210307;19;81,24;81,24;81,24
20210307;20;185,37;185,37;185,37
20210307;21;185,37;185,37;185,37
20210307;22;185,37;185,37;185,37
20210307;23;271,37;271,37;271,37
20210307;24;276,30;276,30;276,30
20210308;1;209,20;209,20;209,20
20210308;2;188,63;188,63;188,63
20210308;3;186,86;186,86;186,86
20210308;4;205,92;205,92;205,92
20210308;5;207,55;207,55;207,55
20210308;6;251,22;251,22;251,22
20210308;7;308,56;308,56;308,56
20210308;8;315,77;315,77;315,77
20210308;9;315,77;315,77;315,77
20210308;10;295,11;295,11;295,11
20210308;11;186,86;186,86;186,86
20210308;12;90,00;90,00;90,00
20210308;13;186,86;186,86;186,86
20210308;14;297,42;297,42;297,42
20210308;15;186,86;186,86;186,86
20210308;16;186,86;186,86;186,86
20210308;17;190,43;190,43;190,43
20210308;18;297,18;297,18;297,18
20210308;19;358,00;358,00;358,00
20210308;20;353,79;353,79;353,79
20210308;21;394,64;394,64;394,64
20210308;22;353,38;353,38;353,38
20210308;23;282,07;282,07;282,07
20210308;24;205,93;205,93;205,93
20210309;1;274,57;274,57;274,57
20210309;2;274,52;274,52;274,52
20210309;3;276,24;276,24;276,24
20210309;4;273,81;273,81;273,81
20210309;5;279,39;279,39;279,39
20210309;6;320,93;320,93;320,93
20210309;7;355,56;355,56;355,56
20210309;8;354,15;354,15;354,15
20210309;9;296,80;296,80;296,80
20210309;10;293,14;293,14;293,14
20210309;11;193,01;193,01;193,01
20210309;12;354,16;354,16;354,16
20210309;13;354,17;354,17;354,17
20210309;14;355,56;355,56;355,56
20210309;15;354,17;354,17;354,17
20210309;16;354,17;354,17;354,17
20210309;17;355,55;355,55;355,55
20210309;18;354,16;354,16;354,16
20210309;19;354,14;354,14;354,14
20210309;20;354,14;354,14;354,14
20210309;21;355,55;355,55;355,55
20210309;22;354,16;354,16;354,16
20210309;23;283,72;283,72;283,72
20210309;24;304,01;304,01;304,01
20210310;1;261,01;261,01;261,01
20210310;2;281,84;281,84;281,84
20210310;3;281,84;281,84;281,84
20210310;4;281,84;281,84;281,84
20210310;5;281,79;281,79;281,79
20210310;6;339,88;339,88;339,88
20210310;7;358,65;358,65;358,65
20210310;8;297,10;297,10;297,10
20210310;9;362,55;362,55;362,55
20210310;10;299,29;299,29;299,29
20210310;11;358,64;358,64;358,64
20210310;12;359,14;359,14;359,14
20210310;13;368,38;368,38;368,38
20210310;14;359,13;359,13;359,13
20210310;15;368,89;368,89;368,89
20210310;16;359,14;359,14;359,14
20210310;17;358,64;358,64;358,64
20210310;18;358,64;358,64;358,64
20210310;19;359,14;359,14;359,14
