Data;Godzina;COR;CRO;CROs;CROz
20200401;1;-;72,12;72,12;72,12
20200401;2;-;71,24;71,24;71,24
20200401;3;-;71,24;71,24;71,24
20200401;4;-;71,12;71,12;71,12
20200401;5;-;71,12;71,12;71,12
20200401;6;-;71,24;71,24;71,24
20200401;7;-;71,24;71,24;71,24
20200401;8;19,40;71,24;71,24;71,24
20200401;9;19,48;140,75;140,75;140,75
20200401;10;18,83;154,10;154,10;154,10
20200401;11;17,62;71,24;71,24;71,24
20200401;12;18,24;71,24;71,24;71,24
20200401;13;18,20;71,24;71,24;71,24
20200401;14;17,93;72,12;72,12;72,12
20200401;15;17,82;71,24;71,24;71,24
20200401;16;17,59;71,24;71,24;71,24
20200401;17;17,55;71,24;71,24;71,24
20200401;18;17,65;140,75;140,75;140,75
20200401;19;17,95;140,75;140,75;140,75
20200401;20;19,93;140,75;140,75;140,75
20200401;21;21,10;140,75;140,75;140,75
20200401;22;20,78;140,75;140,75;140,75
20200401;23;-;140,75;140,75;140,75
20200401;24;-;140,75;140,75;140,75
20200402;1;-;140,83;140,83;140,83
20200402;2;-;140,83;140,83;140,83
20200402;3;-;140,83;140,83;140,83
20200402;4;-;140,83;140,83;140,83
20200402;5;-;72,24;72,24;72,24
20200402;6;-;140,83;140,83;140,83
20200402;7;-;140,83;140,83;140,83
20200402;8;18,89;140,83;140,83;140,83
20200402;9;19,35;154,19;154,19;154,19
20200402;10;20,35;154,19;154,19;154,19
20200402;11;20,44;154,19;154,19;154,19
20200402;12;20,59;154,19;154,19;154,19
20200402;13;19,03;72,12;72,12;72,12
20200402;14;19,09;71,24;71,24;71,24
20200402;15;18,89;71,24;71,24;71,24
20200402;16;18,39;71,24;71,24;71,24
20200402;17;18,12;71,24;71,24;71,24
20200402;18;19,94;140,83;140,83;140,83
20200402;19;20,51;169,96;169,96;169,96
20200402;20;21,85;154,19;154,19;154,19
20200402;21;20,67;179,42;179,42;179,42
20200402;22;19,51;140,83;140,83;140,83
20200402;23;-;140,83;140,83;140,83
20200402;24;-;140,83;140,83;140,83
20200403;1;-;99,29;99,29;99,29
20200403;2;-;71,24;71,24;71,24
20200403;3;-;71,00;71,00;71,00
20200403;4;-;70,01;70,01;70,01
20200403;5;-;71,00;71,00;71,00
20200403;6;-;71,24;71,24;71,24
20200403;7;-;72,00;72,00;72,00
20200403;8;19,17;71,24;71,24;71,24
20200403;9;20,52;71,24;71,24;71,24
20200403;10;20,08;71,24;71,24;71,24
20200403;11;19,38;71,24;71,24;71,24
20200403;12;18,07;71,24;71,24;71,24
20200403;13;19,11;141,84;141,84;141,84
20200403;14;19,20;141,84;141,84;141,84
20200403;15;18,66;71,24;71,24;71,24
20200403;16;18,07;71,24;71,24;71,24
20200403;17;18,45;71,24;71,24;71,24
20200403;18;17,61;71,24;71,24;71,24
20200403;19;18,00;71,24;71,24;71,24
20200403;20;19,82;141,84;141,84;141,84
20200403;21;21,21;141,84;141,84;141,84
20200403;22;18,75;71,24;71,24;71,24
20200403;23;-;71,24;71,24;71,24
20200403;24;-;141,84;141,84;141,84
20200404;1;-;73,62;73,62;73,62
20200404;2;-;140,99;140,99;140,99
20200404;3;-;140,99;140,99;140,99
20200404;4;-;140,99;140,99;140,99
20200404;5;-;140,99;140,99;140,99
20200404;6;-;140,99;140,99;140,99
20200404;7;-;140,99;140,99;140,99
20200404;8;-;140,99;140,99;140,99
20200404;9;-;179,82;179,82;179,82
20200404;10;-;201,25;201,25;201,25
20200404;11;-;166,88;166,88;166,88
20200404;12;-;167,28;167,28;167,28
20200404;13;-;154,39;154,39;154,39
20200404;14;-;166,63;166,63;166,63
20200404;15;-;154,39;154,39;154,39
20200404;16;-;166,15;166,15;166,15
20200404;17;-;173,99;173,99;173,99
20200404;18;-;169,05;169,05;169,05
20200404;19;-;193,08;193,08;193,08
20200404;20;-;211,00;211,00;211,00
20200404;21;-;208,30;208,30;208,30
20200404;22;-;208,30;208,30;208,30
20200404;23;-;164,08;164,08;164,08
20200404;24;-;162,94;162,94;162,94
20200405;1;-;156,34;156,34;156,34
20200405;2;-;142,61;142,61;142,61
20200405;3;-;142,61;142,61;142,61
20200405;4;-;142,61;142,61;142,61
20200405;5;-;142,61;142,61;142,61
