Data;Godzina;CRO;CROs;CROz
20210501;1;315,15;315,15;315,15
20210501;2;310,18;310,18;310,18
20210501;3;310,16;310,16;310,16
20210501;4;312,47;312,47;312,47
20210501;5;309,69;309,69;309,69
20210501;6;308,99;308,99;308,99
20210501;7;150,00;150,00;150,00
20210501;8;278,60;278,60;278,60
20210501;9;301,72;301,72;301,72
20210501;10;313,87;313,87;313,87
20210501;11;324,46;324,46;324,46
20210501;12;317,23;317,23;317,23
20210501;13;342,10;342,10;342,10
20210501;14;361,89;361,89;361,89
20210501;15;356,47;356,47;356,47
20210501;16;347,61;347,61;347,61
20210501;17;342,39;342,39;342,39
20210501;18;342,79;342,79;342,79
20210501;19;328,78;328,78;328,78
20210501;20;322,21;322,21;322,21
20210501;21;375,72;375,72;375,72
20210501;22;310,36;310,36;310,36
20210501;23;275,37;275,37;275,37
20210501;24;309,22;309,22;309,22
20210502;1;240,65;240,65;240,65
20210502;2;80,51;80,51;80,51
20210502;3;83,02;83,02;83,02
20210502;4;70,00;70,00;70,00
20210502;5;70,00;70,00;70,00
20210502;6;69,82;69,82;69,82
20210502;7;80,00;80,00;80,00
20210502;8;90,00;90,00;90,00
20210502;9;90,00;90,00;90,00
20210502;10;90,00;90,00;90,00
20210502;11;240,65;240,65;240,65
20210502;12;295,72;295,72;295,72
20210502;13;310,16;310,16;310,16
20210502;14;281,43;281,43;281,43
20210502;15;281,43;281,43;281,43
20210502;16;90,00;90,00;90,00
20210502;17;240,65;240,65;240,65
20210502;18;90,00;90,00;90,00
20210502;19;90,00;90,00;90,00
20210502;20;80,00;80,00;80,00
20210502;21;82,32;82,32;82,32
20210502;22;90,00;90,00;90,00
20210502;23;240,65;240,65;240,65
20210502;24;114,89;114,89;114,89
20210503;1;311,76;311,76;311,76
20210503;2;274,80;274,80;274,80
20210503;3;245,59;245,59;245,59
20210503;4;245,59;245,59;245,59
20210503;5;245,59;245,59;245,59
20210503;6;245,59;245,59;245,59
20210503;7;285,42;285,42;285,42
20210503;8;277,45;277,45;277,45
20210503;9;285,42;285,42;285,42
20210503;10;281,01;281,01;281,01
20210503;11;274,80;274,80;274,80
20210503;12;245,59;245,59;245,59
20210503;13;245,59;245,59;245,59
20210503;14;274,80;274,80;274,80
20210503;15;250,29;250,29;250,29
20210503;16;245,59;245,59;245,59
20210503;17;150,00;150,00;150,00
20210503;18;245,59;245,59;245,59
20210503;19;245,59;245,59;245,59
20210503;20;313,35;313,35;313,35
20210503;21;313,09;313,09;313,09
20210503;22;313,03;313,03;313,03
20210503;23;312,96;312,96;312,96
20210503;24;247,92;247,92;247,92
20210504;1;90,23;90,23;90,23
20210504;2;70,00;70,00;70,00
20210504;3;70,00;70,00;70,00
20210504;4;69,82;69,82;69,82
20210504;5;69,82;69,82;69,82
20210504;6;69,82;69,82;69,82
20210504;7;81,61;81,61;81,61
20210504;8;90,28;90,28;90,28
20210504;9;81,36;81,36;81,36
20210504;10;245,61;245,61;245,61
20210504;11;69,82;69,82;69,82
20210504;12;69,64;69,64;69,64
20210504;13;69,64;69,64;69,64
20210504;14;69,82;69,82;69,82
20210504;15;90,12;90,12;90,12
20210504;16;245,00;245,00;245,00
20210504;17;111,81;111,81;111,81
20210504;18;245,00;245,00;245,00
20210504;19;245,00;245,00;245,00
20210504;20;120,00;120,00;120,00
20210504;21;245,00;245,00;245,00
20210504;22;245,00;245,00;245,00
20210504;23;249,88;249,88;249,88
20210504;24;279,77;279,77;279,77
20210505;1;269,15;269,15;269,15
20210505;2;269,94;269,94;269,94
20210505;3;260,12;260,12;260,12
20210505;4;270,50;270,50;270,50
20210505;5;250,30;250,30;250,30
20210505;6;270,24;270,24;270,24
20210505;7;294,80;294,80;294,80
20210505;8;300,85;300,85;300,85
20210505;9;277,54;277,54;277,54
20210505;10;315,23;315,23;315,23
20210505;11;315,22;315,22;315,22
20210505;12;315,22;315,22;315,22
20210505;13;315,25;315,25;315,25
20210505;14;315,83;315,83;315,83
20210505;15;315,22;315,22;315,22
20210505;16;315,25;315,25;315,25
20210505;17;323,47;323,47;323,47
20210505;18;340,00;340,00;340,00
20210505;19;347,27;347,27;347,27
20210505;20;347,27;347,27;347,27
20210505;21;342,01;342,01;342,01
20210505;22;315,22;315,22;315,22
20210505;23;303,55;303,55;303,55
20210505;24;245,00;245,00;245,00
20210506;1;250,00;250,00;250,00
20210506;2;314,57;314,57;314,57
20210506;3;314,59;314,59;314,59
20210506;4;250,00;250,00;250,00
20210506;5;247,77;247,77;247,77
20210506;6;247,77;247,77;247,77
20210506;7;251,55;251,55;251,55
20210506;8;315,87;315,87;315,87
20210506;9;326,62;326,62;326,62
20210506;10;297,84;297,84;297,84
20210506;11;291,36;291,36;291,36
20210506;12;277,89;277,89;277,89
20210506;13;276,74;276,74;276,74
20210506;14;315,79;315,79;315,79
20210506;15;316,62;316,62;316,62
20210506;16;317,74;317,74;317,74
20210506;17;318,20;318,20;318,20
20210506;18;338,31;338,31;338,31
20210506;19;357,78;357,78;357,78
20210506;20;373,75;373,75;373,75
20210506;21;386,40;386,40;386,40
20210506;22;401,39;401,39;401,39
20210506;23;361,53;361,53;361,53
20210506;24;340,00;340,00;340,00
20210507;1;317,76;317,76;317,76
20210507;2;297,38;297,38;297,38
20210507;3;270,63;270,63;270,63
20210507;4;270,11;270,11;270,11
20210507;5;311,03;311,03;311,03
20210507;6;313,02;313,02;313,02
20210507;7;358,99;358,99;358,99
20210507;8;349,31;349,31;349,31
20210507;9;400,09;400,09;400,09
20210507;10;358,99;358,99;358,99
20210507;11;358,99;358,99;358,99
20210507;12;390,33;390,33;390,33
20210507;13;375,01;375,01;375,01
20210507;14;346,16;346,16;346,16
20210507;15;331,69;331,69;331,69
20210507;16;342,81;342,81;342,81
20210507;17;345,82;345,82;345,82
20210507;18;272,21;272,21;272,21
20210507;19;269,86;269,86;269,86
20210507;20;335,91;335,91;335,91
20210507;21;343,10;343,10;343,10
20210507;22;345,78;345,78;345,78
20210507;23;326,35;326,35;326,35
20210507;24;311,01;311,01;311,01
20210508;1;255,64;255,64;255,64
20210508;2;244,78;244,78;244,78
20210508;3;245,75;245,75;245,75
20210508;4;244,78;244,78;244,78
20210508;5;243,80;243,80;243,80
20210508;6;242,35;242,35;242,35
20210508;7;255,64;255,64;255,64
20210508;8;255,64;255,64;255,64
20210508;9;255,64;255,64;255,64
20210508;10;290,22;290,22;290,22
20210508;11;248,15;248,15;248,15
20210508;12;82,99;82,99;82,99
20210508;13;246,72;246,72;246,72
20210508;14;82,33;82,33;82,33
20210508;15;82,66;82,66;82,66
20210508;16;82,99;82,99;82,99
20210508;17;248,15;248,15;248,15
20210508;18;262,44;262,44;262,44
20210508;19;250,49;250,49;250,49
20210508;20;329,40;329,40;329,40
20210508;21;325,71;325,71;325,71
20210508;22;335,60;335,60;335,60
20210508;23;317,51;317,51;317,51
20210508;24;248,15;248,15;248,15
20210509;1;248,15;248,15;248,15
20210509;2;227,26;227,26;227,26
20210509;3;244,96;244,96;244,96
20210509;4;248,15;248,15;248,15
20210509;5;69,73;69,73;69,73
20210509;6;69,73;69,73;69,73
20210509;7;70,00;70,00;70,00
20210509;8;248,15;248,15;248,15
20210509;9;251,35;251,35;251,35
20210509;10;248,15;248,15;248,15
20210509;11;248,15;248,15;248,15
20210509;12;150,00;150,00;150,00
20210509;13;69,73;69,73;69,73
20210509;14;69,73;69,73;69,73
20210509;15;69,64;69,64;69,64
20210509;16;69,73;69,73;69,73
20210509;17;150,00;150,00;150,00
20210509;18;248,15;248,15;248,15
20210509;19;248,15;248,15;248,15
20210509;20;317,50;317,50;317,50
20210509;21;320,79;320,79;320,79
20210509;22;282,58;282,58;282,58
20210509;23;248,15;248,15;248,15
20210509;24;248,15;248,15;248,15
20210510;1;81,24;81,24;81,24
20210510;2;81,36;81,36;81,36
20210510;3;150,00;150,00;150,00
20210510;4;130,00;130,00;130,00
20210510;5;226,70;226,70;226,70
20210510;6;244,10;244,10;244,10
20210510;7;285,69;285,69;285,69
20210510;8;283,17;283,17;283,17
20210510;9;334,43;334,43;334,43
20210510;10;249,16;249,16;249,16
20210510;11;82,36;82,36;82,36
20210510;12;249,16;249,16;249,16
20210510;13;249,16;249,16;249,16
20210510;14;249,16;249,16;249,16
20210510;15;251,35;251,35;251,35
20210510;16;254,59;254,59;254,59
20210510;17;314,36;314,36;314,36
20210510;18;290,76;290,76;290,76
20210510;19;341,28;341,28;341,28
20210510;20;351,63;351,63;351,63
20210510;21;351,96;351,96;351,96
20210510;22;341,91;341,91;341,91
20210510;23;327,53;327,53;327,53
20210510;24;249,16;249,16;249,16
20210511;1;251,59;251,59;251,59
20210511;2;251,59;251,59;251,59
20210511;3;251,59;251,59;251,59
20210511;4;251,59;251,59;251,59
20210511;5;274,39;274,39;274,39
20210511;6;266,82;266,82;266,82
20210511;7;316,26;316,26;316,26
20210511;8;355,06;355,06;355,06
20210511;9;379,02;379,02;379,02
20210511;10;377,51;377,51;377,51
20210511;11;319,96;319,96;319,96
20210511;12;251,59;251,59;251,59
20210511;13;251,59;251,59;251,59
20210511;14;285,15;285,15;285,15
20210511;15;317,58;317,58;317,58
20210511;16;321,19;321,19;321,19
20210511;17;294,55;294,55;294,55
20210511;18;321,55;321,55;321,55
20210511;19;331,91;331,91;331,91
20210511;20;344,84;344,84;344,84
20210511;21;349,92;349,92;349,92
20210511;22;331,91;331,91;331,91
20210511;23;300,56;300,56;300,56
20210511;24;268,14;268,14;268,14
20210512;1;228,70;228,70;228,70
20210512;2;223,80;223,80;223,80
20210512;3;224,10;224,10;224,10
20210512;4;224,43;224,43;224,43
20210512;5;224,20;224,20;224,20
20210512;6;232,80;232,80;232,80
20210512;7;288,52;288,52;288,52
20210512;8;321,53;321,53;321,53
20210512;9;342,49;342,49;342,49
20210512;10;331,44;331,44;331,44
20210512;11;319,80;319,80;319,80
20210512;12;315,52;315,52;315,52
20210512;13;315,44;315,44;315,44
20210512;14;261,94;261,94;261,94
20210512;15;265,08;265,08;265,08
20210512;16;307,99;307,99;307,99
20210512;17;315,52;315,52;315,52
20210512;18;315,49;315,49;315,49
20210512;19;316,99;316,99;316,99
20210512;20;317,78;317,78;317,78
20210512;21;317,77;317,77;317,77
20210512;22;309,52;309,52;309,52
