Data;Godzina;CRO;CROs;CROz
20230201;1;406,39;406,39;406,39
20230201;2;384,03;384,03;384,03
20230201;3;383,43;383,43;383,43
20230201;4;383,43;383,43;383,43
20230201;5;406,39;406,39;406,39
20230201;6;451,02;451,02;451,02
20230201;7;498,91;498,91;498,91
20230201;8;505,70;505,70;505,70
20230201;9;499,86;499,86;499,86
20230201;10;498,91;498,91;498,91
20230201;11;498,91;498,91;498,91
20230201;12;489,59;489,59;489,59
20230201;13;498,91;498,91;498,91
20230201;14;498,91;498,91;498,91
20230201;15;499,86;499,86;499,86
20230201;16;528,78;528,78;528,78
20230201;17;550,69;550,69;550,69
20230201;18;551,29;551,29;551,29
20230201;19;550,77;550,77;550,77
20230201;20;551,89;551,89;551,89
20230201;21;551,35;551,35;551,35
20230201;22;510,52;510,52;510,52
20230201;23;499,86;499,86;499,86
20230201;24;489,60;489,60;489,60
20230202;1;491,91;491,91;491,91
20230202;2;492,96;492,96;492,96
20230202;3;491,91;491,91;491,91
20230202;4;498,54;498,54;498,54
20230202;5;498,84;498,84;498,84
20230202;6;499,55;499,55;499,55
20230202;7;523,46;523,46;523,46
20230202;8;693,89;693,89;693,89
20230202;9;703,59;703,59;703,59
20230202;10;699,07;699,07;699,07
20230202;11;693,89;693,89;693,89
20230202;12;578,13;578,13;578,13
20230202;13;531,49;531,49;531,49
20230202;14;700,53;700,53;700,53
20230202;15;703,59;703,59;703,59
20230202;16;727,96;727,96;727,96
20230202;17;732,77;732,77;732,77
20230202;18;743,88;743,88;743,88
20230202;19;743,88;743,88;743,88
20230202;20;743,88;743,88;743,88
20230202;21;727,97;727,97;727,97
20230202;22;727,96;727,96;727,96
20230202;23;699,08;699,08;699,08
20230202;24;693,89;693,89;693,89
20230203;1;519,26;519,26;519,26
20230203;2;508,40;508,40;508,40
20230203;3;537,68;537,68;537,68
20230203;4;524,67;524,67;524,67
20230203;5;518,98;518,98;518,98
20230203;6;546,77;546,77;546,77
20230203;7;710,78;710,78;710,78
20230203;8;743,65;743,65;743,65
20230203;9;743,65;743,65;743,65
20230203;10;710,77;710,77;710,77
20230203;11;580,38;580,38;580,38
20230203;12;709,97;709,97;709,97
20230203;13;709,97;709,97;709,97
20230203;14;710,77;710,77;710,77
20230203;15;697,25;697,25;697,25
20230203;16;703,25;703,25;703,25
20230203;17;709,98;709,98;709,98
20230203;18;710,78;710,78;710,78
20230203;19;709,98;709,98;709,98
20230203;20;710,77;710,77;710,77
20230203;21;580,38;580,38;580,38
20230203;22;519,67;519,67;519,67
20230203;23;456,55;456,55;456,55
20230203;24;505,86;505,86;505,86
20230204;1;490,07;490,07;490,07
20230204;2;490,07;490,07;490,07
20230204;3;490,29;490,29;490,29
20230204;4;515,04;515,04;515,04
20230204;5;524,50;524,50;524,50
20230204;6;532,40;532,40;532,40
20230204;7;513,74;513,74;513,74
20230204;8;694,05;694,05;694,05
20230204;9;697,34;697,34;697,34
20230204;10;697,35;697,35;697,35
20230204;11;694,05;694,05;694,05
20230204;12;531,57;531,57;531,57
20230204;13;507,00;507,00;507,00
20230204;14;497,24;497,24;497,24
20230204;15;513,74;513,74;513,74
20230204;16;694,05;694,05;694,05
20230204;17;696,94;696,94;696,94
20230204;18;704,12;704,12;704,12
20230204;19;697,35;697,35;697,35
20230204;20;697,34;697,34;697,34
20230204;21;694,05;694,05;694,05
20230204;22;680,04;680,04;680,04
20230204;23;679,94;679,94;679,94
20230204;24;535,32;535,32;535,32
20230205;1;531,22;531,22;531,22
20230205;2;519,44;519,44;519,44
20230205;3;517,70;517,70;517,70
20230205;4;539,00;539,00;539,00
20230205;5;564,37;564,37;564,37
20230205;6;526,20;526,20;526,20
20230205;7;514,75;514,75;514,75
20230205;8;517,70;517,70;517,70
20230205;9;654,35;654,35;654,35
20230205;10;594,04;594,04;594,04
20230205;11;517,70;517,70;517,70
