Data;Godzina;CRO;CROs;CROz
20220101;1;70,00;70,00;70,00
20220101;2;70,00;70,00;70,00
20220101;3;150,00;150,00;150,00
20220101;4;150,00;150,00;150,00
20220101;5;190,00;162,61;162,61
20220101;6;190,00;188,37;188,37
20220101;7;190,00;190,00;190,00
20220101;8;190,00;190,00;190,00
20220101;9;150,00;150,00;150,00
20220101;10;69,73;69,73;69,73
20220101;11;90,20;90,20;90,20
20220101;12;200,00;200,00;200,00
20220101;13;422,39;407,18;407,18
20220101;14;450,99;426,98;426,98
20220101;15;426,57;426,57;426,57
20220101;16;426,57;426,57;426,57
20220101;17;463,03;463,03;463,03
20220101;18;460,05;460,05;460,05
20220101;19;439,60;439,60;439,60
20220101;20;456,47;456,47;456,47
20220101;21;463,03;463,03;463,03
20220101;22;412,65;412,65;412,65
20220101;23;421,98;421,98;421,98
20220101;24;452,42;390,73;390,73
20220102;1;426,08;398,08;398,08
20220102;2;349,87;337,26;337,26
20220102;3;190,00;190,00;190,00
20220102;4;150,00;150,00;150,00
20220102;5;78,00;78,00;78,00
20220102;6;150,00;150,00;150,00
20220102;7;150,00;150,00;150,00
20220102;8;150,00;150,00;150,00
20220102;9;150,00;150,00;150,00
20220102;10;69,64;69,64;69,64
20220102;11;69,55;69,55;69,55
20220102;12;60,01;60,01;60,01
20220102;13;69,55;69,55;69,55
20220102;14;70,00;70,00;70,00
20220102;15;250,00;250,00;250,00
20220102;16;421,99;403,55;403,55
20220102;17;363,92;363,92;363,92
20220102;18;363,92;363,92;363,92
20220102;19;69,73;69,73;69,73
20220102;20;395,50;395,50;395,50
20220102;21;69,73;69,73;69,73
20220102;22;69,64;69,64;69,64
20220102;23;69,73;69,73;69,73
20220102;24;69,55;69,55;69,55
20220103;1;69,55;69,55;69,55
20220103;2;69,37;69,37;69,37
20220103;3;69,37;69,37;69,37
20220103;4;69,64;69,64;69,64
20220103;5;78,00;78,00;78,00
20220103;6;391,73;332,56;332,56
20220103;7;444,53;422,21;422,21
20220103;8;459,70;447,31;447,31
20220103;9;495,05;495,05;495,05
20220103;10;472,71;472,71;472,71
20220103;11;419,32;419,32;419,32
20220103;12;418,97;418,97;418,97
20220103;13;431,30;431,30;431,30
20220103;14;419,50;419,50;419,50
20220103;15;429,73;429,73;429,73
20220103;16;433,46;433,46;433,46
20220103;17;433,13;433,13;433,13
20220103;18;451,94;451,94;451,94
20220103;19;474,70;474,70;474,70
20220103;20;481,07;481,07;481,07
20220103;21;474,70;474,70;474,70
20220103;22;395,13;395,13;395,13
20220103;23;395,13;395,13;395,13
20220103;24;120,00;120,00;120,00
20220104;1;190,00;190,00;190,00
20220104;2;376,89;376,89;376,89
20220104;3;429,18;414,17;414,17
20220104;4;427,33;409,98;409,98
20220104;5;428,35;423,46;423,46
20220104;6;443,96;441,81;441,81
20220104;7;488,28;488,28;488,28
20220104;8;461,84;461,84;461,84
20220104;9;471,91;471,91;471,91
20220104;10;471,91;471,91;471,91
20220104;11;493,26;493,26;493,26
20220104;12;750,00;956,20;956,20
20220104;13;704,00;956,96;956,96
20220104;14;706,00;951,49;951,49
20220104;15;709,00;948,38;948,38
20220104;16;539,00;539,00;539,00
20220104;17;489,42;489,42;489,42
20220104;18;489,42;489,42;489,42
20220104;19;489,42;489,42;489,42
20220104;20;471,91;471,91;471,91
20220104;21;442,92;442,92;442,92
20220104;22;431,35;431,35;431,35
20220104;23;475,52;475,52;475,52
20220104;24;402,68;402,68;402,68
20220105;1;448,74;448,74;448,74
20220105;2;436,33;436,33;436,33
20220105;3;464,70;426,43;426,43
20220105;4;464,70;417,63;417,63
20220105;5;471,55;431,51;431,51
20220105;6;466,90;449,08;449,08
20220105;7;541,11;575,08;575,08
20220105;8;554,05;554,05;554,05
20220105;9;592,82;637,79;637,79
20220105;10;576,29;613,29;613,29
20220105;11;595,72;595,72;595,72
20220105;12;635,57;635,57;635,57
20220105;13;712,85;712,85;712,85
20220105;14;725,57;725,57;725,57
20220105;15;724,57;724,57;724,57
20220105;16;565,42;565,42;565,42
20220105;17;565,43;601,48;601,48
20220105;18;565,42;565,42;565,42
20220105;19;565,42;565,42;565,42
20220105;20;565,42;565,42;565,42
20220105;21;565,42;565,42;565,42
20220105;22;552,59;456,04;456,04
20220105;23;517,53;521,07;521,07
20220105;24;473,44;473,44;473,44
20220106;1;480,14;438,63;438,63
20220106;2;469,58;419,31;419,31
20220106;3;453,64;412,23;412,23
20220106;4;453,64;410,76;410,76
20220106;5;453,64;415,01;415,01
20220106;6;454,27;418,65;418,65
20220106;7;450,00;450,00;450,00
20220106;8;559,11;527,94;527,94
20220106;9;625,00;625,00;625,00
20220106;10;648,97;648,97;648,97
20220106;11;648,97;648,97;648,97
20220106;12;625,00;625,00;625,00
20220106;13;625,00;625,00;625,00
20220106;14;625,00;625,00;625,00
20220106;15;673,99;673,99;673,99
20220106;16;673,99;673,99;673,99
20220106;17;902,50;902,50;902,50
20220106;18;674,00;674,00;674,00
20220106;19;673,99;673,99;673,99
20220106;20;673,99;673,99;673,99
20220106;21;711,86;852,42;852,42
20220106;22;673,99;673,99;673,99
20220106;23;625,00;625,00;625,00
20220106;24;554,24;554,24;554,24
20220107;1;568,38;568,38;568,38
20220107;2;537,08;537,08;537,08
20220107;3;489,48;442,28;442,28
20220107;4;489,48;437,33;437,33
20220107;5;489,56;450,01;450,01
20220107;6;512,72;512,72;512,72
20220107;7;568,38;568,38;568,38
20220107;8;439,79;439,79;439,79
20220107;9;444,33;444,33;444,33
20220107;10;449,51;449,51;449,51
20220107;11;448,55;448,55;448,55
20220107;12;447,12;447,12;447,12
20220107;13;444,57;444,57;444,57
20220107;14;450,83;450,83;450,83
20220107;15;543,04;543,04;543,04
20220107;16;568,38;568,38;568,38
20220107;17;600,00;600,00;600,00
20220107;18;561,46;561,46;561,46
20220107;19;536,88;536,88;536,88
20220107;20;532,17;532,17;532,17
20220107;21;466,34;466,34;466,34
20220107;22;554,52;531,35;531,35
20220107;23;600,00;699,92;699,92
20220107;24;600,00;628,51;628,51
20220108;1;625,89;625,89;625,89
20220108;2;625,89;658,13;658,13
20220108;3;625,89;653,56;653,56
20220108;4;625,89;652,08;652,08
20220108;5;625,89;661,60;661,60
20220108;6;625,89;678,57;678,57
20220108;7;625,89;625,89;625,89
20220108;8;625,89;625,89;625,89
20220108;9;606,89;606,89;606,89
20220108;10;712,51;712,51;712,51
20220108;11;759,00;975,28;975,28
20220108;12;717,44;717,44;717,44
20220108;13;856,92;933,39;933,39
20220108;14;724,32;724,32;724,32
20220108;15;724,32;724,32;724,32
20220108;16;724,39;843,66;843,66
20220108;17;755,50;912,90;912,90
20220108;18;882,55;933,20;933,20
20220108;19;916,72;916,72;916,72
20220108;20;922,30;922,30;922,30
20220108;21;857,30;857,30;857,30
20220108;22;920,89;920,89;920,89
20220108;23;677,29;677,29;677,29
20220108;24;620,32;620,32;620,32
20220109;1;506,48;446,62;446,62
20220109;2;489,73;417,44;417,44
20220109;3;476,43;415,69;415,69
20220109;4;471,62;403,65;403,65
20220109;5;468,17;380,11;380,11
20220109;6;463,69;402,02;402,02
20220109;7;463,39;407,53;407,53
20220109;8;466,94;419,85;419,85
20220109;9;463,31;440,51;440,51
20220109;10;535,30;487,68;487,68
20220109;11;617,58;573,06;573,06
20220109;12;579,02;579,02;579,02
20220109;13;579,02;579,02;579,02
20220109;14;617,58;617,58;617,58
20220109;15;744,40;744,83;744,83
20220109;16;886,53;886,53;886,53
20220109;17;898,16;898,16;898,16
20220109;18;710,80;847,15;847,15
20220109;19;710,83;710,83;710,83
20220109;20;704,05;704,05;704,05
20220109;21;750,00;850,47;850,47
20220109;22;704,05;704,05;704,05
20220109;23;617,58;617,58;617,58
20220109;24;579,02;524,77;524,77
20220110;1;555,85;555,85;555,85
20220110;2;565,88;565,88;565,88
20220110;3;575,99;669,05;669,05
20220110;4;562,03;562,03;562,03
20220110;5;564,83;709,22;709,22
20220110;6;565,66;845,44;845,44
20220110;7;594,00;959,08;959,08
20220110;8;655,71;1016,94;1016,94
20220110;9;654,11;1317,19;1317,19
20220110;10;756,00;1399,73;1399,73
20220110;11;732,29;1480,98;1480,98
20220110;12;707,66;1516,34;1516,34
20220110;13;702,67;1428,62;1428,62
20220110;14;701,05;1465,67;1465,67
20220110;15;786,76;1419,37;1419,37
20220110;16;901,16;1455,99;1455,99
20220110;17;1023,27;1479,54;1479,54
20220110;18;714,37;1497,90;1497,90
20220110;19;662,33;1417,79;1417,79
20220110;20;629,96;629,96;629,96
20220110;21;687,84;1230,40;1230,40
20220110;22;680,89;962,04;962,04
20220110;23;577,89;998,10;998,10
20220110;24;565,66;925,10;925,10
20220111;1;565,46;921,78;921,78
20220111;2;594,00;836,77;836,77
20220111;3;594,00;829,28;829,28
20220111;4;594,00;825,28;825,28
20220111;5;650,89;829,92;829,92
20220111;6;594,00;903,32;903,32
20220111;7;687,59;1096,69;1096,69
20220111;8;1425,95;1425,95;1425,95
20220111;9;1615,16;1615,16;1615,16
20220111;10;983,32;1390,68;1390,68
20220111;11;687,59;1354,58;1354,58
20220111;12;687,59;1337,68;1337,68
20220111;13;594,00;594,00;594,00
20220111;14;594,00;594,00;594,00
20220111;15;687,00;1436,41;1436,41
20220111;16;717,41;1490,91;1490,91
20220111;17;707,42;1651,21;1651,21
20220111;18;709,00;1659,75;1659,75
20220111;19;694,20;1562,67;1562,67
20220111;20;707,42;1549,97;1549,97
20220111;21;687,59;1331,24;1331,24
20220111;22;687,59;945,35;945,35
20220111;23;594,00;1047,61;1047,61
20220111;24;567,93;921,63;921,63
20220112;1;542,11;884,30;884,30
20220112;2;542,12;824,74;824,74
20220112;3;550,75;818,62;818,62
20220112;4;548,08;815,61;815,61
20220112;5;567,87;832,40;832,40
20220112;6;567,87;866,75;866,75
20220112;7;690,52;1064,36;1064,36
20220112;8;717,15;1205,41;1205,41
20220112;9;699,89;1359,79;1359,79
20220112;10;982,40;1329,22;1329,22
20220112;11;770,45;1276,19;1276,19
20220112;12;902,12;1254,62;1254,62
20220112;13;699,89;1208,66;1208,66
20220112;14;678,04;678,04;678,04
20220112;15;704,20;1204,42;1204,42
20220112;16;704,20;1221,20;1221,20
20220112;17;691,08;1264,61;1264,61
20220112;18;811,67;1346,12;1346,12
20220112;19;790,06;1207,82;1207,82
20220112;20;1123,74;1123,74;1123,74
20220112;21;950,00;970,03;970,03
20220112;22;678,04;678,04;678,04
20220112;23;697,58;826,49;826,49
20220112;24;543,10;619,18;619,18
20220113;1;551,00;551,00;551,00
20220113;2;538,55;538,55;538,55
20220113;3;509,14;509,14;509,14
20220113;4;494,27;494,27;494,27
20220113;5;504,05;504,05;504,05
20220113;6;538,55;538,55;538,55
20220113;7;551,00;580,75;580,75
20220113;8;580,97;580,97;580,97
20220113;9;579,57;579,57;579,57
20220113;10;551,00;551,00;551,00
20220113;11;551,00;551,00;551,00
20220113;12;551,00;551,00;551,00
20220113;13;570,52;554,36;554,36
20220113;14;635,14;635,14;635,14
20220113;15;522,20;522,20;522,20
20220113;16;623,85;587,22;587,22
20220113;17;635,14;635,14;635,14
20220113;18;580,91;580,91;580,91
20220113;19;519,42;519,42;519,42
20220113;20;484,50;484,50;484,50
20220113;21;500,02;500,02;500,02
20220113;22;491,72;486,67;486,67
20220113;23;491,00;491,00;491,00
20220113;24;452,53;426,26;426,26
20220114;1;458,84;412,01;412,01
20220114;2;458,57;387,36;387,36
20220114;3;460,08;372,57;372,57
20220114;4;453,04;368,31;368,31
20220114;5;455,02;383,94;383,94
20220114;6;457,36;396,39;396,39
20220114;7;483,67;478,47;478,47
20220114;8;518,75;484,74;484,74
20220114;9;576,98;576,98;576,98
20220114;10;600,51;600,51;600,51
20220114;11;586,19;586,19;586,19
20220114;12;493,63;493,63;493,63
20220114;13;493,63;493,63;493,63
20220114;14;493,63;493,63;493,63
20220114;15;465,94;465,94;465,94
20220114;16;434,91;434,91;434,91
20220114;17;434,91;434,91;434,91
20220114;18;439,57;439,57;439,57
20220114;19;438,82;438,82;438,82
20220114;20;442,18;442,18;442,18
20220114;21;439,56;439,56;439,56
20220114;22;428,08;428,08;428,08
20220114;23;439,04;439,04;439,04
20220114;24;413,15;413,15;413,15
20220115;1;403,26;403,26;403,26
20220115;2;382,26;382,26;382,26
20220115;3;376,16;376,16;376,16
20220115;4;376,16;376,16;376,16
20220115;5;382,26;382,26;382,26
20220115;6;382,26;382,26;382,26
20220115;7;401,84;401,84;401,84
20220115;8;481,40;481,40;481,40
20220115;9;513,57;513,57;513,57
20220115;10;527,40;527,40;527,40
20220115;11;528,56;528,56;528,56
20220115;12;527,39;527,39;527,39
20220115;13;508,96;508,96;508,96
20220115;14;500,00;500,00;500,00
20220115;15;500,91;500,91;500,91
20220115;16;528,57;1113,71;1113,71
20220115;17;602,55;1206,74;1206,74
20220115;18;590,99;1310,13;1310,13
20220115;19;614,05;1283,13;1283,13
20220115;20;959,96;1271,98;1271,98
20220115;21;1239,21;1239,21;1239,21
20220115;22;838,00;943,04;943,04
20220115;23;585,67;881,12;881,12
20220115;24;527,39;653,10;653,10
20220116;1;539,75;539,75;539,75
20220116;2;515,84;515,84;515,84
20220116;3;470,98;470,98;470,98
20220116;4;466,59;466,59;466,59
20220116;5;462,00;462,00;462,00
20220116;6;481,03;481,03;481,03
20220116;7;515,84;515,84;515,84
20220116;8;538,72;538,72;538,72
20220116;9;539,75;539,75;539,75
20220116;10;551,51;551,51;551,51
20220116;11;551,51;551,51;551,51
20220116;12;583,09;583,09;583,09
20220116;13;639,33;639,33;639,33
20220116;14;551,52;551,52;551,52
20220116;15;590,18;590,18;590,18
20220116;16;595,91;595,91;595,91
20220116;17;583,09;583,09;583,09
20220116;18;539,74;539,74;539,74
20220116;19;538,72;467,35;467,35
20220116;20;535,18;535,18;535,18
20220116;21;514,41;514,41;514,41
20220116;22;483,48;395,70;395,70
20220116;23;463,69;376,33;376,33
20220116;24;444,70;327,96;327,96
20220117;1;445,02;216,80;216,80
20220117;2;120,00;120,00;120,00
20220117;3;250,00;132,60;132,60
20220117;4;78,00;78,00;78,00
20220117;5;445,03;175,77;175,77
20220117;6;445,05;291,85;291,85
20220117;7;475,94;475,94;475,94
20220117;8;569,02;569,02;569,02
20220117;9;574,47;574,47;574,47
20220117;10;573,06;515,80;515,80
20220117;11;573,06;573,06;573,06
20220117;12;573,06;573,06;573,06
20220117;13;573,06;573,06;573,06
20220117;14;521,50;504,81;504,81
20220117;15;555,92;503,75;503,75
20220117;16;571,16;504,79;504,79
20220117;17;440,93;440,93;440,93
20220117;18;535,96;535,96;535,96
20220117;19;509,29;509,29;509,29
20220117;20;542,34;542,34;542,34
20220117;21;573,06;573,06;573,06
20220117;22;502,08;502,08;502,08
20220117;23;566,46;663,17;663,17
20220117;24;454,84;454,84;454,84
20220118;1;507,18;418,89;418,89
20220118;2;445,25;415,78;415,78
20220118;3;461,13;409,56;409,56
20220118;4;440,69;421,35;421,35
20220118;5;459,69;436,75;436,75
20220118;6;489,64;489,64;489,64
20220118;7;542,27;740,04;740,04
20220118;8;655,94;655,94;655,94
20220118;9;562,00;562,00;562,00
20220118;10;562,00;562,00;562,00
20220118;11;584,94;584,94;584,94
20220118;12;700,00;992,53;992,53
