Data;Godzina;COR;CRO;CROs;CROz
20201201;1;-;235,61;235,61;235,61
20201201;2;-;197,84;197,84;197,84
20201201;3;-;197,84;197,84;197,84
20201201;4;-;235,61;235,61;235,61
20201201;5;-;197,84;197,84;197,84
20201201;6;-;197,84;197,84;197,84
20201201;7;-;290,91;290,91;290,91
20201201;8;25,68;341,89;341,89;341,89
20201201;9;30,81;343,17;343,17;343,17
20201201;10;33,12;389,07;389,07;389,07
20201201;11;33,51;372,61;372,61;372,61
20201201;12;33,42;343,14;343,14;343,14
20201201;13;37,53;343,14;343,14;343,14
20201201;14;35,26;342,47;342,47;342,47
20201201;15;33,64;340,00;340,00;340,00
20201201;16;35,68;342,47;342,47;342,47
20201201;17;42,20;579,05;579,05;579,05
20201201;18;44,24;602,06;602,06;602,06
20201201;19;44,24;589,97;589,97;589,97
20201201;20;33,40;389,79;389,79;389,79
20201201;21;24,17;341,89;341,89;341,89
20201201;22;22,09;340,00;340,00;340,00
20201201;23;-;294,83;294,83;294,83
20201201;24;-;250,78;250,78;250,78
20201202;1;-;244,51;244,51;244,51
20201202;2;-;248,15;248,15;248,15
20201202;3;-;248,15;248,15;248,15
20201202;4;-;248,19;248,19;248,19
20201202;5;-;248,15;248,15;248,15
20201202;6;-;248,24;248,24;248,24
20201202;7;-;298,24;298,24;298,24
20201202;8;44,24;345,31;345,31;345,31
20201202;9;44,24;345,31;345,31;345,31
20201202;10;44,24;555,59;555,59;555,59
20201202;11;44,24;387,26;387,26;387,26
20201202;12;44,24;600,00;600,00;600,00
20201202;13;44,24;347,00;347,00;347,00
20201202;14;44,24;345,34;345,34;345,34
20201202;15;44,24;350,00;350,00;350,00
20201202;16;44,24;340,00;340,00;340,00
20201202;17;44,24;350,00;350,00;350,00
20201202;18;44,24;387,26;387,26;387,26
20201202;19;44,24;386,52;386,52;386,52
20201202;20;44,24;350,00;350,00;350,00
20201202;21;28,51;359,86;359,86;359,86
20201202;22;24,10;343,42;343,42;343,42
20201202;23;-;297,54;297,54;297,54
20201202;24;-;250,78;250,78;250,78
20201203;1;-;252,03;252,03;252,03
20201203;2;-;249,50;249,50;249,50
20201203;3;-;249,50;249,50;249,50
20201203;4;-;249,49;249,49;249,49
20201203;5;-;249,49;249,49;249,49
20201203;6;-;268,00;268,00;268,00
20201203;7;-;336,94;336,94;336,94
20201203;8;33,62;362,31;362,31;362,31
20201203;9;44,24;390,00;390,00;390,00
20201203;10;44,24;503,70;503,70;503,70
20201203;11;44,24;497,82;497,82;497,82
20201203;12;44,24;391,80;391,80;391,80
20201203;13;44,24;395,27;395,27;395,27
20201203;14;44,24;360,00;360,00;360,00
20201203;15;44,24;409,55;409,55;409,55
20201203;16;44,24;391,56;391,56;391,56
20201203;17;44,24;392,40;392,40;392,40
20201203;18;44,01;397,74;397,74;397,74
20201203;19;37,89;389,49;389,49;389,49
20201203;20;34,46;367,65;367,65;367,65
20201203;21;30,93;349,50;349,50;349,50
20201203;22;21,57;267,58;267,58;267,58
20201203;23;-;252,03;252,03;252,03
20201203;24;-;245,78;245,78;245,78
20201204;1;-;250,66;250,66;250,66
20201204;2;-;197,84;197,84;197,84
20201204;3;-;197,84;197,84;197,84
20201204;4;-;197,84;197,84;197,84
20201204;5;-;197,84;197,84;197,84
20201204;6;-;182,85;182,85;182,85
20201204;7;-;260,89;260,89;260,89
20201204;8;29,07;261,89;261,89;261,89
20201204;9;30,04;261,89;261,89;261,89
20201204;10;30,11;315,89;315,89;315,89
20201204;11;29,51;340,00;340,00;340,00
20201204;12;30,11;340,00;340,00;340,00
20201204;13;32,83;279,02;279,02;279,02
20201204;14;33,03;340,00;340,00;340,00
20201204;15;32,30;340,00;340,00;340,00
20201204;16;32,24;262,89;262,89;262,89
20201204;17;36,53;270,91;270,91;270,91
20201204;18;34,01;250,85;250,85;250,85
20201204;19;32,26;197,84;197,84;197,84
20201204;20;31,29;251,09;251,09;251,09
20201204;21;28,29;182,85;182,85;182,85
20201204;22;24,12;182,84;182,84;182,84
20201204;23;-;182,84;182,84;182,84
20201204;24;-;182,84;182,84;182,84
20201205;1;-;197,84;197,84;197,84
20201205;2;-;183,77;183,77;183,77
20201205;3;-;183,77;183,77;183,77
20201205;4;-;166,19;166,19;166,19
20201205;5;-;166,19;166,19;166,19
20201205;6;-;183,77;183,77;183,77
20201205;7;-;183,77;183,77;183,77
20201205;8;-;197,84;197,84;197,84
20201205;9;-;183,77;183,77;183,77
20201205;10;-;197,84;197,84;197,84
20201205;11;-;197,84;197,84;197,84
20201205;12;-;197,84;197,84;197,84
20201205;13;-;183,78;183,78;183,78
20201205;14;-;183,77;183,77;183,77
20201205;15;-;183,78;183,78;183,78
20201205;16;-;197,84;197,84;197,84
20201205;17;-;248,79;248,79;248,79
20201205;18;-;267,45;267,45;267,45
20201205;19;-;197,84;197,84;197,84
20201205;20;-;197,84;197,84;197,84
20201205;21;-;197,84;197,84;197,84
20201205;22;-;183,77;183,77;183,77
20201205;23;-;197,84;197,84;197,84
20201205;24;-;183,77;183,77;183,77
20201206;1;-;197,84;197,84;197,84
20201206;2;-;183,78;183,78;183,78
20201206;3;-;166,19;166,19;166,19
20201206;4;-;183,77;183,77;183,77
20201206;5;-;166,19;166,19;166,19
20201206;6;-;166,19;166,19;166,19
20201206;7;-;183,77;183,77;183,77
20201206;8;-;166,19;166,19;166,19
