Data;Godzina;COR;CRO;CROs;CROz
20180101;1;-;72,05;72,05;72,05
20180101;2;-;72,05;72,05;72,05
20180101;3;-;72,05;72,05;72,05
20180101;4;-;72,05;72,05;72,05
20180101;5;-;71,15;71,15;71,15
20180101;6;-;71,21;71,21;71,21
20180101;7;-;70,01;70,01;70,01
20180101;8;-;70,00;70,00;70,00
20180101;9;-;70,00;70,00;70,00
20180101;10;-;72,05;72,05;72,05
20180101;11;-;72,05;72,05;72,05
20180101;12;-;72,05;72,05;72,05
20180101;13;-;72,05;72,05;72,05
20180101;14;-;72,05;72,05;72,05
20180101;15;-;72,05;72,05;72,05
20180101;16;-;148,90;148,90;148,90
20180101;17;-;148,90;148,90;148,90
20180101;18;-;148,90;148,90;148,90
20180101;19;-;72,05;72,05;72,05
20180101;20;-;72,05;72,05;72,05
20180101;21;-;72,05;72,05;72,05
20180101;22;-;72,05;72,05;72,05
20180101;23;-;72,05;72,05;72,05
20180101;24;-;72,05;72,05;72,05
20180102;1;-;71,18;71,18;71,18
20180102;2;-;71,00;71,00;71,00
20180102;3;-;71,06;71,06;71,06
20180102;4;-;72,00;72,00;72,00
20180102;5;-;72,10;72,10;72,10
20180102;6;-;72,20;72,20;72,20
20180102;7;-;131,89;131,89;131,89
20180102;8;28,45;137,20;137,20;137,20
20180102;9;31,25;129,00;129,00;129,00
20180102;10;36,74;128,00;128,00;128,00
20180102;11;40,35;133,89;133,89;133,89
20180102;12;42,58;135,00;135,00;135,00
20180102;13;42,58;136,89;136,89;136,89
20180102;14;42,58;136,89;136,89;136,89
20180102;15;42,58;136,89;136,89;136,89
20180102;16;42,58;179,00;179,00;179,00
20180102;17;42,58;137,89;137,89;137,89
20180102;18;42,58;137,20;137,20;137,20
20180102;19;42,58;137,20;137,20;137,20
20180102;20;42,58;137,20;137,20;137,20
20180102;21;36,88;137,20;137,20;137,20
20180102;22;28,29;137,20;137,20;137,20
20180102;23;-;112,91;112,91;112,91
20180102;24;-;103,01;103,01;103,01
20180103;1;-;117,93;117,93;117,93
20180103;2;-;118,00;118,00;118,00
20180103;3;-;117,99;117,99;117,99
20180103;4;-;117,94;117,94;117,94
20180103;5;-;117,94;117,94;117,94
20180103;6;-;118,00;118,00;118,00
20180103;7;-;122,63;122,63;122,63
20180103;8;25,85;134,47;134,47;134,47
20180103;9;27,12;134,31;134,31;134,31
20180103;10;26,17;134,47;134,47;134,47
20180103;11;24,96;134,31;134,31;134,31
20180103;12;25,39;134,37;134,37;134,37
20180103;13;25,71;134,39;134,39;134,39
20180103;14;25,93;134,47;134,47;134,47
20180103;15;24,67;136,89;136,89;136,89
20180103;16;25,97;149,10;149,10;149,10
20180103;17;29,48;175,91;175,91;175,91
20180103;18;29,36;158,32;158,32;158,32
20180103;19;27,08;175,91;175,91;175,91
20180103;20;26,17;195,91;195,91;195,91
20180103;21;23,94;149,10;149,10;149,10
20180103;22;19,69;125,00;125,00;125,00
20180103;23;-;118,13;118,13;118,13
20180103;24;-;117,99;117,99;117,99
20180104;1;-;117,66;117,66;117,66
20180104;2;-;110,91;110,91;110,91
20180104;3;-;110,60;110,60;110,60
20180104;4;-;110,45;110,45;110,45
20180104;5;-;110,48;110,48;110,48
20180104;6;-;117,73;117,73;117,73
20180104;7;-;133,00;133,00;133,00
20180104;8;23,44;149,04;149,04;149,04
20180104;9;23,02;149,04;149,04;149,04
20180104;10;27,56;149,04;149,04;149,04
20180104;11;28,88;149,04;149,04;149,04
20180104;12;31,63;149,04;149,04;149,04
20180104;13;30,90;149,04;149,04;149,04
20180104;14;32,32;149,04;149,04;149,04
20180104;15;30,29;149,04;149,04;149,04
20180104;16;30,88;149,04;149,04;149,04
20180104;17;33,51;192,40;192,40;192,40
20180104;18;36,23;199,00;199,00;199,00
20180104;19;32,86;168,00;168,00;168,00
20180104;20;30,11;149,04;149,04;149,04
20180104;21;26,15;149,04;149,04;149,04
20180104;22;20,64;134,56;134,56;134,56
20180104;23;-;122,58;122,58;122,58
20180104;24;-;118,07;118,07;118,07
20180105;1;-;116,11;116,11;116,11
20180105;2;-;115,91;115,91;115,91
20180105;3;-;115,76;115,76;115,76
20180105;4;-;115,63;115,63;115,63
20180105;5;-;115,63;115,63;115,63
20180105;6;-;116,11;116,11;116,11
20180105;7;-;132,84;132,84;132,84
20180105;8;20,51;147,60;147,60;147,60
20180105;9;22,43;147,60;147,60;147,60
20180105;10;24,10;132,87;132,87;132,87
20180105;11;24,74;134,89;134,89;134,89
20180105;12;26,82;134,89;134,89;134,89
20180105;13;27,53;133,89;133,89;133,89
20180105;14;27,91;134,89;134,89;134,89
20180105;15;27,02;147,60;147,60;147,60
20180105;16;28,74;165,00;165,00;165,00
20180105;17;33,28;221,89;221,89;221,89
20180105;18;34,57;221,16;221,16;221,16
20180105;19;33,91;147,60;147,60;147,60
20180105;20;31,84;147,60;147,60;147,60
20180105;21;28,32;147,60;147,60;147,60
20180105;22;24,68;147,60;147,60;147,60
20180105;23;-;165,50;165,50;165,50
20180105;24;-;162,10;162,10;162,10
20180106;1;-;154,89;154,89;154,89
20180106;2;-;145,70;145,70;145,70
20180106;3;-;145,70;145,70;145,70
20180106;4;-;134,00;134,00;134,00
20180106;5;-;145,70;145,70;145,70
20180106;6;-;132,89;132,89;132,89
20180106;7;-;110,91;110,91;110,91
20180106;8;-;125,00;125,00;125,00
20180106;9;-;110,91;110,91;110,91
20180106;10;-;133,89;133,89;133,89
20180106;11;-;145,70;145,70;145,70
20180106;12;-;145,70;145,70;145,70
20180106;13;-;154,89;154,89;154,89
20180106;14;-;184,89;184,89;184,89
20180106;15;-;154,89;154,89;154,89
20180106;16;-;145,70;145,70;145,70
20180106;17;-;145,70;145,70;145,70
20180106;18;-;185,60;185,60;185,60
20180106;19;-;186,10;186,10;186,10
20180106;20;-;186,10;186,10;186,10
20180106;21;-;134,00;134,00;134,00
20180106;22;-;105,91;105,91;105,91
20180106;23;-;108,25;108,25;108,25
20180106;24;-;103,01;103,01;103,01
20180107;1;-;72,20;72,20;72,20
20180107;2;-;72,20;72,20;72,20
20180107;3;-;72,20;72,20;72,20
20180107;4;-;72,10;72,10;72,10
20180107;5;-;72,20;72,20;72,20
20180107;6;-;72,20;72,20;72,20
20180107;7;-;103,01;103,01;103,01
20180107;8;-;105,91;105,91;105,91
20180107;9;-;103,04;103,04;103,04
