Data;Godzina;COR;CRO;CROs;CROz
20190501;1;-;282,89;282,89;282,89
20190501;2;-;277,62;277,62;277,62
20190501;3;-;274,96;274,96;274,96
20190501;4;-;263,89;263,89;263,89
20190501;5;-;274,96;274,96;274,96
20190501;6;-;240,50;240,50;240,50
20190501;7;-;214,00;214,00;214,00
20190501;8;-;73,12;73,12;73,12
20190501;9;-;77,24;77,24;77,24
20190501;10;-;77,57;77,57;77,57
20190501;11;-;77,57;77,57;77,57
20190501;12;-;77,00;77,00;77,00
20190501;13;-;77,24;77,24;77,24
20190501;14;-;77,12;77,12;77,12
20190501;15;-;73,62;73,62;73,62
20190501;16;-;73,50;73,50;73,50
20190501;17;-;72,24;72,24;72,24
20190501;18;-;72,24;72,24;72,24
20190501;19;-;73,24;73,24;73,24
20190501;20;-;261,57;261,57;261,57
20190501;21;-;237,90;237,90;237,90
20190501;22;-;237,90;237,90;237,90
20190501;23;-;237,90;237,90;237,90
20190501;24;-;214,60;214,60;214,60
20190502;1;-;247,46;247,46;247,46
20190502;2;-;214,30;214,30;214,30
20190502;3;-;202,69;202,69;202,69
20190502;4;-;202,45;202,45;202,45
20190502;5;-;202,69;202,69;202,69
20190502;6;-;202,69;202,69;202,69
20190502;7;-;260,81;260,81;260,81
20190502;8;17,49;260,84;260,84;260,84
20190502;9;18,57;257,83;257,83;257,83
20190502;10;18,92;208,98;208,98;208,98
20190502;11;18,30;257,03;257,03;257,03
20190502;12;18,50;208,86;208,86;208,86
20190502;13;18,25;219,47;219,47;219,47
20190502;14;18,57;219,47;219,47;219,47
20190502;15;18,21;219,47;219,47;219,47
20190502;16;18,73;208,98;208,98;208,98
20190502;17;18,56;208,74;208,74;208,74
20190502;18;18,11;257,03;257,03;257,03
20190502;19;18,10;260,81;260,81;260,81
20190502;20;19,88;287,93;287,93;287,93
20190502;21;21,42;306,17;306,17;306,17
20190502;22;21,76;260,84;260,84;260,84
20190502;23;-;278,84;278,84;278,84
20190502;24;-;209,22;209,22;209,22
20190503;1;-;239,00;239,00;239,00
20190503;2;-;212,80;212,80;212,80
20190503;3;-;212,80;212,80;212,80
20190503;4;-;72,24;72,24;72,24
20190503;5;-;72,24;72,24;72,24
20190503;6;-;212,80;212,80;212,80
20190503;7;-;260,29;260,29;260,29
20190503;8;-;277,32;277,32;277,32
20190503;9;-;277,32;277,32;277,32
20190503;10;-;265,36;265,36;265,36
20190503;11;-;279,35;279,35;279,35
20190503;12;-;285,00;285,00;285,00
20190503;13;-;287,74;287,74;287,74
20190503;14;-;287,74;287,74;287,74
20190503;15;-;287,74;287,74;287,74
20190503;16;-;285,00;285,00;285,00
20190503;17;-;287,74;287,74;287,74
20190503;18;-;287,74;287,74;287,74
20190503;19;-;287,74;287,74;287,74
20190503;20;-;287,74;287,74;287,74
20190503;21;-;285,00;285,00;285,00
20190503;22;-;285,00;285,00;285,00
20190503;23;-;279,35;279,35;279,35
20190503;24;-;277,32;277,32;277,32
20190504;1;-;73,62;73,62;73,62
20190504;2;-;73,24;73,24;73,24
20190504;3;-;73,24;73,24;73,24
20190504;4;-;73,00;73,00;73,00
20190504;5;-;72,24;72,24;72,24
20190504;6;-;72,24;72,24;72,24
20190504;7;-;73,12;73,12;73,12
20190504;8;-;73,00;73,00;73,00
20190504;9;-;77,33;77,33;77,33
20190504;10;-;77,00;77,00;77,00
20190504;11;-;77,33;77,33;77,33
20190504;12;-;77,57;77,57;77,57
20190504;13;-;85,00;85,00;85,00
20190504;14;-;187,91;187,91;187,91
20190504;15;-;187,91;187,91;187,91
20190504;16;-;255,21;255,21;255,21
20190504;17;-;233,89;233,89;233,89
20190504;18;-;187,91;187,91;187,91
20190504;19;-;255,21;255,21;255,21
20190504;20;-;255,24;255,24;255,24
20190504;21;-;255,21;255,21;255,21
20190504;22;-;187,91;187,91;187,91
20190504;23;-;185,91;185,91;185,91
20190504;24;-;196,00;196,00;196,00
20190505;1;-;206,86;206,86;206,86
20190505;2;-;245,18;245,18;245,18
20190505;3;-;247,89;247,89;247,89
20190505;4;-;250,91;250,91;250,91
20190505;5;-;257,50;257,50;257,50
20190505;6;-;245,44;245,44;245,44
20190505;7;-;257,50;257,50;257,50
20190505;8;-;184,91;184,91;184,91
20190505;9;-;74,24;74,24;74,24
20190505;10;-;74,00;74,00;74,00
20190505;11;-;74,24;74,24;74,24
20190505;12;-;74,62;74,62;74,62
20190505;13;-;74,62;74,62;74,62
20190505;14;-;244,83;244,83;244,83
20190505;15;-;182,91;182,91;182,91
20190505;16;-;77,00;77,00;77,00
20190505;17;-;184,91;184,91;184,91
20190505;18;-;205,89;205,89;205,89
20190505;19;-;257,50;257,50;257,50
20190505;20;-;277,52;277,52;277,52
20190505;21;-;281,99;281,99;281,99
