,SEASONAL_NAIVE_MEAN_3_DAYS,SEASONAL_NAIVE_MEAN_7_DAYS,NAIVE_LAST,ACTUAL
2022-03-04 20:00:00,1067.6433333333332,864.0285714285716,857.46,994.81
2022-03-04 21:00:00,1010.5666666666667,822.7699999999999,857.46,577.89
2022-03-04 22:00:00,739.7599999999999,642.1357142857142,857.46,511.31
2022-03-04 23:00:00,727.8466666666667,642.8414285714287,857.46,512.61
2022-03-05 00:00:00,541.8366666666667,524.3071428571428,512.61,499.89
2022-03-05 01:00:00,530.5166666666668,517.4100000000001,512.61,504.2
2022-03-05 02:00:00,534.7366666666667,518.8657142857143,512.61,509.38
2022-03-05 03:00:00,527.0233333333333,512.5814285714285,512.61,503.21
2022-03-05 04:00:00,512.6366666666667,509.38142857142867,512.61,509.38
2022-03-05 05:00:00,513.04,509.97142857142853,512.61,509.38
2022-03-05 06:00:00,532.5633333333333,534.3814285714286,512.61,509.38
2022-03-05 07:00:00,686.4666666666667,637.7957142857142,512.61,494.54
2022-03-05 08:00:00,943.2533333333334,773.2900000000001,512.61,506.73
2022-03-05 09:00:00,953.15,789.5128571428571,512.61,500.89
2022-03-05 10:00:00,906.4633333333333,756.53,512.61,594.01
2022-03-05 11:00:00,821.9866666666667,709.8357142857143,512.61,630.91
2022-03-05 12:00:00,823.0666666666666,692.7185714285714,512.61,861.25
2022-03-05 13:00:00,788.9766666666668,671.5685714285713,512.61,663.97
2022-03-05 14:00:00,811.9499999999999,689.46,512.61,648.66
2022-03-05 15:00:00,785.5966666666667,674.2157142857143,512.61,578.0
2022-03-05 16:00:00,798.8666666666667,706.8542857142857,512.61,617.67
2022-03-05 17:00:00,765.4366666666666,721.2557142857142,512.61,601.78
2022-03-05 18:00:00,918.4033333333333,866.7442857142858,512.61,777.29
2022-03-05 19:00:00,1021.27,915.2014285714286,512.61,838.82
2022-03-05 20:00:00,1037.9133333333332,923.7614285714286,512.61,838.0
2022-03-05 21:00:00,878.4233333333333,823.9428571428573,512.61,628.63
2022-03-05 22:00:00,673.2333333333332,636.3057142857143,512.61,566.94
2022-03-05 23:00:00,681.0266666666666,641.8085714285714,512.61,505.89
2022-03-06 00:00:00,528.7933333333334,521.4571428571428,505.89,490.38
2022-03-06 01:00:00,511.6033333333333,516.3100000000001,505.89,465.04
2022-03-06 02:00:00,522.5633333333334,519.0171428571429,505.89,465.04
2022-03-06 03:00:00,518.8433333333334,511.8514285714286,505.89,454.15
2022-03-06 04:00:00,511.1933333333333,508.7085714285715,505.89,454.12
2022-03-06 05:00:00,508.4066666666667,509.1257142857143,505.89,443.91
2022-03-06 06:00:00,509.1133333333334,533.5271428571428,505.89,421.03
2022-03-06 07:00:00,576.6466666666666,633.2485714285714,505.89,396.6
2022-03-06 08:00:00,822.18,766.2028571428572,505.89,458.85
2022-03-06 09:00:00,844.9633333333333,758.9171428571428,505.89,471.77
2022-03-06 10:00:00,876.0033333333334,738.5314285714286,505.89,479.73
2022-03-06 11:00:00,808.66,696.9342857142857,505.89,471.82
2022-03-06 12:00:00,886.52,710.1085714285715,505.89,494.53
2022-03-06 13:00:00,810.9699999999999,663.5642857142857,505.89,561.3
2022-03-06 14:00:00,803.8333333333334,679.2685714285715,505.89,666.05
2022-03-06 15:00:00,754.6333333333333,660.75,505.89,597.75
2022-03-06 16:00:00,776.2933333333334,697.9028571428571,505.89,625.91
2022-03-06 17:00:00,692.6966666666667,704.3671428571428,505.89,467.01
2022-03-06 18:00:00,822.8333333333334,874.9285714285714,505.89,467.01
2022-03-06 19:00:00,932.8766666666667,932.1757142857142,505.89,720.0
2022-03-06 20:00:00,949.2466666666666,940.6185714285714,505.89,720.0
2022-03-06 21:00:00,733.84,810.8900000000001,505.89,471.66
2022-03-06 22:00:00,633.75,642.6642857142857,505.89,457.21
2022-03-06 23:00:00,625.32,621.9028571428571,505.89,475.45
2022-03-07 00:00:00,510.23,519.1185714285714,475.45,443.79
2022-03-07 01:00:00,490.06666666666666,511.2371428571428,475.45,446.86
2022-03-07 02:00:00,492.3333333333333,517.1014285714285,475.45,428.45
2022-03-07 03:00:00,487.2333333333333,509.35142857142864,475.45,428.45
2022-03-07 04:00:00,490.94000000000005,504.6157142857143,475.45,428.45
2022-03-07 05:00:00,485.88000000000005,505.0457142857143,475.45,439.24
2022-03-07 06:00:00,477.82,523.26,475.45,446.87
2022-03-07 07:00:00,472.2,619.4914285714286,475.45,513.46
2022-03-07 08:00:00,653.4633333333333,758.1757142857142,475.45,614.86
2022-03-07 09:00:00,680.5533333333333,752.5885714285715,475.45,978.0
2022-03-07 10:00:00,714.2466666666666,733.8542857142857,475.45,771.42
2022-03-07 11:00:00,720.5766666666667,693.3057142857142,475.45,510.89
2022-03-07 12:00:00,808.2599999999999,710.0414285714286,475.45,430.65
2022-03-07 13:00:00,761.4233333333333,673.0285714285716,475.45,396.59
2022-03-07 14:00:00,791.2366666666667,702.7614285714286,475.45,396.59
2022-03-07 15:00:00,723.52,675.2885714285715,475.45,421.48
2022-03-07 16:00:00,746.13,712.9428571428571,475.45,460.05
2022-03-07 17:00:00,526.6999999999999,696.8871428571429,475.45,746.1
2022-03-07 18:00:00,659.6133333333333,865.9300000000001,475.45,988.0
2022-03-07 19:00:00,851.21,959.232857142857,475.45,1028.0
2022-03-07 20:00:00,850.9366666666666,967.6771428571428,475.45,1008.0
2022-03-07 21:00:00,559.3933333333333,804.0514285714287,475.45,821.0
2022-03-07 22:00:00,511.82,634.25,475.45,510.89
2022-03-07 23:00:00,497.98333333333335,616.8528571428571,475.45,500.89
2022-03-08 00:00:00,478.02,511.61428571428576,500.89,456.27
2022-03-08 01:00:00,472.0333333333333,504.52714285714285,500.89,480.71
2022-03-08 02:00:00,467.6233333333334,507.4142857142857,500.89,496.03
2022-03-08 03:00:00,461.93666666666667,499.17142857142863,500.89,462.13
2022-03-08 04:00:00,463.98333333333335,492.55285714285714,500.89,479.76
2022-03-08 05:00:00,464.1766666666667,494.3371428571428,500.89,500.17
2022-03-08 06:00:00,459.0933333333333,506.0371428571429,500.89,484.16
