Data;Godzina;RCE
20200501;1;145,25
20200501;2;134,37
20200501;3;126,55
20200501;4;114,19
20200501;5;119,83
20200501;6;106,79
20200501;7;104,20
20200501;8;131,95
20200501;9;143,83
20200501;10;147,48
20200501;11;149,60
20200501;12;149,16
20200501;13;145,91
20200501;14;139,01
20200501;15;140,00
20200501;16;136,17
20200501;17;136,37
20200501;18;128,48
20200501;19;135,96
20200501;20;144,65
20200501;21;161,35
20200501;22;157,10
20200501;23;144,48
20200501;24;130,81
20200502;1;159,47
20200502;2;146,94
20200502;3;146,61
20200502;4;137,60
20200502;5;145,84
20200502;6;135,00
20200502;7;160,14
20200502;8;171,64
20200502;9;203,73
20200502;10;204,98
20200502;11;195,18
20200502;12;168,80
20200502;13;163,94
20200502;14;164,75
20200502;15;160,89
20200502;16;164,04
20200502;17;161,66
20200502;18;163,16
20200502;19;162,94
20200502;20;169,04
20200502;21;200,38
20200502;22;183,38
20200502;23;164,05
20200502;24;158,00
20200503;1;149,78
20200503;2;145,11
20200503;3;120,04
20200503;4;122,76
20200503;5;98,30
20200503;6;92,18
20200503;7;102,19
20200503;8;122,85
20200503;9;143,20
20200503;10;160,93
20200503;11;160,53
20200503;12;160,88
20200503;13;163,60
20200503;14;164,52
20200503;15;156,66
20200503;16;147,39
20200503;17;150,46
20200503;18;148,53
20200503;19;161,02
20200503;20;167,64
20200503;21;167,97
20200503;22;164,79
20200503;23;143,95
20200503;24;133,78
20200504;1;161,58
20200504;2;151,86
20200504;3;153,73
20200504;4;154,93
20200504;5;155,04
20200504;6;150,64
20200504;7;189,22
20200504;8;198,94
20200504;9;207,33
20200504;10;216,89
20200504;11;203,85
20200504;12;209,08
20200504;13;222,96
20200504;14;222,44
20200504;15;207,81
20200504;16;205,24
20200504;17;206,86
20200504;18;200,58
20200504;19;200,85
20200504;20;205,20
20200504;21;205,87
20200504;22;205,59
20200504;23;202,24
20200504;24;160,27
20200505;1;153,07
20200505;2;147,57
20200505;3;147,85
20200505;4;146,34
20200505;5;148,00
20200505;6;141,32
20200505;7;183,09
20200505;8;197,28
20200505;9;200,89
20200505;10;200,82
20200505;11;199,38
20200505;12;200,54
20200505;13;195,55
20200505;14;197,17
20200505;15;193,53
20200505;16;184,97
20200505;17;180,43
20200505;18;176,33
20200505;19;179,63
20200505;20;191,14
20200505;21;199,21
