Data;Godzina;RCE
20180701;1;157,69
20180701;2;155,04
20180701;3;156,74
20180701;4;155,07
20180701;5;152,70
20180701;6;152,31
20180701;7;154,72
20180701;8;154,95
20180701;9;156,79
20180701;10;172,50
20180701;11;174,58
20180701;12;175,32
20180701;13;178,42
20180701;14;175,41
20180701;15;175,47
20180701;16;175,29
20180701;17;172,69
20180701;18;173,14
20180701;19;175,14
20180701;20;193,98
20180701;21;195,43
20180701;22;200,98
20180701;23;204,27
20180701;24;176,75
20180702;1;165,57
20180702;2;157,83
20180702;3;155,98
20180702;4;155,63
20180702;5;153,36
20180702;6;163,50
20180702;7;177,95
20180702;8;216,10
20180702;9;221,73
20180702;10;227,37
20180702;11;223,14
20180702;12;225,35
20180702;13;226,25
20180702;14;226,38
20180702;15;224,56
20180702;16;224,23
20180702;17;222,79
20180702;18;225,08
20180702;19;237,63
20180702;20;248,02
20180702;21;246,42
20180702;22;235,13
20180702;23;221,36
20180702;24;203,75
20180703;1;189,50
20180703;2;177,46
20180703;3;176,29
20180703;4;175,87
20180703;5;174,82
20180703;6;178,21
20180703;7;213,42
20180703;8;244,99
20180703;9;274,73
20180703;10;290,90
20180703;11;268,14
20180703;12;281,87
20180703;13;288,47
20180703;14;261,55
20180703;15;255,34
20180703;16;246,08
20180703;17;230,89
20180703;18;235,65
20180703;19;246,10
20180703;20;261,57
20180703;21;265,23
20180703;22;250,94
20180703;23;236,49
20180703;24;215,07
20180704;1;205,78
20180704;2;196,86
20180704;3;190,07
20180704;4;185,38
20180704;5;182,49
20180704;6;195,06
20180704;7;224,32
20180704;8;251,07
20180704;9;287,56
20180704;10;301,42
20180704;11;297,37
20180704;12;311,38
20180704;13;301,19
20180704;14;304,30
20180704;15;288,80
20180704;16;280,72
20180704;17;248,84
20180704;18;245,77
20180704;19;256,94
20180704;20;267,68
20180704;21;270,69
20180704;22;257,40
20180704;23;236,81
20180704;24;220,42
20180705;1;201,94
20180705;2;193,14
20180705;3;185,14
20180705;4;183,85
20180705;5;181,31
20180705;6;186,12
20180705;7;214,74
20180705;8;243,53
20180705;9;273,48
20180705;10;274,85
20180705;11;274,01
20180705;12;286,86
20180705;13;280,51
20180705;14;283,89
20180705;15;261,96
20180705;16;254,59
20180705;17;235,61
20180705;18;234,60
20180705;19;235,10
20180705;20;240,29
20180705;21;234,36
20180705;22;226,79
20180705;23;215,18
20180705;24;199,20
20180706;1;193,77
20180706;2;192,93
20180706;3;183,26
20180706;4;177,05
20180706;5;174,27
20180706;6;184,33
20180706;7;204,93
20180706;8;229,77
20180706;9;246,56
20180706;10;246,15
20180706;11;245,09
20180706;12;244,95
20180706;13;247,68
20180706;14;246,81
20180706;15;237,24
20180706;16;229,35
20180706;17;221,51
20180706;18;220,03
20180706;19;219,98
20180706;20;219,72
20180706;21;219,06
20180706;22;216,57
20180706;23;205,43
20180706;24;194,34
20180707;1;189,82
20180707;2;177,24
20180707;3;174,56
20180707;4;174,53
20180707;5;172,80
20180707;6;174,12
20180707;7;177,16
20180707;8;196,02
20180707;9;216,82
20180707;10;233,70
20180707;11;234,66
20180707;12;235,07
20180707;13;237,96
20180707;14;228,31
20180707;15;214,56
20180707;16;209,68
20180707;17;205,88
20180707;18;204,97
20180707;19;205,77
20180707;20;205,69
20180707;21;205,25
20180707;22;204,90
20180707;23;203,56
20180707;24;183,10
20180708;1;176,41
20180708;2;167,74
20180708;3;167,73
20180708;4;169,11
20180708;5;161,77
20180708;6;164,49
20180708;7;168,00
20180708;8;174,03
20180708;9;188,76
20180708;10;198,59
20180708;11;206,01
20180708;12;206,15
20180708;13;206,96
20180708;14;206,08
20180708;15;198,57
20180708;16;199,61
20180708;17;194,42
20180708;18;196,18
20180708;19;196,19
20180708;20;210,53
20180708;21;210,00
20180708;22;213,36
20180708;23;214,74
20180708;24;199,16
20180709;1;173,23
20180709;2;168,66
20180709;3;168,86
20180709;4;167,92
20180709;5;166,12
20180709;6;170,11
20180709;7;209,11
20180709;8;225,70
20180709;9;242,26
20180709;10;243,98
20180709;11;244,04
20180709;12;250,66
20180709;13;258,98
20180709;14;257,90
20180709;15;243,84
20180709;16;239,52
20180709;17;231,18
20180709;18;230,71
20180709;19;230,57
20180709;20;231,40
20180709;21;231,07
20180709;22;229,97
20180709;23;223,53
20180709;24;204,25
20180710;1;201,33
20180710;2;196,97
20180710;3;192,65
20180710;4;188,17
20180710;5;187,09
20180710;6;195,20
20180710;7;216,88
20180710;8;240,18
20180710;9;278,05
20180710;10;282,24
20180710;11;283,10
20180710;12;289,60
20180710;13;304,52
20180710;14;286,33
20180710;15;265,45
20180710;16;260,53
20180710;17;252,24
20180710;18;253,51
20180710;19;245,06
20180710;20;247,42
20180710;21;243,29
20180710;22;236,66
20180710;23;239,43
20180710;24;216,65
20180711;1;201,56
20180711;2;195,26
20180711;3;192,62
20180711;4;186,19
20180711;5;183,94
20180711;6;195,55
20180711;7;220,46
20180711;8;236,89
20180711;9;253,51
20180711;10;269,60
20180711;11;273,24
20180711;12;282,67
20180711;13;281,84
20180711;14;281,32
20180711;15;267,46
20180711;16;263,76
20180711;17;246,66
20180711;18;243,31
20180711;19;246,40
20180711;20;246,68
20180711;21;243,02
20180711;22;236,15
20180711;23;227,98
20180711;24;210,36
20180712;1;202,65
20180712;2;193,55
20180712;3;193,22
20180712;4;190,47
20180712;5;186,60
20180712;6;194,94
20180712;7;214,06
20180712;8;240,38
20180712;9;273,88
20180712;10;293,04
20180712;11;263,37
20180712;12;274,06
20180712;13;285,10
20180712;14;280,98
20180712;15;271,53
20180712;16;263,85
20180712;17;247,63
20180712;18;246,37
20180712;19;247,17
20180712;20;254,30
20180712;21;244,54
20180712;22;237,58
20180712;23;235,89
20180712;24;216,61
20180713;1;204,16
20180713;2;194,76
20180713;3;192,26
20180713;4;186,94
20180713;5;184,81
20180713;6;191,72
20180713;7;207,57
20180713;8;242,74
20180713;9;254,19
20180713;10;253,66
20180713;11;250,06
20180713;12;249,77
20180713;13;248,27
20180713;14;246,58
20180713;15;237,90
20180713;16;233,88
20180713;17;234,06
20180713;18;233,96
20180713;19;236,04
20180713;20;241,13
20180713;21;237,16
20180713;22;234,73
20180713;23;237,42
20180713;24;219,42
20180714;1;211,77
20180714;2;203,51
20180714;3;192,30
20180714;4;190,59
20180714;5;181,91
20180714;6;180,89
20180714;7;192,08
20180714;8;212,09
20180714;9;225,84
20180714;10;240,53
20180714;11;232,29
20180714;12;237,25
20180714;13;229,98
20180714;14;225,31
20180714;15;218,52
20180714;16;215,71
20180714;17;211,26
20180714;18;211,13
20180714;19;218,46
20180714;20;223,73
20180714;21;223,39
20180714;22;226,35
20180714;23;224,71
20180714;24;205,22
20180715;1;187,84
20180715;2;175,79
20180715;3;170,41
20180715;4;170,54
20180715;5;163,97
20180715;6;163,53
20180715;7;163,51
20180715;8;170,68
20180715;9;175,17
20180715;10;180,68
20180715;11;180,83
20180715;12;182,50
20180715;13;183,12
20180715;14;181,54
20180715;15;177,43
20180715;16;175,29
20180715;17;176,87
20180715;18;185,04
20180715;19;203,12
20180715;20;216,05
20180715;21;224,27
20180715;22;230,55
20180715;23;232,12
20180715;24;205,98
20180716;1;195,02
20180716;2;177,51
20180716;3;176,30
20180716;4;172,46
20180716;5;172,28
20180716;6;176,31
20180716;7;222,50
20180716;8;235,62
20180716;9;257,28
20180716;10;266,51
20180716;11;268,37
