Data;Godzina;RCE
20180501;1;153,01
20180501;2;146,00
20180501;3;146,21
20180501;4;146,19
20180501;5;146,20
20180501;6;142,64
20180501;7;134,62
20180501;8;141,69
20180501;9;158,83
20180501;10;161,42
20180501;11;159,70
20180501;12;159,23
20180501;13;158,89
20180501;14;159,28
20180501;15;158,24
20180501;16;152,70
20180501;17;146,54
20180501;18;151,54
20180501;19;156,80
20180501;20;159,30
20180501;21;166,47
20180501;22;162,75
20180501;23;159,49
20180501;24;145,88
20180502;1;157,78
20180502;2;155,02
20180502;3;153,53
20180502;4;153,02
20180502;5;154,08
20180502;6;152,82
20180502;7;168,11
20180502;8;196,90
20180502;9;215,21
20180502;10;222,04
20180502;11;231,02
20180502;12;231,60
20180502;13;231,41
20180502;14;231,51
20180502;15;211,12
20180502;16;203,77
20180502;17;196,20
20180502;18;192,89
20180502;19;200,52
20180502;20;213,04
20180502;21;219,93
20180502;22;200,70
20180502;23;169,87
20180502;24;156,47
20180503;1;149,70
20180503;2;144,16
20180503;3;141,65
20180503;4;141,81
20180503;5;141,85
20180503;6;143,56
20180503;7;156,48
20180503;8;169,08
20180503;9;185,60
20180503;10;203,48
20180503;11;195,04
20180503;12;194,86
20180503;13;187,03
20180503;14;181,75
20180503;15;169,24
20180503;16;163,19
20180503;17;163,32
20180503;18;171,08
20180503;19;184,54
20180503;20;188,66
20180503;21;201,73
20180503;22;189,12
20180503;23;171,48
20180503;24;154,99
20180504;1;153,19
20180504;2;144,45
20180504;3;144,33
20180504;4;144,82
20180504;5;149,17
20180504;6;153,88
20180504;7;181,57
20180504;8;204,45
20180504;9;235,40
20180504;10;241,48
20180504;11;241,45
20180504;12;248,72
20180504;13;253,30
20180504;14;250,88
20180504;15;216,47
20180504;16;200,88
20180504;17;197,17
20180504;18;185,17
20180504;19;186,24
20180504;20;194,28
20180504;21;200,19
20180504;22;196,15
20180504;23;167,13
20180504;24;152,50
20180505;1;160,09
20180505;2;161,01
20180505;3;161,31
20180505;4;161,45
20180505;5;159,97
20180505;6;158,51
20180505;7;162,51
20180505;8;161,70
20180505;9;207,83
20180505;10;232,95
20180505;11;266,50
20180505;12;265,85
20180505;13;233,20
20180505;14;218,24
20180505;15;202,14
20180505;16;179,70
20180505;17;174,92
20180505;18;162,83
20180505;19;160,93
20180505;20;163,97
20180505;21;184,83
20180505;22;173,56
20180505;23;159,51
20180505;24;153,53
20180506;1;147,78
20180506;2;144,90
20180506;3;145,03
20180506;4;145,19
20180506;5;144,98
20180506;6;145,12
20180506;7;145,11
20180506;8;150,65
20180506;9;160,59
20180506;10;160,90
20180506;11;162,22
20180506;12;164,99
20180506;13;163,20
20180506;14;161,18
20180506;15;160,73
20180506;16;160,79
20180506;17;158,74
20180506;18;158,70
20180506;19;160,85
20180506;20;160,61
20180506;21;162,90
20180506;22;163,28
20180506;23;160,73
20180506;24;155,93
20180507;1;153,54
20180507;2;149,83
20180507;3;145,67
20180507;4;150,07
20180507;5;152,84
20180507;6;156,50
20180507;7;179,50
20180507;8;228,79
20180507;9;474,82
20180507;10;601,75
20180507;11;537,03
20180507;12;686,79
20180507;13;714,50
20180507;14;696,69
20180507;15;471,69
20180507;16;397,46
20180507;17;297,80
20180507;18;245,75
20180507;19;229,53
20180507;20;238,43
20180507;21;366,48
20180507;22;223,28
20180507;23;175,90
20180507;24;162,46
20180508;1;162,36
20180508;2;163,44
20180508;3;160,97
20180508;4;163,77
20180508;5;163,62
20180508;6;161,47
20180508;7;178,94
20180508;8;244,97
20180508;9;434,29
20180508;10;501,01
20180508;11;433,51
20180508;12;430,93
20180508;13;396,07
20180508;14;397,52
20180508;15;253,50
20180508;16;228,25
20180508;17;214,11
20180508;18;196,00
20180508;19;194,14
20180508;20;199,24
20180508;21;222,15
20180508;22;196,88
20180508;23;168,54
20180508;24;162,58
20180509;1;164,69
20180509;2;158,48
20180509;3;158,38
20180509;4;158,38
20180509;5;159,07
20180509;6;158,00
20180509;7;172,52
20180509;8;223,40
20180509;9;299,04
20180509;10;304,78
20180509;11;300,09
20180509;12;305,99
20180509;13;304,33
20180509;14;292,31
20180509;15;254,28
20180509;16;237,19
20180509;17;230,30
20180509;18;219,55
20180509;19;206,82
20180509;20;209,68
20180509;21;218,42
20180509;22;194,82
20180509;23;168,22
20180509;24;162,78
20180510;1;166,76
20180510;2;162,72
20180510;3;161,82
20180510;4;161,87
20180510;5;162,65
20180510;6;160,84
20180510;7;170,99
20180510;8;216,44
20180510;9;254,05
20180510;10;254,84
20180510;11;250,93
20180510;12;255,87
20180510;13;255,10
20180510;14;243,27
20180510;15;225,65
20180510;16;232,76
20180510;17;218,73
20180510;18;213,07
20180510;19;214,99
20180510;20;217,03
20180510;21;232,94
20180510;22;209,55
20180510;23;175,08
20180510;24;166,40
20180511;1;160,38
20180511;2;159,81
20180511;3;159,63
20180511;4;159,73
20180511;5;160,09
20180511;6;158,84
20180511;7;172,75
20180511;8;205,16
20180511;9;266,00
20180511;10;279,60
20180511;11;279,70
20180511;12;303,84
20180511;13;303,98
20180511;14;283,06
20180511;15;268,44
20180511;16;258,59
20180511;17;237,45
