Data;Godzina;RCE
20190801;1;243,34
20190801;2;239,83
20190801;3;237,33
20190801;4;235,63
20190801;5;235,29
20190801;6;233,39
20190801;7;267,75
20190801;8;287,85
20190801;9;298,54
20190801;10;316,99
20190801;11;317,35
20190801;12;318,54
20190801;13;320,57
20190801;14;317,50
20190801;15;314,66
20190801;16;316,29
20190801;17;297,04
20190801;18;294,95
20190801;19;293,01
20190801;20;294,33
20190801;21;293,04
20190801;22;291,99
20190801;23;286,22
20190801;24;269,01
20190802;1;242,68
20190802;2;236,56
20190802;3;237,05
20190802;4;232,10
20190802;5;231,35
20190802;6;225,75
20190802;7;253,65
20190802;8;273,08
20190802;9;287,12
20190802;10;293,76
20190802;11;295,01
20190802;12;297,09
20190802;13;298,35
20190802;14;296,92
20190802;15;290,88
20190802;16;291,61
20190802;17;287,73
20190802;18;287,36
20190802;19;284,05
20190802;20;283,47
20190802;21;285,34
20190802;22;283,48
20190802;23;270,48
20190802;24;258,34
20190803;1;248,76
20190803;2;239,36
20190803;3;228,25
20190803;4;233,31
20190803;5;228,76
20190803;6;225,59
20190803;7;239,23
20190803;8;261,52
20190803;9;285,66
20190803;10;295,06
20190803;11;301,83
20190803;12;308,33
20190803;13;301,90
20190803;14;295,87
20190803;15;286,60
20190803;16;285,79
20190803;17;281,21
20190803;18;271,21
20190803;19;266,68
20190803;20;269,33
20190803;21;272,50
20190803;22;273,26
20190803;23;251,41
20190803;24;227,65
20190804;1;215,42
20190804;2;208,15
20190804;3;209,24
20190804;4;209,27
20190804;5;205,41
20190804;6;204,49
20190804;7;203,08
20190804;8;209,81
20190804;9;218,04
20190804;10;238,40
20190804;11;245,34
20190804;12;247,77
20190804;13;247,87
20190804;14;247,81
20190804;15;241,60
20190804;16;235,77
20190804;17;232,64
20190804;18;231,97
20190804;19;240,58
20190804;20;243,45
20190804;21;252,75
20190804;22;269,16
20190804;23;252,26
20190804;24;232,90
20190805;1;237,44
20190805;2;237,19
20190805;3;237,11
20190805;4;236,64
20190805;5;236,93
20190805;6;237,16
20190805;7;271,43
20190805;8;276,47
20190805;9;299,67
20190805;10;308,72
20190805;11;323,16
20190805;12;327,15
20190805;13;332,42
20190805;14;329,75
20190805;15;304,83
20190805;16;311,84
20190805;17;300,27
20190805;18;299,38
20190805;19;297,28
20190805;20;299,23
20190805;21;301,59
20190805;22;297,76
20190805;23;290,61
20190805;24;279,22
20190806;1;273,84
20190806;2;274,65
20190806;3;266,45
20190806;4;265,05
20190806;5;265,11
20190806;6;254,64
20190806;7;287,93
20190806;8;275,53
20190806;9;293,70
20190806;10;300,91
20190806;11;296,87
20190806;12;296,17
20190806;13;298,15
20190806;14;295,82
20190806;15;288,60
20190806;16;291,17
20190806;17;282,28
20190806;18;285,01
20190806;19;284,63
20190806;20;291,61
20190806;21;294,52
20190806;22;291,95
20190806;23;299,79
20190806;24;276,58
20190807;1;270,09
20190807;2;269,08
20190807;3;265,38
20190807;4;264,42
20190807;5;269,17
20190807;6;253,95
20190807;7;274,43
20190807;8;280,24
20190807;9;296,60
20190807;10;304,81
20190807;11;305,84
20190807;12;311,83
20190807;13;319,45
20190807;14;316,30
20190807;15;298,01
20190807;16;298,38
20190807;17;293,47
20190807;18;293,66
20190807;19;292,59
20190807;20;293,62
20190807;21;295,67
20190807;22;293,42
20190807;23;286,79
20190807;24;274,35
20190808;1;267,04
20190808;2;263,46
20190808;3;265,66
20190808;4;263,10
20190808;5;253,38
20190808;6;245,17
20190808;7;264,72
20190808;8;269,80
20190808;9;286,84
20190808;10;292,46
20190808;11;291,94
20190808;12;291,93
20190808;13;289,56
20190808;14;290,97
20190808;15;285,88
20190808;16;287,64
20190808;17;283,65
20190808;18;286,44
20190808;19;285,44
20190808;20;289,23
20190808;21;295,28
20190808;22;289,35
20190808;23;281,11
20190808;24;270,29
20190809;1;264,93
20190809;2;263,32
20190809;3;262,43
20190809;4;256,68
20190809;5;252,45
20190809;6;249,11
20190809;7;266,10
20190809;8;270,78
20190809;9;287,04
20190809;10;291,89
20190809;11;291,65
20190809;12;290,67
20190809;13;290,82
20190809;14;290,20
20190809;15;284,42
20190809;16;289,82
20190809;17;286,95
20190809;18;289,27
20190809;19;287,20
20190809;20;291,80
20190809;21;293,16
20190809;22;288,45
20190809;23;280,91
20190809;24;269,79
20190810;1;244,61
20190810;2;228,63
20190810;3;227,93
20190810;4;229,61
20190810;5;227,39
20190810;6;219,18
20190810;7;225,26
20190810;8;238,93
20190810;9;252,54
20190810;10;269,63
20190810;11;280,34
20190810;12;280,34
20190810;13;280,30
20190810;14;272,21
20190810;15;253,91
20190810;16;254,21
20190810;17;248,96
20190810;18;244,37
20190810;19;244,77
20190810;20;243,84
20190810;21;251,47
20190810;22;252,93
20190810;23;244,98
20190810;24;218,71
20190811;1;210,17
20190811;2;205,46
20190811;3;205,15
20190811;4;204,75
20190811;5;204,85
20190811;6;187,71
20190811;7;195,60
20190811;8;205,27
20190811;9;208,04
20190811;10;227,36
20190811;11;230,08
20190811;12;230,89
20190811;13;230,95
20190811;14;230,84
20190811;15;227,45
20190811;16;228,30
20190811;17;226,21
20190811;18;228,58
20190811;19;238,89
20190811;20;250,27
20190811;21;260,39
20190811;22;265,39
20190811;23;255,23
20190811;24;227,16
20190812;1;241,01
20190812;2;232,45
20190812;3;229,99
20190812;4;226,25
20190812;5;229,65
20190812;6;230,59
20190812;7;264,46
20190812;8;262,46
20190812;9;291,43
20190812;10;301,55
20190812;11;300,04
20190812;12;307,04
20190812;13;313,66
20190812;14;311,05
20190812;15;302,66
20190812;16;306,50
20190812;17;297,46
20190812;18;295,18
20190812;19;293,68
20190812;20;294,75
20190812;21;298,95
20190812;22;294,07
20190812;23;287,06
20190812;24;276,18
20190813;1;261,05
20190813;2;261,70
20190813;3;260,55
20190813;4;260,34
20190813;5;258,85
20190813;6;249,04
20190813;7;267,79
20190813;8;276,01
20190813;9;294,67
20190813;10;301,31
20190813;11;301,66
20190813;12;305,70
20190813;13;306,78
20190813;14;303,75
20190813;15;293,27
20190813;16;290,60
20190813;17;289,43
20190813;18;287,64
20190813;19;283,77
20190813;20;287,56
20190813;21;286,36
20190813;22;282,55
20190813;23;267,43
20190813;24;258,33
20190814;1;260,27
20190814;2;261,56
20190814;3;260,93
20190814;4;262,53
20190814;5;262,61
20190814;6;258,01
20190814;7;263,26
20190814;8;268,05
20190814;9;286,26
20190814;10;295,27
20190814;11;295,69
20190814;12;295,83
20190814;13;299,48
20190814;14;293,96
20190814;15;285,29
20190814;16;285,42
20190814;17;280,95
20190814;18;279,93
20190814;19;282,75
20190814;20;286,28
20190814;21;294,54
20190814;22;285,72
20190814;23;288,37
20190814;24;283,17
20190815;1;235,63
20190815;2;225,57
20190815;3;226,32
20190815;4;226,67
20190815;5;229,08
