Data;Godzina;RCE
20201101;1;182,23
20201101;2;172,82
20201101;3;170,72
20201101;4;165,80
20201101;5;164,48
20201101;6;164,50
20201101;7;163,95
20201101;8;161,38
20201101;9;177,64
20201101;10;183,99
20201101;11;184,93
20201101;12;181,48
20201101;13;177,28
20201101;14;180,41
20201101;15;174,62
20201101;16;173,20
20201101;17;181,06
20201101;18;189,45
20201101;19;187,76
20201101;20;189,54
20201101;21;189,88
20201101;22;194,61
20201101;23;192,72
20201101;24;188,23
20201102;1;177,29
20201102;2;174,30
20201102;3;172,94
20201102;4;176,18
20201102;5;187,95
20201102;6;196,89
20201102;7;259,41
20201102;8;216,12
20201102;9;219,03
20201102;10;219,05
20201102;11;219,18
20201102;12;219,11
20201102;13;218,96
20201102;14;219,04
20201102;15;218,93
20201102;16;220,75
20201102;17;250,41
20201102;18;285,36
20201102;19;241,52
20201102;20;219,07
20201102;21;218,80
20201102;22;210,29
20201102;23;227,78
20201102;24;206,41
20201103;1;220,08
20201103;2;210,02
20201103;3;200,82
20201103;4;210,00
20201103;5;217,41
20201103;6;230,11
20201103;7;268,06
20201103;8;255,00
20201103;9;279,63
20201103;10;279,56
20201103;11;273,89
20201103;12;279,11
20201103;13;284,64
20201103;14;288,83
20201103;15;290,43
20201103;16;299,25
20201103;17;324,88
20201103;18;344,11
20201103;19;334,44
20201103;20;324,88
20201103;21;306,60
20201103;22;254,24
20201103;23;268,04
20201103;24;240,96
20201104;1;231,96
20201104;2;232,02
20201104;3;230,07
20201104;4;230,85
20201104;5;231,73
20201104;6;235,70
20201104;7;264,74
20201104;8;254,98
20201104;9;284,87
20201104;10;293,20
20201104;11;289,61
20201104;12;281,23
20201104;13;281,63
20201104;14;280,36
20201104;15;269,26
20201104;16;279,07
20201104;17;296,87
20201104;18;303,27
20201104;19;285,26
20201104;20;267,19
20201104;21;237,46
20201104;22;219,71
20201104;23;237,54
20201104;24;239,69
20201105;1;227,63
20201105;2;224,45
20201105;3;216,29
20201105;4;219,05
20201105;5;218,96
20201105;6;230,60
20201105;7;271,28
20201105;8;270,52
20201105;9;281,29
20201105;10;283,85
20201105;11;279,81
20201105;12;271,84
20201105;13;258,92
20201105;14;259,47
20201105;15;252,72
20201105;16;252,46
20201105;17;279,72
20201105;18;284,65
20201105;19;251,26
20201105;20;249,44
20201105;21;238,09
20201105;22;226,03
20201105;23;239,28
20201105;24;232,18
20201106;1;196,23
20201106;2;194,56
20201106;3;193,48
20201106;4;194,53
20201106;5;196,17
20201106;6;211,49
20201106;7;239,91
20201106;8;242,14
20201106;9;265,67
20201106;10;266,89
20201106;11;274,10
20201106;12;291,88
20201106;13;301,72
20201106;14;312,44
20201106;15;306,33
20201106;16;308,56
20201106;17;330,34
20201106;18;333,42
20201106;19;332,71
20201106;20;329,45
20201106;21;309,13
20201106;22;250,29
20201106;23;246,69
20201106;24;230,11
20201107;1;222,06
20201107;2;218,63
20201107;3;218,68
20201107;4;219,24
20201107;5;219,34
20201107;6;219,33
20201107;7;223,80
20201107;8;222,29
20201107;9;238,92
20201107;10;280,23
20201107;11;282,53
20201107;12;287,00
20201107;13;283,77
20201107;14;283,30
20201107;15;276,17
20201107;16;280,17
20201107;17;284,80
20201107;18;293,57
20201107;19;288,67
20201107;20;281,51
20201107;21;268,17
20201107;22;223,27
20201107;23;216,40
20201107;24;198,27
20201108;1;198,08
20201108;2;196,91
20201108;3;196,73
20201108;4;196,34
20201108;5;194,04
20201108;6;194,17
20201108;7;191,42
20201108;8;188,34
20201108;9;203,85
20201108;10;218,30
20201108;11;218,72
20201108;12;217,98
20201108;13;221,38
20201108;14;240,56
20201108;15;246,54
20201108;16;256,66
20201108;17;282,79
20201108;18;286,72
20201108;19;285,41
20201108;20;283,41
20201108;21;281,72
20201108;22;255,47
20201108;23;229,62
20201108;24;213,60
20201109;1;195,65
20201109;2;144,43
20201109;3;144,96
20201109;4;143,24
20201109;5;143,59
20201109;6;225,36
20201109;7;272,95
20201109;8;285,63
20201109;9;290,57
20201109;10;288,95
20201109;11;292,09
20201109;12;300,46
20201109;13;298,21
20201109;14;298,40
20201109;15;287,78
20201109;16;278,88
20201109;17;321,29
20201109;18;503,04
20201109;19;328,35
20201109;20;308,08
20201109;21;266,24
20201109;22;225,33
20201109;23;279,39
20201109;24;216,36
20201110;1;198,85
20201110;2;197,47
20201110;3;195,15
20201110;4;194,79
20201110;5;194,78
20201110;6;217,07
20201110;7;268,09
20201110;8;272,59
20201110;9;302,82
20201110;10;309,03
20201110;11;303,30
20201110;12;312,35
20201110;13;313,31
20201110;14;321,64
20201110;15;315,42
20201110;16;315,85
20201110;17;335,12
20201110;18;348,00
20201110;19;326,72
20201110;20;304,21
20201110;21;264,13
20201110;22;224,93
20201110;23;250,93
20201110;24;222,26
20201111;1;195,17
20201111;2;194,92
20201111;3;193,78
20201111;4;193,59
20201111;5;191,34
20201111;6;196,03
20201111;7;205,03
20201111;8;245,80
20201111;9;259,10
20201111;10;242,91
20201111;11;245,64
20201111;12;252,07
20201111;13;260,45
20201111;14;265,97
20201111;15;261,54
20201111;16;263,56
20201111;17;279,12
20201111;18;294,30
20201111;19;278,94
20201111;20;268,56
20201111;21;237,29
20201111;22;226,15
20201111;23;215,36
20201111;24;197,73
20201112;1;211,88
20201112;2;204,04
20201112;3;199,92
20201112;4;200,32
20201112;5;205,77
20201112;6;222,85
20201112;7;265,73
20201112;8;266,59
20201112;9;309,66
20201112;10;311,40
20201112;11;307,15
20201112;12;320,03
20201112;13;320,57
20201112;14;327,65
20201112;15;320,61
20201112;16;320,86
20201112;17;346,38
20201112;18;374,78
20201112;19;316,56
20201112;20;301,21
20201112;21;268,09
20201112;22;226,41
20201112;23;248,53
20201112;24;227,21
20201113;1;213,12
20201113;2;204,16
20201113;3;198,41
20201113;4;198,36
20201113;5;198,17
20201113;6;206,48
20201113;7;263,64
20201113;8;252,30
20201113;9;285,50
20201113;10;295,75
20201113;11;300,13
20201113;12;318,27
20201113;13;323,01
20201113;14;325,18
20201113;15;314,48
20201113;16;313,82
20201113;17;335,92
20201113;18;342,89
20201113;19;304,45
20201113;20;264,50
20201113;21;242,75
20201113;22;217,62
20201113;23;232,87
20201113;24;195,88
20201114;1;211,82
20201114;2;207,50
20201114;3;206,67
20201114;4;206,79
20201114;5;206,46
20201114;6;199,15
20201114;7;214,49
20201114;8;224,04
20201114;9;254,06
20201114;10;275,94
20201114;11;276,44
20201114;12;280,92
20201114;13;279,97
20201114;14;279,89
20201114;15;272,67
20201114;16;275,50
20201114;17;285,87
20201114;18;288,72
20201114;19;281,74
20201114;20;274,91
20201114;21;255,35
20201114;22;227,26
