Data;Godzina;RCE
20191201;1;179,41
20191201;2;170,82
20191201;3;167,31
20191201;4;164,86
20191201;5;166,70
20191201;6;173,24
20191201;7;179,05
20191201;8;173,29
20191201;9;191,27
20191201;10;203,48
20191201;11;204,57
20191201;12;209,92
20191201;13;209,77
20191201;14;206,50
20191201;15;203,27
20191201;16;206,65
20191201;17;217,21
20191201;18;223,44
20191201;19;227,20
20191201;20;220,84
20191201;21;214,52
20191201;22;203,99
20191201;23;199,29
20191201;24;180,20
20191202;1;195,02
20191202;2;183,95
20191202;3;179,08
20191202;4;172,66
20191202;5;179,55
20191202;6;189,46
20191202;7;243,62
20191202;8;241,89
20191202;9;251,47
20191202;10;251,42
20191202;11;243,99
20191202;12;245,36
20191202;13;248,53
20191202;14;246,90
20191202;15;242,26
20191202;16;247,27
20191202;17;254,76
20191202;18;253,36
20191202;19;247,30
20191202;20;244,89
20191202;21;238,24
20191202;22;217,46
20191202;23;206,72
20191202;24;184,23
20191203;1;176,86
20191203;2;173,49
20191203;3;171,18
20191203;4;171,72
20191203;5;170,70
20191203;6;191,29
20191203;7;248,75
20191203;8;263,94
20191203;9;280,54
20191203;10;276,52
20191203;11;263,91
20191203;12;264,74
20191203;13;258,74
20191203;14;258,62
20191203;15;252,52
20191203;16;257,46
20191203;17;272,86
20191203;18;254,53
20191203;19;241,68
20191203;20;237,49
20191203;21;229,44
20191203;22;200,32
20191203;23;183,53
20191203;24;166,33
20191204;1;182,42
20191204;2;168,06
20191204;3;169,76
20191204;4;169,05
20191204;5;174,39
20191204;6;189,06
20191204;7;235,31
20191204;8;240,30
20191204;9;250,99
20191204;10;251,93
20191204;11;243,26
20191204;12;245,77
20191204;13;249,55
20191204;14;252,92
20191204;15;252,77
20191204;16;252,74
20191204;17;267,82
20191204;18;275,36
20191204;19;260,78
20191204;20;252,26
20191204;21;241,59
20191204;22;211,20
20191204;23;221,93
20191204;24;197,25
20191205;1;165,31
20191205;2;161,73
20191205;3;156,60
20191205;4;155,31
20191205;5;159,99
20191205;6;174,01
20191205;7;231,01
20191205;8;240,64
20191205;9;249,57
20191205;10;249,05
20191205;11;244,63
20191205;12;248,13
20191205;13;249,11
20191205;14;249,25
20191205;15;246,40
20191205;16;245,73
20191205;17;257,11
20191205;18;249,62
20191205;19;241,58
20191205;20;240,89
20191205;21;223,67
20191205;22;187,06
20191205;23;186,75
20191205;24;163,88
20191206;1;161,70
20191206;2;154,62
20191206;3;146,55
20191206;4;136,18
20191206;5;140,25
20191206;6;160,00
20191206;7;223,86
20191206;8;223,25
20191206;9;237,58
20191206;10;239,12
20191206;11;231,40
20191206;12;234,72
20191206;13;231,06
20191206;14;233,52
20191206;15;229,39
20191206;16;235,04
20191206;17;246,12
20191206;18;239,77
20191206;19;232,17
20191206;20;229,83
20191206;21;216,79
20191206;22;187,84
20191206;23;186,08
20191206;24;165,69
20191207;1;140,17
20191207;2;121,56
20191207;3;115,36
20191207;4;110,71
20191207;5;114,28
20191207;6;119,08
20191207;7;158,65
20191207;8;172,47
20191207;9;171,91
20191207;10;204,03
20191207;11;205,08
20191207;12;194,32
20191207;13;187,10
20191207;14;175,15
20191207;15;165,02
20191207;16;170,94
20191207;17;206,75
20191207;18;197,30
20191207;19;196,36
20191207;20;180,31
20191207;21;172,29
20191207;22;159,39
20191207;23;149,63
20191207;24;139,66
20191208;1;114,00
20191208;2;102,97
20191208;3;98,75
20191208;4;99,23
20191208;5;102,32
20191208;6;105,83
20191208;7;114,23
20191208;8;127,42
20191208;9;133,23
20191208;10;152,04
20191208;11;158,11
20191208;12;158,96
20191208;13;155,24
20191208;14;156,76
20191208;15;153,61
20191208;16;147,49
20191208;17;162,34
20191208;18;163,96
20191208;19;163,63
20191208;20;164,57
20191208;21;162,62
20191208;22;149,14
20191208;23;144,00
20191208;24;119,57
20191209;1;94,96
20191209;2;82,53
20191209;3;80,31
20191209;4;82,33
20191209;5;91,02
20191209;6;121,38
20191209;7;196,02
20191209;8;219,89
20191209;9;235,51
20191209;10;238,78
20191209;11;234,99
20191209;12;242,90
20191209;13;242,96
20191209;14;241,60
20191209;15;241,40
20191209;16;247,05
20191209;17;253,64
20191209;18;250,87
20191209;19;238,16
20191209;20;239,29
20191209;21;218,53
20191209;22;194,57
20191209;23;183,82
20191209;24;160,06
20191210;1;163,09
20191210;2;142,17
20191210;3;123,43
20191210;4;126,28
20191210;5;138,55
20191210;6;162,08
20191210;7;218,44
20191210;8;235,30
20191210;9;242,16
20191210;10;240,45
20191210;11;232,16
20191210;12;234,57
20191210;13;237,56
20191210;14;240,01
20191210;15;240,79
20191210;16;256,11
20191210;17;275,61
20191210;18;272,12
20191210;19;264,53
20191210;20;261,41
20191210;21;237,53
20191210;22;201,58
20191210;23;217,49
20191210;24;182,69
20191211;1;187,11
20191211;2;176,28
20191211;3;169,83
20191211;4;169,77
20191211;5;169,71
20191211;6;183,88
20191211;7;238,48
20191211;8;232,76
20191211;9;241,74
20191211;10;239,53
20191211;11;235,67
20191211;12;238,42
20191211;13;239,25
20191211;14;240,42
20191211;15;239,63
20191211;16;248,88
20191211;17;261,47
20191211;18;259,82
20191211;19;251,08
20191211;20;244,60
20191211;21;229,62
20191211;22;207,83
20191211;23;208,54
20191211;24;177,97
20191212;1;191,11
20191212;2;182,60
20191212;3;181,08
20191212;4;181,81
20191212;5;180,42
20191212;6;192,65
20191212;7;229,50
20191212;8;240,45
20191212;9;251,65
20191212;10;250,02
20191212;11;248,30
20191212;12;249,80
20191212;13;249,56
20191212;14;249,87
20191212;15;249,49
20191212;16;252,96
20191212;17;285,92
20191212;18;273,04
20191212;19;254,73
20191212;20;253,10
20191212;21;244,74
20191212;22;218,06
20191212;23;219,82
20191212;24;197,93
20191213;1;194,92
20191213;2;190,26
20191213;3;189,25
20191213;4;189,19
20191213;5;189,17
20191213;6;191,08
20191213;7;219,58
20191213;8;233,74
20191213;9;240,66
20191213;10;239,69
20191213;11;236,13
20191213;12;239,19
20191213;13;238,38
20191213;14;238,31
20191213;15;234,00
20191213;16;236,48
20191213;17;249,27
20191213;18;246,92
20191213;19;237,74
20191213;20;235,96
