Data;Godzina;RCE
20210701;1;359,49
20210701;2;344,60
20210701;3;329,66
20210701;4;321,10
20210701;5;318,67
20210701;6;333,07
20210701;7;372,46
20210701;8;380,38
20210701;9;398,02
20210701;10;396,08
20210701;11;391,74
20210701;12;391,95
20210701;13;394,11
20210701;14;389,06
20210701;15;385,56
20210701;16;387,30
20210701;17;391,46
20210701;18;399,39
20210701;19;411,92
20210701;20;422,48
20210701;21;420,44
20210701;22;411,97
20210701;23;407,48
20210701;24;386,93
20210702;1;383,84
20210702;2;373,57
20210702;3;363,85
20210702;4;364,04
20210702;5;363,87
20210702;6;379,58
20210702;7;405,02
20210702;8;401,26
20210702;9;417,61
20210702;10;416,79
20210702;11;416,94
20210702;12;424,18
20210702;13;420,29
20210702;14;412,99
20210702;15;403,83
20210702;16;402,43
20210702;17;403,71
20210702;18;407,13
20210702;19;405,67
20210702;20;417,22
20210702;21;416,50
20210702;22;407,28
20210702;23;414,31
20210702;24;391,11
20210703;1;383,66
20210703;2;377,52
20210703;3;366,47
20210703;4;359,57
20210703;5;344,53
20210703;6;340,03
20210703;7;361,69
20210703;8;368,95
20210703;9;389,22
20210703;10;383,50
20210703;11;378,94
20210703;12;374,37
20210703;13;371,70
20210703;14;367,83
20210703;15;344,44
20210703;16;352,42
20210703;17;366,60
20210703;18;375,43
20210703;19;408,61
20210703;20;421,35
20210703;21;428,15
20210703;22;419,14
20210703;23;408,62
20210703;24;402,12
20210704;1;376,99
20210704;2;367,85
20210704;3;352,35
20210704;4;336,57
20210704;5;325,13
20210704;6;318,91
20210704;7;324,46
20210704;8;324,69
20210704;9;337,21
20210704;10;341,58
20210704;11;336,76
20210704;12;340,94
20210704;13;342,93
20210704;14;336,78
20210704;15;320,67
20210704;16;322,66
20210704;17;345,03
20210704;18;368,90
20210704;19;399,44
20210704;20;426,09
20210704;21;433,36
20210704;22;437,77
20210704;23;431,28
20210704;24;401,24
20210705;1;367,73
20210705;2;343,27
20210705;3;338,66
20210705;4;333,54
20210705;5;335,81
20210705;6;355,67
20210705;7;406,40
20210705;8;417,47
20210705;9;436,98
20210705;10;454,62
20210705;11;440,93
20210705;12;443,68
20210705;13;442,16
20210705;14;424,96
20210705;15;416,64
20210705;16;415,12
20210705;17;415,91
20210705;18;438,47
20210705;19;479,48
20210705;20;514,37
20210705;21;514,35
20210705;22;482,20
20210705;23;434,32
20210705;24;421,01
20210706;1;382,51
20210706;2;366,15
20210706;3;349,88
20210706;4;341,80
20210706;5;334,54
20210706;6;349,18
20210706;7;396,36
20210706;8;408,32
20210706;9;426,80
20210706;10;410,93
20210706;11;401,92
20210706;12;403,83
20210706;13;404,86
20210706;14;404,42
20210706;15;399,46
20210706;16;402,89
20210706;17;401,31
20210706;18;413,35
20210706;19;428,06
20210706;20;442,88
20210706;21;443,29
20210706;22;431,18
20210706;23;416,90
20210706;24;394,74
20210707;1;370,24
