Data;Godzina;RCE
20201001;1;202,28
20201001;2;202,36
20201001;3;202,39
20201001;4;202,36
20201001;5;201,79
20201001;6;204,43
20201001;7;239,23
20201001;8;249,77
20201001;9;269,72
20201001;10;291,61
20201001;11;291,69
20201001;12;306,42
20201001;13;308,12
20201001;14;311,56
20201001;15;308,74
20201001;16;309,46
20201001;17;309,16
20201001;18;297,24
20201001;19;285,88
20201001;20;324,67
20201001;21;294,05
20201001;22;234,32
20201001;23;244,65
20201001;24;211,93
20201002;1;230,73
20201002;2;231,69
20201002;3;223,49
20201002;4;221,78
20201002;5;231,52
20201002;6;231,10
20201002;7;288,99
20201002;8;289,25
20201002;9;287,35
20201002;10;298,62
20201002;11;296,00
20201002;12;299,85
20201002;13;289,25
20201002;14;290,33
20201002;15;288,69
20201002;16;289,22
20201002;17;289,97
20201002;18;290,62
20201002;19;298,27
20201002;20;295,19
20201002;21;298,38
20201002;22;231,37
20201002;23;266,14
20201002;24;227,99
20201003;1;189,17
20201003;2;188,33
20201003;3;187,29
20201003;4;186,86
20201003;5;186,28
20201003;6;185,39
20201003;7;183,09
20201003;8;189,42
20201003;9;194,90
20201003;10;198,94
20201003;11;199,06
20201003;12;198,79
20201003;13;196,87
20201003;14;194,69
20201003;15;189,58
20201003;16;189,62
20201003;17;190,72
20201003;18;196,64
20201003;19;200,34
20201003;20;210,78
20201003;21;199,53
20201003;22;195,39
20201003;23;189,69
20201003;24;181,91
20201004;1;154,31
20201004;2;142,13
20201004;3;126,36
20201004;4;120,93
20201004;5;120,95
20201004;6;124,17
20201004;7;130,66
20201004;8;147,11
20201004;9;180,24
20201004;10;188,34
20201004;11;188,57
20201004;12;189,20
20201004;13;187,63
20201004;14;187,58
20201004;15;187,58
20201004;16;187,77
20201004;17;187,78
20201004;18;192,17
20201004;19;218,00
20201004;20;268,22
20201004;21;236,96
20201004;22;199,21
20201004;23;195,29
20201004;24;188,75
20201005;1;208,21
20201005;2;199,13
20201005;3;197,10
20201005;4;197,04
20201005;5;198,88
20201005;6;216,78
20201005;7;282,09
20201005;8;255,58
20201005;9;260,89
20201005;10;280,40
20201005;11;279,00
20201005;12;288,44
20201005;13;287,59
20201005;14;280,65
20201005;15;276,42
20201005;16;286,88
20201005;17;291,08
20201005;18;285,50
20201005;19;292,68
20201005;20;323,15
20201005;21;289,91
20201005;22;225,75
20201005;23;227,37
20201005;24;205,78
20201006;1;203,59
20201006;2;201,59
20201006;3;195,93
20201006;4;195,99
20201006;5;200,70
20201006;6;206,70
20201006;7;250,30
20201006;8;230,31
20201006;9;250,80
20201006;10;251,93
20201006;11;232,75
20201006;12;236,43
20201006;13;232,72
20201006;14;225,85
20201006;15;225,28
20201006;16;228,52
20201006;17;234,90
20201006;18;235,76
20201006;19;274,40
20201006;20;299,71
20201006;21;283,23
20201006;22;224,31
20201006;23;235,36
20201006;24;201,93
20201007;1;209,73
20201007;2;204,07
20201007;3;198,26
20201007;4;201,20
20201007;5;202,96
20201007;6;218,84
20201007;7;285,14
20201007;8;292,26
20201007;9;337,17
20201007;10;338,04
20201007;11;334,51
20201007;12;338,11
20201007;13;338,08
20201007;14;338,04
20201007;15;335,45
20201007;16;337,63
20201007;17;335,40
20201007;18;338,08
20201007;19;350,26
20201007;20;387,49
20201007;21;304,24
20201007;22;231,63
20201007;23;236,23
20201007;24;210,11
20201008;1;234,76
20201008;2;225,18
20201008;3;216,90
20201008;4;216,96
20201008;5;224,87
20201008;6;226,50
20201008;7;281,00
20201008;8;247,17
20201008;9;280,91
20201008;10;289,86
20201008;11;274,87
20201008;12;288,25
20201008;13;288,39
20201008;14;279,04
20201008;15;276,71
20201008;16;290,58
20201008;17;290,67
20201008;18;273,46
20201008;19;292,75
20201008;20;295,00
20201008;21;258,72
20201008;22;226,95
20201008;23;237,77
20201008;24;213,45
20201009;1;189,90
20201009;2;185,29
20201009;3;182,60
20201009;4;183,15
20201009;5;188,07
20201009;6;198,45
20201009;7;243,11
20201009;8;233,13
20201009;9;258,48
20201009;10;246,07
20201009;11;236,16
20201009;12;235,70
20201009;13;259,36
20201009;14;289,65
20201009;15;277,66
20201009;16;291,06
20201009;17;297,46
20201009;18;299,76
20201009;19;323,88
20201009;20;315,21
20201009;21;300,61
20201009;22;230,80
20201009;23;249,63
20201009;24;214,00
20201010;1;203,64
20201010;2;200,05
20201010;3;199,98
20201010;4;198,95
20201010;5;198,79
20201010;6;198,80
20201010;7;199,76
20201010;8;209,98
20201010;9;240,55
20201010;10;255,34
20201010;11;262,21
20201010;12;261,55
20201010;13;244,77
20201010;14;240,51
20201010;15;234,01
20201010;16;233,23
20201010;17;237,95
20201010;18;241,92
20201010;19;277,06
20201010;20;286,47
20201010;21;276,33
20201010;22;236,77
20201010;23;212,85
20201010;24;200,71
20201011;1;197,82
20201011;2;198,12
20201011;3;194,81
20201011;4;194,41
