Data;Godzina;RCE
20200101;1;136,60
20200101;2;130,30
20200101;3;120,68
20200101;4;111,83
20200101;5;102,89
20200101;6;106,90
20200101;7;114,87
20200101;8;118,23
20200101;9;123,39
20200101;10;138,94
20200101;11;142,75
20200101;12;147,93
20200101;13;153,48
20200101;14;155,28
20200101;15;156,86
20200101;16;154,52
20200101;17;159,01
20200101;18;163,68
20200101;19;166,20
20200101;20;167,03
20200101;21;165,57
20200101;22;160,36
20200101;23;159,77
20200101;24;147,14
20200102;1;135,24
20200102;2;124,70
20200102;3;110,59
20200102;4;107,91
20200102;5;116,46
20200102;6;134,80
20200102;7;154,44
20200102;8;168,93
20200102;9;180,31
20200102;10;185,15
20200102;11;179,99
20200102;12;181,91
20200102;13;185,72
20200102;14;193,65
20200102;15;188,95
20200102;16;190,25
20200102;17;198,84
20200102;18;198,36
20200102;19;195,76
20200102;20;195,52
20200102;21;181,54
20200102;22;163,06
20200102;23;146,73
20200102;24;120,43
20200103;1;148,32
20200103;2;136,77
20200103;3;120,69
20200103;4;117,44
20200103;5;123,42
20200103;6;136,84
20200103;7;158,30
20200103;8;168,55
20200103;9;174,09
20200103;10;177,74
20200103;11;176,47
20200103;12;179,42
20200103;13;179,10
20200103;14;179,97
20200103;15;177,38
20200103;16;175,87
20200103;17;182,72
20200103;18;182,55
20200103;19;178,56
20200103;20;177,97
20200103;21;168,66
20200103;22;138,24
20200103;23;150,99
20200103;24;130,26
20200104;1;148,89
20200104;2;128,65
20200104;3;100,43
20200104;4;95,18
20200104;5;95,18
20200104;6;100,20
20200104;7;126,78
20200104;8;139,70
20200104;9;155,16
20200104;10;162,82
20200104;11;163,24
20200104;12;165,10
20200104;13;163,82
20200104;14;164,50
20200104;15;165,18
20200104;16;164,89
20200104;17;167,42
20200104;18;163,46
20200104;19;162,64
20200104;20;162,46
20200104;21;162,97
20200104;22;158,42
20200104;23;155,23
20200104;24;131,70
20200105;1;123,27
20200105;2;111,17
20200105;3;109,31
20200105;4;109,86
20200105;5;108,74
20200105;6;111,99
20200105;7;118,86
20200105;8;133,94
20200105;9;141,58
20200105;10;157,21
20200105;11;161,82
20200105;12;165,64
20200105;13;166,31
20200105;14;161,65
20200105;15;160,94
20200105;16;157,08
20200105;17;179,34
20200105;18;187,22
20200105;19;188,02
20200105;20;191,73
20200105;21;180,41
20200105;22;164,39
20200105;23;148,69
20200105;24;132,19
20200106;1;135,18
20200106;2;132,81
20200106;3;119,92
20200106;4;109,56
20200106;5;112,57
20200106;6;133,10
20200106;7;145,64
20200106;8;176,39
20200106;9;187,73
20200106;10;196,05
