Data;Godzina;RCE
20180901;1;249,16
20180901;2;237,33
20180901;3;230,01
20180901;4;227,29
20180901;5;225,11
20180901;6;226,97
20180901;7;231,81
20180901;8;245,13
20180901;9;268,45
20180901;10;295,29
20180901;11;299,45
20180901;12;307,94
20180901;13;308,71
20180901;14;296,16
20180901;15;255,90
20180901;16;253,25
20180901;17;250,29
20180901;18;261,09
20180901;19;266,99
20180901;20;273,56
20180901;21;291,77
20180901;22;265,99
20180901;23;250,12
20180901;24;231,40
20180902;1;226,22
20180902;2;212,71
20180902;3;204,41
20180902;4;202,02
20180902;5;202,22
20180902;6;199,14
20180902;7;194,44
20180902;8;198,16
20180902;9;217,27
20180902;10;225,58
20180902;11;226,08
20180902;12;231,00
20180902;13;230,16
20180902;14;223,58
20180902;15;218,04
20180902;16;212,79
20180902;17;210,63
20180902;18;229,05
20180902;19;243,15
20180902;20;259,82
20180902;21;268,11
20180902;22;258,18
20180902;23;236,02
20180902;24;208,93
20180903;1;198,02
20180903;2;192,56
20180903;3;192,50
20180903;4;193,12
20180903;5;193,43
20180903;6;202,21
20180903;7;247,26
20180903;8;263,72
20180903;9;291,80
20180903;10;307,40
20180903;11;304,53
20180903;12;306,98
20180903;13;305,06
20180903;14;301,55
20180903;15;287,53
20180903;16;279,67
20180903;17;279,33
20180903;18;271,82
20180903;19;271,98
20180903;20;290,07
20180903;21;288,63
20180903;22;260,67
20180903;23;248,50
20180903;24;224,41
20180904;1;221,11
20180904;2;215,58
20180904;3;214,85
20180904;4;215,01
20180904;5;219,20
20180904;6;230,53
20180904;7;268,26
20180904;8;285,76
20180904;9;325,35
20180904;10;334,87
20180904;11;323,54
20180904;12;327,37
20180904;13;323,53
20180904;14;320,43
20180904;15;306,17
20180904;16;298,55
20180904;17;301,84
20180904;18;304,07
20180904;19;292,76
20180904;20;310,79
20180904;21;328,77
20180904;22;276,55
20180904;23;262,10
20180904;24;235,25
20180905;1;237,46
20180905;2;223,62
20180905;3;221,09
20180905;4;220,41
20180905;5;224,89
20180905;6;238,03
20180905;7;277,28
20180905;8;297,71
20180905;9;319,81
20180905;10;323,18
20180905;11;317,04
20180905;12;317,79
20180905;13;318,31
20180905;14;313,43
20180905;15;297,02
20180905;16;296,53
20180905;17;300,05
20180905;18;307,21
20180905;19;301,33
20180905;20;317,45
20180905;21;316,76
20180905;22;277,85
20180905;23;267,63
20180905;24;247,24
20180906;1;235,86
20180906;2;228,23
20180906;3;225,36
20180906;4;221,68
20180906;5;225,62
20180906;6;236,79
20180906;7;289,35
20180906;8;315,08
20180906;9;334,33
20180906;10;362,15
20180906;11;361,42
20180906;12;433,04
20180906;13;444,28
20180906;14;444,17
20180906;15;371,11
20180906;16;342,31
20180906;17;323,73
20180906;18;318,61
20180906;19;316,87
20180906;20;373,04
20180906;21;444,14
20180906;22;296,13
20180906;23;267,69
20180906;24;241,67
20180907;1;236,13
20180907;2;229,96
20180907;3;225,10
20180907;4;223,96
20180907;5;224,80
20180907;6;236,86
20180907;7;281,67
20180907;8;301,97
20180907;9;329,84
20180907;10;340,72
20180907;11;335,37
20180907;12;401,76
20180907;13;410,93
20180907;14;405,83
20180907;15;325,27
20180907;16;307,47
20180907;17;296,49
20180907;18;289,62
20180907;19;289,29
20180907;20;316,26
20180907;21;357,49
20180907;22;271,87
20180907;23;249,92
20180907;24;229,42
20180908;1;230,65
20180908;2;222,92
20180908;3;211,84
20180908;4;212,68
20180908;5;210,11
20180908;6;211,64
20180908;7;219,99
20180908;8;230,59
20180908;9;250,26
20180908;10;295,85
20180908;11;312,72
20180908;12;313,50
20180908;13;311,16
20180908;14;307,42
20180908;15;270,45
20180908;16;252,15
20180908;17;242,84
20180908;18;242,22
20180908;19;261,66
20180908;20;293,83
20180908;21;310,24
20180908;22;262,35
20180908;23;244,93
20180908;24;229,87
20180909;1;216,92
20180909;2;202,26
20180909;3;199,49
20180909;4;193,13
20180909;5;193,75
20180909;6;193,08
20180909;7;191,90
20180909;8;203,05
20180909;9;218,72
20180909;10;233,22
20180909;11;245,21
20180909;12;243,21
20180909;13;242,82
20180909;14;246,33
20180909;15;239,54
20180909;16;233,95
20180909;17;234,21
20180909;18;238,76
20180909;19;252,54
20180909;20;286,45
20180909;21;324,86
20180909;22;282,69
20180909;23;247,28
20180909;24;228,59
20180910;1;221,31
20180910;2;210,97
20180910;3;205,42
20180910;4;202,94
20180910;5;206,13
20180910;6;222,12
20180910;7;276,20
20180910;8;298,45
20180910;9;344,36
20180910;10;341,81
20180910;11;363,24
20180910;12;421,85
20180910;13;429,26
20180910;14;431,89
20180910;15;371,31
20180910;16;344,26
20180910;17;310,49
20180910;18;301,09
20180910;19;313,17
20180910;20;420,85
20180910;21;520,56
20180910;22;302,65
20180910;23;273,21
20180910;24;240,83
20180911;1;235,09
20180911;2;226,74
20180911;3;218,41
20180911;4;212,95
20180911;5;214,74
20180911;6;229,74
20180911;7;272,41
20180911;8;307,93
20180911;9;329,80
20180911;10;346,66
20180911;11;341,35
20180911;12;340,91
20180911;13;345,49
20180911;14;344,11
20180911;15;309,90
20180911;16;302,12
20180911;17;290,75
20180911;18;287,93
20180911;19;298,17
20180911;20;328,63
20180911;21;329,30
20180911;22;283,73
20180911;23;252,26
20180911;24;223,39
20180912;1;214,98
20180912;2;210,49
20180912;3;207,95
20180912;4;207,70
20180912;5;207,92
20180912;6;222,47
20180912;7;268,21
20180912;8;296,03
20180912;9;317,24
20180912;10;331,46
20180912;11;319,30
20180912;12;326,91
20180912;13;337,79
20180912;14;316,97
20180912;15;298,73
20180912;16;287,63
20180912;17;286,28
20180912;18;294,44
20180912;19;303,09
20180912;20;354,48
20180912;21;364,21
20180912;22;287,65
20180912;23;269,65
20180912;24;243,18
20180913;1;229,68
20180913;2;225,09
20180913;3;220,99
20180913;4;221,42
20180913;5;224,61
20180913;6;241,12
20180913;7;277,64
20180913;8;327,74
20180913;9;360,78
20180913;10;392,25
20180913;11;390,38
20180913;12;466,46
20180913;13;487,15
20180913;14;488,15
20180913;15;394,42
20180913;16;360,70
20180913;17;334,77
20180913;18;325,52
20180913;19;333,67
20180913;20;471,28
20180913;21;526,63
20180913;22;322,70
20180913;23;276,08
20180913;24;266,38
20180914;1;246,64
20180914;2;233,74
20180914;3;227,82
20180914;4;221,92
20180914;5;224,40
20180914;6;240,88
20180914;7;279,80
20180914;8;332,51
20180914;9;380,00
20180914;10;480,86
20180914;11;441,97
20180914;12;522,43
20180914;13;560,52
20180914;14;543,98
20180914;15;450,87
20180914;16;415,14
20180914;17;351,15
20180914;18;331,95
20180914;19;331,91
20180914;20;580,21
20180914;21;654,65
20180914;22;309,38
20180914;23;269,06
20180914;24;249,50
20180915;1;238,14
20180915;2;221,01
20180915;3;207,48
20180915;4;203,34
20180915;5;203,56
20180915;6;202,21
20180915;7;208,96
20180915;8;227,30
20180915;9;272,08
20180915;10;325,94
20180915;11;333,72
20180915;12;353,26
20180915;13;300,60
20180915;14;260,07
20180915;15;233,79
20180915;16;225,56
20180915;17;218,42
20180915;18;233,31
20180915;19;267,64
20180915;20;302,53
20180915;21;312,38
20180915;22;273,92
20180915;23;242,94
20180915;24;223,60
20180916;1;215,13
20180916;2;206,55
20180916;3;200,01
20180916;4;191,21
20180916;5;191,27
20180916;6;191,72
20180916;7;193,86
20180916;8;202,49
20180916;9;216,55
20180916;10;240,25
20180916;11;251,98
20180916;12;253,29
20180916;13;248,07
20180916;14;248,09
20180916;15;226,76
20180916;16;219,17
20180916;17;219,35
20180916;18;228,64
20180916;19;261,50
20180916;20;364,22
20180916;21;384,68
20180916;22;280,45
20180916;23;247,14
20180916;24;212,39
20180917;1;195,68
20180917;2;186,83
20180917;3;186,18
20180917;4;186,02
20180917;5;186,06
20180917;6;205,67
20180917;7;254,48
20180917;8;269,01
20180917;9;311,84
20180917;10;322,32
20180917;11;343,42
20180917;12;393,48
20180917;13;405,30
20180917;14;382,55
20180917;15;332,75
20180917;16;323,90
20180917;17;304,25
20180917;18;314,97
20180917;19;324,74
20180917;20;468,34
20180917;21;452,13
20180917;22;304,31
20180917;23;263,10
20180917;24;244,63
20180918;1;216,49
20180918;2;207,85
20180918;3;197,37
20180918;4;191,50
20180918;5;195,43
20180918;6;211,14
20180918;7;258,24
20180918;8;300,69
20180918;9;321,45
20180918;10;374,54
20180918;11;373,54
20180918;12;397,71
20180918;13;397,28
20180918;14;396,97
20180918;15;346,32
20180918;16;325,24
20180918;17;300,94
20180918;18;292,35
20180918;19;289,01
20180918;20;373,28
20180918;21;373,73
20180918;22;259,19
20180918;23;230,90
20180918;24;205,59
20180919;1;193,47
20180919;2;187,34
20180919;3;183,92
20180919;4;184,74
20180919;5;187,94
20180919;6;203,25
20180919;7;256,71
20180919;8;289,72
20180919;9;322,60
20180919;10;335,86
20180919;11;339,51
20180919;12;412,85
20180919;13;424,45
20180919;14;416,35
20180919;15;344,36
20180919;16;331,76
20180919;17;309,15
20180919;18;312,08
20180919;19;308,56
20180919;20;500,43
20180919;21;437,77
20180919;22;276,26
20180919;23;248,94
20180919;24;206,21
20180920;1;197,98
20180920;2;196,76
20180920;3;197,78
20180920;4;196,26
20180920;5;197,66
20180920;6;204,46
20180920;7;265,68
20180920;8;307,27
20180920;9;367,74
20180920;10;470,67
20180920;11;492,30
20180920;12;605,57
20180920;13;619,49
20180920;14;591,26
20180920;15;459,54
20180920;16;442,64
20180920;17;408,52
20180920;18;375,13
20180920;19;369,60
20180920;20;719,68
20180920;21;604,79
20180920;22;295,98
20180920;23;245,30
20180920;24;212,86
20180921;1;197,97
20180921;2;195,50
20180921;3;196,53
20180921;4;197,03
20180921;5;195,40
20180921;6;193,91
20180921;7;248,37
20180921;8;275,60
20180921;9;301,56
20180921;10;321,47
20180921;11;311,04
20180921;12;304,40
20180921;13;300,86
20180921;14;291,56
20180921;15;269,27
20180921;16;264,62
20180921;17;250,85
20180921;18;249,42
20180921;19;249,03
20180921;20;274,09
20180921;21;264,37
20180921;22;237,19
20180921;23;195,13
20180921;24;195,29
20180922;1;200,77
20180922;2;189,93
20180922;3;189,88
20180922;4;188,99
20180922;5;189,18
20180922;6;189,46
20180922;7;193,56
20180922;8;199,52
20180922;9;216,20
20180922;10;227,75
20180922;11;232,26
20180922;12;228,49
20180922;13;227,61
20180922;14;226,46
20180922;15;216,24
20180922;16;216,19
20180922;17;216,16
20180922;18;216,49
20180922;19;222,29
20180922;20;262,65
20180922;21;244,13
20180922;22;222,72
20180922;23;206,09
20180922;24;200,80
20180923;1;195,36
20180923;2;189,36
20180923;3;187,63
20180923;4;184,70
20180923;5;183,55
20180923;6;184,73
20180923;7;189,10
20180923;8;193,74
20180923;9;203,15
20180923;10;228,91
20180923;11;232,77
20180923;12;229,13
20180923;13;227,80
20180923;14;212,03
20180923;15;206,86
20180923;16;208,76
20180923;17;216,58
20180923;18;226,75
20180923;19;261,25
20180923;20;363,99
20180923;21;317,17
20180923;22;251,16
20180923;23;208,15
20180923;24;201,68
20180924;1;190,25
20180924;2;179,69
20180924;3;173,08
20180924;4;169,01
20180924;5;173,19
20180924;6;182,84
20180924;7;207,48
20180924;8;236,82
20180924;9;258,03
20180924;10;252,86
20180924;11;250,34
20180924;12;254,66
20180924;13;261,14
20180924;14;249,50
20180924;15;245,75
20180924;16;232,12
20180924;17;230,88
20180924;18;233,49
20180924;19;255,96
20180924;20;302,38
20180924;21;283,72
20180924;22;254,17
20180924;23;229,38
20180924;24;191,82
20180925;1;196,13
20180925;2;191,80
20180925;3;191,78
20180925;4;191,79
20180925;5;191,80
20180925;6;203,85
20180925;7;258,28
20180925;8;270,60
20180925;9;302,36
20180925;10;310,20
20180925;11;297,84
20180925;12;288,21
20180925;13;278,35
20180925;14;278,46
20180925;15;272,50
20180925;16;278,73
20180925;17;273,33
20180925;18;302,28
20180925;19;312,32
20180925;20;457,08
20180925;21;369,30
20180925;22;295,21
20180925;23;271,75
20180925;24;227,77
20180926;1;208,58
20180926;2;197,64
20180926;3;192,42
20180926;4;192,26
20180926;5;192,30
20180926;6;201,25
20180926;7;259,01
20180926;8;285,68
20180926;9;301,83
20180926;10;283,39
20180926;11;277,93
20180926;12;277,50
20180926;13;270,14
20180926;14;259,78
20180926;15;246,84
20180926;16;245,30
20180926;17;243,36
20180926;18;248,86
20180926;19;260,69
20180926;20;300,08
20180926;21;273,02
20180926;22;245,42
20180926;23;205,56
20180926;24;192,39
20180927;1;185,79
20180927;2;171,88
20180927;3;169,89
20180927;4;175,04
20180927;5;179,97
20180927;6;193,52
20180927;7;222,59
20180927;8;258,62
20180927;9;288,54
20180927;10;284,09
20180927;11;276,73
20180927;12;279,54
20180927;13;279,68
20180927;14;279,07
20180927;15;272,31
20180927;16;271,35
20180927;17;270,72
20180927;18;279,23
20180927;19;290,66
20180927;20;332,18
20180927;21;300,94
20180927;22;256,86
20180927;23;211,20
20180927;24;193,35
20180928;1;185,47
20180928;2;184,36
20180928;3;180,29
20180928;4;181,41
20180928;5;184,55
20180928;6;191,67
20180928;7;243,45
20180928;8;270,23
20180928;9;307,62
20180928;10;308,10
20180928;11;302,30
20180928;12;315,67
20180928;13;315,64
20180928;14;316,07
20180928;15;299,21
20180928;16;280,23
20180928;17;274,24
20180928;18;278,21
20180928;19;301,80
20180928;20;339,26
20180928;21;327,78
20180928;22;277,15
20180928;23;230,33
20180928;24;207,45
20180929;1;204,28
20180929;2;196,11
20180929;3;194,03
20180929;4;191,95
20180929;5;194,58
20180929;6;195,71
20180929;7;212,04
20180929;8;238,09
20180929;9;271,62
20180929;10;299,81
20180929;11;320,75
20180929;12;350,87
20180929;13;323,01
20180929;14;300,58
20180929;15;274,92
20180929;16;263,12
20180929;17;259,24
20180929;18;260,26
20180929;19;279,18
20180929;20;343,03
20180929;21;300,44
20180929;22;250,98
20180929;23;221,51
20180929;24;195,33
20180930;1;185,30
20180930;2;185,18
20180930;3;182,23
20180930;4;180,28
20180930;5;179,61
20180930;6;180,35
20180930;7;180,26
20180930;8;185,26
20180930;9;187,94
20180930;10;208,04
20180930;11;216,74
20180930;12;218,52
20180930;13;216,92
20180930;14;216,66
20180930;15;211,10
20180930;16;207,50
20180930;17;209,20
20180930;18;215,70
20180930;19;252,33
20180930;20;293,08
20180930;21;277,15
20180930;22;240,02
20180930;23;202,76
20180930;24;188,39
