Data;Godzina;RCE
20210801;1;258,17
20210801;2;254,45
20210801;3;249,99
20210801;4;248,36
20210801;5;243,24
20210801;6;242,02
20210801;7;248,85
20210801;8;259,84
20210801;9;266,96
20210801;10;268,94
20210801;11;279,75
20210801;12;286,03
20210801;13;287,64
20210801;14;278,93
20210801;15;281,69
20210801;16;297,84
20210801;17;298,71
20210801;18;328,82
20210801;19;337,99
20210801;20;358,11
20210801;21;378,79
20210801;22;379,92
20210801;23;362,22
20210801;24;312,85
20210802;1;301,58
20210802;2;277,58
20210802;3;269,17
20210802;4;266,24
20210802;5;265,36
20210802;6;277,65
20210802;7;365,94
20210802;8;392,62
20210802;9;416,73
20210802;10;388,09
20210802;11;365,35
20210802;12;342,70
20210802;13;336,97
20210802;14;319,94
20210802;15;302,29
20210802;16;314,22
20210802;17;322,15
20210802;18;364,95
20210802;19;411,80
20210802;20;441,29
20210802;21;429,68
20210802;22;418,21
20210802;23;400,81
20210802;24;379,08
20210803;1;374,28
20210803;2;349,39
20210803;3;340,19
20210803;4;330,78
20210803;5;332,91
20210803;6;355,61
20210803;7;388,72
20210803;8;393,24
20210803;9;413,71
20210803;10;414,25
20210803;11;393,91
20210803;12;395,74
20210803;13;404,46
20210803;14;405,09
20210803;15;398,21
20210803;16;403,34
20210803;17;407,61
20210803;18;441,18
20210803;19;502,00
20210803;20;528,47
20210803;21;528,17
20210803;22;496,29
20210803;23;441,82
20210803;24;404,02
20210804;1;387,35
20210804;2;364,96
20210804;3;354,95
20210804;4;352,27
20210804;5;351,89
20210804;6;371,80
20210804;7;397,14
20210804;8;404,22
20210804;9;475,32
20210804;10;483,43
20210804;11;442,79
20210804;12;451,31
20210804;13;445,79
20210804;14;434,03
20210804;15;420,61
20210804;16;414,46
20210804;17;412,81
20210804;18;442,99
20210804;19;476,67
20210804;20;514,65
20210804;21;527,36
20210804;22;470,40
20210804;23;430,52
20210804;24;402,46
20210805;1;377,19
20210805;2;362,72
20210805;3;352,20
20210805;4;345,27
20210805;5;348,56
20210805;6;368,96
20210805;7;390,95
20210805;8;395,14
20210805;9;401,11
20210805;10;402,54
20210805;11;403,57
20210805;12;411,74
20210805;13;405,17
20210805;14;398,91
20210805;15;388,85
20210805;16;388,41
20210805;17;388,50
20210805;18;396,12
20210805;19;395,16
20210805;20;390,11
20210805;21;393,52
20210805;22;392,65
20210805;23;389,75
20210805;24;357,15
20210806;1;321,74
20210806;2;305,12
20210806;3;305,22
20210806;4;306,16
20210806;5;302,26
20210806;6;306,17
20210806;7;369,46
20210806;8;377,83
20210806;9;393,35
20210806;10;390,34
20210806;11;378,15
20210806;12;379,86
20210806;13;381,90
20210806;14;374,77
20210806;15;372,02
20210806;16;371,20
20210806;17;371,22
20210806;18;365,73
20210806;19;369,45
20210806;20;388,38
20210806;21;388,91
20210806;22;382,49
20210806;23;368,81
20210806;24;333,66
20210807;1;306,61
20210807;2;285,76
20210807;3;286,03
20210807;4;287,21
