Data;Godzina;RCE
20220201;1;722,39
20220201;2;662,49
20220201;3;622,79
20220201;4;611,98
20220201;5;627,67
20220201;6;696,97
20220201;7;897,60
20220201;8;844,61
20220201;9;1 010,81
20220201;10;1 072,92
20220201;11;859,49
20220201;12;816,69
20220201;13;751,08
20220201;14;745,07
20220201;15;697,33
20220201;16;697,16
20220201;17;698,43
20220201;18;697,08
20220201;19;595,78
20220201;20;557,17
20220201;21;553,22
20220201;22;484,32
20220201;23;515,37
20220201;24;461,82
20220202;1;474,84
20220202;2;471,69
20220202;3;459,76
20220202;4;464,15
20220202;5;479,22
20220202;6;492,82
20220202;7;602,51
20220202;8;561,29
20220202;9;647,24
20220202;10;702,93
20220202;11;694,33
20220202;12;696,19
20220202;13;700,79
20220202;14;701,17
20220202;15;701,38
20220202;16;703,44
20220202;17;733,06
20220202;18;869,94
20220202;19;797,31
20220202;20;797,49
20220202;21;745,72
20220202;22;639,54
20220202;23;705,70
20220202;24;650,22
20220203;1;639,88
20220203;2;626,56
20220203;3;604,94
20220203;4;605,16
20220203;5;622,51
20220203;6;650,93
20220203;7;790,53
20220203;8;795,42
20220203;9;1 000,77
20220203;10;998,81
20220203;11;994,38
20220203;12;999,66
20220203;13;960,37
20220203;14;971,83
20220203;15;958,20
20220203;16;1 001,94
20220203;17;1 002,49
20220203;18;1 088,03
20220203;19;1 013,24
20220203;20;1 001,65
20220203;21;894,44
20220203;22;705,50
20220203;23;749,33
20220203;24;675,20
20220204;1;644,51
20220204;2;594,90
20220204;3;590,89
20220204;4;593,92
20220204;5;590,28
20220204;6;637,76
20220204;7;750,10
20220204;8;738,04
20220204;9;873,19
20220204;10;873,29
20220204;11;840,22
20220204;12;856,80
20220204;13;843,74
20220204;14;807,23
20220204;15;777,04
20220204;16;740,10
20220204;17;729,47
20220204;18;700,67
20220204;19;653,94
20220204;20;635,40
20220204;21;564,87
20220204;22;478,56
20220204;23;536,77
20220204;24;472,15
20220205;1;458,11
20220205;2;426,06
20220205;3;402,77
20220205;4;383,80
20220205;5;356,23
20220205;6;361,11
20220205;7;428,98
20220205;8;420,92
20220205;9;446,80
20220205;10;490,27
20220205;11;477,00
20220205;12;479,94
20220205;13;476,14
20220205;14;476,78
20220205;15;476,24
20220205;16;497,54
20220205;17;544,99
20220205;18;579,51
20220205;19;565,79
20220205;20;539,54
20220205;21;495,53
20220205;22;439,23
20220205;23;425,58
20220205;24;365,43
20220206;1;287,50
20220206;2;235,44
20220206;3;181,98
20220206;4;167,59
20220206;5;163,59
20220206;6;181,80
20220206;7;234,86
20220206;8;296,77
20220206;9;352,73
20220206;10;424,85
20220206;11;452,67
20220206;12;463,45
20220206;13;480,76
20220206;14;479,03
20220206;15;487,10
20220206;16;490,11
20220206;17;496,74
20220206;18;542,66
20220206;19;527,52
20220206;20;508,77
20220206;21;499,94
20220206;22;481,72
20220206;23;487,79
20220206;24;423,17
20220207;1;344,88
20220207;2;253,42
20220207;3;220,56
20220207;4;214,33
20220207;5;262,84
20220207;6;426,43
20220207;7;551,20
20220207;8;548,23
20220207;9;579,87
20220207;10;578,78
20220207;11;567,46
20220207;12;558,94
20220207;13;553,71
20220207;14;553,76
20220207;15;553,65
20220207;16;571,54
20220207;17;574,09
20220207;18;585,91
20220207;19;585,67
20220207;20;582,17
20220207;21;576,32
20220207;22;493,93
20220207;23;538,99
20220207;24;485,58
20220208;1;493,03
20220208;2;470,53
20220208;3;450,76
20220208;4;442,23
20220208;5;456,07
20220208;6;521,23
20220208;7;637,50
20220208;8;605,78
20220208;9;636,72
20220208;10;648,68
20220208;11;603,02
20220208;12;621,51
20220208;13;619,70
20220208;14;608,34
20220208;15;589,16
20220208;16;599,38
20220208;17;622,43
20220208;18;671,14
20220208;19;656,56
20220208;20;637,04
20220208;21;586,08
20220208;22;531,97
20220208;23;561,86
20220208;24;506,12
20220209;1;485,14
20220209;2;448,12
20220209;3;439,09
20220209;4;458,08
20220209;5;480,31
20220209;6;534,43
20220209;7;651,36
20220209;8;641,93
20220209;9;677,79
20220209;10;677,79
20220209;11;652,35
20220209;12;646,97
20220209;13;616,84
20220209;14;614,24
20220209;15;594,10
20220209;16;589,98
20220209;17;591,24
20220209;18;635,76
20220209;19;635,60
20220209;20;616,92
20220209;21;577,51
20220209;22;520,83
20220209;23;596,51
20220209;24;524,40
20220210;1;479,31
20220210;2;468,53
20220210;3;468,24
20220210;4;484,21
20220210;5;499,21
20220210;6;587,64
20220210;7;707,87
20220210;8;653,16
20220210;9;733,91
20220210;10;737,52
20220210;11;685,70
20220210;12;679,23
20220210;13;680,35
20220210;14;689,07
20220210;15;691,10
20220210;16;707,26
20220210;17;716,24
20220210;18;740,65
20220210;19;737,58
20220210;20;706,85
20220210;21;652,79
20220210;22;587,34
20220210;23;671,46
20220210;24;611,36
20220211;1;564,91
20220211;2;524,12
20220211;3;515,35
20220211;4;512,16
20220211;5;525,79
20220211;6;607,19
20220211;7;736,78
20220211;8;655,89
20220211;9;774,26
20220211;10;793,06
20220211;11;696,13
20220211;12;682,06
20220211;13;635,51
20220211;14;629,78
20220211;15;628,32
20220211;16;624,85
20220211;17;618,61
20220211;18;622,63
20220211;19;628,75
20220211;20;627,93
20220211;21;597,97
20220211;22;523,01
20220211;23;604,35
20220211;24;550,05
20220212;1;522,93
20220212;2;497,58
20220212;3;486,92
20220212;4;488,17
20220212;5;512,02
20220212;6;551,19
20220212;7;594,64
20220212;8;632,14
20220212;9;741,87
20220212;10;681,07
20220212;11;647,91
20220212;12;616,10
20220212;13;585,48
20220212;14;567,29
20220212;15;582,52
20220212;16;592,16
20220212;17;755,23
20220212;18;895,40
20220212;19;849,96
20220212;20;727,34
20220212;21;604,85
20220212;22;540,53
20220212;23;492,47
20220212;24;441,25
20220213;1;371,48
20220213;2;313,40
20220213;3;275,44
20220213;4;236,53
20220213;5;262,08
20220213;6;268,54
20220213;7;294,32
20220213;8;304,94
20220213;9;357,51
20220213;10;367,45
20220213;11;367,88
20220213;12;364,11
20220213;13;371,04
20220213;14;406,76
20220213;15;418,63
20220213;16;449,34
20220213;17;468,26
20220213;18;478,90
20220213;19;482,70
20220213;20;480,51
20220213;21;471,94
20220213;22;445,99
20220213;23;423,71
20220213;24;359,34
20220214;1;318,82
20220214;2;258,86
20220214;3;250,54
20220214;4;255,11
20220214;5;254,23
20220214;6;348,45
20220214;7;473,04
20220214;8;483,58
20220214;9;498,60
20220214;10;484,28
20220214;11;462,04
20220214;12;463,52
20220214;13;477,60
