Data;Godzina;RCE
20190601;1;203,90
20190601;2;199,54
20190601;3;199,63
20190601;4;199,65
20190601;5;200,23
20190601;6;199,09
20190601;7;200,86
20190601;8;234,70
20190601;9;258,23
20190601;10;271,04
20190601;11;273,83
20190601;12;270,29
20190601;13;269,47
20190601;14;264,25
20190601;15;251,00
20190601;16;240,63
20190601;17;238,40
20190601;18;238,41
20190601;19;239,88
20190601;20;239,91
20190601;21;238,92
20190601;22;244,63
20190601;23;222,91
20190601;24;199,73
20190602;1;193,39
20190602;2;194,33
20190602;3;195,18
20190602;4;195,81
20190602;5;196,66
20190602;6;195,83
20190602;7;195,79
20190602;8;196,16
20190602;9;206,91
20190602;10;224,05
20190602;11;228,47
20190602;12;235,06
20190602;13;236,06
20190602;14;236,30
20190602;15;227,32
20190602;16;223,51
20190602;17;222,17
20190602;18;222,68
20190602;19;224,72
20190602;20;231,78
20190602;21;239,58
20190602;22;241,87
20190602;23;221,49
20190602;24;174,45
20190603;1;191,82
20190603;2;186,07
20190603;3;179,82
20190603;4;168,98
20190603;5;151,73
20190603;6;192,12
20190603;7;242,00
20190603;8;260,96
20190603;9;291,77
20190603;10;314,27
20190603;11;300,12
20190603;12;300,02
20190603;13;301,41
20190603;14;299,80
20190603;15;280,63
20190603;16;280,14
20190603;17;263,63
20190603;18;261,28
20190603;19;256,78
20190603;20;255,79
20190603;21;254,09
20190603;22;252,84
20190603;23;233,16
20190603;24;214,65
20190604;1;220,92
20190604;2;220,91
20190604;3;220,69
20190604;4;220,90
20190604;5;220,08
20190604;6;223,09
20190604;7;273,28
20190604;8;271,30
20190604;9;306,59
20190604;10;311,73
20190604;11;311,18
20190604;12;313,26
20190604;13;322,87
20190604;14;322,26
20190604;15;315,06
20190604;16;311,16
20190604;17;296,76
20190604;18;273,40
20190604;19;261,44
20190604;20;259,29
20190604;21;254,46
20190604;22;248,67
20190604;23;272,20
20190604;24;247,12
20190605;1;211,36
20190605;2;217,36
20190605;3;219,79
20190605;4;219,79
20190605;5;212,08
20190605;6;210,15
20190605;7;247,08
20190605;8;266,42
20190605;9;307,53
20190605;10;314,49
20190605;11;305,34
20190605;12;296,10
20190605;13;303,62
20190605;14;303,61
20190605;15;285,68
20190605;16;266,05
20190605;17;251,59
20190605;18;250,45
20190605;19;245,73
20190605;20;245,68
20190605;21;240,72
20190605;22;231,10
20190605;23;249,36
20190605;24;211,41
20190606;1;223,35
20190606;2;215,13
20190606;3;199,12
20190606;4;197,39
20190606;5;190,82
20190606;6;201,54
20190606;7;247,57
20190606;8;241,99
20190606;9;276,93
20190606;10;277,43
20190606;11;270,66
20190606;12;267,42
20190606;13;273,38
20190606;14;267,43
20190606;15;253,20
20190606;16;259,14
20190606;17;242,71
20190606;18;239,51
20190606;19;236,22
20190606;20;249,48
20190606;21;253,36
20190606;22;233,04
20190606;23;269,64
20190606;24;231,77
20190607;1;220,27
20190607;2;221,68
20190607;3;222,65
20190607;4;222,73
20190607;5;222,72
20190607;6;221,71
20190607;7;264,25
20190607;8;278,34
20190607;9;317,38
20190607;10;350,08
20190607;11;319,71
20190607;12;335,63
20190607;13;337,70
20190607;14;333,84
20190607;15;316,60
20190607;16;312,46
20190607;17;297,82
20190607;18;295,09
20190607;19;271,97
20190607;20;273,63
20190607;21;274,21
20190607;22;261,82
20190607;23;278,98
20190607;24;260,20
20190608;1;201,18
