Data;Godzina;RCE
20190101;1;91,82
20190101;2;69,59
20190101;3;64,46
20190101;4;57,30
20190101;5;54,45
20190101;6;54,04
20190101;7;55,03
20190101;8;52,60
20190101;9;52,68
20190101;10;54,54
20190101;11;63,59
20190101;12;65,31
20190101;13;62,93
20190101;14;70,82
20190101;15;68,65
20190101;16;68,73
20190101;17;121,17
20190101;18;121,92
20190101;19;127,39
20190101;20;130,16
20190101;21;120,36
20190101;22;92,99
20190101;23;77,80
20190101;24;58,91
20190102;1;34,87
20190102;2;25,33
20190102;3;24,40
20190102;4;25,42
20190102;5;25,43
20190102;6;40,17
20190102;7;125,47
20190102;8;181,42
20190102;9;200,22
20190102;10;204,28
20190102;11;204,16
20190102;12;204,36
20190102;13;204,16
20190102;14;206,32
20190102;15;207,82
20190102;16;221,80
20190102;17;239,41
20190102;18;247,16
20190102;19;244,21
20190102;20;241,03
20190102;21;229,46
20190102;22;213,79
20190102;23;194,36
20190102;24;170,92
20190103;1;173,59
20190103;2;161,75
20190103;3;154,06
20190103;4;154,69
20190103;5;163,12
20190103;6;183,20
20190103;7;210,09
20190103;8;232,21
20190103;9;234,93
20190103;10;242,53
20190103;11;240,67
20190103;12;243,66
20190103;13;248,22
20190103;14;251,08
20190103;15;251,54
20190103;16;254,32
20190103;17;280,32
20190103;18;284,40
20190103;19;277,29
20190103;20;270,85
20190103;21;256,16
20190103;22;234,29
20190103;23;237,03
20190103;24;215,08
20190104;1;211,03
20190104;2;204,91
20190104;3;198,92
20190104;4;197,46
20190104;5;197,29
20190104;6;204,75
20190104;7;234,24
20190104;8;253,46
20190104;9;266,18
20190104;10;266,59
20190104;11;264,56
20190104;12;265,70
20190104;13;265,85
20190104;14;269,46
20190104;15;264,70
20190104;16;264,12
20190104;17;275,48
20190104;18;275,05
20190104;19;265,84
20190104;20;261,53
20190104;21;245,95
20190104;22;218,71
20190104;23;205,72
20190104;24;193,08
20190105;1;199,75
20190105;2;194,81
20190105;3;192,02
20190105;4;190,32
20190105;5;189,50
20190105;6;193,84
20190105;7;199,35
20190105;8;202,57
20190105;9;218,63
20190105;10;222,63
20190105;11;227,66
20190105;12;237,48
20190105;13;233,56
20190105;14;232,07
20190105;15;228,71
20190105;16;235,99
20190105;17;259,37
20190105;18;258,05
20190105;19;260,99
20190105;20;255,25
20190105;21;237,31
20190105;22;227,00
20190105;23;218,65
20190105;24;203,11
20190106;1;189,16
20190106;2;183,29
20190106;3;180,46
20190106;4;177,12
20190106;5;176,06
20190106;6;176,09
20190106;7;178,67
20190106;8;181,94
20190106;9;197,75
20190106;10;214,03
20190106;11;223,71
20190106;12;228,26
20190106;13;228,89
