Data;Godzina;RCE
20220701;1;1 109,49
20220701;2;1 015,14
20220701;3;1 026,42
20220701;4;1 031,45
20220701;5;1 015,38
20220701;6;952,37
20220701;7;1 367,77
20220701;8;1 563,88
20220701;9;1 648,33
20220701;10;1 305,83
20220701;11;975,13
20220701;12;952,39
20220701;13;915,66
20220701;14;865,55
20220701;15;832,78
20220701;16;900,04
20220701;17;1 002,72
20220701;18;1 166,91
20220701;19;1 467,79
20220701;20;1 757,37
20220701;21;1 707,21
20220701;22;1 539,37
20220701;23;1 458,88
20220701;24;1 163,33
20220702;1;1 183,81
20220702;2;1 056,68
20220702;3;1 051,83
20220702;4;1 014,56
20220702;5;981,60
20220702;6;960,95
20220702;7;1 027,70
20220702;8;952,17
20220702;9;829,67
20220702;10;887,59
20220702;11;873,42
20220702;12;762,28
20220702;13;696,71
20220702;14;601,84
20220702;15;644,29
20220702;16;684,55
20220702;17;881,09
20220702;18;1 176,94
20220702;19;1 248,92
20220702;20;1 689,43
20220702;21;1 779,80
20220702;22;1 772,67
20220702;23;1 601,19
20220702;24;1 109,43
20220703;1;1 147,49
20220703;2;865,72
20220703;3;910,32
20220703;4;909,79
20220703;5;858,62
20220703;6;839,61
20220703;7;738,50
20220703;8;518,32
20220703;9;500,58
20220703;10;431,82
20220703;11;433,20
20220703;12;432,52
20220703;13;449,85
20220703;14;423,79
20220703;15;422,80
20220703;16;460,85
20220703;17;531,21
20220703;18;766,87
20220703;19;1 200,82
20220703;20;1 359,41
20220703;21;1 601,10
20220703;22;1 625,65
20220703;23;1 277,75
20220703;24;1 094,30
20220704;1;873,64
20220704;2;866,60
20220704;3;893,02
20220704;4;873,04
20220704;5;894,77
20220704;6;956,28
20220704;7;1 268,84
20220704;8;1 486,83
20220704;9;1 662,14
20220704;10;1 302,85
20220704;11;1 170,04
20220704;12;1 105,36
20220704;13;902,33
20220704;14;1 031,11
20220704;15;1 101,49
20220704;16;1 193,99
20220704;17;1 223,48
20220704;18;1 545,87
20220704;19;1 895,85
20220704;20;2 487,24
20220704;21;2 445,40
20220704;22;2 268,16
20220704;23;2 024,46
20220704;24;1 643,55
20220705;1;1 306,03
20220705;2;1 185,98
20220705;3;1 134,33
20220705;4;1 148,32
20220705;5;1 143,92
20220705;6;1 188,66
20220705;7;1 632,64
20220705;8;1 977,85
20220705;9;2 036,45
20220705;10;1 726,74
20220705;11;1 470,04
20220705;12;1 389,25
20220705;13;1 391,76
20220705;14;1 401,63
20220705;15;1 402,56
20220705;16;1 407,17
20220705;17;1 431,55
20220705;18;1 746,88
20220705;19;1 677,09
20220705;20;2 086,40
20220705;21;2 288,88
20220705;22;2 065,52
20220705;23;1 886,30
20220705;24;1 615,42
20220706;1;1 345,61
20220706;2;1 256,15
20220706;3;1 241,05
20220706;4;1 215,18
20220706;5;1 153,76
20220706;6;1 212,78
20220706;7;1 394,83
20220706;8;1 786,52
20220706;9;1 800,43
20220706;10;1 381,22
20220706;11;1 064,85
20220706;12;955,94
20220706;13;823,09
20220706;14;774,72
20220706;15;732,81
20220706;16;727,97
20220706;17;892,33
20220706;18;1 126,32
20220706;19;1 277,13
20220706;20;1 607,83
20220706;21;1 688,69
20220706;22;1 691,86
20220706;23;1 693,65
20220706;24;1 348,79
20220707;1;1 141,18
20220707;2;956,93
20220707;3;913,73
20220707;4;928,95
20220707;5;859,48
20220707;6;954,59
20220707;7;1 098,23
20220707;8;1 261,43
20220707;9;1 304,22
20220707;10;1 215,92
20220707;11;988,41
20220707;12;989,93
20220707;13;1 065,68
20220707;14;1 129,14
20220707;15;1 244,66
20220707;16;1 426,86
20220707;17;1 497,36
20220707;18;1 702,49
20220707;19;1 941,50
20220707;20;2 056,00
20220707;21;2 151,88
20220707;22;2 000,43
20220707;23;1 893,39
20220707;24;1 498,38
20220708;1;1 248,38
20220708;2;1 033,79
20220708;3;1 021,82
20220708;4;1 039,40
20220708;5;1 004,25
20220708;6;1 022,77
20220708;7;1 157,50
20220708;8;1 585,29
20220708;9;1 638,83
20220708;10;1 380,00
20220708;11;1 052,21
20220708;12;1 010,67
20220708;13;958,94
20220708;14;856,69
20220708;15;711,52
20220708;16;709,67
20220708;17;806,42
20220708;18;1 020,81
20220708;19;1 316,44
20220708;20;1 751,71
20220708;21;1 825,56
20220708;22;1 870,80
20220708;23;1 683,50
20220708;24;1 215,55
20220709;1;1 287,45
20220709;2;923,58
20220709;3;760,24
20220709;4;729,18
20220709;5;648,07
20220709;6;567,29
20220709;7;563,49
20220709;8;623,54
20220709;9;617,64
20220709;10;605,98
20220709;11;543,57
20220709;12;462,46
20220709;13;446,44
20220709;14;436,34
20220709;15;445,37
20220709;16;433,06
20220709;17;447,40
20220709;18;554,65
20220709;19;766,81
20220709;20;983,36
20220709;21;1 084,83
20220709;22;1 151,10
20220709;23;1 078,92
20220709;24;804,87
20220710;1;498,70
20220710;2;452,16
20220710;3;439,59
20220710;4;425,22
20220710;5;395,24
20220710;6;388,98
20220710;7;381,79
20220710;8;377,23
20220710;9;348,36
20220710;10;336,96
20220710;11;318,24
20220710;12;305,98
20220710;13;277,50
20220710;14;286,95
20220710;15;293,83
20220710;16;297,38
20220710;17;339,10
20220710;18;390,95
20220710;19;570,52
20220710;20;914,54
20220710;21;1 000,85
20220710;22;1 000,80
20220710;23;1 000,79
20220710;24;796,88
20220711;1;761,89
20220711;2;769,91
20220711;3;764,88
