Data;Godzina;RCE
20211101;1;223,00
20211101;2;203,57
20211101;3;145,96
20211101;4;143,15
20211101;5;152,81
20211101;6;166,76
20211101;7;196,64
20211101;8;255,05
20211101;9;307,82
20211101;10;311,80
20211101;11;310,73
20211101;12;281,14
20211101;13;264,87
20211101;14;306,79
20211101;15;327,96
20211101;16;354,65
20211101;17;391,55
20211101;18;479,79
20211101;19;471,98
20211101;20;448,24
20211101;21;434,01
20211101;22;392,48
20211101;23;357,19
20211101;24;325,18
20211102;1;322,97
20211102;2;323,02
20211102;3;318,90
20211102;4;318,98
20211102;5;334,70
20211102;6;372,78
20211102;7;512,06
20211102;8;494,68
20211102;9;593,16
20211102;10;618,19
20211102;11;612,43
20211102;12;613,49
20211102;13;614,72
20211102;14;604,80
20211102;15;580,28
20211102;16;586,06
20211102;17;667,20
20211102;18;769,92
20211102;19;726,62
20211102;20;707,87
20211102;21;542,02
20211102;22;408,25
20211102;23;454,49
20211102;24;410,76
20211103;1;388,01
20211103;2;372,51
20211103;3;355,21
20211103;4;353,65
20211103;5;367,00
20211103;6;399,42
20211103;7;555,48
20211103;8;576,79
20211103;9;644,62
20211103;10;621,93
20211103;11;601,32
20211103;12;597,92
20211103;13;566,57
20211103;14;578,24
20211103;15;592,84
20211103;16;609,52
20211103;17;801,12
20211103;18;823,87
20211103;19;774,70
20211103;20;729,64
20211103;21;595,40
20211103;22;410,51
20211103;23;470,77
20211103;24;402,67
20211104;1;352,38
20211104;2;335,70
20211104;3;329,70
20211104;4;320,02
20211104;5;324,96
20211104;6;350,72
20211104;7;554,24
20211104;8;532,37
20211104;9;609,28
20211104;10;606,97
20211104;11;593,14
20211104;12;585,17
20211104;13;545,51
20211104;14;511,67
20211104;15;483,22
20211104;16;499,63
20211104;17;564,19
20211104;18;569,94
20211104;19;509,00
20211104;20;457,63
20211104;21;398,68
20211104;22;344,12
20211104;23;353,98
20211104;24;308,81
20211105;1;299,25
20211105;2;286,32
20211105;3;270,66
20211105;4;272,03
20211105;5;274,07
20211105;6;288,75
20211105;7;396,02
20211105;8;393,81
20211105;9;432,73
20211105;10;427,10
20211105;11;418,59
20211105;12;399,40
20211105;13;398,59
20211105;14;396,53
20211105;15;399,55
20211105;16;414,64
20211105;17;469,95
20211105;18;531,69
20211105;19;546,54
20211105;20;481,58
20211105;21;425,46
20211105;22;406,21
20211105;23;413,90
20211105;24;353,16
20211106;1;315,69
20211106;2;288,52
20211106;3;279,08
20211106;4;284,66
20211106;5;280,40
20211106;6;289,79
20211106;7;317,18
20211106;8;333,50
20211106;9;383,95
20211106;10;395,68
20211106;11;378,71
20211106;12;353,23
20211106;13;328,47
20211106;14;335,74
20211106;15;343,50
20211106;16;385,96
20211106;17;453,69
20211106;18;488,74
20211106;19;453,67
20211106;20;402,19
20211106;21;338,73
20211106;22;307,00
20211106;23;288,66
20211106;24;270,78
20211107;1;231,93
20211107;2;187,54
20211107;3;139,19
20211107;4;113,72
20211107;5;108,95
20211107;6;110,41
20211107;7;115,86
20211107;8;153,36
20211107;9;199,15
20211107;10;207,17
20211107;11;208,53
20211107;12;209,88
20211107;13;247,61
20211107;14;256,36
20211107;15;255,97
20211107;16;275,24
20211107;17;302,16
20211107;18;332,58
20211107;19;323,05
20211107;20;322,17
20211107;21;310,97
20211107;22;296,86
20211107;23;289,74
20211107;24;257,61
20211108;1;263,40
20211108;2;243,96
20211108;3;254,60
20211108;4;257,75
20211108;5;275,11
20211108;6;320,48
20211108;7;486,61
20211108;8;460,72
20211108;9;526,54
20211108;10;564,62
20211108;11;527,59
20211108;12;568,70
20211108;13;588,49
20211108;14;603,42
20211108;15;601,33
20211108;16;624,75
20211108;17;773,32
20211108;18;769,00
20211108;19;793,21
20211108;20;762,78
20211108;21;612,32
20211108;22;503,16
20211108;23;512,76
20211108;24;474,88
20211109;1;446,28
20211109;2;435,27
20211109;3;424,46
20211109;4;424,10
20211109;5;434,19
20211109;6;474,48
20211109;7;603,77
20211109;8;633,21
20211109;9;691,95
20211109;10;664,04
20211109;11;608,93
20211109;12;604,47
20211109;13;592,42
20211109;14;596,82
20211109;15;604,39
20211109;16;652,77
20211109;17;742,17
20211109;18;744,78
20211109;19;715,21
20211109;20;638,05
20211109;21;558,04
20211109;22;471,96
20211109;23;489,91
20211109;24;430,43
20211110;1;365,01
20211110;2;350,49
20211110;3;350,71
20211110;4;351,42
20211110;5;348,96
20211110;6;386,90
20211110;7;532,71
20211110;8;554,85
20211110;9;602,77
20211110;10;575,56
20211110;11;558,16
20211110;12;578,93
20211110;13;583,26
20211110;14;612,44
20211110;15;654,86
20211110;16;727,21
20211110;17;746,62
20211110;18;768,42
20211110;19;760,33
20211110;20;728,03
20211110;21;610,73
20211110;22;500,16
20211110;23;495,58
20211110;24;432,33
20211111;1;437,67
20211111;2;426,37
20211111;3;412,65
20211111;4;404,13
20211111;5;397,99
20211111;6;412,32
20211111;7;452,16
20211111;8;546,93
20211111;9;607,08
20211111;10;624,24
20211111;11;627,21
20211111;12;616,90
20211111;13;638,59
20211111;14;652,29
20211111;15;659,05
20211111;16;697,68
20211111;17;745,48
20211111;18;751,27
20211111;19;740,46
20211111;20;692,28
20211111;21;639,73
20211111;22;509,17
20211111;23;445,34
20211111;24;397,75
20211112;1;379,49
20211112;2;362,60
20211112;3;372,36
20211112;4;379,71
20211112;5;424,79
20211112;6;442,63
20211112;7;547,71
20211112;8;497,22
20211112;9;608,62
20211112;10;633,40
20211112;11;606,92
20211112;12;637,15
20211112;13;645,45
20211112;14;667,18
20211112;15;668,37
20211112;16;769,12
20211112;17;879,93
20211112;18;891,93
20211112;19;842,20
20211112;20;769,29
20211112;21;575,76
20211112;22;454,53
20211112;23;500,11
20211112;24;427,65
20211113;1;444,29
20211113;2;422,68
20211113;3;425,03
20211113;4;438,41
20211113;5;446,32
20211113;6;442,13
20211113;7;490,81
20211113;8;533,35
20211113;9;591,61
20211113;10;617,77
20211113;11;606,27
20211113;12;642,26
20211113;13;645,78
20211113;14;663,08
20211113;15;662,87
20211113;16;692,84
20211113;17;855,56
20211113;18;935,82
20211113;19;900,34
20211113;20;903,59
20211113;21;685,37
20211113;22;564,35
20211113;23;547,18
20211113;24;487,37
20211114;1;476,76
20211114;2;438,69
20211114;3;428,10
20211114;4;425,29
20211114;5;425,26
20211114;6;427,05
20211114;7;432,35
20211114;8;452,52
20211114;9;496,27
20211114;10;537,56
20211114;11;582,91
20211114;12;589,73
20211114;13;592,84
20211114;14;597,41
20211114;15;605,91
20211114;16;622,26
20211114;17;681,67
20211114;18;710,88
20211114;19;714,68
20211114;20;686,84
20211114;21;607,19
20211114;22;524,04
20211114;23;481,22
20211114;24;476,87
20211115;1;454,18
20211115;2;432,58
20211115;3;417,41
20211115;4;425,38
20211115;5;435,58
20211115;6;488,49
20211115;7;593,63
20211115;8;494,76
20211115;9;593,09
20211115;10;609,10
20211115;11;571,29
20211115;12;593,53
20211115;13;595,72
20211115;14;605,27
20211115;15;612,06
20211115;16;659,57
20211115;17;794,76
20211115;18;812,72
20211115;19;725,56
20211115;20;682,08
20211115;21;539,70
20211115;22;476,41
20211115;23;540,95
20211115;24;464,51
20211116;1;512,05
20211116;2;525,82
20211116;3;509,46
20211116;4;529,29
20211116;5;554,14
20211116;6;531,90
20211116;7;618,70
20211116;8;608,52
20211116;9;670,47
20211116;10;657,20
20211116;11;615,55
20211116;12;614,14
20211116;13;623,90
20211116;14;637,88
20211116;15;665,85
20211116;16;707,11
20211116;17;903,85
20211116;18;900,37
20211116;19;870,40
20211116;20;730,37
20211116;21;615,48
20211116;22;487,21
20211116;23;572,39
20211116;24;506,85
20211117;1;534,32
20211117;2;498,62
20211117;3;463,18
20211117;4;465,09
20211117;5;501,21
20211117;6;564,06
20211117;7;656,55
20211117;8;609,73
20211117;9;687,46
20211117;10;696,84
20211117;11;636,27
20211117;12;621,16
20211117;13;625,85
20211117;14;619,76
20211117;15;618,45
20211117;16;653,28
20211117;17;700,86
20211117;18;679,23
20211117;19;622,07
20211117;20;585,85
20211117;21;520,32
20211117;22;445,51
20211117;23;470,45
20211117;24;385,82
20211118;1;389,81
20211118;2;359,27
20211118;3;349,06
