Data;Godzina;RCE
20181101;1;173,93
20181101;2;167,03
20181101;3;163,67
20181101;4;162,85
20181101;5;163,28
20181101;6;169,70
20181101;7;174,97
20181101;8;176,22
20181101;9;191,21
20181101;10;198,05
20181101;11;199,24
20181101;12;198,99
20181101;13;201,21
20181101;14;204,24
20181101;15;198,18
20181101;16;191,78
20181101;17;207,32
20181101;18;221,88
20181101;19;218,11
20181101;20;211,39
20181101;21;199,92
20181101;22;186,93
20181101;23;175,21
20181101;24;169,34
20181102;1;158,99
20181102;2;155,04
20181102;3;155,16
20181102;4;157,13
20181102;5;163,25
20181102;6;179,00
20181102;7;198,07
20181102;8;218,56
20181102;9;245,84
20181102;10;241,94
20181102;11;246,24
20181102;12;251,34
20181102;13;251,69
20181102;14;251,47
20181102;15;248,12
20181102;16;249,81
20181102;17;277,89
20181102;18;361,12
20181102;19;338,74
20181102;20;308,21
20181102;21;254,16
20181102;22;237,62
20181102;23;217,39
20181102;24;197,83
20181103;1;193,16
20181103;2;186,11
20181103;3;183,63
20181103;4;183,36
20181103;5;184,24
20181103;6;190,71
20181103;7;199,13
20181103;8;224,72
20181103;9;260,98
20181103;10;307,07
20181103;11;384,21
20181103;12;408,56
20181103;13;376,49
20181103;14;306,13
20181103;15;254,05
20181103;16;250,12
20181103;17;314,09
20181103;18;521,57
20181103;19;563,18
20181103;20;422,79
20181103;21;298,07
20181103;22;211,80
20181103;23;197,62
20181103;24;181,46
20181104;1;180,57
20181104;2;172,96
20181104;3;174,85
20181104;4;172,80
20181104;5;172,49
20181104;6;175,00
20181104;7;172,06
20181104;8;181,06
20181104;9;192,02
20181104;10;207,63
20181104;11;218,33
20181104;12;219,90
20181104;13;212,73
20181104;14;208,44
20181104;15;204,59
20181104;16;205,04
20181104;17;228,54
20181104;18;280,24
20181104;19;295,82
20181104;20;241,00
20181104;21;214,18
20181104;22;199,27
20181104;23;189,50
20181104;24;180,83
20181105;1;178,98
20181105;2;177,90
20181105;3;176,47
20181105;4;175,86
20181105;5;177,62
20181105;6;189,18
20181105;7;238,83
20181105;8;260,54
20181105;9;294,79
20181105;10;296,03
20181105;11;294,78
20181105;12;299,44
20181105;13;302,04
20181105;14;303,07
20181105;15;285,28
20181105;16;279,73
20181105;17;302,32
20181105;18;326,06
20181105;19;294,04
20181105;20;276,34
20181105;21;245,04
20181105;22;209,27
20181105;23;194,13
20181105;24;182,08
20181106;1;179,21
20181106;2;175,92
20181106;3;174,14
20181106;4;175,81
20181106;5;178,59
20181106;6;188,26
20181106;7;237,08
20181106;8;268,24
20181106;9;295,24
20181106;10;287,26
20181106;11;283,08
20181106;12;314,85
20181106;13;321,69
20181106;14;322,52
20181106;15;291,48
20181106;16;291,71
20181106;17;321,46
20181106;18;348,47
20181106;19;325,57
20181106;20;288,76
20181106;21;258,39
20181106;22;221,25
20181106;23;200,25
20181106;24;185,57
20181107;1;180,73
20181107;2;180,37
20181107;3;176,04
20181107;4;175,91
20181107;5;179,11
20181107;6;186,62
20181107;7;232,31
20181107;8;263,65
20181107;9;281,11
20181107;10;275,67
20181107;11;276,75
20181107;12;286,37
20181107;13;292,00
20181107;14;288,67
20181107;15;276,46
20181107;16;281,22
20181107;17;304,95
20181107;18;356,32
20181107;19;321,40
20181107;20;298,13
20181107;21;266,85
20181107;22;232,39
20181107;23;211,85
20181107;24;190,45
20181108;1;190,15
20181108;2;186,26
20181108;3;183,76
20181108;4;184,90
20181108;5;188,04
20181108;6;202,61
20181108;7;244,10
20181108;8;294,03
20181108;9;311,59
20181108;10;315,63
20181108;11;330,39
20181108;12;365,93
20181108;13;389,27
20181108;14;374,62
20181108;15;330,52
20181108;16;334,19
20181108;17;422,52
20181108;18;612,53
20181108;19;525,70
20181108;20;456,66
20181108;21;332,25
20181108;22;259,72
20181108;23;245,97
20181108;24;214,07
20181109;1;201,30
20181109;2;190,68
20181109;3;189,40
20181109;4;188,82
20181109;5;191,95
20181109;6;205,92
20181109;7;251,87
20181109;8;299,34
20181109;9;339,83
20181109;10;354,45
20181109;11;342,11
20181109;12;402,23
20181109;13;430,32
20181109;14;355,85
20181109;15;311,73
20181109;16;309,90
20181109;17;493,33
20181109;18;746,53
20181109;19;560,70
20181109;20;408,51
20181109;21;286,06
20181109;22;238,37
20181109;23;216,13
20181109;24;192,21
20181110;1;186,48
20181110;2;182,97
20181110;3;175,74
20181110;4;175,08
20181110;5;175,19
20181110;6;176,15
20181110;7;182,30
20181110;8;197,29
20181110;9;238,43
20181110;10;263,98
20181110;11;274,89
20181110;12;277,59
20181110;13;272,53
20181110;14;257,73
20181110;15;242,99
20181110;16;248,94
20181110;17;258,74
20181110;18;279,34
20181110;19;258,03
20181110;20;249,24
20181110;21;221,47
20181110;22;195,21
20181110;23;179,44
20181110;24;174,64
20181111;1;178,64
20181111;2;176,13
20181111;3;171,63
20181111;4;172,22
20181111;5;171,02
20181111;6;170,75
20181111;7;172,56
20181111;8;174,19
20181111;9;179,01
20181111;10;179,66
20181111;11;183,96
20181111;12;189,64
20181111;13;191,09
20181111;14;191,12
20181111;15;186,28
20181111;16;184,03
20181111;17;198,18
20181111;18;215,38
20181111;19;213,86
20181111;20;202,87
20181111;21;191,23
20181111;22;179,90
20181111;23;179,42
20181111;24;177,55
20181112;1;177,04
20181112;2;170,48
20181112;3;165,37
20181112;4;166,44
20181112;5;169,32
20181112;6;180,64
20181112;7;179,09
20181112;8;176,07
20181112;9;183,96
20181112;10;223,19
20181112;11;226,27
20181112;12;232,82
20181112;13;238,60
20181112;14;236,27
20181112;15;226,18
20181112;16;225,95
20181112;17;229,55
20181112;18;235,04
20181112;19;234,55
20181112;20;226,26
20181112;21;210,04
20181112;22;196,25
20181112;23;188,02
20181112;24;178,95
20181113;1;178,56
20181113;2;177,64
20181113;3;177,47
20181113;4;177,48
20181113;5;177,80
20181113;6;193,03
20181113;7;231,45
20181113;8;244,90
20181113;9;266,18
20181113;10;264,39
20181113;11;258,99
20181113;12;265,24
20181113;13;263,61
20181113;14;255,37
20181113;15;247,44
20181113;16;246,45
20181113;17;267,48
20181113;18;274,33
20181113;19;265,31
20181113;20;244,17
20181113;21;224,62
20181113;22;200,20
20181113;23;192,50
20181113;24;181,16
20181114;1;185,94
20181114;2;182,58
20181114;3;181,59
20181114;4;183,73
20181114;5;190,98
20181114;6;201,19
20181114;7;234,14
20181114;8;247,90
20181114;9;269,63
20181114;10;281,74
20181114;11;281,93
20181114;12;278,61
20181114;13;274,22
20181114;14;279,50
20181114;15;282,31
20181114;16;296,59
20181114;17;323,51
20181114;18;384,55
20181114;19;353,19
20181114;20;327,65
20181114;21;293,84
20181114;22;245,53
20181114;23;250,78
20181114;24;227,85
20181115;1;213,19
20181115;2;206,34
20181115;3;204,67
20181115;4;201,86
20181115;5;205,17
20181115;6;222,96
20181115;7;258,88
20181115;8;296,75
20181115;9;322,14
20181115;10;321,30
20181115;11;310,28
20181115;12;311,21
20181115;13;315,96
20181115;14;331,59
20181115;15;320,71
20181115;16;322,63
20181115;17;455,07
20181115;18;461,86
20181115;19;338,92
20181115;20;318,43
20181115;21;287,99
20181115;22;247,77
20181115;23;230,02
20181115;24;205,40
20181116;1;201,23
20181116;2;196,54
20181116;3;195,27
20181116;4;195,13
20181116;5;196,03
20181116;6;206,34
20181116;7;252,02
20181116;8;283,91
20181116;9;299,63
20181116;10;292,16
20181116;11;291,69
20181116;12;295,05
20181116;13;298,51
20181116;14;296,15
20181116;15;291,92
20181116;16;294,80
20181116;17;310,88
20181116;18;312,05
20181116;19;302,19
20181116;20;295,06
20181116;21;256,21
20181116;22;238,12
20181116;23;208,56
20181116;24;193,44
20181117;1;192,07
20181117;2;188,89
20181117;3;185,61
20181117;4;182,96
20181117;5;185,50
20181117;6;186,54
20181117;7;197,34
20181117;8;210,41
20181117;9;250,13
20181117;10;283,61
20181117;11;310,62
20181117;12;372,06
20181117;13;339,41
20181117;14;298,65
20181117;15;259,86
20181117;16;259,53
20181117;17;347,83
20181117;18;408,63
20181117;19;280,87
20181117;20;273,47
20181117;21;250,23
20181117;22;218,44
20181117;23;205,92
20181117;24;194,26
20181118;1;191,18
20181118;2;182,45
20181118;3;181,45
20181118;4;182,50
20181118;5;182,73
20181118;6;181,70
20181118;7;182,04
20181118;8;184,20
20181118;9;196,61
20181118;10;209,68
20181118;11;213,73
20181118;12;222,97
20181118;13;215,61
20181118;14;210,88
20181118;15;206,82
20181118;16;214,91
20181118;17;238,85
20181118;18;247,18
20181118;19;242,60
20181118;20;237,45
20181118;21;216,98
20181118;22;196,29
20181118;23;190,18
20181118;24;182,15
20181119;1;178,18
20181119;2;175,06
20181119;3;173,14
20181119;4;171,75
20181119;5;177,91
20181119;6;178,69
20181119;7;212,78
20181119;8;239,17
20181119;9;250,88
20181119;10;247,67
20181119;11;245,46
20181119;12;245,57
20181119;13;243,14
20181119;14;244,86
20181119;15;243,49
20181119;16;250,99
20181119;17;275,83
20181119;18;275,97
20181119;19;267,65
20181119;20;257,65
20181119;21;240,05
20181119;22;212,69
20181119;23;195,96
20181119;24;182,67
20181120;1;176,10
20181120;2;175,88
20181120;3;173,07
20181120;4;171,42
20181120;5;173,73
20181120;6;178,41
20181120;7;211,27
20181120;8;230,87
20181120;9;241,02
20181120;10;244,77
20181120;11;243,66
20181120;12;247,30
20181120;13;247,32
20181120;14;247,26
20181120;15;245,30
20181120;16;245,87
20181120;17;253,68
20181120;18;261,93
20181120;19;259,15
20181120;20;246,39
20181120;21;232,71
20181120;22;215,86
20181120;23;201,40
20181120;24;190,92
20181121;1;182,41
20181121;2;179,47
20181121;3;176,95
20181121;4;177,08
20181121;5;181,03
20181121;6;187,27
20181121;7;223,41
20181121;8;241,59
20181121;9;255,30
20181121;10;259,09
20181121;11;259,74
20181121;12;263,99
20181121;13;273,08
20181121;14;274,71
20181121;15;273,40
20181121;16;274,87
20181121;17;299,00
20181121;18;313,51
20181121;19;289,66
20181121;20;280,40
