Data;Godzina;RCE
20200701;1;207,08
20200701;2;198,78
20200701;3;195,99
20200701;4;195,41
20200701;5;190,03
20200701;6;195,22
20200701;7;233,19
20200701;8;221,28
20200701;9;233,54
20200701;10;258,10
20200701;11;252,35
20200701;12;261,51
20200701;13;262,88
20200701;14;256,71
20200701;15;248,38
20200701;16;258,46
20200701;17;240,27
20200701;18;232,49
20200701;19;240,96
20200701;20;234,11
20200701;21;228,05
20200701;22;225,15
20200701;23;238,20
20200701;24;206,25
20200702;1;220,37
20200702;2;219,93
20200702;3;208,65
20200702;4;203,71
20200702;5;200,07
20200702;6;199,86
20200702;7;237,41
20200702;8;223,60
20200702;9;237,91
20200702;10;236,83
20200702;11;235,48
20200702;12;250,17
20200702;13;262,66
20200702;14;255,08
20200702;15;256,01
20200702;16;257,49
20200702;17;243,32
20200702;18;242,92
20200702;19;232,48
20200702;20;237,29
20200702;21;237,03
20200702;22;240,53
20200702;23;266,27
20200702;24;244,21
20200703;1;211,19
20200703;2;205,92
20200703;3;204,24
20200703;4;202,83
20200703;5;215,03
20200703;6;206,99
20200703;7;235,58
20200703;8;227,29
20200703;9;262,28
20200703;10;269,41
20200703;11;269,21
20200703;12;283,57
20200703;13;303,43
20200703;14;292,84
20200703;15;273,37
20200703;16;265,89
20200703;17;257,78
20200703;18;236,24
20200703;19;225,83
20200703;20;228,63
20200703;21;225,97
20200703;22;227,31
20200703;23;247,29
20200703;24;231,53
20200704;1;201,63
20200704;2;199,91
20200704;3;200,11
20200704;4;200,21
20200704;5;200,17
20200704;6;194,84
20200704;7;198,47
20200704;8;210,86
20200704;9;236,31
20200704;10;238,34
20200704;11;240,08
20200704;12;238,86
20200704;13;231,22
20200704;14;214,57
20200704;15;198,71
20200704;16;198,48
20200704;17;198,85
20200704;18;205,93
20200704;19;219,61
20200704;20;243,47
20200704;21;233,50
20200704;22;227,90
20200704;23;211,66
20200704;24;195,10
20200705;1;191,99
20200705;2;185,46
20200705;3;185,46
20200705;4;186,02
20200705;5;176,50
20200705;6;174,72
20200705;7;171,21
20200705;8;171,08
20200705;9;184,44
20200705;10;173,96
20200705;11;187,07
20200705;12;187,06
20200705;13;186,96
20200705;14;187,24
20200705;15;185,35
20200705;16;185,54
20200705;17;187,11
20200705;18;186,99
20200705;19;180,57
20200705;20;184,17
20200705;21;187,14
20200705;22;188,58
20200705;23;187,62
20200705;24;183,01
20200706;1;190,30
20200706;2;189,60
20200706;3;191,04
20200706;4;190,82
20200706;5;190,71
20200706;6;196,64
20200706;7;229,29
20200706;8;220,89
20200706;9;221,87
20200706;10;228,15
20200706;11;229,03
20200706;12;232,37
20200706;13;231,88
20200706;14;231,82
20200706;15;228,98
20200706;16;228,25
20200706;17;220,58
20200706;18;221,14
20200706;19;218,69
20200706;20;218,86
20200706;21;216,49
20200706;22;217,16
20200706;23;228,32
20200706;24;194,50
20200707;1;206,84
20200707;2;203,37
20200707;3;200,01
20200707;4;198,78
20200707;5;196,60
20200707;6;198,89
20200707;7;222,92
20200707;8;224,27
20200707;9;225,48
20200707;10;227,39
20200707;11;222,39
20200707;12;224,80
20200707;13;227,73
20200707;14;227,94
20200707;15;225,80
20200707;16;225,81
20200707;17;225,98
20200707;18;223,50
20200707;19;227,15
20200707;20;228,44
20200707;21;231,51
20200707;22;234,84
20200707;23;244,78
20200707;24;214,93
20200708;1;216,34
20200708;2;208,98
20200708;3;207,35
20200708;4;206,41
20200708;5;204,37
20200708;6;204,00
20200708;7;244,98
20200708;8;229,78
20200708;9;233,86
20200708;10;233,55
20200708;11;233,38
20200708;12;234,07
20200708;13;233,64
20200708;14;233,32
20200708;15;230,33
20200708;16;230,68
20200708;17;229,78
20200708;18;229,03
20200708;19;229,97
20200708;20;249,07
20200708;21;234,63
20200708;22;233,57
20200708;23;256,47
20200708;24;228,74
20200709;1;213,21
20200709;2;208,56
20200709;3;208,62
20200709;4;207,20
20200709;5;208,91
20200709;6;207,76
20200709;7;245,34
20200709;8;238,27
20200709;9;249,65
20200709;10;253,60
20200709;11;246,68
20200709;12;264,30
20200709;13;277,28
20200709;14;270,08
20200709;15;259,32
20200709;16;252,23
20200709;17;244,41
20200709;18;236,13
20200709;19;233,35
20200709;20;246,95
20200709;21;241,14
20200709;22;240,02
20200709;23;257,65
20200709;24;229,45
20200710;1;208,90
20200710;2;205,15
20200710;3;202,06
20200710;4;203,09
20200710;5;201,48
20200710;6;201,34
20200710;7;239,61
20200710;8;231,65
20200710;9;236,96
20200710;10;236,98
20200710;11;237,13
20200710;12;237,53
20200710;13;239,68
20200710;14;238,45
20200710;15;236,47
20200710;16;237,18
20200710;17;234,21
20200710;18;229,05
20200710;19;227,20
20200710;20;235,83
20200710;21;237,83
20200710;22;237,93
20200710;23;265,96
20200710;24;250,83
20200711;1;203,40
20200711;2;195,40
20200711;3;194,27
20200711;4;194,76
20200711;5;194,27
20200711;6;195,49
20200711;7;197,73
20200711;8;204,44
20200711;9;239,00
20200711;10;242,43
20200711;11;241,64
20200711;12;245,69
20200711;13;253,79
20200711;14;243,50
20200711;15;223,04
20200711;16;213,55
20200711;17;204,47
20200711;18;203,47
20200711;19;204,10
20200711;20;207,62
20200711;21;209,97
20200711;22;208,26
20200711;23;204,46
20200711;24;197,11
20200712;1;201,06
20200712;2;191,23
20200712;3;193,03
20200712;4;191,06
20200712;5;156,15
20200712;6;153,61
20200712;7;190,79
20200712;8;189,24
20200712;9;193,57
20200712;10;190,79
20200712;11;197,02
20200712;12;198,92
20200712;13;201,66
20200712;14;201,94
20200712;15;200,92
20200712;16;201,31
20200712;17;198,50
20200712;18;196,54
20200712;19;200,19
20200712;20;201,81
20200712;21;198,97
20200712;22;204,13
20200712;23;204,01
20200712;24;193,68
20200713;1;196,57
20200713;2;194,33
20200713;3;193,67
20200713;4;193,93
20200713;5;193,10
20200713;6;197,23
20200713;7;243,32
20200713;8;235,00
20200713;9;237,86
20200713;10;234,97
20200713;11;232,49
20200713;12;236,59
20200713;13;248,49
20200713;14;245,73
20200713;15;234,80
20200713;16;233,95
20200713;17;234,19
20200713;18;235,50
20200713;19;235,03
20200713;20;237,65
20200713;21;239,53
20200713;22;245,78
20200713;23;253,84
20200713;24;226,95
20200714;1;210,05
20200714;2;210,11
20200714;3;210,20
20200714;4;210,13
20200714;5;207,87
20200714;6;208,30
20200714;7;248,82
20200714;8;233,36
20200714;9;236,93
20200714;10;237,72
20200714;11;245,08
20200714;12;259,51
20200714;13;267,09
