Data;Godzina;RCE
20210401;1;255,16
20210401;2;250,21
20210401;3;249,19
20210401;4;247,88
20210401;5;248,13
20210401;6;249,21
20210401;7;291,91
20210401;8;310,55
20210401;9;320,87
20210401;10;297,17
20210401;11;274,89
20210401;12;260,31
20210401;13;259,19
20210401;14;246,54
20210401;15;240,97
20210401;16;228,02
20210401;17;238,33
20210401;18;238,32
20210401;19;269,50
20210401;20;294,68
20210401;21;309,46
20210401;22;276,48
20210401;23;268,55
20210401;24;251,15
20210402;1;231,55
20210402;2;227,33
20210402;3;229,73
20210402;4;232,09
20210402;5;225,16
20210402;6;227,15
20210402;7;258,70
20210402;8;254,34
20210402;9;260,95
20210402;10;260,37
20210402;11;246,51
20210402;12;230,83
20210402;13;222,74
20210402;14;223,81
20210402;15;221,44
20210402;16;222,89
20210402;17;227,39
20210402;18;229,19
20210402;19;252,63
20210402;20;269,30
20210402;21;294,00
20210402;22;254,86
20210402;23;260,24
20210402;24;227,34
20210403;1;224,98
20210403;2;217,12
20210403;3;214,44
20210403;4;214,95
20210403;5;219,69
20210403;6;214,78
20210403;7;211,41
20210403;8;229,00
20210403;9;227,26
20210403;10;232,07
20210403;11;226,70
20210403;12;227,18
20210403;13;226,31
20210403;14;226,70
20210403;15;227,17
20210403;16;228,84
20210403;17;227,26
20210403;18;228,50
20210403;19;243,91
20210403;20;272,13
20210403;21;278,92
20210403;22;253,01
20210403;23;244,14
20210403;24;230,31
20210404;1;227,16
20210404;2;219,78
20210404;3;216,65
20210404;4;216,58
20210404;5;213,96
20210404;6;215,52
20210404;7;216,72
20210404;8;222,95
20210404;9;230,09
20210404;10;229,85
20210404;11;220,27
20210404;12;213,60
20210404;13;214,23
20210404;14;216,56
20210404;15;215,48
20210404;16;204,59
20210404;17;202,17
20210404;18;207,83
20210404;19;220,23
20210404;20;231,07
20210404;21;236,48
20210404;22;231,42
20210404;23;227,84
20210404;24;202,54
20210405;1;152,29
20210405;2;87,19
20210405;3;80,24
20210405;4;74,90
20210405;5;74,28
20210405;6;72,49
20210405;7;74,51
20210405;8;81,53
20210405;9;88,17
20210405;10;90,90
20210405;11;90,56
20210405;12;92,33
20210405;13;98,68
20210405;14;121,68
20210405;15;103,13
20210405;16;110,33
20210405;17;140,36
20210405;18;166,12
20210405;19;191,40
20210405;20;212,91
20210405;21;227,77
20210405;22;220,31
20210405;23;221,35
20210405;24;192,54
20210406;1;120,37
20210406;2;93,83
20210406;3;87,94
20210406;4;86,24
20210406;5;100,10
20210406;6;136,35
20210406;7;240,09
20210406;8;245,71
20210406;9;257,05
20210406;10;258,04
20210406;11;254,26
20210406;12;243,51
20210406;13;244,25
20210406;14;240,90
20210406;15;237,19
20210406;16;243,53
20210406;17;253,57
20210406;18;254,26
20210406;19;271,33
20210406;20;291,55
20210406;21;308,40
20210406;22;272,61
20210406;23;264,04
20210406;24;248,23
20210407;1;255,08
20210407;2;245,79
20210407;3;245,73
20210407;4;245,75
20210407;5;247,04
20210407;6;254,95
20210407;7;302,70
20210407;8;327,61
20210407;9;329,26
20210407;10;283,48
20210407;11;263,27
20210407;12;265,24
20210407;13;269,14
20210407;14;249,51
20210407;15;230,79
20210407;16;230,08
20210407;17;233,64
20210407;18;249,38
20210407;19;277,98
20210407;20;329,79
20210407;21;332,97
20210407;22;278,93
20210407;23;286,85
20210407;24;256,53
20210408;1;256,87
20210408;2;251,53
20210408;3;248,42
20210408;4;244,43
20210408;5;253,21
20210408;6;261,92
20210408;7;310,87
20210408;8;330,49
20210408;9;347,99
20210408;10;332,62
20210408;11;306,59
20210408;12;285,51
20210408;13;271,51
20210408;14;256,66
20210408;15;251,49
20210408;16;250,57
20210408;17;257,38
20210408;18;263,33
20210408;19;275,25
20210408;20;319,55
20210408;21;329,00
20210408;22;295,22
20210408;23;308,27
20210408;24;261,00
20210409;1;250,31
20210409;2;239,17
20210409;3;229,75
20210409;4;230,22
20210409;5;230,60
20210409;6;248,85
20210409;7;288,08
20210409;8;293,64
20210409;9;315,19
20210409;10;283,91
20210409;11;255,21
20210409;12;260,68
20210409;13;250,13
20210409;14;238,47
20210409;15;238,85
20210409;16;238,03
20210409;17;251,02
20210409;18;267,20
20210409;19;310,65
20210409;20;344,60
20210409;21;349,54
20210409;22;332,66
20210409;23;316,17
20210409;24;290,43
20210410;1;264,64
20210410;2;255,58
20210410;3;249,40
20210410;4;246,39
20210410;5;247,90
20210410;6;247,95
