Data;Godzina;RCE
20181001;1;190,46
20181001;2;191,06
20181001;3;190,99
20181001;4;190,16
20181001;5;189,80
20181001;6;197,14
20181001;7;268,16
20181001;8;280,94
20181001;9;329,07
20181001;10;330,30
20181001;11;319,74
20181001;12;329,28
20181001;13;329,36
20181001;14;329,29
20181001;15;320,69
20181001;16;300,33
20181001;17;285,20
20181001;18;293,18
20181001;19;314,78
20181001;20;417,18
20181001;21;329,57
20181001;22;256,90
20181001;23;234,68
20181001;24;197,76
20181002;1;195,26
20181002;2;188,07
20181002;3;187,98
20181002;4;187,69
20181002;5;188,43
20181002;6;199,62
20181002;7;253,32
20181002;8;286,23
20181002;9;316,45
20181002;10;310,98
20181002;11;297,54
20181002;12;292,59
20181002;13;285,57
20181002;14;280,37
20181002;15;258,00
20181002;16;257,77
20181002;17;249,84
20181002;18;245,91
20181002;19;250,87
20181002;20;266,82
20181002;21;248,87
20181002;22;225,08
20181002;23;196,14
20181002;24;185,74
20181003;1;180,73
20181003;2;175,14
20181003;3;168,11
20181003;4;167,95
20181003;5;173,73
20181003;6;181,40
20181003;7;197,41
20181003;8;233,26
20181003;9;239,18
20181003;10;242,45
20181003;11;240,33
20181003;12;242,53
20181003;13;241,31
20181003;14;240,42
20181003;15;238,87
20181003;16;236,13
20181003;17;230,77
20181003;18;237,15
20181003;19;251,44
20181003;20;284,16
20181003;21;268,80
20181003;22;236,53
20181003;23;201,85
20181003;24;191,66
20181004;1;196,73
20181004;2;190,68
20181004;3;190,30
20181004;4;191,20
20181004;5;191,34
20181004;6;210,79
20181004;7;262,97
20181004;8;302,31
20181004;9;336,01
20181004;10;335,93
20181004;11;323,24
20181004;12;319,88
20181004;13;312,60
20181004;14;313,83
20181004;15;318,14
20181004;16;312,08
20181004;17;316,93
20181004;18;332,28
20181004;19;351,49
20181004;20;549,02
20181004;21;361,11
20181004;22;312,51
20181004;23;263,40
20181004;24;228,60
20181005;1;215,28
20181005;2;206,42
20181005;3;198,31
20181005;4;198,75
20181005;5;199,12
20181005;6;220,51
20181005;7;269,61
20181005;8;309,06
20181005;9;334,27
20181005;10;333,39
20181005;11;334,13
20181005;12;334,32
20181005;13;334,39
20181005;14;334,33
20181005;15;333,97
20181005;16;334,03
20181005;17;324,53
20181005;18;334,24
20181005;19;343,38
20181005;20;590,99
20181005;21;342,84
20181005;22;287,24
20181005;23;243,26
20181005;24;223,69
20181006;1;218,91
20181006;2;204,70
20181006;3;201,11
20181006;4;198,64
20181006;5;199,58
20181006;6;204,23
20181006;7;209,16
20181006;8;233,58
20181006;9;267,54
20181006;10;291,82
20181006;11;302,01
20181006;12;347,05
20181006;13;289,92
20181006;14;268,79
20181006;15;247,23
20181006;16;240,78
20181006;17;242,45
20181006;18;263,09
20181006;19;302,71
20181006;20;335,72
20181006;21;284,70
20181006;22;242,71
20181006;23;213,72
20181006;24;193,00
20181007;1;198,83
20181007;2;192,06
20181007;3;191,27
20181007;4;191,03
20181007;5;191,09
20181007;6;191,06
20181007;7;191,35
20181007;8;193,09
20181007;9;203,50
20181007;10;223,07
20181007;11;228,35
20181007;12;228,23
20181007;13;227,09
20181007;14;220,17
20181007;15;207,87
20181007;16;203,74
20181007;17;211,89
20181007;18;236,40
20181007;19;288,88
20181007;20;339,10
20181007;21;323,23
20181007;22;281,89
20181007;23;252,11
20181007;24;224,12
20181008;1;217,11
20181008;2;209,51
20181008;3;201,61
20181008;4;200,57
20181008;5;204,36
20181008;6;220,10
20181008;7;285,71
20181008;8;309,86
20181008;9;353,13
20181008;10;351,45
20181008;11;330,31
20181008;12;333,86
20181008;13;334,01
20181008;14;356,64
20181008;15;332,54
20181008;16;321,44
20181008;17;308,87
20181008;18;318,35
20181008;19;355,90
20181008;20;462,44
20181008;21;355,93
20181008;22;279,05
20181008;23;264,09
20181008;24;234,66
20181009;1;237,58
20181009;2;226,92
20181009;3;221,37
20181009;4;217,13
20181009;5;220,77
20181009;6;238,70
20181009;7;278,55
20181009;8;320,71
20181009;9;359,66
20181009;10;352,84
20181009;11;337,54
20181009;12;337,08
20181009;13;337,31
20181009;14;340,53
20181009;15;330,24
20181009;16;323,69
20181009;17;311,81
20181009;18;324,42
20181009;19;367,16
20181009;20;465,04
20181009;21;359,48
20181009;22;273,95
20181009;23;258,78
20181009;24;235,82
20181010;1;245,00
20181010;2;233,91
20181010;3;229,84
20181010;4;228,09
20181010;5;233,77
20181010;6;252,40
20181010;7;293,05
20181010;8;337,18
20181010;9;387,43
20181010;10;378,66
20181010;11;348,27
20181010;12;346,92
20181010;13;350,76
20181010;14;340,35
20181010;15;322,20
20181010;16;305,34
20181010;17;289,89
