Data;Godzina;RCE
20200901;1;216,24
20200901;2;214,56
20200901;3;217,19
20200901;4;216,98
20200901;5;210,73
20200901;6;209,04
20200901;7;249,27
20200901;8;287,92
20200901;9;318,59
20200901;10;312,26
20200901;11;289,39
20200901;12;282,72
20200901;13;279,20
20200901;14;269,73
20200901;15;259,09
20200901;16;259,28
20200901;17;251,33
20200901;18;274,65
20200901;19;286,83
20200901;20;317,40
20200901;21;310,43
20200901;22;262,35
20200901;23;257,75
20200901;24;242,35
20200902;1;203,74
20200902;2;203,77
20200902;3;203,82
20200902;4;203,76
20200902;5;202,17
20200902;6;203,24
20200902;7;234,86
20200902;8;274,80
20200902;9;297,07
20200902;10;280,40
20200902;11;266,31
20200902;12;269,80
20200902;13;270,78
20200902;14;264,93
20200902;15;257,87
20200902;16;253,58
20200902;17;249,21
20200902;18;253,33
20200902;19;271,19
20200902;20;312,76
20200902;21;306,19
20200902;22;256,52
20200902;23;238,10
20200902;24;206,93
20200903;1;216,51
20200903;2;214,53
20200903;3;204,06
20200903;4;202,54
20200903;5;204,97
20200903;6;213,28
20200903;7;239,21
20200903;8;249,46
20200903;9;264,81
20200903;10;249,97
20200903;11;239,94
20200903;12;243,25
20200903;13;247,00
20200903;14;243,84
20200903;15;232,94
20200903;16;235,53
20200903;17;238,53
20200903;18;235,65
20200903;19;240,53
20200903;20;259,23
20200903;21;274,24
20200903;22;233,88
20200903;23;237,98
20200903;24;212,05
20200904;1;204,32
20200904;2;206,42
20200904;3;203,75
20200904;4;202,23
20200904;5;204,26
20200904;6;206,26
20200904;7;246,10
20200904;8;234,86
20200904;9;246,40
20200904;10;237,19
20200904;11;235,70
20200904;12;244,32
20200904;13;248,19
20200904;14;246,27
20200904;15;235,96
20200904;16;244,60
20200904;17;245,14
20200904;18;261,68
20200904;19;271,24
20200904;20;285,68
20200904;21;301,03
20200904;22;258,07
20200904;23;254,71
20200904;24;204,06
20200905;1;202,97
20200905;2;204,22
20200905;3;201,97
20200905;4;202,64
20200905;5;203,59
20200905;6;203,65
20200905;7;204,32
20200905;8;214,04
20200905;9;233,66
20200905;10;236,02
20200905;11;260,34
20200905;12;260,42
20200905;13;257,15
20200905;14;241,44
20200905;15;233,85
20200905;16;233,69
20200905;17;233,80
20200905;18;233,43
20200905;19;225,77
20200905;20;240,01
20200905;21;257,55
20200905;22;240,81
20200905;23;232,08
20200905;24;204,89
20200906;1;203,31
20200906;2;201,71
20200906;3;196,66
20200906;4;196,74
20200906;5;196,79
20200906;6;194,54
20200906;7;186,54
20200906;8;196,29
20200906;9;203,92
20200906;10;204,59
20200906;11;205,03
20200906;12;205,67
20200906;13;205,48
20200906;14;205,56
20200906;15;204,42
20200906;16;201,88
20200906;17;202,29
20200906;18;201,53
20200906;19;205,87
20200906;20;234,50
20200906;21;249,34
20200906;22;228,63
20200906;23;204,40
20200906;24;197,66
20200907;1;205,15
20200907;2;204,77
20200907;3;204,29
20200907;4;204,06
20200907;5;204,67
20200907;6;205,81
20200907;7;257,79
20200907;8;267,02
20200907;9;285,89
20200907;10;271,25
20200907;11;264,93
20200907;12;262,01
20200907;13;266,90
20200907;14;261,54
20200907;15;242,67
20200907;16;241,88
20200907;17;242,25
20200907;18;244,12
20200907;19;261,39
20200907;20;279,83
20200907;21;281,26
20200907;22;252,95
20200907;23;242,80
20200907;24;203,78
20200908;1;201,47
20200908;2;201,14
20200908;3;200,77
20200908;4;199,96
20200908;5;202,41
20200908;6;201,49
20200908;7;243,67
20200908;8;233,45
20200908;9;235,06
20200908;10;231,99
20200908;11;220,14
20200908;12;218,60
20200908;13;220,65
20200908;14;220,91
20200908;15;211,52
20200908;16;212,44
20200908;17;212,79
20200908;18;218,76
20200908;19;228,92
20200908;20;262,83
20200908;21;267,59
20200908;22;228,14
20200908;23;238,21
20200908;24;230,00
20200909;1;201,20
20200909;2;200,83
20200909;3;200,25
20200909;4;201,10
20200909;5;200,22
20200909;6;201,87
20200909;7;244,27
20200909;8;237,11
20200909;9;257,38
20200909;10;252,48
20200909;11;233,06
20200909;12;229,45
20200909;13;228,69
20200909;14;222,77
20200909;15;215,36
20200909;16;217,05
20200909;17;222,44
20200909;18;221,29
20200909;19;229,54
20200909;20;256,10
20200909;21;258,73
20200909;22;223,16
20200909;23;249,72
20200909;24;233,61
20200910;1;197,00
20200910;2;195,07
20200910;3;192,35
20200910;4;192,83
20200910;5;192,22
20200910;6;196,44
20200910;7;261,06
20200910;8;240,19
20200910;9;258,61
20200910;10;239,50
20200910;11;227,29
20200910;12;223,08
20200910;13;218,84
20200910;14;217,67
20200910;15;208,44
20200910;16;214,17
20200910;17;227,97
20200910;18;249,45
20200910;19;292,88
20200910;20;347,19
20200910;21;344,36
20200910;22;264,49
20200910;23;269,40
20200910;24;234,60
20200911;1;207,81
20200911;2;206,91
20200911;3;208,12
20200911;4;207,14
20200911;5;202,99
20200911;6;221,98
20200911;7;255,51
20200911;8;270,38
20200911;9;290,28
20200911;10;268,44
20200911;11;261,88
20200911;12;259,90
20200911;13;260,16
20200911;14;264,13
20200911;15;252,54
20200911;16;254,60
20200911;17;247,98
20200911;18;250,72
20200911;19;257,35
20200911;20;296,28
20200911;21;302,87
20200911;22;233,14
20200911;23;255,42
20200911;24;226,52
20200912;1;208,06
20200912;2;205,35
20200912;3;205,80
20200912;4;204,62
20200912;5;203,80
20200912;6;202,84
20200912;7;196,45
20200912;8;215,56
20200912;9;244,07
20200912;10;242,58
20200912;11;251,45
20200912;12;238,21
20200912;13;234,14
20200912;14;238,57
20200912;15;228,67
20200912;16;225,03
20200912;17;240,75
20200912;18;226,74
20200912;19;228,12
20200912;20;260,23
20200912;21;272,00
20200912;22;236,90
20200912;23;227,18
20200912;24;206,15
20200913;1;190,59
20200913;2;184,54
20200913;3;181,63
20200913;4;183,48
20200913;5;178,66
20200913;6;180,06
20200913;7;177,72
20200913;8;175,32
20200913;9;184,60
20200913;10;187,92
20200913;11;191,96
20200913;12;194,12
20200913;13;193,11
20200913;14;194,65
20200913;15;195,26
20200913;16;193,36
20200913;17;194,56
20200913;18;188,15
20200913;19;194,50
20200913;20;233,69
20200913;21;241,36
20200913;22;224,54
20200913;23;202,54
20200913;24;190,46
20200914;1;179,02
20200914;2;175,87
20200914;3;175,54
20200914;4;175,60
20200914;5;190,40
20200914;6;198,13
20200914;7;251,83
20200914;8;262,20
20200914;9;291,19
20200914;10;264,01
20200914;11;235,76
20200914;12;250,42
20200914;13;245,40
20200914;14;238,83
20200914;15;231,64
20200914;16;231,97
20200914;17;250,27
20200914;18;272,50
20200914;19;309,49
20200914;20;344,29
20200914;21;336,98
20200914;22;264,25
20200914;23;247,27
20200914;24;219,99
20200915;1;231,82
20200915;2;230,19
20200915;3;223,81
20200915;4;223,20
20200915;5;232,29
20200915;6;230,36
20200915;7;270,48
20200915;8;302,47
20200915;9;332,77
20200915;10;308,51
20200915;11;283,01
20200915;12;272,54
20200915;13;277,38
20200915;14;276,37
20200915;15;257,28
20200915;16;268,45
20200915;17;285,23
20200915;18;337,18
20200915;19;349,79
20200915;20;364,15
20200915;21;370,17
20200915;22;314,10
20200915;23;278,25
20200915;24;250,44
20200916;1;219,33
20200916;2;213,06
20200916;3;211,93
20200916;4;213,43
20200916;5;217,66
20200916;6;238,51
20200916;7;278,60
20200916;8;322,91
20200916;9;358,08
20200916;10;343,64
20200916;11;283,24
20200916;12;286,06
20200916;13;285,85
20200916;14;272,17
20200916;15;263,29
20200916;16;264,67
20200916;17;269,82
