Data;Godzina;RCE
20200401;1;140,86
20200401;2;134,63
20200401;3;123,97
20200401;4;112,40
20200401;5;109,18
20200401;6;120,14
20200401;7;133,86
20200401;8;151,26
20200401;9;154,52
20200401;10;149,31
20200401;11;138,36
20200401;12;141,16
20200401;13;139,71
20200401;14;137,36
20200401;15;133,71
20200401;16;135,27
20200401;17;132,15
20200401;18;131,93
20200401;19;136,45
20200401;20;158,33
20200401;21;167,97
20200401;22;155,50
20200401;23;141,58
20200401;24;129,01
20200402;1;105,31
20200402;2;98,45
20200402;3;92,38
20200402;4;92,20
20200402;5;96,42
20200402;6;104,95
20200402;7;127,49
20200402;8;151,10
20200402;9;155,98
20200402;10;155,97
20200402;11;154,28
20200402;12;154,27
20200402;13;143,53
20200402;14;139,85
20200402;15;127,11
20200402;16;121,56
20200402;17;118,14
20200402;18;122,20
20200402;19;138,15
20200402;20;159,87
20200402;21;165,87
20200402;22;151,75
20200402;23;137,94
20200402;24;126,70
20200403;1;93,01
20200403;2;83,92
20200403;3;80,65
20200403;4;79,99
20200403;5;80,10
20200403;6;87,28
20200403;7;113,65
20200403;8;130,47
20200403;9;133,98
20200403;10;126,89
20200403;11;119,61
20200403;12;121,65
20200403;13;131,97
20200403;14;126,54
20200403;15;120,42
20200403;16;113,18
20200403;17;113,48
20200403;18;109,51
20200403;19;128,77
20200403;20;157,45
20200403;21;162,35
20200403;22;152,06
20200403;23;137,19
20200403;24;128,74
20200404;1;136,51
20200404;2;140,04
20200404;3;139,65
20200404;4;139,60
20200404;5;140,35
20200404;6;139,82
20200404;7;131,71
20200404;8;161,13
20200404;9;172,64
20200404;10;172,05
20200404;11;153,68
20200404;12;147,17
20200404;13;140,32
20200404;14;139,64
20200404;15;135,82
20200404;16;128,62
20200404;17;138,77
20200404;18;138,72
20200404;19;146,69
20200404;20;173,39
20200404;21;196,70
20200404;22;172,12
20200404;23;143,45
20200404;24;127,50
20200405;1;116,07
20200405;2;111,25
20200405;3;111,51
20200405;4;107,34
20200405;5;102,74
20200405;6;103,23
20200405;7;91,58
20200405;8;104,94
20200405;9;123,67
20200405;10;131,63
20200405;11;142,17
20200405;12;143,91
20200405;13;142,69
20200405;14;142,72
20200405;15;138,19
20200405;16;131,94
20200405;17;130,67
20200405;18;133,84
20200405;19;139,46
20200405;20;143,67
20200405;21;168,37
20200405;22;142,74
20200405;23;136,36
20200405;24;120,66
20200406;1;109,73
20200406;2;99,64
20200406;3;99,64
20200406;4;94,70
20200406;5;99,54
20200406;6;117,83
20200406;7;149,01
20200406;8;160,17
20200406;9;182,52
20200406;10;185,85
20200406;11;186,51
20200406;12;187,19
20200406;13;184,72
20200406;14;188,37
20200406;15;176,72
20200406;16;165,08
20200406;17;161,03
20200406;18;162,14
20200406;19;162,72
20200406;20;177,69
20200406;21;181,93
20200406;22;161,41
20200406;23;154,93
20200406;24;153,87
20200407;1;147,94
20200407;2;135,63
20200407;3;128,67
20200407;4;129,45
20200407;5;132,40
20200407;6;139,09
20200407;7;158,44
20200407;8;153,17
20200407;9;172,17
20200407;10;172,52
20200407;11;171,44
20200407;12;175,11
20200407;13;175,78
20200407;14;176,35
20200407;15;169,59
20200407;16;166,08
20200407;17;160,49
20200407;18;160,03
20200407;19;165,83
20200407;20;171,14
20200407;21;179,04
20200407;22;168,77
20200407;23;185,43
20200407;24;139,26
20200408;1;136,03
20200408;2;139,31
20200408;3;133,38
20200408;4;135,75
20200408;5;125,61
20200408;6;125,68
20200408;7;162,57
20200408;8;177,80
20200408;9;176,56
20200408;10;185,80
20200408;11;179,81
20200408;12;187,20
20200408;13;187,84
20200408;14;187,77
20200408;15;176,33
20200408;16;176,55
20200408;17;178,04
20200408;18;181,58
20200408;19;184,01
20200408;20;200,00
20200408;21;210,78
20200408;22;181,61
20200408;23;193,76
20200408;24;151,27
20200409;1;174,72
20200409;2;173,45
20200409;3;152,07
20200409;4;152,01
20200409;5;152,05
20200409;6;157,91
20200409;7;162,65
20200409;8;170,64
20200409;9;191,07
20200409;10;179,65
20200409;11;174,47
20200409;12;173,07
20200409;13;166,32
20200409;14;159,75
20200409;15;143,47
20200409;16;132,81
20200409;17;136,03
20200409;18;138,54
20200409;19;145,21
20200409;20;165,12
20200409;21;170,88
20200409;22;158,37
20200409;23;150,52
20200409;24;142,19
20200410;1;148,62
20200410;2;146,18
20200410;3;150,16
20200410;4;145,25
20200410;5;138,04
20200410;6;144,86
20200410;7;179,15
20200410;8;168,84
20200410;9;187,77
20200410;10;187,14
20200410;11;187,68
20200410;12;186,86
20200410;13;186,14
20200410;14;180,20
20200410;15;168,70
20200410;16;152,54
20200410;17;151,32
20200410;18;146,22
20200410;19;149,21
20200410;20;172,83
20200410;21;189,86
20200410;22;164,26
20200410;23;162,23
20200410;24;138,75
20200411;1;154,19
20200411;2;150,23
20200411;3;150,49
20200411;4;150,77
20200411;5;150,16
20200411;6;147,40
20200411;7;149,59
20200411;8;181,50
20200411;9;184,68
20200411;10;189,75
20200411;11;183,96
20200411;12;185,52
20200411;13;185,80
20200411;14;186,10
20200411;15;185,42
20200411;16;185,83
20200411;17;183,82
20200411;18;185,40
20200411;19;185,34
20200411;20;186,01
20200411;21;202,89
20200411;22;202,56
20200411;23;185,66
20200411;24;144,49
20200412;1;111,26
20200412;2;89,61
20200412;3;84,19
20200412;4;77,12
20200412;5;75,36
20200412;6;78,25
20200412;7;68,62
20200412;8;87,53
20200412;9;127,12
20200412;10;131,43
20200412;11;136,80
20200412;12;135,57
20200412;13;130,69
20200412;14;123,90
20200412;15;115,45
20200412;16;111,56
20200412;17;113,44
20200412;18;115,65
20200412;19;121,64
20200412;20;142,03
20200412;21;168,50
20200412;22;146,54
20200412;23;137,33
20200412;24;103,31
20200413;1;87,92
20200413;2;70,01
20200413;3;67,38
20200413;4;62,53
20200413;5;61,09
20200413;6;60,00
20200413;7;58,25
20200413;8;71,52
20200413;9;106,40
20200413;10;112,46
20200413;11;117,67
20200413;12;116,33
20200413;13;105,37
20200413;14;97,81
20200413;15;83,76
20200413;16;73,02
20200413;17;70,27
20200413;18;83,19
20200413;19;104,13
20200413;20;126,87
20200413;21;155,51
20200413;22;155,49
20200413;23;152,71
20200413;24;125,04
20200414;1;122,51
20200414;2;112,23
20200414;3;109,19
20200414;4;103,53
20200414;5;109,90
20200414;6;112,18
20200414;7;138,53
20200414;8;150,29
20200414;9;164,85
20200414;10;162,03
20200414;11;154,15
20200414;12;157,12
20200414;13;159,43
20200414;14;159,13
20200414;15;150,18
20200414;16;140,39
20200414;17;136,79
20200414;18;139,45
20200414;19;146,28
20200414;20;172,19
20200414;21;190,14
20200414;22;171,14
20200414;23;183,21
20200414;24;150,05
20200415;1;140,23
20200415;2;117,55
20200415;3;114,56
20200415;4;97,91
20200415;5;103,94
20200415;6;108,43
20200415;7;137,63
20200415;8;144,67
20200415;9;146,49
20200415;10;148,70
20200415;11;148,43
20200415;12;147,96
20200415;13;145,62
20200415;14;145,50
20200415;15;137,80
20200415;16;139,30
20200415;17;135,05
20200415;18;135,72
20200415;19;142,14
20200415;20;159,21
20200415;21;168,95
20200415;22;157,40
20200415;23;147,72
20200415;24;124,17
20200416;1;99,94
20200416;2;87,41
20200416;3;79,45
20200416;4;77,41
20200416;5;79,24
20200416;6;94,50
20200416;7;129,43
20200416;8;144,00
20200416;9;143,79
20200416;10;144,48
20200416;11;144,65
20200416;12;146,23
20200416;13;145,09
20200416;14;144,60
20200416;15;140,14
20200416;16;131,97
20200416;17;131,42
20200416;18;132,38
20200416;19;147,73
20200416;20;189,13
20200416;21;190,46
20200416;22;173,37
20200416;23;199,60
20200416;24;180,34
20200417;1;165,83
20200417;2;160,42
20200417;3;146,83
20200417;4;146,29
20200417;5;144,70
20200417;6;140,74
20200417;7;158,72
20200417;8;187,40
20200417;9;184,98
20200417;10;169,59
20200417;11;166,10
20200417;12;165,80
20200417;13;160,30
20200417;14;153,10
20200417;15;137,53
20200417;16;133,85
20200417;17;130,34
20200417;18;134,91
20200417;19;153,62
20200417;20;198,23
20200417;21;191,44
20200417;22;151,69
20200417;23;165,70
20200417;24;146,37
20200418;1;159,95
20200418;2;158,27
20200418;3;154,44
20200418;4;154,00
20200418;5;155,21
20200418;6;150,62
20200418;7;147,41
20200418;8;161,81
20200418;9;172,91
20200418;10;191,51
20200418;11;169,85
20200418;12;166,64
20200418;13;158,12
20200418;14;158,98
20200418;15;153,05
20200418;16;150,64
20200418;17;148,95
20200418;18;147,48
20200418;19;149,01
20200418;20;155,53
20200418;21;196,24
20200418;22;164,58
20200418;23;159,96
20200418;24;145,04
20200419;1;114,66
20200419;2;103,68
20200419;3;92,52
20200419;4;85,08
20200419;5;83,36
20200419;6;79,67
20200419;7;80,20
20200419;8;100,29
20200419;9;115,38
20200419;10;133,70
20200419;11;139,48
20200419;12;143,52
20200419;13;144,61
20200419;14;149,73
20200419;15;145,15
20200419;16;135,17
20200419;17;122,96
20200419;18;130,53
20200419;19;140,01
20200419;20;152,23
20200419;21;163,99
20200419;22;145,26
20200419;23;118,44
20200419;24;107,24
20200420;1;135,36
20200420;2;126,53
20200420;3;118,13
20200420;4;118,24
20200420;5;129,54
20200420;6;130,32
20200420;7;165,59
20200420;8;181,29
20200420;9;202,78
20200420;10;201,71
20200420;11;179,27
20200420;12;175,23
20200420;13;174,98
20200420;14;169,07
20200420;15;145,66
20200420;16;139,82
20200420;17;140,18
20200420;18;138,47
20200420;19;147,17
20200420;20;166,15
20200420;21;173,57
20200420;22;152,71
20200420;23;153,53
20200420;24;140,28
20200421;1;155,04
20200421;2;152,48
20200421;3;149,33
20200421;4;144,73
20200421;5;148,40
20200421;6;148,17
20200421;7;164,02
20200421;8;168,82
20200421;9;177,15
20200421;10;181,37
20200421;11;183,51
20200421;12;181,96
20200421;13;179,98
20200421;14;179,98
20200421;15;166,73
20200421;16;162,84
20200421;17;161,95
20200421;18;163,88
20200421;19;144,98
20200421;20;168,12
20200421;21;174,66
20200421;22;152,62
20200421;23;153,22
20200421;24;139,75
20200422;1;151,17
20200422;2;155,49
20200422;3;156,60
20200422;4;150,78
20200422;5;150,04
20200422;6;149,71
20200422;7;170,98
