Data;Godzina;RCE
20210901;1;409,82
20210901;2;391,20
20210901;3;384,17
20210901;4;382,07
20210901;5;389,52
20210901;6;413,59
20210901;7;424,62
20210901;8;422,39
20210901;9;442,63
20210901;10;446,73
20210901;11;445,16
20210901;12;450,91
20210901;13;449,57
20210901;14;431,80
20210901;15;426,14
20210901;16;425,60
20210901;17;432,36
20210901;18;438,18
20210901;19;435,08
20210901;20;476,80
20210901;21;501,46
20210901;22;431,86
20210901;23;430,99
20210901;24;422,68
20210902;1;429,59
20210902;2;420,11
20210902;3;416,33
20210902;4;412,03
20210902;5;412,15
20210902;6;433,59
20210902;7;437,63
20210902;8;432,40
20210902;9;448,59
20210902;10;448,07
20210902;11;441,33
20210902;12;441,99
20210902;13;440,07
20210902;14;432,28
20210902;15;433,40
20210902;16;433,32
20210902;17;438,84
20210902;18;451,05
20210902;19;475,27
20210902;20;507,15
20210902;21;572,65
20210902;22;451,40
20210902;23;460,83
20210902;24;424,80
20210903;1;422,29
20210903;2;411,54
20210903;3;405,34
20210903;4;400,06
20210903;5;400,37
20210903;6;414,58
20210903;7;426,12
20210903;8;413,75
20210903;9;426,57
20210903;10;423,45
20210903;11;416,30
20210903;12;417,13
20210903;13;399,69
20210903;14;385,91
20210903;15;377,94
20210903;16;395,21
20210903;17;413,23
20210903;18;424,12
20210903;19;436,94
20210903;20;485,72
20210903;21;569,61
20210903;22;432,62
20210903;23;449,03
20210903;24;427,23
20210904;1;454,53
20210904;2;438,00
20210904;3;430,26
20210904;4;424,19
20210904;5;418,68
20210904;6;426,54
20210904;7;441,45
20210904;8;441,61
20210904;9;468,33
20210904;10;478,31
20210904;11;453,19
20210904;12;429,24
20210904;13;416,39
20210904;14;408,27
20210904;15;398,24
20210904;16;401,88
20210904;17;414,36
20210904;18;453,25
20210904;19;476,72
20210904;20;498,37
20210904;21;526,23
20210904;22;459,65
20210904;23;442,37
20210904;24;434,36
20210905;1;418,92
20210905;2;395,72
20210905;3;393,72
20210905;4;387,12
20210905;5;388,97
20210905;6;380,82
20210905;7;388,49
20210905;8;399,61
20210905;9;405,52
20210905;10;395,77
20210905;11;373,31
20210905;12;360,91
20210905;13;359,90
20210905;14;322,34
20210905;15;312,78
20210905;16;330,98
20210905;17;373,48
20210905;18;426,17
20210905;19;465,69
20210905;20;485,60
20210905;21;518,28
20210905;22;480,41
20210905;23;481,37
20210905;24;439,13
20210906;1;415,68
20210906;2;406,10
20210906;3;405,25
20210906;4;415,71
20210906;5;413,69
20210906;6;426,85
20210906;7;426,83
20210906;8;418,23
20210906;9;425,62
20210906;10;425,98
20210906;11;418,25
20210906;12;418,56
20210906;13;418,56
20210906;14;413,48
20210906;15;411,65
20210906;16;425,87
20210906;17;425,77
20210906;18;432,65
20210906;19;474,61
20210906;20;539,90
20210906;21;582,29
20210906;22;425,65
20210906;23;430,19
20210906;24;424,97
20210907;1;429,76
20210907;2;425,36
20210907;3;420,94
20210907;4;421,84
20210907;5;428,79
20210907;6;433,18
20210907;7;427,84
20210907;8;427,02
20210907;9;428,30
20210907;10;428,25
20210907;11;426,57
20210907;12;423,94
20210907;13;423,27
20210907;14;421,10
20210907;15;417,34
20210907;16;425,93
20210907;17;427,32
20210907;18;429,10
20210907;19;443,81
20210907;20;512,41
20210907;21;620,99
20210907;22;428,75
20210907;23;437,93
20210907;24;433,76
20210908;1;421,88
20210908;2;416,25
20210908;3;415,45
20210908;4;417,96
20210908;5;416,25
20210908;6;423,15
20210908;7;427,69
20210908;8;425,29
20210908;9;430,81
20210908;10;426,29
20210908;11;422,64
20210908;12;422,09
20210908;13;416,35
20210908;14;400,42
20210908;15;398,90
20210908;16;412,57
20210908;17;419,80
20210908;18;428,67
20210908;19;436,14
20210908;20;507,78
20210908;21;599,69
20210908;22;425,76
20210908;23;430,14
20210908;24;423,36
20210909;1;432,73
20210909;2;423,42
20210909;3;421,65
20210909;4;421,65
20210909;5;424,44
20210909;6;431,18
20210909;7;426,37
20210909;8;420,80
20210909;9;426,40
20210909;10;409,33
20210909;11;400,22
20210909;12;398,45
20210909;13;396,77
20210909;14;376,19
20210909;15;381,45
20210909;16;399,09
20210909;17;418,12
20210909;18;430,28
20210909;19;433,82
20210909;20;490,66
20210909;21;535,41
20210909;22;426,28
20210909;23;436,43
20210909;24;430,38
20210910;1;437,54
20210910;2;434,60
20210910;3;433,68
20210910;4;434,28
20210910;5;437,92
20210910;6;440,53
20210910;7;445,45
20210910;8;428,42
20210910;9;430,94
20210910;10;429,05
20210910;11;424,49
20210910;12;419,00
20210910;13;418,81
20210910;14;412,64
20210910;15;412,60
20210910;16;426,64
20210910;17;439,03
20210910;18;455,23
20210910;19;475,21
20210910;20;595,74
20210910;21;696,77
20210910;22;450,33
20210910;23;442,05
20210910;24;433,45
20210911;1;431,98
20210911;2;429,14
20210911;3;430,32
20210911;4;431,28
20210911;5;430,33
20210911;6;429,76
20210911;7;422,42
20210911;8;431,98
20210911;9;445,15
20210911;10;445,68
20210911;11;439,08
20210911;12;434,81
20210911;13;433,21
20210911;14;431,04
20210911;15;427,39
20210911;16;431,45
20210911;17;433,24
20210911;18;452,89
20210911;19;469,23
20210911;20;590,97
20210911;21;610,52
20210911;22;473,79
20210911;23;435,67
20210911;24;427,20
20210912;1;442,68
20210912;2;437,03
20210912;3;432,71
20210912;4;430,20
20210912;5;429,94
20210912;6;429,54
20210912;7;430,02
20210912;8;436,28
20210912;9;454,85
20210912;10;464,57
20210912;11;447,12
20210912;12;438,03
20210912;13;418,78
20210912;14;367,57
20210912;15;340,53
20210912;16;363,97
20210912;17;413,03
20210912;18;438,33
20210912;19;469,96
20210912;20;564,35
20210912;21;642,75
20210912;22;508,43
20210912;23;449,58
20210912;24;442,44
20210913;1;430,60
20210913;2;428,98
20210913;3;429,01
20210913;4;429,57
20210913;5;433,38
20210913;6;439,78
20210913;7;447,24
20210913;8;448,53
20210913;9;484,73
20210913;10;488,52
20210913;11;461,51
20210913;12;459,43
20210913;13;449,22
20210913;14;443,99
20210913;15;443,98
20210913;16;450,21
20210913;17;476,39
20210913;18;546,67
20210913;19;664,42
20210913;20;810,01
20210913;21;836,04
20210913;22;640,12
20210913;23;500,54
20210913;24;458,05
20210914;1;481,82
20210914;2;476,98
20210914;3;472,15
20210914;4;472,27
20210914;5;480,78
20210914;6;490,64
20210914;7;469,64
20210914;8;571,00
20210914;9;622,15
20210914;10;593,04
20210914;11;515,75
20210914;12;514,84
20210914;13;488,29
20210914;14;479,83
20210914;15;457,63
20210914;16;487,61
20210914;17;532,21
20210914;18;579,83
20210914;19;668,68
20210914;20;865,71
20210914;21;866,78
20210914;22;587,75
20210914;23;452,78
20210914;24;448,56
20210915;1;464,74
20210915;2;458,05
20210915;3;438,25
20210915;4;439,91
20210915;5;445,53
20210915;6;464,79
20210915;7;444,76
20210915;8;443,61
20210915;9;453,19
20210915;10;443,53
20210915;11;431,78
20210915;12;431,98
20210915;13;430,94
20210915;14;430,86
20210915;15;430,82
20210915;16;435,05
20210915;17;453,97
20210915;18;507,51
20210915;19;540,29
20210915;20;611,19
20210915;21;588,43
20210915;22;432,97
20210915;23;441,88
20210915;24;424,58
20210916;1;425,40
20210916;2;421,29
20210916;3;419,09
20210916;4;419,17
20210916;5;425,39
20210916;6;432,15
20210916;7;433,65
20210916;8;454,99
20210916;9;492,67
20210916;10;493,57
20210916;11;478,86
20210916;12;502,74
20210916;13;511,34
20210916;14;484,24
20210916;15;488,28
20210916;16;505,46
20210916;17;516,72
20210916;18;549,63
20210916;19;617,82
20210916;20;840,81
20210916;21;811,21
20210916;22;455,78
20210916;23;441,91
20210916;24;444,06
20210917;1;430,74
20210917;2;426,11
20210917;3;424,41
20210917;4;425,91
20210917;5;428,37
20210917;6;433,15
20210917;7;438,10
20210917;8;485,00
20210917;9;576,86
20210917;10;593,46
20210917;11;526,50
20210917;12;563,80
20210917;13;545,44
20210917;14;527,75
20210917;15;504,06
20210917;16;517,34
20210917;17;516,25
20210917;18;532,51
20210917;19;597,63
20210917;20;820,58
20210917;21;796,95
20210917;22;450,39
20210917;23;444,76
20210917;24;432,63
20210918;1;517,55
20210918;2;455,77
20210918;3;439,56
20210918;4;437,24
20210918;5;440,17
20210918;6;430,77
20210918;7;475,33
20210918;8;497,75
20210918;9;505,69
20210918;10;569,48
20210918;11;556,97
20210918;12;543,26
20210918;13;523,75
20210918;14;483,83
20210918;15;471,77
20210918;16;481,55
20210918;17;519,22
20210918;18;535,20
20210918;19;563,53
20210918;20;698,75
20210918;21;655,93
20210918;22;547,59
20210918;23;507,16
20210918;24;439,64
20210919;1;399,28
20210919;2;393,10
20210919;3;385,07
20210919;4;379,08
20210919;5;370,68
20210919;6;373,71
20210919;7;387,31
20210919;8;393,83
20210919;9;410,50
