Data;Godzina;CRO;CROs;CROz
20210708;17;459,63;459,63;459,63
20210708;18;407,48;407,48;407,48
20210708;19;374,23;374,23;374,23
20210708;20;374,23;374,23;374,23
20210708;21;420,44;420,44;420,44
20210708;22;380,00;380,00;380,00
20210708;23;389,02;389,02;389,02
20210708;24;367,40;367,40;367,40
20210709;1;342,79;342,79;342,79
20210709;2;351,78;351,78;351,78
20210709;3;346,00;346,00;346,00
20210709;4;342,77;342,77;342,77
20210709;5;346,77;346,77;346,77
20210709;6;353,11;353,11;353,11
20210709;7;378,54;378,54;378,54
20210709;8;442,39;442,39;442,39
20210709;9;456,04;456,04;456,04
20210709;10;1316,57;1316,57;1316,57
20210709;11;446,72;446,72;446,72
20210709;12;437,19;437,19;437,19
20210709;13;431,39;431,39;431,39
20210709;14;426,21;426,21;426,21
20210709;15;416,39;416,39;416,39
20210709;16;417,72;417,72;417,72
20210709;17;446,46;446,46;446,46
20210709;18;423,77;423,77;423,77
20210709;19;362,65;362,65;362,65
20210709;20;340,00;340,00;340,00
20210709;21;332,94;332,94;332,94
20210709;22;339,27;339,27;339,27
20210709;23;336,00;336,00;336,00
20210709;24;336,07;336,07;336,07
20210710;1;343,70;343,70;343,70
20210710;2;356,24;356,24;356,24
20210710;3;332,94;332,94;332,94
20210710;4;332,94;332,94;332,94
20210710;5;317,53;317,53;317,53
20210710;6;332,94;332,94;332,94
20210710;7;332,94;332,94;332,94
20210710;8;329,72;329,72;329,72
20210710;9;312,82;312,82;312,82
20210710;10;343,23;343,23;343,23
20210710;11;332,94;332,94;332,94
20210710;12;332,94;332,94;332,94
20210710;13;346,47;346,47;346,47
20210710;14;332,94;332,94;332,94
20210710;15;332,94;332,94;332,94
20210710;16;332,94;332,94;332,94
20210710;17;332,94;332,94;332,94
20210710;18;364,72;364,72;364,72
20210710;19;350,81;350,81;350,81
20210710;20;407,11;407,11;407,11
20210710;21;383,20;383,20;383,20
20210710;22;390,65;390,65;390,65
20210710;23;380,83;380,83;380,83
20210710;24;344,69;344,69;344,69
20210711;1;337,33;337,33;337,33
20210711;2;333,45;333,45;333,45
20210711;3;330,35;330,35;330,35
20210711;4;310,79;310,79;310,79
20210711;5;300,99;300,99;300,99
20210711;6;286,71;286,71;286,71
20210711;7;330,35;330,35;330,35
20210711;8;307,56;307,56;307,56
20210711;9;301,00;301,00;301,00
20210711;10;315,19;315,19;315,19
20210711;11;337,57;337,57;337,57
20210711;12;340,35;340,35;340,35
20210711;13;330,35;330,35;330,35
20210711;14;330,35;330,35;330,35
20210711;15;332,00;332,00;332,00
20210711;16;341,13;341,13;341,13
20210711;17;351,67;351,67;351,67
20210711;18;369,88;369,88;369,88
20210711;19;351,85;351,85;351,85
20210711;20;352,67;352,67;352,67
20210711;21;369,02;369,02;369,02
20210711;22;380,21;380,21;380,21
20210711;23;383,23;383,23;383,23
20210711;24;315,19;315,19;315,19
20210712;1;319,44;319,44;319,44
20210712;2;317,49;317,49;317,49
20210712;3;312,75;312,75;312,75
20210712;4;305,05;305,05;305,05
20210712;5;314,69;314,69;314,69
20210712;6;329,20;329,20;329,20
20210712;7;360,60;360,60;360,60
20210712;8;390,79;390,79;390,79
20210712;9;416,87;416,87;416,87
20210712;10;417,84;417,84;417,84
20210712;11;432,16;432,16;432,16
20210712;12;424,10;424,10;424,10
20210712;13;412,97;412,97;412,97
20210712;14;415,88;415,88;415,88
20210712;15;411,51;411,51;411,51
20210712;16;412,94;412,94;412,94
20210712;17;427,13;427,13;427,13
20210712;18;433,12;433,12;433,12
20210712;19;413,60;413,60;413,60
20210712;20;412,94;412,94;412,94
20210712;21;413,58;413,58;413,58
20210712;22;412,94;412,94;412,94
20210712;23;382,60;382,60;382,60
20210712;24;358,30;358,30;358,30
20210713;1;342,21;342,21;342,21
20210713;2;340,06;340,06;340,06
20210713;3;337,39;337,39;337,39
20210713;4;342,04;342,04;342,04
20210713;5;336,06;336,06;336,06
20210713;6;356,71;356,71;356,71
20210713;7;374,74;374,74;374,74
20210713;8;411,36;411,36;411,36
20210713;9;440,38;440,38;440,38
20210713;10;441,33;441,33;441,33
20210713;11;437,08;437,08;437,08
20210713;12;436,36;436,36;436,36
20210713;13;424,96;424,96;424,96
20210713;14;437,05;437,05;437,05
20210713;15;416,05;416,05;416,05
20210713;16;409,21;409,21;409,21
20210713;17;441,90;441,90;441,90
20210713;18;435,96;435,96;435,96
20210713;19;434,15;434,15;434,15
20210713;20;439,68;439,68;439,68
20210713;21;430,49;430,49;430,49
20210713;22;418,69;418,69;418,69
20210713;23;377,84;377,84;377,84
20210713;24;358,62;358,62;358,62
20210714;1;334,01;334,01;334,01
20210714;2;343,87;343,87;343,87
20210714;3;339,39;339,39;339,39
20210714;4;333,96;333,96;333,96
20210714;5;335,31;335,31;335,31
20210714;6;358,62;358,62;358,62
20210714;7;354,65;354,65;354,65
20210714;8;409,51;409,51;409,51
20210714;9;428,00;428,00;428,00
20210714;10;438,74;438,74;438,74
20210714;11;428,36;428,36;428,36
20210714;12;442,29;442,29;442,29
20210714;13;430,18;430,18;430,18
20210714;14;442,29;442,29;442,29
20210714;15;433,16;433,16;433,16
20210714;16;444,57;444,57;444,57
20210714;17;449,32;449,32;449,32
20210714;18;494,01;494,01;494,01
20210714;19;495,40;495,40;495,40
20210714;20;449,32;449,32;449,32
20210714;21;448,39;448,39;448,39
20210714;22;440,64;440,64;440,64
20210714;23;383,03;383,03;383,03
20210714;24;345,74;345,74;345,74
20210715;1;325,04;325,04;325,04
20210715;2;330,65;330,65;330,65
20210715;3;333,54;333,54;333,54
20210715;4;339,79;339,79;339,79
20210715;5;344,00;344,00;344,00
20210715;6;353,69;353,69;353,69
20210715;7;354,09;354,09;354,09
20210715;8;356,47;356,47;356,47
20210715;9;356,47;356,47;356,47
20210715;10;366,15;366,15;366,15
20210715;11;366,15;366,15;366,15
20210715;12;369,97;369,97;369,97
20210715;13;366,14;366,14;366,14
20210715;14;367,15;367,15;367,15
20210715;15;366,14;366,14;366,14
20210715;16;366,15;366,15;366,15
20210715;17;366,15;366,15;366,15
20210715;18;406,88;406,88;406,88
20210715;19;412,62;412,62;412,62
20210715;20;493,55;493,55;493,55
20210715;21;450,18;450,18;450,18
20210715;22;407,29;407,29;407,29
20210715;23;406,05;406,05;406,05
20210715;24;390,87;390,87;390,87
20210716;1;401,46;401,46;401,46
20210716;2;373,65;373,65;373,65
20210716;3;358,81;358,81;358,81
20210716;4;354,35;354,35;354,35
20210716;5;354,35;354,35;354,35
20210716;6;360,77;360,77;360,77
20210716;7;401,46;401,46;401,46
20210716;8;406,38;406,38;406,38
20210716;9;415,32;415,32;415,32
20210716;10;406,94;406,94;406,94
20210716;11;392,97;392,97;392,97
20210716;12;365,66;365,66;365,66
20210716;13;365,65;365,65;365,65
20210716;14;364,26;364,26;364,26
20210716;15;356,47;356,47;356,47
20210716;16;406,39;406,39;406,39
20210716;17;439,75;439,75;439,75
20210716;18;445,54;445,54;445,54
20210716;19;445,54;445,54;445,54
20210716;20;422,18;422,18;422,18
20210716;21;417,61;417,61;417,61
20210716;22;406,63;406,63;406,63
20210716;23;405,53;405,53;405,53
20210716;24;354,44;354,44;354,44
20210717;1;408,57;408,57;408,57
20210717;2;351,13;351,13;351,13
20210717;3;347,88;347,88;347,88
20210717;4;336,71;336,71;336,71
20210717;5;335,13;335,13;335,13
20210717;6;335,07;335,07;335,07
20210717;7;346,97;346,97;346,97
20210717;8;365,83;365,83;365,83
20210717;9;408,57;408,57;408,57
20210717;10;428,07;428,07;428,07
20210717;11;423,62;423,62;423,62
20210717;12;434,14;434,14;434,14
20210717;13;427,16;427,16;427,16
20210717;14;415,26;415,26;415,26
20210717;15;389,33;389,33;389,33
20210717;16;388,56;388,56;388,56
20210717;17;408,57;408,57;408,57
20210717;18;408,58;408,58;408,58
20210717;19;375,39;375,39;375,39
20210717;20;407,72;407,72;407,72
20210717;21;408,57;408,57;408,57
20210717;22;425,64;425,64;425,64
20210717;23;373,48;373,48;373,48
20210717;24;336,69;336,69;336,69
20210718;1;318,46;318,46;318,46
20210718;2;302,59;302,59;302,59
20210718;3;295,15;295,15;295,15
20210718;4;339,24;339,24;339,24
20210718;5;336,03;336,03;336,03
20210718;6;355,21;355,21;355,21
20210718;7;313,79;313,79;313,79
20210718;8;299,53;299,53;299,53
20210718;9;323,99;323,99;323,99
20210718;10;286,19;286,19;286,19
20210718;11;328,67;328,67;328,67
20210718;12;286,19;286,19;286,19
20210718;13;120,00;120,00;120,00
20210718;14;286,19;286,19;286,19
20210718;15;286,19;286,19;286,19
20210718;16;330,00;330,00;330,00
20210718;17;326,06;326,06;326,06
20210718;18;286,19;286,19;286,19
20210718;19;190,00;190,00;190,00
20210718;20;330,97;330,97;330,97
20210718;21;358,33;358,33;358,33
20210718;22;357,21;357,21;357,21
20210718;23;354,01;354,01;354,01
20210718;24;329,08;329,08;329,08
20210719;1;317,93;317,93;317,93
20210719;2;306,66;306,66;306,66
20210719;3;299,89;299,89;299,89
20210719;4;302,70;302,70;302,70
20210719;5;305,86;305,86;305,86
20210719;6;316,02;316,02;316,02
20210719;7;361,34;361,34;361,34
20210719;8;392,21;392,21;392,21
20210719;9;407,78;407,78;407,78
20210719;10;363,59;363,59;363,59
20210719;11;407,80;407,80;407,80
20210719;12;407,78;407,78;407,78
20210719;13;366,07;366,07;366,07
20210719;14;370,74;370,74;370,74
20210719;15;363,03;363,03;363,03
20210719;16;363,03;363,03;363,03
20210719;17;362,79;362,79;362,79
20210719;18;363,03;363,03;363,03
20210719;19;363,76;363,76;363,76
20210719;20;364,00;364,00;364,00
20210719;21;366,19;366,19;366,19
20210719;22;372,27;372,27;372,27
20210719;23;374,84;374,84;374,84
20210719;24;362,91;362,91;362,91
20210720;1;356,86;356,86;356,86
20210720;2;347,00;347,00;347,00
20210720;3;336,76;336,76;336,76
20210720;4;332,27;332,27;332,27
20210720;5;333,65;333,65;333,65
20210720;6;339,60;339,60;339,60
20210720;7;356,86;356,86;356,86
20210720;8;362,94;362,94;362,94
20210720;9;361,75;361,75;361,75
20210720;10;362,94;362,94;362,94
20210720;11;362,94;362,94;362,94
20210720;12;375,12;375,12;375,12
20210720;13;362,94;362,94;362,94
20210720;14;389,36;389,36;389,36
20210720;15;363,64;363,64;363,64
20210720;16;356,86;356,86;356,86
20210720;17;356,86;356,86;356,86
20210720;18;360,22;360,22;360,22
20210720;19;348,32;348,32;348,32
20210720;20;361,75;361,75;361,75
20210720;21;412,39;412,39;412,39
20210720;22;401,06;401,06;401,06
20210720;23;372,58;372,58;372,58
20210720;24;344,07;344,07;344,07
20210721;1;313,37;313,37;313,37
20210721;2;308,04;308,04;308,04
20210721;3;304,36;304,36;304,36
20210721;4;312,51;312,51;312,51
20210721;5;328,50;328,50;328,50
20210721;6;329,65;329,65;329,65
20210721;7;355,00;355,00;355,00
20210721;8;369,39;369,39;369,39
20210721;9;369,39;369,39;369,39
20210721;10;369,39;369,39;369,39
20210721;11;363,02;363,02;363,02
20210721;12;357,10;357,10;357,10
20210721;13;404,29;404,29;404,29
20210721;14;363,02;363,02;363,02
20210721;15;357,10;357,10;357,10
20210721;16;305,70;305,70;305,70
20210721;17;313,28;313,28;313,28
20210721;18;361,87;361,87;361,87
20210721;19;357,10;357,10;357,10
20210721;20;361,87;361,87;361,87
20210721;21;399,86;399,86;399,86
20210721;22;398,31;398,31;398,31
20210721;23;367,35;367,35;367,35
20210721;24;354,45;354,45;354,45
20210722;1;356,48;356,48;356,48
20210722;2;352,00;352,00;352,00
20210722;3;331,55;331,55;331,55
20210722;4;329,72;329,72;329,72
20210722;5;329,74;329,74;329,74
20210722;6;334,76;334,76;334,76
20210722;7;365,19;365,19;365,19
20210722;8;363,89;363,89;363,89
20210722;9;402,99;402,99;402,99
20210722;10;362,36;362,36;362,36
20210722;11;363,89;363,89;363,89
20210722;12;402,99;402,99;402,99
20210722;13;408,69;408,69;408,69
20210722;14;402,02;402,02;402,02
20210722;15;363,79;363,79;363,79
20210722;16;402,02;402,02;402,02
20210722;17;402,03;402,03;402,03
20210722;18;424,23;424,23;424,23
20210722;19;362,36;362,36;362,36
20210722;20;362,35;362,35;362,35
20210722;21;401,52;401,52;401,52
20210722;22;398,69;398,69;398,69
20210722;23;372,58;372,58;372,58
20210722;24;353,87;353,87;353,87
20210723;1;404,86;404,86;404,86
20210723;2;401,01;401,01;401,01
20210723;3;336,66;336,66;336,66
20210723;4;333,72;333,72;333,72
20210723;5;336,56;336,56;336,56
20210723;6;401,01;401,01;401,01
20210723;7;401,01;401,01;401,01
20210723;8;386,58;386,58;386,58
20210723;9;401,01;401,01;401,01
20210723;10;401,01;401,01;401,01
20210723;11;361,92;361,92;361,92
20210723;12;361,92;361,92;361,92
20210723;13;369,38;369,38;369,38
20210723;14;365,32;365,32;365,32
20210723;15;361,92;361,92;361,92
20210723;16;395,24;395,24;395,24
20210723;17;361,92;361,92;361,92
20210723;18;361,92;361,92;361,92
20210723;19;395,88;395,88;395,88
20210723;20;401,02;401,02;401,02
20210723;21;402,00;402,00;402,00
20210723;22;401,01;401,01;401,01
20210723;23;401,01;401,01;401,01
20210723;24;411,53;411,53;411,53
20210724;1;361,08;361,08;361,08
20210724;2;347,96;347,96;347,96
20210724;3;344,57;344,57;344,57
20210724;4;341,95;341,95;341,95
20210724;5;336,36;336,36;336,36
20210724;6;332,57;332,57;332,57
20210724;7;335,82;335,82;335,82
20210724;8;311,18;311,18;311,18
20210724;9;356,00;356,00;356,00
20210724;10;361,92;361,92;361,92
20210724;11;361,92;361,92;361,92
20210724;12;361,92;361,92;361,92
20210724;13;353,08;353,08;353,08
20210724;14;349,91;349,91;349,91
20210724;15;315,67;315,67;315,67
20210724;16;298,24;298,24;298,24
20210724;17;298,65;298,65;298,65
20210724;18;353,08;353,08;353,08
20210724;19;399,15;399,15;399,15
20210724;20;399,15;399,15;399,15
20210724;21;399,15;399,15;399,15
20210724;22;390,70;390,70;390,70
20210724;23;298,14;298,14;298,14
20210724;24;310,80;310,80;310,80
20210725;1;82,99;82,99;82,99
20210725;2;83,32;83,32;83,32
20210725;3;190,00;190,00;190,00
20210725;4;150,00;150,00;150,00
20210725;5;190,00;190,00;190,00
20210725;6;190,00;190,00;190,00
20210725;7;284,46;284,46;284,46
20210725;8;284,46;284,46;284,46
20210725;9;325,94;325,94;325,94
20210725;10;320,81;320,81;320,81
20210725;11;335,72;335,72;335,72
20210725;12;242,11;242,11;242,11
20210725;13;335,46;335,46;335,46
20210725;14;283,04;283,04;283,04
20210725;15;318,46;318,46;318,46
20210725;16;283,04;283,04;283,04
20210725;17;349,17;349,17;349,17
20210725;18;356,26;356,26;356,26
20210725;19;320,64;320,64;320,64
20210725;20;351,33;351,33;351,33
20210725;21;364,27;364,27;364,27
20210725;22;399,16;399,16;399,16
20210725;23;374,35;374,35;374,35
20210725;24;332,21;332,21;332,21
20210726;1;327,15;327,15;327,15
20210726;2;326,17;326,17;326,17
20210726;3;323,69;323,69;323,69
20210726;4;301,55;301,55;301,55
20210726;5;307,58;307,58;307,58
20210726;6;326,17;326,17;326,17
20210726;7;353,40;353,40;353,40
20210726;8;351,33;351,33;351,33
20210726;9;366,39;366,39;366,39
20210726;10;404,19;404,19;404,19
20210726;11;373,90;373,90;373,90
20210726;12;351,81;351,81;351,81
20210726;13;356,87;356,87;356,87
20210726;14;351,33;351,33;351,33
20210726;15;373,90;373,90;373,90
20210726;16;383,54;383,54;383,54
20210726;17;404,20;404,20;404,20
20210726;18;420,48;420,48;420,48
20210726;19;410,91;410,91;410,91
20210726;20;457,89;457,89;457,89
20210726;21;450,22;450,22;450,22
20210726;22;403,26;403,26;403,26
20210726;23;365,68;365,68;365,68
20210726;24;352,50;352,50;352,50
20210727;1;338,03;338,03;338,03
20210727;2;333,93;333,93;333,93
20210727;3;330,50;330,50;330,50
20210727;4;330,30;330,30;330,30
20210727;5;326,45;326,45;326,45
20210727;6;335,57;335,57;335,57
20210727;7;365,21;365,21;365,21
20210727;8;399,93;399,93;399,93
20210727;9;404,70;404,70;404,70
20210727;10;404,69;404,69;404,69
20210727;11;377,80;377,80;377,80
20210727;12;364,57;364,57;364,57
20210727;13;352,62;352,62;352,62
20210727;14;352,63;352,63;352,63
20210727;15;350,00;350,00;350,00
20210727;16;352,62;352,62;352,62
20210727;17;306,58;306,58;306,58
20210727;18;352,62;352,62;352,62
20210727;19;377,80;377,80;377,80
20210727;20;403,78;403,78;403,78
20210727;21;404,71;404,71;404,71
20210727;22;395,28;395,28;395,28
20210727;23;365,52;365,52;365,52
20210727;24;345,40;345,40;345,40
20210728;1;353,00;353,00;353,00
20210728;2;323,19;323,19;323,19
20210728;3;322,02;322,02;322,02
20210728;4;323,97;323,97;323,97
20210728;5;324,00;324,00;324,00
20210728;6;329,74;329,74;329,74
20210728;7;355,65;355,65;355,65
20210728;8;370,61;370,61;370,61
20210728;9;392,66;392,66;392,66
20210728;10;408,82;408,82;408,82
20210728;11;380,68;380,68;380,68
20210728;12;392,66;392,66;392,66
20210728;13;388,47;388,47;388,47
20210728;14;408,85;408,85;408,85
20210728;15;408,84;408,84;408,84
20210728;16;406,18;406,18;406,18
20210728;17;391,32;391,32;391,32
20210728;18;409,58;409,58;409,58
20210728;19;408,85;408,85;408,85
20210728;20;409,58;409,58;409,58
20210728;21;408,82;408,82;408,82
20210728;22;370,61;370,61;370,61
20210728;23;357,61;357,61;357,61
20210728;24;310,18;310,18;310,18
20210729;1;326,75;326,75;326,75
20210729;2;320,34;320,34;320,34
20210729;3;320,37;320,37;320,37
20210729;4;320,08;320,08;320,08
20210729;5;298,87;298,87;298,87
20210729;6;298,87;298,87;298,87
20210729;7;321,30;321,30;321,30
20210729;8;366,91;366,91;366,91
20210729;9;370,87;370,87;370,87
20210729;10;374,43;374,43;374,43
20210729;11;396,42;396,42;396,42
20210729;12;370,87;370,87;370,87
20210729;13;370,87;370,87;370,87
20210729;14;390,73;390,73;390,73
20210729;15;370,87;370,87;370,87
20210729;16;366,91;366,91;366,91
20210729;17;364,13;364,13;364,13
20210729;18;366,91;366,91;366,91
20210729;19;366,91;366,91;366,91
20210729;20;366,91;366,91;366,91
20210729;21;375,28;375,28;375,28
20210729;22;374,36;374,36;374,36
20210729;23;366,91;366,91;366,91
20210729;24;338,40;338,40;338,40
20210730;1;326,73;326,73;326,73
20210730;2;322,08;322,08;322,08
20210730;3;305,70;305,70;305,70
20210730;4;310,52;310,52;310,52
20210730;5;308,78;308,78;308,78
20210730;6;305,70;305,70;305,70
20210730;7;305,70;305,70;305,70
20210730;8;350,23;350,23;350,23
20210730;9;369,24;369,24;369,24
20210730;10;308,42;308,42;308,42
20210730;11;254,30;254,30;254,30
20210730;12;120,00;120,00;120,00
20210730;13;90,72;90,72;90,72
20210730;14;288,29;288,29;288,29
20210730;15;120,00;120,00;120,00
20210730;16;278,60;278,60;278,60
20210730;17;251,16;251,16;251,16
20210730;18;288,33;288,33;288,33
20210730;19;305,71;305,71;305,71
20210730;20;369,24;369,24;369,24
20210730;21;376,82;376,82;376,82
20210730;22;379,30;379,30;379,30
20210730;23;364,71;364,71;364,71
20210730;24;330,40;330,40;330,40
20210731;1;330,53;330,53;330,53
20210731;2;331,33;331,33;331,33
20210731;3;316,23;316,23;316,23
20210731;4;317,73;317,73;317,73
20210731;5;311,80;311,80;311,80
20210731;6;190,00;190,00;190,00
20210731;7;83,32;83,32;83,32
20210731;8;316,23;316,23;316,23
20210731;9;342,44;342,44;342,44
20210731;10;359,00;359,00;359,00
20210731;11;357,85;357,85;357,85
20210731;12;360,88;360,88;360,88
20210731;13;349,90;349,90;349,90
20210731;14;345,46;345,46;345,46
20210731;15;333,07;333,07;333,07
20210731;16;327,31;327,31;327,31
20210731;17;308,93;308,93;308,93
20210731;18;253,89;253,89;253,89
20210731;19;308,93;308,93;308,93
20210731;20;342,17;342,17;342,17
20210731;21;338,74;338,74;338,74
20210731;22;346,08;346,08;346,08
20210731;23;329,12;329,12;329,12
20210731;24;293,36;293,36;293,36
