Data;Godzina;COR;CRO;CROs;CROz
20180201;1;-;142,80;142,80;142,80
20180201;2;-;139,89;139,89;139,89
20180201;3;-;120,60;120,60;120,60
20180201;4;-;121,32;121,32;121,32
20180201;5;-;140,89;140,89;140,89
20180201;6;-;144,30;144,30;144,30
20180201;7;-;160,89;160,89;160,89
20180201;8;22,06;181,84;181,84;181,84
20180201;9;24,06;191,37;191,37;191,37
20180201;10;24,56;193,58;193,58;193,58
20180201;11;24,49;184,49;184,49;184,49
20180201;12;28,92;197,45;197,45;197,45
20180201;13;30,71;199,00;199,00;199,00
20180201;14;30,78;205,70;205,70;205,70
20180201;15;30,79;205,40;205,40;205,40
20180201;16;30,47;199,25;199,25;199,25
20180201;17;32,35;213,25;213,25;213,25
20180201;18;37,87;233,10;233,10;233,10
20180201;19;35,59;220,10;220,10;220,10
20180201;20;30,93;198,10;198,10;198,10
20180201;21;25,30;188,10;188,10;188,10
20180201;22;19,83;191,24;191,24;191,24
20180201;23;-;165,80;165,80;165,80
20180201;24;-;159,89;159,89;159,89
20180202;1;-;129,50;129,50;129,50
20180202;2;-;129,50;129,50;129,50
20180202;3;-;121,33;121,33;121,33
20180202;4;-;121,26;121,26;121,26
20180202;5;-;121,34;121,34;121,34
20180202;6;-;136,89;136,89;136,89
20180202;7;-;138,89;138,89;138,89
20180202;8;27,67;145,00;145,00;145,00
20180202;9;30,64;145,00;145,00;145,00
20180202;10;32,24;145,00;145,00;145,00
20180202;11;33,34;145,00;145,00;145,00
20180202;12;33,57;169,10;169,10;169,10
20180202;13;42,58;285,17;285,17;285,17
20180202;14;42,58;299,00;299,00;299,00
20180202;15;33,76;149,00;149,00;149,00
20180202;16;31,73;158,90;158,90;158,90
20180202;17;35,53;145,00;145,00;145,00
20180202;18;40,12;145,00;145,00;145,00
20180202;19;34,89;145,00;145,00;145,00
20180202;20;34,07;143,89;143,89;143,89
20180202;21;28,32;140,89;140,89;140,89
20180202;22;24,33;139,89;139,89;139,89
20180202;23;-;137,72;137,72;137,72
20180202;24;-;137,64;137,64;137,64
20180203;1;-;132,00;132,00;132,00
20180203;2;-;132,00;132,00;132,00
20180203;3;-;139,89;139,89;139,89
20180203;4;-;139,89;139,89;139,89
20180203;5;-;139,89;139,89;139,89
20180203;6;-;139,89;139,89;139,89
20180203;7;-;139,89;139,89;139,89
20180203;8;-;140,89;140,89;140,89
20180203;9;-;150,91;150,91;150,91
20180203;10;-;174,00;174,00;174,00
20180203;11;-;184,68;184,68;184,68
20180203;12;-;184,68;184,68;184,68
20180203;13;-;221,00;221,00;221,00
20180203;14;-;220,00;220,00;220,00
20180203;15;-;174,00;174,00;174,00
20180203;16;-;193,95;193,95;193,95
20180203;17;-;208,45;208,45;208,45
20180203;18;-;225,09;225,09;225,09
20180203;19;-;221,00;221,00;221,00
20180203;20;-;201,63;201,63;201,63
20180203;21;-;192,00;192,00;192,00
20180203;22;-;162,06;162,06;162,06
20180203;23;-;152,00;152,00;152,00
20180203;24;-;145,46;145,46;145,46
20180204;1;-;144,90;144,90;144,90
20180204;2;-;101,19;101,19;101,19
20180204;3;-;94,76;94,76;94,76
20180204;4;-;73,16;73,16;73,16
20180204;5;-;72,20;72,20;72,20
20180204;6;-;72,20;72,20;72,20
20180204;7;-;108,33;108,33;108,33
20180204;8;-;91,40;91,40;91,40
20180204;9;-;91,40;91,40;91,40
20180204;10;-;113,56;113,56;113,56
20180204;11;-;135,89;135,89;135,89
20180204;12;-;135,89;135,89;135,89
20180204;13;-;138,89;138,89;138,89
20180204;14;-;160,89;160,89;160,89
20180204;15;-;137,25;137,25;137,25
20180204;16;-;137,25;137,25;137,25
20180204;17;-;132,00;132,00;132,00
20180204;18;-;177,00;177,00;177,00
20180204;19;-;200,28;200,28;200,28
20180204;20;-;180,89;180,89;180,89
20180204;21;-;161,89;161,89;161,89
20180204;22;-;135,89;135,89;135,89
20180204;23;-;123,60;123,60;123,60
20180204;24;-;135,89;135,89;135,89
20180205;1;-;140,89;140,89;140,89
20180205;2;-;139,89;139,89;139,89
20180205;3;-;140,89;140,89;140,89
20180205;4;-;143,80;143,80;143,80
20180205;5;-;144,36;144,36;144,36
20180205;6;-;146,38;146,38;146,38
20180205;7;-;160,50;160,50;160,50
20180205;8;31,70;145,89;145,89;145,89
20180205;9;39,35;232,00;232,00;232,00
20180205;10;42,58;250,00;250,00;250,00
20180205;11;42,58;250,00;250,00;250,00
20180205;12;42,58;250,00;250,00;250,00
20180205;13;38,52;230,00;230,00;230,00
20180205;14;39,58;230,00;230,00;230,00
20180205;15;37,71;226,00;226,00;226,00
20180205;16;38,76;226,00;226,00;226,00
20180205;17;42,58;250,00;250,00;250,00
20180205;18;42,58;250,00;250,00;250,00
20180205;19;42,58;271,00;271,00;271,00
20180205;20;42,58;250,00;250,00;250,00
20180205;21;34,78;229,00;229,00;229,00
20180205;22;27,10;211,00;211,00;211,00
20180205;23;-;166,40;166,40;166,40
20180205;24;-;166,40;166,40;166,40
20180206;1;-;155,45;155,45;155,45
20180206;2;-;160,60;160,60;160,60
20180206;3;-;162,89;162,89;162,89
20180206;4;-;162,89;162,89;162,89
20180206;5;-;165,30;165,30;165,30
20180206;6;-;170,25;170,25;170,25
20180206;7;-;203,37;203,37;203,37
20180206;8;36,25;230,00;230,00;230,00
20180206;9;42,58;318,75;318,75;318,75
20180206;10;42,58;362,71;362,71;362,71
20180206;11;42,58;345,43;345,43;345,43
20180206;12;42,58;296,55;296,55;296,55
20180206;13;39,94;221,16;221,16;221,16
20180206;14;42,58;221,16;221,16;221,16
20180206;15;42,58;169,10;169,10;169,10
20180206;16;42,58;169,10;169,10;169,10
20180206;17;42,58;221,16;221,16;221,16
20180206;18;42,58;221,16;221,16;221,16
20180206;19;42,58;335,80;335,80;335,80
20180206;20;42,58;286,05;286,05;286,05
20180206;21;34,37;221,16;221,16;221,16
20180206;22;28,14;200,02;200,02;200,02
20180206;23;-;140,89;140,89;140,89
20180206;24;-;139,89;139,89;139,89
20180207;1;-;132,00;132,00;132,00
20180207;2;-;137,89;137,89;137,89
20180207;3;-;138,89;138,89;138,89
20180207;4;-;138,89;138,89;138,89
20180207;5;-;139,89;139,89;139,89
20180207;6;-;140,31;140,31;140,31
20180207;7;-;196,95;196,95;196,95
20180207;8;38,64;221,16;221,16;221,16
20180207;9;42,58;280,00;280,00;280,00
20180207;10;42,58;280,00;280,00;280,00
20180207;11;42,58;280,00;280,00;280,00
20180207;12;42,58;280,00;280,00;280,00
20180207;13;42,58;280,00;280,00;280,00
20180207;14;42,58;280,00;280,00;280,00
20180207;15;42,58;243,94;243,94;243,94
20180207;16;42,58;221,16;221,16;221,16
20180207;17;42,58;179,00;179,00;179,00
20180207;18;42,58;179,00;179,00;179,00
20180207;19;42,58;221,16;221,16;221,16
20180207;20;42,45;179,00;179,00;179,00
20180207;21;32,16;221,16;221,16;221,16
20180207;22;24,99;221,16;221,16;221,16
20180207;23;-;169,50;169,50;169,50
20180207;24;-;170,00;170,00;170,00
20180208;1;-;166,80;166,80;166,80
20180208;2;-;161,89;161,89;161,89
20180208;3;-;166,80;166,80;166,80
20180208;4;-;166,80;166,80;166,80
20180208;5;-;166,80;166,80;166,80
20180208;6;-;168,05;168,05;168,05
20180208;7;-;205,94;205,94;205,94
20180208;8;41,86;262,72;262,72;262,72
20180208;9;42,58;298,60;298,60;298,60
20180208;10;42,58;280,00;280,00;280,00
20180208;11;42,58;280,00;280,00;280,00
20180208;12;42,58;280,00;280,00;280,00
20180208;13;42,58;280,00;280,00;280,00
20180208;14;38,77;274,00;274,00;274,00
20180208;15;37,94;237,78;237,78;237,78
20180208;16;42,58;265,00;265,00;265,00
20180208;17;37,94;262,54;262,54;262,54
20180208;18;42,28;280,00;280,00;280,00
20180208;19;42,39;280,00;280,00;280,00
20180208;20;37,42;221,16;221,16;221,16
