Data;Godzina;COR;CRO;CROs;CROz
20201111;3;-;239,18;239,18;239,18
20201111;4;-;241,71;241,71;241,71
20201111;5;-;239,20;239,20;239,20
20201111;6;-;239,14;239,14;239,14
20201111;7;-;237,10;237,10;237,10
20201111;8;-;241,79;241,79;241,79
20201111;9;-;242,10;242,10;242,10
20201111;10;-;285,64;285,64;285,64
20201111;11;-;286,85;286,85;286,85
20201111;12;-;300,91;300,91;300,91
20201111;13;-;324,46;324,46;324,46
20201111;14;-;386,00;386,00;386,00
20201111;15;-;342,00;342,00;342,00
20201111;16;-;343,00;343,00;343,00
20201111;17;-;324,37;324,37;324,37
20201111;18;-;320,00;320,00;320,00
20201111;19;-;269,58;269,58;269,58
20201111;20;-;271,50;271,50;271,50
20201111;21;-;177,48;177,48;177,48
20201111;22;-;177,48;177,48;177,48
20201111;23;-;177,49;177,49;177,49
20201111;24;-;226,20;226,20;226,20
20201112;1;-;178,71;178,71;178,71
20201112;2;-;178,71;178,71;178,71
20201112;3;-;178,71;178,71;178,71
20201112;4;-;178,71;178,71;178,71
20201112;5;-;178,71;178,71;178,71
20201112;6;-;178,72;178,72;178,72
20201112;7;-;287,81;287,81;287,81
20201112;8;28,94;241,30;241,30;241,30
20201112;9;36,42;336,09;336,09;336,09
20201112;10;34,70;334,87;334,87;334,87
20201112;11;34,45;334,87;334,87;334,87
20201112;12;38,19;336,09;336,09;336,09
20201112;13;40,62;340,00;340,00;340,00
20201112;14;40,17;336,12;336,12;336,12
20201112;15;36,64;334,90;334,90;334,90
20201112;16;37,45;334,87;334,87;334,87
20201112;17;44,24;271,75;271,75;271,75
20201112;18;42,84;271,75;271,75;271,75
20201112;19;34,67;241,30;241,30;241,30
20201112;20;31,75;241,30;241,30;241,30
20201112;21;28,01;197,84;197,84;197,84
20201112;22;23,49;197,84;197,84;197,84
20201112;23;-;240,30;240,30;240,30
20201112;24;-;197,84;197,84;197,84
20201113;1;-;189,00;189,00;189,00
20201113;2;-;178,35;178,35;178,35
20201113;3;-;178,35;178,35;178,35
20201113;4;-;197,84;197,84;197,84
20201113;5;-;197,84;197,84;197,84
20201113;6;-;178,34;178,34;178,34
20201113;7;-;243,73;243,73;243,73
20201113;8;28,21;197,84;197,84;197,84
20201113;9;32,36;328,89;328,89;328,89
20201113;10;34,56;331,62;331,62;331,62
20201113;11;37,83;332,85;332,85;332,85
20201113;12;41,94;349,00;349,00;349,00
20201113;13;40,35;331,65;331,65;331,65
20201113;14;41,41;331,62;331,62;331,62
20201113;15;38,04;331,62;331,62;331,62
20201113;16;35,14;331,62;331,62;331,62
20201113;17;39,36;332,82;332,82;332,82
20201113;18;41,46;269,63;269,63;269,63
20201113;19;33,78;328,89;328,89;328,89
20201113;20;28,55;304,89;304,89;304,89
20201113;21;27,22;197,84;197,84;197,84
20201113;22;20,97;197,84;197,84;197,84
20201113;23;-;178,34;178,34;178,34
20201113;24;-;178,34;178,34;178,34
20201114;1;-;178,14;178,14;178,14
20201114;2;-;178,14;178,14;178,14
20201114;3;-;178,13;178,13;178,13
20201114;4;-;178,13;178,13;178,13
20201114;5;-;178,13;178,13;178,13
20201114;6;-;178,13;178,13;178,13
20201114;7;-;197,84;197,84;197,84
20201114;8;-;241,60;241,60;241,60
20201114;9;-;244,30;244,30;244,30
20201114;10;-;253,60;253,60;253,60
20201114;11;-;264,15;264,15;264,15
20201114;12;-;266,37;266,37;266,37
20201114;13;-;281,31;281,31;281,31
20201114;14;-;281,34;281,34;281,34
20201114;15;-;269,96;269,96;269,96
20201114;16;-;280,91;280,91;280,91
20201114;17;-;266,37;266,37;266,37
20201114;18;-;269,10;269,10;269,10
20201114;19;-;264,27;264,27;264,27
20201114;20;-;247,85;247,85;247,85
20201114;21;-;244,30;244,30;244,30
20201114;22;-;237,61;237,61;237,61
20201114;23;-;224,60;224,60;224,60
20201114;24;-;178,14;178,14;178,14
20201115;1;-;236,69;236,69;236,69
20201115;2;-;236,70;236,70;236,70
20201115;3;-;236,67;236,67;236,67
20201115;4;-;236,66;236,66;236,66
20201115;5;-;177,54;177,54;177,54
20201115;6;-;161,04;161,04;161,04
20201115;7;-;160,00;160,00;160,00
20201115;8;-;161,03;161,03;161,03
20201115;9;-;161,03;161,03;161,03
20201115;10;-;161,03;161,03;161,03
20201115;11;-;161,03;161,03;161,03
20201115;12;-;177,54;177,54;177,54
20201115;13;-;177,54;177,54;177,54
20201115;14;-;161,03;161,03;161,03
20201115;15;-;161,03;161,03;161,03
20201115;16;-;161,03;161,03;161,03
20201115;17;-;161,03;161,03;161,03
20201115;18;-;161,04;161,04;161,04
20201115;19;-;161,03;161,03;161,03
20201115;20;-;161,03;161,03;161,03
20201115;21;-;161,03;161,03;161,03
20201115;22;-;161,04;161,04;161,04
20201115;23;-;160,00;160,00;160,00
20201115;24;-;90,00;90,00;90,00
20201116;1;-;142,71;142,71;142,71
20201116;2;-;130,27;130,27;130,27
20201116;3;-;142,71;142,71;142,71
20201116;4;-;142,71;142,71;142,71
20201116;5;-;161,72;161,72;161,72
20201116;6;-;178,37;178,37;178,37
20201116;7;-;178,37;178,37;178,37
20201116;8;24,72;256,58;256,58;256,58
20201116;9;28,57;178,37;178,37;178,37
20201116;10;31,16;178,38;178,38;178,38
20201116;11;31,04;290,77;290,77;290,77
20201116;12;31,28;328,55;328,55;328,55
20201116;13;32,18;330,54;330,54;330,54
20201116;14;35,43;331,74;331,74;331,74
20201116;15;35,69;331,74;331,74;331,74
20201116;16;36,79;333,96;333,96;333,96
20201116;17;43,74;335,63;335,63;335,63
20201116;18;43,64;382,09;382,09;382,09
20201116;19;37,13;340,00;340,00;340,00
20201116;20;32,78;330,54;330,54;330,54
20201116;21;28,62;316,46;316,46;316,46
20201116;22;22,74;262,55;262,55;262,55
20201116;23;-;242,72;242,72;242,72
20201116;24;-;239,54;239,54;239,54
20201117;1;-;236,66;236,66;236,66
20201117;2;-;236,62;236,62;236,62
20201117;3;-;197,84;197,84;197,84
20201117;4;-;197,84;197,84;197,84
20201117;5;-;225,75;225,75;225,75
20201117;6;-;197,84;197,84;197,84
20201117;7;-;269,89;269,89;269,89
20201117;8;27,35;284,89;284,89;284,89
20201117;9;30,49;334,37;334,37;334,37
20201117;10;29,96;334,34;334,34;334,34
20201117;11;30,09;319,74;319,74;319,74
20201117;12;30,87;320,00;320,00;320,00
20201117;13;30,77;320,00;320,00;320,00
20201117;14;30,75;325,41;325,41;325,41
20201117;15;30,33;320,00;320,00;320,00
20201117;16;29,97;327,36;327,36;327,36
20201117;17;33,03;194,74;194,74;194,74
20201117;18;31,57;178,01;178,01;178,01
20201117;19;28,68;178,01;178,01;178,01
20201117;20;28,37;161,43;161,43;161,43
20201117;21;24,34;178,01;178,01;178,01
20201117;22;20,09;178,01;178,01;178,01
20201117;23;-;236,59;236,59;236,59
20201117;24;-;234,81;234,81;234,81
20201118;1;-;237,01;237,01;237,01
20201118;2;-;237,01;237,01;237,01
20201118;3;-;237,01;237,01;237,01
20201118;4;-;237,01;237,01;237,01
20201118;5;-;237,01;237,01;237,01
20201118;6;-;177,98;177,98;177,98
20201118;7;-;243,55;243,55;243,55
20201118;8;22,78;177,97;177,97;177,97
20201118;9;25,62;177,98;177,98;177,98
20201118;10;26,22;177,97;177,97;177,97
20201118;11;26,00;177,97;177,97;177,97
20201118;12;27,01;177,98;177,98;177,98
20201118;13;29,89;197,84;197,84;197,84
20201118;14;29,41;290,34;290,34;290,34
20201118;15;29,37;197,84;197,84;197,84
20201118;16;28,93;197,84;197,84;197,84
20201118;17;31,18;239,59;239,59;239,59
20201118;18;28,54;277,76;277,76;277,76
20201118;19;25,63;177,97;177,97;177,97
20201118;20;23,56;177,97;177,97;177,97
20201118;21;21,24;161,39;161,39;161,39
20201118;22;19,02;161,39;161,39;161,39
20201118;23;-;177,97;177,97;177,97
20201118;24;-;161,39;161,39;161,39
20201119;1;-;179,91;179,91;179,91
20201119;2;-;162,99;162,99;162,99
20201119;3;-;142,71;142,71;142,71
20201119;4;-;162,99;162,99;162,99
20201119;5;-;162,99;162,99;162,99
20201119;6;-;162,99;162,99;162,99
20201119;7;-;179,91;179,91;179,91
20201119;8;18,26;179,91;179,91;179,91
20201119;9;21,08;179,91;179,91;179,91
20201119;10;21,97;179,91;179,91;179,91
20201119;11;19,84;179,91;179,91;179,91
20201119;12;21,09;179,92;179,92;179,92
20201119;13;21,64;262,01;262,01;262,01
20201119;14;23,31;262,95;262,95;262,95
20201119;15;22,07;197,84;197,84;197,84
20201119;16;21,93;197,84;197,84;197,84
20201119;17;24,04;257,08;257,08;257,08
20201119;18;25,54;197,84;197,84;197,84
20201119;19;22,87;260,72;260,72;260,72
20201119;20;20,75;255,60;255,60;255,60
20201119;21;18,29;254,50;254,50;254,50
20201119;22;17,21;197,84;197,84;197,84
20201119;23;-;238,90;238,90;238,90
20201119;24;-;242,04;242,04;242,04
20201120;1;-;222,95;222,95;222,95
20201120;2;-;197,84;197,84;197,84
20201120;3;-;192,65;192,65;192,65
20201120;4;-;178,99;178,99;178,99
20201120;5;-;197,84;197,84;197,84
20201120;6;-;222,95;222,95;222,95
20201120;7;-;245,40;245,40;245,40
20201120;8;25,14;273,10;273,10;273,10
20201120;9;30,75;329,58;329,58;329,58
20201120;10;29,38;315,89;315,89;315,89
20201120;11;27,26;288,26;288,26;288,26
20201120;12;27,77;319,21;319,21;319,21
20201120;13;29,06;318,89;318,89;318,89
20201120;14;27,91;288,26;288,26;288,26
20201120;15;27,47;324,89;324,89;324,89
20201120;16;28,14;329,58;329,58;329,58
20201120;17;30,45;329,58;329,58;329,58
20201120;18;30,79;288,26;288,26;288,26
20201120;19;27,85;273,62;273,62;273,62
20201120;20;26,00;245,51;245,51;245,51
20201120;21;23,24;268,84;268,84;268,84
20201120;22;19,89;261,93;261,93;261,93
20201120;23;-;242,79;242,79;242,79
20201120;24;-;239,50;239,50;239,50
20201121;1;-;179,73;179,73;179,73
20201121;2;-;179,73;179,73;179,73
20201121;3;-;179,73;179,73;179,73
20201121;4;-;193,40;193,40;193,40
20201121;5;-;197,84;197,84;197,84
20201121;6;-;240,50;240,50;240,50
20201121;7;-;244,08;244,08;244,08
20201121;8;-;244,09;244,09;244,09
20201121;9;-;253,10;253,10;253,10
20201121;10;-;285,24;285,24;285,24
20201121;11;-;285,27;285,27;285,27
20201121;12;-;253,50;253,50;253,50
20201121;13;-;197,84;197,84;197,84
20201121;14;-;197,84;197,84;197,84
20201121;15;-;197,84;197,84;197,84
20201121;16;-;240,20;240,20;240,20
20201121;17;-;197,84;197,84;197,84
20201121;18;-;197,84;197,84;197,84
20201121;19;-;179,74;179,74;179,74
20201121;20;-;179,73;179,73;179,73
20201121;21;-;197,84;197,84;197,84
20201121;22;-;179,73;179,73;179,73
20201121;23;-;179,73;179,73;179,73
20201121;24;-;162,85;162,85;162,85
20201122;1;-;179,73;179,73;179,73
20201122;2;-;179,73;179,73;179,73
20201122;3;-;179,73;179,73;179,73
20201122;4;-;179,73;179,73;179,73
20201122;5;-;175,65;175,65;175,65
20201122;6;-;162,85;162,85;162,85
20201122;7;-;162,85;162,85;162,85
20201122;8;-;162,85;162,85;162,85
20201122;9;-;162,85;162,85;162,85
20201122;10;-;179,73;179,73;179,73
20201122;11;-;179,73;179,73;179,73
20201122;12;-;179,73;179,73;179,73
20201122;13;-;179,73;179,73;179,73
20201122;14;-;179,74;179,74;179,74
20201122;15;-;237,16;237,16;237,16
20201122;16;-;179,73;179,73;179,73
20201122;17;-;179,73;179,73;179,73
20201122;18;-;179,73;179,73;179,73
20201122;19;-;179,74;179,74;179,74
20201122;20;-;237,16;237,16;237,16
20201122;21;-;162,86;162,86;162,86
20201122;22;-;162,86;162,86;162,86
20201122;23;-;162,85;162,85;162,85
20201122;24;-;218,89;218,89;218,89
20201123;1;-;178,88;178,88;178,88
20201123;2;-;162,15;162,15;162,15
20201123;3;-;174,93;174,93;174,93
20201123;4;-;174,93;174,93;174,93
20201123;5;-;178,88;178,88;178,88
20201123;6;-;238,86;238,86;238,86
20201123;7;-;242,78;242,78;242,78
20201123;8;22,57;266,18;266,18;266,18
20201123;9;25,78;269,49;269,49;269,49
20201123;10;24,83;225,00;225,00;225,00
20201123;11;24,38;267,53;267,53;267,53
20201123;12;26,12;267,36;267,36;267,36
20201123;13;25,42;225,00;225,00;225,00
20201123;14;26,23;197,84;197,84;197,84
20201123;15;26,13;197,84;197,84;197,84
20201123;16;28,99;225,00;225,00;225,00
20201123;17;29,97;315,85;315,85;315,85
20201123;18;29,86;290,49;290,49;290,49
20201123;19;28,40;197,84;197,84;197,84
20201123;20;26,29;197,84;197,84;197,84
20201123;21;23,06;197,84;197,84;197,84
20201123;22;19,13;197,84;197,84;197,84
20201123;23;-;197,84;197,84;197,84
20201123;24;-;197,84;197,84;197,84
20201124;1;-;178,96;178,96;178,96
20201124;2;-;178,97;178,97;178,97
20201124;3;-;178,96;178,96;178,96
20201124;4;-;197,84;197,84;197,84
20201124;5;-;197,84;197,84;197,84
20201124;6;-;197,84;197,84;197,84
20201124;7;-;248,78;248,78;248,78
20201124;8;29,62;327,89;327,89;327,89
20201124;9;32,62;330,00;330,00;330,00
20201124;10;32,11;327,89;327,89;327,89
20201124;11;33,03;327,89;327,89;327,89
20201124;12;31,07;315,91;315,91;315,91
20201124;13;32,12;284,68;284,68;284,68
20201124;14;30,77;319,03;319,03;319,03
20201124;15;29,93;326,96;326,96;326,96
20201124;16;31,64;341,14;341,14;341,14
20201124;17;36,09;350,00;350,00;350,00
20201124;18;34,00;350,00;350,00;350,00
20201124;19;30,22;330,00;330,00;330,00
20201124;20;27,64;327,89;327,89;327,89
20201124;21;26,14;324,85;324,85;324,85
20201124;22;23,14;265,44;265,44;265,44
20201124;23;-;244,80;244,80;244,80
20201124;24;-;233,06;233,06;233,06
20201125;1;-;242,63;242,63;242,63
20201125;2;-;197,84;197,84;197,84
20201125;3;-;230,28;230,28;230,28
20201125;4;-;230,28;230,28;230,28
20201125;5;-;242,60;242,60;242,60
20201125;6;-;245,11;245,11;245,11
20201125;7;-;289,44;289,44;289,44
20201125;8;32,05;334,15;334,15;334,15
20201125;9;36,19;340,00;340,00;340,00
20201125;10;36,66;336,99;336,99;336,99
20201125;11;34,59;333,20;333,20;333,20
20201125;12;36,05;334,15;334,15;334,15
20201125;13;38,18;334,15;334,15;334,15
20201125;14;40,86;343,42;343,42;343,42
20201125;15;42,32;385,00;385,00;385,00
20201125;16;44,24;529,75;529,75;529,75
20201125;17;44,24;560,00;560,00;560,00
20201125;18;44,24;520,12;520,12;520,12
20201125;19;34,95;356,57;356,57;356,57
20201125;20;33,14;340,00;340,00;340,00
20201125;21;28,01;333,20;333,20;333,20
20201125;22;21,50;304,11;304,11;304,11
20201125;23;-;288,52;288,52;288,52
20201125;24;-;245,15;245,15;245,15
20201126;1;-;245,80;245,80;245,80
20201126;2;-;245,77;245,77;245,77
20201126;3;-;243,17;243,17;243,17
20201126;4;-;239,31;239,31;239,31
20201126;5;-;239,33;239,33;239,33
20201126;6;-;243,20;243,20;243,20
20201126;7;-;270,43;270,43;270,43
20201126;8;27,57;322,89;322,89;322,89
20201126;9;29,61;338,50;338,50;338,50
20201126;10;34,00;340,00;340,00;340,00
20201126;11;33,80;355,55;355,55;355,55
20201126;12;35,30;340,00;340,00;340,00
20201126;13;35,18;350,00;350,00;350,00
20201126;14;42,25;514,02;514,02;514,02
20201126;15;41,53;388,61;388,61;388,61
20201126;16;39,45;340,00;340,00;340,00
20201126;17;44,24;560,82;560,82;560,82
20201126;18;44,24;542,69;542,69;542,69
20201126;19;43,59;330,00;330,00;330,00
20201126;20;27,88;337,72;337,72;337,72
20201126;21;24,84;272,91;272,91;272,91
20201126;22;22,11;179,79;179,79;179,79
20201126;23;-;245,78;245,78;245,78
20201126;24;-;202,08;202,08;202,08
20201127;1;-;242,62;242,62;242,62
20201127;2;-;180,39;180,39;180,39
20201127;3;-;197,84;197,84;197,84
20201127;4;-;197,84;197,84;197,84
20201127;5;-;240,50;240,50;240,50
20201127;6;-;241,10;241,10;241,10
20201127;7;-;248,71;248,71;248,71
20201127;8;32,62;287,73;287,73;287,73
20201127;9;44,24;291,24;291,24;291,24
20201127;10;44,24;290,34;290,34;290,34
20201127;11;44,24;339,89;339,89;339,89
20201127;12;41,14;332,85;332,85;332,85
20201127;13;38,68;330,00;330,00;330,00
20201127;14;39,16;330,99;330,99;330,99
20201127;15;37,73;339,89;339,89;339,89
20201127;16;43,02;332,05;332,05;332,05
20201127;17;44,24;280,71;280,71;280,71
20201127;18;44,24;280,71;280,71;280,71
20201127;19;44,24;262,91;262,91;262,91
20201127;20;33,40;245,28;245,28;245,28
20201127;21;28,11;276,64;276,64;276,64
20201127;22;22,24;197,84;197,84;197,84
20201127;23;-;197,84;197,84;197,84
20201127;24;-;180,39;180,39;180,39
20201128;1;-;197,84;197,84;197,84
20201128;2;-;197,84;197,84;197,84
20201128;3;-;197,84;197,84;197,84
20201128;4;-;197,84;197,84;197,84
20201128;5;-;197,84;197,84;197,84
20201128;6;-;197,84;197,84;197,84
20201128;7;-;180,50;180,50;180,50
20201128;8;-;248,22;248,22;248,22
20201128;9;-;260,91;260,91;260,91
20201128;10;-;274,45;274,45;274,45
20201128;11;-;274,45;274,45;274,45
20201128;12;-;274,45;274,45;274,45
20201128;13;-;274,45;274,45;274,45
20201128;14;-;272,33;272,33;272,33
20201128;15;-;262,89;262,89;262,89
20201128;16;-;261,91;261,91;261,91
20201128;17;-;270,85;270,85;270,85
20201128;18;-;262,28;262,28;262,28
20201128;19;-;260,20;260,20;260,20
20201128;20;-;248,22;248,22;248,22
20201128;21;-;248,25;248,25;248,25
