Data;Godzina;CRO;CROs;CROz
20210801;1;298,54;298,54;298,54
20210801;2;298,57;298,57;298,57
20210801;3;298,58;298,58;298,58
20210801;4;303,50;303,50;303,50
20210801;5;308,93;308,93;308,93
20210801;6;308,93;308,93;308,93
20210801;7;299,72;299,72;299,72
20210801;8;302,85;302,85;302,85
20210801;9;308,93;308,93;308,93
20210801;10;332,97;332,97;332,97
20210801;11;336,70;336,70;336,70
20210801;12;347,22;347,22;347,22
20210801;13;335,02;335,02;335,02
20210801;14;329,22;329,22;329,22
20210801;15;308,93;308,93;308,93
20210801;16;334,31;334,31;334,31
20210801;17;344,39;344,39;344,39
20210801;18;347,97;347,97;347,97
20210801;19;330,83;330,83;330,83
20210801;20;343,58;343,58;343,58
20210801;21;343,16;343,16;343,16
20210801;22;335,74;335,74;335,74
20210801;23;308,93;308,93;308,93
20210801;24;283,95;283,95;283,95
20210802;1;259,62;259,62;259,62
20210802;2;261,81;261,81;261,81
20210802;3;289,92;289,92;289,92
20210802;4;302,51;302,51;302,51
20210802;5;302,95;302,95;302,95
20210802;6;257,50;257,50;257,50
20210802;7;312,99;312,99;312,99
20210802;8;337,61;337,61;337,61
20210802;9;362,03;362,03;362,03
20210802;10;350,00;350,00;350,00
20210802;11;310,75;310,75;310,75
20210802;12;310,75;310,75;310,75
20210802;13;257,51;257,51;257,51
20210802;14;120,00;120,00;120,00
20210802;15;82,48;82,48;82,48
20210802;16;257,43;257,43;257,43
20210802;17;257,50;257,50;257,50
20210802;18;310,77;310,77;310,77
20210802;19;335,39;335,39;335,39
20210802;20;358,00;358,00;358,00
20210802;21;357,88;357,88;357,88
20210802;22;357,88;357,88;357,88
20210802;23;352,36;352,36;352,36
20210802;24;332,62;332,62;332,62
20210803;1;334,74;334,74;334,74
20210803;2;319,75;319,75;319,75
20210803;3;319,75;319,75;319,75
20210803;4;319,75;319,75;319,75
20210803;5;325,00;325,00;325,00
20210803;6;317,57;317,57;317,57
