Data;Godzina;CRO;CROs;CROz
20210207;4;197,70;197,70;197,70
20210207;5;197,70;197,70;197,70
20210207;6;226,00;226,00;226,00
20210207;7;232,79;232,79;232,79
20210207;8;197,70;197,70;197,70
20210207;9;197,70;197,70;197,70
20210207;10;82,44;82,44;82,44
20210207;11;197,70;197,70;197,70
20210207;12;236,77;236,77;236,77
20210207;13;256,93;256,93;256,93
20210207;14;259,77;259,77;259,77
20210207;15;259,79;259,79;259,79
20210207;16;256,96;256,96;256,96
20210207;17;197,70;197,70;197,70
20210207;18;197,70;197,70;197,70
20210207;19;197,70;197,70;197,70
20210207;20;197,70;197,70;197,70
20210207;21;85,59;85,59;85,59
20210207;22;79,83;79,83;79,83
20210207;23;197,70;197,70;197,70
20210207;24;197,70;197,70;197,70
20210208;1;235,10;235,10;235,10
20210208;2;235,12;235,12;235,12
20210208;3;235,11;235,11;235,11
20210208;4;255,06;255,06;255,06
20210208;5;264,92;264,92;264,92
20210208;6;264,92;264,92;264,92
20210208;7;265,13;265,13;265,13
20210208;8;264,63;264,63;264,63
20210208;9;289,33;289,33;289,33
20210208;10;342,00;342,00;342,00
20210208;11;337,58;337,58;337,58
20210208;12;337,18;337,18;337,18
20210208;13;348,90;348,90;348,90
20210208;14;345,21;345,21;345,21
20210208;15;340,00;340,00;340,00
20210208;16;345,13;345,13;345,13
20210208;17;346,25;346,25;346,25
20210208;18;350,79;350,79;350,79
20210208;19;350,79;350,79;350,79
20210208;20;350,36;350,36;350,36
20210208;21;346,25;346,25;346,25
20210208;22;329,62;329,62;329,62
20210208;23;278,51;278,51;278,51
20210208;24;271,14;271,14;271,14
20210209;1;268,27;268,27;268,27
20210209;2;268,16;268,16;268,16
20210209;3;268,20;268,20;268,20
20210209;4;271,08;271,08;271,08
20210209;5;274,86;274,86;274,86
20210209;6;293,40;293,40;293,40
20210209;7;356,89;356,89;356,89
20210209;8;357,80;357,80;357,80
20210209;9;575,83;575,83;575,83
20210209;10;760,62;760,62;760,62
20210209;11;643,05;643,05;643,05
20210209;12;375,46;375,46;375,46
20210209;13;375,89;375,89;375,89
20210209;14;380,89;380,89;380,89
20210209;15;357,80;357,80;357,80
20210209;16;366,85;366,85;366,85
20210209;17;402,07;402,07;402,07
20210209;18;543,44;543,44;543,44
20210209;19;623,99;623,99;623,99
20210209;20;495,53;495,53;495,53
20210209;21;363,58;363,58;363,58
20210209;22;350,28;350,28;350,28
20210209;23;314,40;314,40;314,40
20210209;24;271,03;271,03;271,03
20210210;1;240,36;240,36;240,36
20210210;2;248,10;248,10;248,10
20210210;3;253,31;253,31;253,31
20210210;4;263,07;263,07;263,07
20210210;5;241,49;241,49;241,49
20210210;6;293,06;293,06;293,06
20210210;7;348,08;348,08;348,08
20210210;8;348,07;348,07;348,07
20210210;9;334,70;334,70;334,70
20210210;10;348,07;348,07;348,07
20210210;11;348,07;348,07;348,07
20210210;12;348,07;348,07;348,07
20210210;13;334,70;334,70;334,70
20210210;14;291,19;291,19;291,19
20210210;15;323,80;323,80;323,80
20210210;16;291,45;291,45;291,45
20210210;17;323,80;323,80;323,80
20210210;18;291,07;291,07;291,07
20210210;19;291,57;291,57;291,57
20210210;20;294,01;294,01;294,01
20210210;21;290,24;290,24;290,24
20210210;22;208,57;208,57;208,57
20210210;23;274,57;274,57;274,57
20210210;24;240,49;240,49;240,49
20210211;1;266,61;266,61;266,61
20210211;2;244,11;244,11;244,11
20210211;3;233,42;233,42;233,42
20210211;4;263,55;263,55;263,55
20210211;5;263,53;263,53;263,53
20210211;6;270,56;270,56;270,56
20210211;7;291,96;291,96;291,96
20210211;8;294,27;294,27;294,27
20210211;9;348,07;348,07;348,07
20210211;10;348,91;348,91;348,91
20210211;11;348,08;348,08;348,08
20210211;12;294,51;294,51;294,51
20210211;13;291,58;291,58;291,58
20210211;14;291,34;291,34;291,34
20210211;15;291,46;291,46;291,46
20210211;16;291,46;291,46;291,46
20210211;17;291,46;291,46;291,46
20210211;18;348,08;348,08;348,08
20210211;19;352,64;352,64;352,64
20210211;20;348,07;348,07;348,07
20210211;21;355,67;355,67;355,67
20210211;22;349,84;349,84;349,84
20210211;23;270,56;270,56;270,56
20210211;24;266,63;266,63;266,63
20210212;1;271,08;271,08;271,08
20210212;2;271,12;271,12;271,12
20210212;3;267,12;267,12;267,12
20210212;4;267,12;267,12;267,12
20210212;5;270,78;270,78;270,78
20210212;6;271,10;271,10;271,10
20210212;7;299,14;299,14;299,14
20210212;8;340,86;340,86;340,86
20210212;9;351,38;351,38;351,38
20210212;10;355,98;355,98;355,98
20210212;11;365,35;365,35;365,35
20210212;12;340,86;340,86;340,86
20210212;13;340,86;340,86;340,86
20210212;14;205,56;205,56;205,56
20210212;15;205,56;205,56;205,56
20210212;16;129,33;129,33;129,33
20210212;17;291,44;291,44;291,44
20210212;18;295,21;295,21;295,21
20210212;19;340,87;340,87;340,87
20210212;20;291,44;291,44;291,44
20210212;21;205,56;205,56;205,56
20210212;22;205,56;205,56;205,56
20210212;23;205,56;205,56;205,56
20210212;24;205,56;205,56;205,56
20210213;1;245,00;245,00;245,00
20210213;2;242,00;242,00;242,00
20210213;3;243,15;243,15;243,15
20210213;4;241,99;241,99;241,99
20210213;5;272,39;272,39;272,39
20210213;6;244,00;244,00;244,00
20210213;7;247,76;247,76;247,76
20210213;8;274,23;274,23;274,23
20210213;9;305,62;305,62;305,62
20210213;10;340,23;340,23;340,23
20210213;11;314,96;314,96;314,96
20210213;12;314,64;314,64;314,64
20210213;13;307,35;307,35;307,35
20210213;14;285,75;285,75;285,75
20210213;15;244,00;244,00;244,00
20210213;16;243,00;243,00;243,00
20210213;17;198,27;198,27;198,27
20210213;18;284,19;284,19;284,19
20210213;19;320,76;320,76;320,76
20210213;20;245,00;245,00;245,00
20210213;21;198,27;198,27;198,27
20210213;22;198,27;198,27;198,27
20210213;23;198,27;198,27;198,27
20210213;24;130,13;130,13;130,13
20210214;1;193,82;193,82;193,82
20210214;2;193,82;193,82;193,82
20210214;3;193,82;193,82;193,82
20210214;4;193,82;193,82;193,82
20210214;5;193,82;193,82;193,82
20210214;6;193,82;193,82;193,82
20210214;7;193,82;193,82;193,82
20210214;8;193,82;193,82;193,82
20210214;9;195,66;195,66;195,66
20210214;10;235,62;235,62;235,62
20210214;11;193,82;193,82;193,82
20210214;12;80,22;80,22;80,22
20210214;13;195,66;195,66;195,66
20210214;14;193,82;193,82;193,82
20210214;15;232,99;232,99;232,99
20210214;16;193,82;193,82;193,82
20210214;17;84,17;84,17;84,17
20210214;18;130,36;130,36;130,36
20210214;19;193,82;193,82;193,82
20210214;20;193,82;193,82;193,82
20210214;21;193,82;193,82;193,82
20210214;22;193,82;193,82;193,82
20210214;23;155,00;155,00;155,00
20210214;24;155,00;155,00;155,00
20210215;1;81,47;81,47;81,47
20210215;2;108,33;108,33;108,33
20210215;3;108,58;108,58;108,58
20210215;4;195,72;195,72;195,72
20210215;5;215,77;215,77;215,77
20210215;6;209,40;209,40;209,40
20210215;7;305,99;305,99;305,99
20210215;8;298,18;298,18;298,18
20210215;9;361,93;361,93;361,93
20210215;10;361,93;361,93;361,93
20210215;11;361,93;361,93;361,93
20210215;12;357,11;357,11;357,11
20210215;13;357,10;357,10;357,10
20210215;14;298,42;298,42;298,42
20210215;15;298,42;298,42;298,42
20210215;16;332,25;332,25;332,25
20210215;17;359,48;359,48;359,48
20210215;18;359,48;359,48;359,48
20210215;19;361,93;361,93;361,93
20210215;20;361,37;361,37;361,37
20210215;21;311,41;311,41;311,41
20210215;22;302,23;302,23;302,23
20210215;23;278,86;278,86;278,86
20210215;24;257,23;257,23;257,23
20210216;1;246,16;246,16;246,16
20210216;2;246,77;246,77;246,77
20210216;3;245,71;245,71;245,71
20210216;4;245,73;245,73;245,73
20210216;5;246,19;246,19;246,19
20210216;6;250,49;250,49;250,49
20210216;7;304,62;304,62;304,62
20210216;8;311,86;311,86;311,86
20210216;9;354,71;354,71;354,71
20210216;10;358,21;358,21;358,21
20210216;11;353,86;353,86;353,86
20210216;12;360,58;360,58;360,58
20210216;13;358,21;358,21;358,21
20210216;14;358,22;358,22;358,22
20210216;15;358,21;358,21;358,21
20210216;16;363,26;363,26;363,26
20210216;17;384,36;384,36;384,36
20210216;18;363,00;363,00;363,00
20210216;19;360,58;360,58;360,58
20210216;20;363,00;363,00;363,00
20210216;21;358,22;358,22;358,22
20210216;22;321,33;321,33;321,33
20210216;23;283,71;283,71;283,71
20210216;24;263,05;263,05;263,05
20210217;1;193,70;193,70;193,70
20210217;2;248,29;248,29;248,29
20210217;3;190,09;190,09;190,09
20210217;4;190,08;190,08;190,08
20210217;5;250,13;250,13;250,13
20210217;6;254,24;254,24;254,24
20210217;7;313,65;313,65;313,65
20210217;8;344,07;344,07;344,07
20210217;9;359,33;359,33;359,33
20210217;10;361,68;361,68;361,68
20210217;11;361,68;361,68;361,68
20210217;12;361,68;361,68;361,68
20210217;13;359,33;359,33;359,33
20210217;14;359,33;359,33;359,33
20210217;15;359,33;359,33;359,33
20210217;16;361,68;361,68;361,68
20210217;17;356,89;356,89;356,89
20210217;18;361,89;361,89;361,89
20210217;19;359,33;359,33;359,33
20210217;20;359,36;359,36;359,36
20210217;21;348,00;348,00;348,00
20210217;22;299,61;299,61;299,61
20210217;23;284,65;284,65;284,65
20210217;24;265,19;265,19;265,19
20210218;1;253,39;253,39;253,39
20210218;2;277,21;277,21;277,21
20210218;3;260,27;260,27;260,27
20210218;4;261,12;261,12;261,12
20210218;5;277,20;277,20;277,20
20210218;6;284,28;284,28;284,28
20210218;7;340,83;340,83;340,83
20210218;8;354,88;354,88;354,88
20210218;9;375,91;375,91;375,91
20210218;10;350,28;350,28;350,28
20210218;11;350,28;350,28;350,28
20210218;12;339,80;339,80;339,80
20210218;13;339,80;339,80;339,80
20210218;14;301,04;301,04;301,04
20210218;15;339,79;339,79;339,79
20210218;16;301,16;301,16;301,16
20210218;17;301,16;301,16;301,16
20210218;18;300,92;300,92;300,92
20210218;19;298,24;298,24;298,24
20210218;20;297,51;297,51;297,51
20210218;21;297,27;297,27;297,27
20210218;22;267,13;267,13;267,13
20210218;23;276,59;276,59;276,59
20210218;24;194,45;194,45;194,45
20210219;1;187,28;187,28;187,28
20210219;2;187,28;187,28;187,28
20210219;3;187,28;187,28;187,28
20210219;4;187,28;187,28;187,28
20210219;5;187,28;187,28;187,28
20210219;6;187,28;187,28;187,28
20210219;7;277,81;277,81;277,81
20210219;8;288,43;288,43;288,43
20210219;9;289,04;289,04;289,04
20210219;10;293,99;293,99;293,99
20210219;11;276,91;276,91;276,91
20210219;12;277,03;277,03;277,03
20210219;13;288,80;288,80;288,80
20210219;14;293,79;293,79;293,79
20210219;15;294,38;294,38;294,38
20210219;16;296,91;296,91;296,91
20210219;17;329,44;329,44;329,44
20210219;18;354,87;354,87;354,87
20210219;19;353,89;353,89;353,89
20210219;20;337,82;337,82;337,82
20210219;21;332,82;332,82;332,82
20210219;22;296,45;296,45;296,45
20210219;23;279,66;279,66;279,66
20210219;24;255,60;255,60;255,60
20210220;1;247,51;247,51;247,51
20210220;2;246,68;246,68;246,68
20210220;3;184,69;184,69;184,69
20210220;4;245,40;245,40;245,40
20210220;5;186,46;186,46;186,46
20210220;6;184,69;184,69;184,69
20210220;7;186,46;186,46;186,46
20210220;8;182,96;182,96;182,96
20210220;9;182,96;182,96;182,96
20210220;10;130,74;130,74;130,74
20210220;11;182,96;182,96;182,96
20210220;12;182,96;182,96;182,96
20210220;13;182,96;182,96;182,96
20210220;14;130,36;130,36;130,36
20210220;15;182,96;182,96;182,96
20210220;16;190,00;190,00;190,00
20210220;17;280,82;280,82;280,82
20210220;18;199,59;199,59;199,59
20210220;19;199,59;199,59;199,59
20210220;20;177,87;177,87;177,87
20210220;21;130,74;130,74;130,74
20210220;22;94,70;94,70;94,70
20210220;23;84,17;84,17;84,17
20210220;24;83,86;83,86;83,86
20210221;1;80,00;80,00;80,00
20210221;2;75,56;75,56;75,56
20210221;3;75,20;75,20;75,20
20210221;4;75,56;75,56;75,56
20210221;5;76,96;76,96;76,96
20210221;6;83,69;83,69;83,69
20210221;7;110,65;110,65;110,65
20210221;8;75,56;75,56;75,56
20210221;9;80,22;80,22;80,22
20210221;10;94,89;94,89;94,89
20210221;11;86,21;86,21;86,21
20210221;12;83,86;83,86;83,86
20210221;13;83,00;83,00;83,00
20210221;14;75,56;75,56;75,56
20210221;15;80,22;80,22;80,22
20210221;16;164,06;164,06;164,06
20210221;17;226,97;226,97;226,97
20210221;18;164,06;164,06;164,06
20210221;19;165,62;165,62;165,62
20210221;20;164,06;164,06;164,06
20210221;21;164,06;164,06;164,06
20210221;22;86,21;86,21;86,21
20210221;23;130,74;130,74;130,74
20210221;24;164,06;164,06;164,06
20210222;1;129,18;129,18;129,18
20210222;2;129,18;129,18;129,18
20210222;3;128,86;128,86;128,86
20210222;4;164,06;164,06;164,06
20210222;5;164,06;164,06;164,06
20210222;6;207,44;207,44;207,44
20210222;7;280,21;280,21;280,21
20210222;8;155,00;155,00;155,00
20210222;9;108,08;108,08;108,08
20210222;10;90,00;90,00;90,00
20210222;11;108,08;108,08;108,08
20210222;12;129,33;129,33;129,33
20210222;13;164,06;164,06;164,06
20210222;14;275,27;275,27;275,27
20210222;15;164,06;164,06;164,06
20210222;16;287,95;287,95;287,95
20210222;17;340,00;340,00;340,00
20210222;18;337,67;337,67;337,67
20210222;19;337,66;337,66;337,66
20210222;20;340,00;340,00;340,00
20210222;21;340,00;340,00;340,00
20210222;22;322,56;322,56;322,56
20210222;23;250,31;250,31;250,31
20210222;24;164,06;164,06;164,06
20210223;1;155,00;155,00;155,00
20210223;2;176,42;176,42;176,42
20210223;3;176,42;176,42;176,42
20210223;4;176,42;176,42;176,42
20210223;5;176,42;176,42;176,42
20210223;6;245,02;245,02;245,02
20210223;7;302,37;302,37;302,37
20210223;8;176,42;176,42;176,42
20210223;9;129,33;129,33;129,33
20210223;10;176,42;176,42;176,42
20210223;11;176,42;176,42;176,42
20210223;12;177,24;177,24;177,24
20210223;13;290,27;290,27;290,27
20210223;14;314,22;314,22;314,22
20210223;15;314,24;314,24;314,24
20210223;16;322,48;322,48;322,48
20210223;17;290,51;290,51;290,51
20210223;18;177,24;177,24;177,24
20210223;19;175,58;175,58;175,58
20210223;20;175,58;175,58;175,58
20210223;21;175,58;175,58;175,58
20210223;22;92,00;92,00;92,00
20210223;23;92,00;92,00;92,00
20210223;24;108,33;108,33;108,33
20210224;1;175,58;175,58;175,58
20210224;2;177,24;177,24;177,24
20210224;3;218,26;218,26;218,26
20210224;4;84,11;84,11;84,11
20210224;5;90,00;90,00;90,00
20210224;6;175,58;175,58;175,58
20210224;7;259,25;259,25;259,25
20210224;8;272,50;272,50;272,50
20210224;9;271,28;271,28;271,28
20210224;10;267,80;267,80;267,80
20210224;11;231,56;231,56;231,56
20210224;12;231,75;231,75;231,75
20210224;13;232,33;232,33;232,33
20210224;14;240,22;240,22;240,22
20210224;15;231,14;231,14;231,14
20210224;16;270,38;270,38;270,38
20210224;17;260,54;260,54;260,54
20210224;18;260,54;260,54;260,54
20210224;19;268,74;268,74;268,74
20210224;20;270,44;270,44;270,44
20210224;21;170,87;170,87;170,87
20210224;22;82,00;82,00;82,00
20210224;23;75,38;75,38;75,38
20210224;24;73,05;73,05;73,05
20210225;1;68,92;68,92;68,92
20210225;2;69,91;69,91;69,91
20210225;3;90,00;90,00;90,00
20210225;4;170,87;170,87;170,87
20210225;5;170,87;170,87;170,87
20210225;6;170,87;170,87;170,87
20210225;7;299,84;299,84;299,84
20210225;8;304,86;304,86;304,86
20210225;9;308,73;308,73;308,73
20210225;10;305,44;305,44;305,44
20210225;11;304,86;304,86;304,86
20210225;12;294,83;294,83;294,83
20210225;13;283,55;283,55;283,55
20210225;14;282,76;282,76;282,76
20210225;15;273,65;273,65;273,65
20210225;16;283,35;283,35;283,35
20210225;17;287,11;287,11;287,11
20210225;18;170,87;170,87;170,87
20210225;19;170,87;170,87;170,87
20210225;20;170,87;170,87;170,87
20210225;21;170,87;170,87;170,87
20210225;22;82,00;82,00;82,00
20210225;23;68,92;68,92;68,92
20210225;24;68,92;68,92;68,92
20210226;1;69,91;69,91;69,91
20210226;2;70,00;70,00;70,00
20210226;3;167,21;167,21;167,21
20210226;4;167,21;167,21;167,21
20210226;5;90,00;90,00;90,00
20210226;6;90,00;90,00;90,00
20210226;7;170,40;170,40;170,40
20210226;8;90,00;90,00;90,00
20210226;9;82,00;82,00;82,00
20210226;10;271,24;271,24;271,24
20210226;11;90,00;90,00;90,00
20210226;12;202,87;202,87;202,87
20210226;13;282,14;282,14;282,14
20210226;14;240,39;240,39;240,39
20210226;15;233,58;233,58;233,58
20210226;16;167,21;167,21;167,21
20210226;17;167,22;167,22;167,22
20210226;18;90,00;90,00;90,00
20210226;19;90,00;90,00;90,00
20210226;20;168,80;168,80;168,80
20210226;21;271,24;271,24;271,24
20210226;22;167,21;167,21;167,21
20210226;23;207,57;207,57;207,57
20210226;24;205,11;205,11;205,11
20210227;1;168,57;168,57;168,57
20210227;2;168,57;168,57;168,57
20210227;3;168,57;168,57;168,57
20210227;4;171,79;171,79;171,79
20210227;5;168,57;168,57;168,57
20210227;6;190,00;190,00;190,00
20210227;7;195,00;195,00;195,00
20210227;8;168,57;168,57;168,57
20210227;9;191,00;191,00;191,00
20210227;10;190,00;190,00;190,00
20210227;11;190,00;190,00;190,00
20210227;12;170,16;170,16;170,16
20210227;13;90,00;90,00;90,00
20210227;14;168,57;168,57;168,57
20210227;15;168,57;168,57;168,57
20210227;16;168,57;168,57;168,57
20210227;17;168,57;168,57;168,57
20210227;18;168,57;168,57;168,57
20210227;19;168,57;168,57;168,57
20210227;20;80,24;80,24;80,24
20210227;21;90,00;90,00;90,00
20210227;22;70,01;70,01;70,01
20210227;23;70,00;70,00;70,00
20210227;24;69,46;69,46;69,46
20210228;1;69,91;69,91;69,91
20210228;2;69,46;69,46;69,46
20210228;3;69,46;69,46;69,46
20210228;4;69,46;69,46;69,46
20210228;5;68,92;68,92;68,92
20210228;6;68,92;68,92;68,92
20210228;7;68,92;68,92;68,92
20210228;8;66,49;66,49;66,49
20210228;9;68,92;68,92;68,92
20210228;10;70,01;70,01;70,01
20210228;11;70,01;70,01;70,01
20210228;12;70,01;70,01;70,01
20210228;13;70,01;70,01;70,01
20210228;14;70,01;70,01;70,01
20210228;15;70,01;70,01;70,01
20210228;16;172,64;172,64;172,64
20210228;17;190,00;190,00;190,00
20210228;18;172,64;172,64;172,64
20210228;19;172,64;172,64;172,64
20210228;20;172,64;172,64;172,64
20210228;21;172,64;172,64;172,64
20210228;22;175,93;175,93;175,93
20210228;23;207,23;207,23;207,23
20210228;24;175,93;175,93;175,93
