Data;Godzina;CRO;CROs;CROz
20221001;1;744,71;918,16;918,16
20221001;2;730,76;730,76;730,76
20221001;3;567,12;567,12;567,12
20221001;4;541,91;541,91;541,91
20221001;5;532,36;532,36;532,36
20221001;6;521,88;521,88;521,88
20221001;7;661,91;619,28;619,28
20221001;8;742,37;714,29;714,29
20221001;9;773,32;812,72;812,72
20221001;10;829,42;829,42;829,42
20221001;11;829,42;829,42;829,42
20221001;12;773,31;773,31;773,31
20221001;13;757,17;757,17;757,17
20221001;14;748,24;748,24;748,24
20221001;15;730,76;730,76;730,76
20221001;16;765,95;765,95;765,95
20221001;17;773,31;773,31;773,31
20221001;18;829,42;893,04;893,04
20221001;19;825,08;1020,24;1020,24
20221001;20;803,30;803,30;803,30
20221001;21;773,32;773,32;773,32
20221001;22;766,88;900,34;900,34
20221001;23;718,21;491,97;491,97
20221001;24;640,92;471,65;471,65
20221002;1;439,64;341,12;341,12
20221002;2;403,71;335,60;335,60
20221002;3;403,72;403,72;403,72
20221002;4;398,57;398,57;398,57
20221002;5;398,35;301,63;301,63
20221002;6;398,35;304,84;304,84
20221002;7;397,35;278,63;278,63
20221002;8;399,96;399,96;399,96
20221002;9;402,04;350,38;350,38
20221002;10;399,97;350,77;350,77
20221002;11;398,34;323,59;323,59
20221002;12;393,98;320,06;320,06
20221002;13;371,32;301,03;301,03
20221002;14;371,32;295,45;295,45
20221002;15;372,27;292,99;292,99
20221002;16;397,35;315,14;315,14
20221002;17;499,32;376,97;376,97
20221002;18;501,33;501,33;501,33
20221002;19;500,32;500,32;500,32
20221002;20;500,33;500,33;500,33
20221002;21;499,32;489,42;489,42
20221002;22;439,63;388,23;388,23
20221002;23;439,63;369,07;369,07
20221002;24;399,96;356,53;356,53
20221003;1;391,63;388,93;388,93
20221003;2;392,59;386,08;386,08
20221003;3;391,61;370,63;370,63
20221003;4;391,61;364,29;364,29
20221003;5;392,80;389,19;389,19
20221003;6;397,88;397,88;397,88
20221003;7;412,59;348,65;348,65
20221003;8;452,00;452,00;452,00
20221003;9;575,24;502,98;502,98
20221003;10;577,69;502,40;502,40
20221003;11;575,24;488,17;488,17
20221003;12;522,44;443,93;443,93
20221003;13;507,73;470,31;470,31
20221003;14;505,93;460,45;460,45
20221003;15;452,00;414,78;414,78
20221003;16;452,00;452,00;452,00
20221003;17;453,76;453,76;453,76
20221003;18;577,69;519,09;519,09
20221003;19;612,32;603,17;603,17
20221003;20;671,77;800,35;800,35
20221003;21;612,32;612,32;612,32
20221003;22;519,59;513,98;513,98
20221003;23;410,27;410,27;410,27
20221003;24;397,87;397,87;397,87
20221004;1;359,00;359,00;359,00
20221004;2;410,15;410,15;410,15
20221004;3;411,02;411,02;411,02
