Data;Godzina;CRO;CROs;CROz
20220201;1;539,38;722,39;722,39
20220201;2;521,03;662,49;662,49
20220201;3;521,01;622,79;622,79
20220201;4;515,26;611,98;611,98
20220201;5;522,87;627,67;627,67
20220201;6;515,25;696,97;696,97
20220201;7;588,38;897,60;897,60
20220201;8;596,00;596,00;596,00
20220201;9;596,00;596,00;596,00
20220201;10;596,00;596,00;596,00
20220201;11;596,00;596,00;596,00
20220201;12;644,07;816,69;816,69
20220201;13;630,42;751,08;751,08
20220201;14;710,89;745,07;745,07
20220201;15;660,52;697,33;697,33
20220201;16;614,79;697,16;697,16
20220201;17;581,02;581,02;581,02
20220201;18;596,00;697,08;697,08
20220201;19;596,00;595,78;595,78
20220201;20;566,42;557,17;557,17
20220201;21;566,41;553,22;553,22
20220201;22;562,41;484,32;484,32
20220201;23;525,93;525,93;525,93
20220201;24;485,43;485,43;485,43
20220202;1;544,25;544,25;544,25
20220202;2;515,93;515,93;515,93
20220202;3;516,64;516,64;516,64
20220202;4;508,93;508,93;508,93
20220202;5;512,55;512,55;512,55
20220202;6;515,93;515,93;515,93
20220202;7;588,38;602,51;602,51
20220202;8;573,44;573,44;573,44
20220202;9;652,60;652,60;652,60
20220202;10;695,89;702,93;702,93
20220202;11;695,89;695,89;695,89
20220202;12;695,89;696,19;696,19
20220202;13;644,57;700,79;700,79
20220202;14;656,95;701,17;701,17
20220202;15;650,76;701,38;701,38
20220202;16;644,57;644,57;644,57
20220202;17;644,57;644,57;644,57
20220202;18;573,45;573,45;573,45
20220202;19;644,57;797,31;797,31
20220202;20;720,89;797,49;797,49
20220202;21;656,95;745,72;745,72
20220202;22;573,44;573,44;573,44
20220202;23;587,05;705,70;705,70
20220202;24;564,16;650,22;650,22
20220203;1;516,07;639,88;639,88
20220203;2;516,06;626,56;626,56
20220203;3;521,16;604,94;604,94
20220203;4;573,26;605,16;605,16
20220203;5;540,00;622,51;622,51
20220203;6;540,00;650,93;650,93
20220203;7;565,23;790,53;790,53
20220203;8;591,63;591,63;591,63
20220203;9;591,62;591,62;591,62
20220203;10;591,62;591,62;591,62
20220203;11;569,34;569,34;569,34
20220203;12;540,00;540,00;540,00
20220203;13;540,00;540,00;540,00
20220203;14;540,00;540,00;540,00
20220203;15;540,00;540,00;540,00
20220203;16;540,00;540,00;540,00
20220203;17;540,00;540,00;540,00
20220203;18;540,00;540,00;540,00
20220203;19;569,34;569,34;569,34
20220203;20;569,34;569,34;569,34
20220203;21;540,00;540,00;540,00
20220203;22;559,65;559,65;559,65
20220203;23;540,00;540,00;540,00
20220203;24;514,73;514,73;514,73
20220204;1;519,19;644,51;644,51
20220204;2;516,12;594,90;594,90
20220204;3;514,89;590,89;590,89
