Data;Godzina;COR;CRO;CROs;CROz
20201001;1;-;242,93;242,93;242,93
20201001;2;-;242,96;242,96;242,96
20201001;3;-;244,79;244,79;244,79
20201001;4;-;244,78;244,78;244,78
20201001;5;-;244,71;244,71;244,71
20201001;6;-;242,96;242,96;242,96
20201001;7;-;285,89;285,89;285,89
20201001;8;33,16;334,11;334,11;334,11
20201001;9;36,59;334,70;334,70;334,70
20201001;10;38,56;343,23;343,23;343,23
20201001;11;42,52;350,61;350,61;350,61
20201001;12;44,24;336,30;336,30;336,30
20201001;13;44,24;334,70;334,70;334,70
20201001;14;44,24;334,70;334,70;334,70
20201001;15;44,24;334,73;334,73;334,73
20201001;16;44,24;334,15;334,15;334,15
20201001;17;44,24;334,18;334,18;334,18
20201001;18;37,03;334,18;334,18;334,18
20201001;19;35,16;334,15;334,15;334,15
20201001;20;39,52;255,31;255,31;255,31
20201001;21;37,58;334,18;334,18;334,18
20201001;22;30,00;263,38;263,38;263,38
20201001;23;-;242,95;242,95;242,95
20201001;24;-;242,87;242,87;242,87
20201002;1;-;186,11;186,11;186,11
20201002;2;-;199,96;199,96;199,96
20201002;3;-;199,80;199,80;199,80
20201002;4;-;193,85;193,85;193,85
20201002;5;-;180,19;180,19;180,19
20201002;6;-;191,63;191,63;191,63
20201002;7;-;285,64;285,64;285,64
20201002;8;33,83;332,71;332,71;332,71
20201002;9;34,50;333,38;333,38;333,38
20201002;10;37,28;332,55;332,55;332,55
20201002;11;36,90;332,44;332,44;332,44
20201002;12;40,48;332,71;332,71;332,71
20201002;13;40,11;332,74;332,74;332,74
20201002;14;38,19;333,41;333,41;333,41
20201002;15;36,53;310,89;310,89;310,89
20201002;16;37,45;330,99;330,99;330,99
20201002;17;36,40;332,71;332,71;332,71
20201002;18;35,86;250,91;250,91;250,91
20201002;19;36,85;225,60;225,60;225,60
20201002;20;37,20;233,12;233,12;233,12
20201002;21;36,45;230,79;230,79;230,79
20201002;22;26,86;180,18;180,18;180,18
20201002;23;-;186,11;186,11;186,11
20201002;24;-;180,18;180,18;180,18
20201003;1;-;211,89;211,89;211,89
20201003;2;-;200,33;200,33;200,33
20201003;3;-;200,32;200,32;200,32
20201003;4;-;200,29;200,29;200,29
20201003;5;-;200,27;200,27;200,27
20201003;6;-;200,26;200,26;200,26
20201003;7;-;200,32;200,32;200,32
20201003;8;-;200,34;200,34;200,34
20201003;9;-;227,76;227,76;227,76
20201003;10;-;227,76;227,76;227,76
20201003;11;-;227,76;227,76;227,76
20201003;12;-;211,89;211,89;211,89
20201003;13;-;186,61;186,61;186,61
20201003;14;-;194,74;194,74;194,74
20201003;15;-;218,98;218,98;218,98
20201003;16;-;227,76;227,76;227,76
20201003;17;-;250,77;250,77;250,77
20201003;18;-;250,82;250,82;250,82
20201003;19;-;250,86;250,86;250,86
20201003;20;-;250,86;250,86;250,86
20201003;21;-;227,76;227,76;227,76
20201003;22;-;250,81;250,81;250,81
20201003;23;-;218,89;218,89;218,89
20201003;24;-;211,89;211,89;211,89
20201004;1;-;198,66;198,66;198,66
20201004;2;-;198,61;198,61;198,61
20201004;3;-;198,58;198,58;198,58
20201004;4;-;192,58;192,58;192,58
20201004;5;-;198,60;198,60;198,60
20201004;6;-;198,61;198,61;198,61
20201004;7;-;198,65;198,65;198,65
20201004;8;-;219,89;219,89;219,89
20201004;9;-;241,20;241,20;241,20
20201004;10;-;248,93;248,93;248,93
20201004;11;-;248,95;248,95;248,95
20201004;12;-;275,91;275,91;275,91
20201004;13;-;249,02;249,02;249,02
20201004;14;-;248,96;248,96;248,96
20201004;15;-;248,93;248,93;248,93
20201004;16;-;241,20;241,20;241,20
20201004;17;-;198,66;198,66;198,66
20201004;18;-;231,77;231,77;231,77
20201004;19;-;184,93;184,93;184,93
20201004;20;-;255,54;255,54;255,54
20201004;21;-;211,89;211,89;211,89
20201004;22;-;184,93;184,93;184,93
20201004;23;-;198,66;198,66;198,66
20201004;24;-;199,79;199,79;199,79
20201005;1;-;162,63;162,63;162,63
20201005;2;-;179,46;179,46;179,46
20201005;3;-;179,46;179,46;179,46
20201005;4;-;179,47;179,47;179,47
20201005;5;-;179,47;179,47;179,47
20201005;6;-;179,46;179,46;179,46
20201005;7;-;248,30;248,30;248,30
20201005;8;35,90;247,14;247,14;247,14
20201005;9;37,50;326,92;326,92;326,92
20201005;10;42,18;330,96;330,96;330,96
20201005;11;40,59;330,95;330,95;330,95
20201005;12;42,25;247,14;247,14;247,14
20201005;13;44,24;247,14;247,14;247,14
20201005;14;44,24;330,96;330,96;330,96
20201005;15;44,24;309,89;309,89;309,89
20201005;16;44,24;247,14;247,14;247,14
20201005;17;44,24;247,14;247,14;247,14
20201005;18;44,24;247,14;247,14;247,14
20201005;19;44,24;309,89;309,89;309,89
20201005;20;44,24;282,43;282,43;282,43
20201005;21;41,74;247,14;247,14;247,14
20201005;22;27,52;268,90;268,90;268,90
