Data;Godzina;CRO;CROs;CROz
20211101;1;69,64;69,64;69,64
20211101;2;81,00;81,00;81,00
20211101;3;78,00;78,00;78,00
20211101;4;69,64;69,64;69,64
20211101;5;69,73;69,73;69,73
20211101;6;81,12;81,12;81,12
20211101;7;81,24;81,24;81,24
20211101;8;81,36;81,36;81,36
20211101;9;81,48;81,48;81,48
20211101;10;81,24;81,24;81,24
20211101;11;69,55;69,55;69,55
20211101;12;385,64;385,64;385,64
20211101;13;81,48;81,48;81,48
20211101;14;379,22;379,22;379,22
20211101;15;384,27;384,27;384,27
20211101;16;388,83;388,83;388,83
20211101;17;398,30;398,30;398,30
20211101;18;376,28;376,28;376,28
20211101;19;349,36;349,36;349,36
20211101;20;334,22;334,22;334,22
20211101;21;261,92;261,92;261,92
20211101;22;290,12;290,12;290,12
20211101;23;334,97;334,97;334,97
20211101;24;81,36;81,36;81,36
20211102;1;81,48;81,48;81,48
20211102;2;81,24;81,24;81,24
20211102;3;81,12;81,12;81,12
20211102;4;89,93;89,93;89,93
20211102;5;339,87;339,87;339,87
20211102;6;363,51;363,51;363,51
20211102;7;397,05;397,05;397,05
20211102;8;425,27;425,27;425,27
20211102;9;443,25;443,25;443,25
20211102;10;482,19;482,19;482,19
20211102;11;467,51;467,51;467,51
20211102;12;511,37;511,37;511,37
20211102;13;512,70;512,70;512,70
20211102;14;533,71;533,71;533,71
20211102;15;484,24;484,24;484,24
20211102;16;485,57;485,57;485,57
20211102;17;503,13;503,13;503,13
20211102;18;512,70;512,70;512,70
20211102;19;484,25;484,25;484,25
20211102;20;484,24;484,24;484,24
20211102;21;483,67;483,67;483,67
20211102;22;420,89;420,89;420,89
20211102;23;397,45;397,45;397,45
20211102;24;383,39;383,39;383,39
20211103;1;382,62;382,62;382,62
20211103;2;380,22;380,22;380,22
20211103;3;380,16;380,16;380,16
20211103;4;382,58;382,58;382,58
20211103;5;385,30;385,30;385,30
20211103;6;395,82;395,82;395,82
20211103;7;538,89;538,89;538,89
20211103;8;523,74;523,74;523,74
20211103;9;549,12;549,12;549,12
20211103;10;469,48;469,48;469,48
20211103;11;523,74;523,74;523,74
20211103;12;523,74;523,74;523,74
20211103;13;523,74;523,74;523,74
20211103;14;676,40;676,40;676,40
20211103;15;726,59;726,59;726,59
20211103;16;687,03;687,03;687,03
20211103;17;996,39;996,39;996,39
20211103;18;1010,35;1010,35;1010,35
20211103;19;702,00;702,00;702,00
20211103;20;518,89;518,89;518,89
20211103;21;518,89;518,89;518,89
20211103;22;413,38;413,38;413,38
20211103;23;417,77;417,77;417,77
20211103;24;391,26;391,26;391,26
20211104;1;363,51;363,51;363,51
20211104;2;363,51;363,51;363,51
20211104;3;357,13;357,13;357,13
20211104;4;357,14;357,14;357,14
20211104;5;357,09;357,09;357,09
20211104;6;363,51;363,51;363,51
20211104;7;493,84;493,84;493,84
20211104;8;512,58;512,58;512,58
20211104;9;512,59;512,59;512,59
20211104;10;593,91;593,91;593,91
20211104;11;512,58;512,58;512,58
20211104;12;512,59;512,59;512,59
20211104;13;578,91;578,91;578,91
20211104;14;421,75;421,75;421,75
20211104;15;394,90;394,90;394,90
20211104;16;394,63;394,63;394,63
20211104;17;394,90;394,90;394,90
20211104;18;421,75;421,75;421,75
20211104;19;394,90;394,90;394,90
20211104;20;366,14;366,14;366,14
20211104;21;331,31;331,31;331,31
20211104;22;363,47;363,47;363,47
20211104;23;357,70;357,70;357,70
20211104;24;357,12;357,12;357,12
20211105;1;348,12;348,12;348,12
20211105;2;337,59;337,59;337,59
20211105;3;337,58;337,58;337,58
20211105;4;346,63;346,63;346,63
20211105;5;350,87;350,87;350,87
20211105;6;344,28;344,28;344,28
20211105;7;360,66;360,66;360,66
20211105;8;369,34;369,34;369,34
20211105;9;381,94;381,94;381,94
20211105;10;381,05;381,05;381,05
20211105;11;380,38;380,38;380,38
20211105;12;371,79;371,79;371,79
