Data;Godzina;CRO;CROs;CROz
20210401;1;289,03;289,03;289,03
20210401;2;288,51;288,51;288,51
20210401;3;288,45;288,45;288,45
20210401;4;248,44;248,44;248,44
20210401;5;262,10;262,10;262,10
20210401;6;288,68;288,68;288,68
20210401;7;316,08;316,08;316,08
20210401;8;196,95;196,95;196,95
20210401;9;192,60;192,60;192,60
20210401;10;193,11;193,11;193,11
20210401;11;340,00;340,00;340,00
20210401;12;354,64;354,64;354,64
20210401;13;340,00;340,00;340,00
20210401;14;196,96;196,96;196,96
20210401;15;312,13;312,13;312,13
20210401;16;305,28;305,28;305,28
20210401;17;300,80;300,80;300,80
20210401;18;219,45;219,45;219,45
20210401;19;190,00;190,00;190,00
20210401;20;305,28;305,28;305,28
20210401;21;196,64;196,64;196,64
20210401;22;185,11;185,11;185,11
20210401;23;210,00;210,00;210,00
20210401;24;220,81;220,81;220,81
20210402;1;222,33;222,33;222,33
20210402;2;222,87;222,87;222,87
20210402;3;205,30;205,30;205,30
20210402;4;201,46;201,46;201,46
20210402;5;201,46;201,46;201,46
20210402;6;201,46;201,46;201,46
20210402;7;201,46;201,46;201,46
20210402;8;147,54;147,54;147,54
20210402;9;318,65;318,65;318,65
20210402;10;355,23;355,23;355,23
20210402;11;294,90;294,90;294,90
20210402;12;289,46;289,46;289,46
20210402;13;289,39;289,39;289,39
20210402;14;201,46;201,46;201,46
20210402;15;201,46;201,46;201,46
20210402;16;147,54;147,54;147,54
20210402;17;147,54;147,54;147,54
20210402;18;205,30;205,30;205,30
20210402;19;298,92;298,92;298,92
20210402;20;318,79;318,79;318,79
20210402;21;201,46;201,46;201,46
20210402;22;201,46;201,46;201,46
20210402;23;223,75;223,75;223,75
20210402;24;203,36;203,36;203,36
20210403;1;203,81;203,81;203,81
20210403;2;221,39;221,39;221,39
20210403;3;221,39;221,39;221,39
20210403;4;221,39;221,39;221,39
20210403;5;259,24;259,24;259,24
20210403;6;259,24;259,24;259,24
20210403;7;205,73;205,73;205,73
20210403;8;205,73;205,73;205,73
20210403;9;248,26;248,26;248,26
20210403;10;221,38;221,38;221,38
20210403;11;221,39;221,39;221,39
20210403;12;223,44;223,44;223,44
20210403;13;250,00;250,00;250,00
20210403;14;250,00;250,00;250,00
20210403;15;250,00;250,00;250,00
20210403;16;280,30;280,30;280,30
20210403;17;250,00;250,00;250,00
20210403;18;221,39;221,39;221,39
20210403;19;221,38;221,38;221,38
20210403;20;250,00;250,00;250,00
20210403;21;254,56;254,56;254,56
20210403;22;250,00;250,00;250,00
20210403;23;221,38;221,38;221,38
20210403;24;221,39;221,39;221,39
20210404;1;297,69;297,69;297,69
20210404;2;297,69;297,69;297,69
20210404;3;297,69;297,69;297,69
20210404;4;297,69;297,69;297,69
20210404;5;297,69;297,69;297,69
20210404;6;297,69;297,69;297,69
20210404;7;297,69;297,69;297,69
20210404;8;297,69;297,69;297,69
20210404;9;295,39;295,39;295,39
20210404;10;295,45;295,45;295,45
20210404;11;294,56;294,56;294,56
20210404;12;292,66;292,66;292,66
20210404;13;294,56;294,56;294,56
20210404;14;292,67;292,67;292,67
20210404;15;201,37;201,37;201,37
20210404;16;201,37;201,37;201,37
20210404;17;201,37;201,37;201,37
20210404;18;201,38;201,38;201,38
20210404;19;201,38;201,38;201,38
20210404;20;260,82;260,82;260,82
20210404;21;201,37;201,37;201,37
20210404;22;111,00;111,00;111,00
20210404;23;201,37;201,37;201,37
20210404;24;201,38;201,38;201,38
20210405;1;201,38;201,38;201,38
20210405;2;68,92;68,92;68,92
20210405;3;65,99;65,99;65,99
20210405;4;60,00;60,00;60,00
20210405;5;60,00;60,00;60,00
20210405;6;60,00;60,00;60,00
20210405;7;60,00;60,00;60,00
20210405;8;60,00;60,00;60,00
20210405;9;60,00;60,00;60,00
20210405;10;60,00;60,00;60,00
20210405;11;68,29;68,29;68,29
20210405;12;70,00;70,00;70,00
20210405;13;200,81;200,81;200,81
20210405;14;260,80;260,80;260,80
20210405;15;249,92;249,92;249,92
20210405;16;200,81;200,81;200,81
20210405;17;200,81;200,81;200,81
20210405;18;200,81;200,81;200,81
20210405;19;293,87;293,87;293,87
20210405;20;298,72;298,72;298,72
20210405;21;298,72;298,72;298,72
20210405;22;298,72;298,72;298,72
20210405;23;298,72;298,72;298,72
20210405;24;298,65;298,65;298,65
20210406;1;68,29;68,29;68,29
20210406;2;68,29;68,29;68,29
20210406;3;68,29;68,29;68,29
20210406;4;68,29;68,29;68,29
20210406;5;68,29;68,29;68,29
20210406;6;69,46;69,46;69,46
20210406;7;226,14;226,14;226,14
20210406;8;238,54;238,54;238,54
20210406;9;298,76;298,76;298,76
20210406;10;298,85;298,85;298,85
20210406;11;299,14;299,14;299,14
20210406;12;320,62;320,62;320,62
20210406;13;298,92;298,92;298,92
20210406;14;298,85;298,85;298,85
20210406;15;298,85;298,85;298,85
20210406;16;295,71;295,71;295,71
20210406;17;308,27;308,27;308,27
20210406;18;310,87;310,87;310,87
20210406;19;328,68;328,68;328,68
20210406;20;349,61;349,61;349,61
20210406;21;361,71;361,71;361,71
20210406;22;340,00;340,00;340,00
20210406;23;307,61;307,61;307,61
20210406;24;298,85;298,85;298,85
20210407;1;293,29;293,29;293,29
20210407;2;293,27;293,27;293,27
20210407;3;293,31;293,31;293,31
20210407;4;293,86;293,86;293,86
20210407;5;293,52;293,52;293,52
20210407;6;293,33;293,33;293,33
20210407;7;326,06;326,06;326,06
20210407;8;368,10;368,10;368,10
20210407;9;399,46;399,46;399,46
20210407;10;384,40;384,40;384,40
20210407;11;334,17;334,17;334,17
20210407;12;350,00;350,00;350,00
20210407;13;283,59;283,59;283,59
20210407;14;291,69;291,69;291,69
20210407;15;223,54;223,54;223,54
20210407;16;286,72;286,72;286,72
20210407;17;288,14;288,14;288,14
20210407;18;294,32;294,32;294,32
20210407;19;223,54;223,54;223,54
20210407;20;340,00;340,00;340,00
20210407;21;373,88;373,88;373,88
20210407;22;347,91;347,91;347,91
20210407;23;305,89;305,89;305,89
20210407;24;283,93;283,93;283,93
20210408;1;209,38;209,38;209,38
20210408;2;207,42;207,42;207,42
20210408;3;207,42;207,42;207,42
20210408;4;207,42;207,42;207,42
20210408;5;212,86;212,86;212,86
20210408;6;207,42;207,42;207,42
20210408;7;223,61;223,61;223,61
20210408;8;294,72;294,72;294,72
20210408;9;311,34;311,34;311,34
20210408;10;365,24;365,24;365,24
20210408;11;340,33;340,33;340,33
20210408;12;283,16;283,16;283,16
20210408;13;159,62;159,62;159,62
20210408;14;207,42;207,42;207,42
20210408;15;159,62;159,62;159,62
20210408;16;207,42;207,42;207,42
20210408;17;207,42;207,42;207,42
20210408;18;223,37;223,37;223,37
20210408;19;223,37;223,37;223,37
20210408;20;311,34;311,34;311,34
20210408;21;359,20;359,20;359,20
20210408;22;281,73;281,73;281,73
20210408;23;277,66;277,66;277,66
20210408;24;207,42;207,42;207,42
20210409;1;246,41;246,41;246,41
20210409;2;234,45;234,45;234,45
20210409;3;208,84;208,84;208,84
20210409;4;208,84;208,84;208,84
20210409;5;229,64;229,64;229,64
20210409;6;216,05;216,05;216,05
20210409;7;208,84;208,84;208,84
20210409;8;208,84;208,84;208,84
20210409;9;212,82;212,82;212,82
20210409;10;162,33;162,33;162,33
20210409;11;70,00;70,00;70,00
20210409;12;77,02;77,02;77,02
20210409;13;162,33;162,33;162,33
20210409;14;208,27;208,27;208,27
20210409;15;208,27;208,27;208,27
20210409;16;208,27;208,27;208,27
20210409;17;208,27;208,27;208,27
20210409;18;162,33;162,33;162,33
20210409;19;208,27;208,27;208,27
20210409;20;307,08;307,08;307,08
20210409;21;318,62;318,62;318,62
20210409;22;299,00;299,00;299,00
20210409;23;285,22;285,22;285,22
20210409;24;225,72;225,72;225,72
20210410;1;242,74;242,74;242,74
20210410;2;262,00;262,00;262,00
20210410;3;294,61;294,61;294,61
20210410;4;295,14;295,14;295,14
20210410;5;297,73;297,73;297,73
20210410;6;296,88;296,88;296,88
20210410;7;297,70;297,70;297,70
20210410;8;296,84;296,84;296,84
20210410;9;299,76;299,76;299,76
20210410;10;297,75;297,75;297,75
20210410;11;297,75;297,75;297,75
20210410;12;297,75;297,75;297,75
20210410;13;285,74;285,74;285,74
20210410;14;276,10;276,10;276,10
20210410;15;296,85;296,85;296,85
20210410;16;294,92;294,92;294,92
20210410;17;297,75;297,75;297,75
20210410;18;297,75;297,75;297,75
20210410;19;310,72;310,72;310,72
20210410;20;323,57;323,57;323,57
20210410;21;324,62;324,62;324,62
20210410;22;298,01;298,01;298,01
20210410;23;288,09;288,09;288,09
20210410;24;254,97;254,97;254,97
20210411;1;255,94;255,94;255,94
20210411;2;203,69;203,69;203,69
20210411;3;203,69;203,69;203,69
20210411;4;203,69;203,69;203,69
20210411;5;203,69;203,69;203,69
20210411;6;162,22;162,22;162,22
20210411;7;162,22;162,22;162,22
20210411;8;203,69;203,69;203,69
20210411;9;205,61;205,61;205,61
20210411;10;263,88;263,88;263,88
20210411;11;263,89;263,89;263,89
20210411;12;263,86;263,86;263,86
20210411;13;203,69;203,69;203,69
20210411;14;162,22;162,22;162,22
20210411;15;162,22;162,22;162,22
20210411;16;162,22;162,22;162,22
20210411;17;162,22;162,22;162,22
20210411;18;162,22;162,22;162,22
20210411;19;162,22;162,22;162,22
20210411;20;291,89;291,89;291,89
20210411;21;203,18;203,18;203,18
20210411;22;205,11;205,11;205,11
20210411;23;207,06;207,06;207,06
20210411;24;203,18;203,18;203,18
20210412;1;68,92;68,92;68,92
20210412;2;71,86;71,86;71,86
20210412;3;155,00;155,00;155,00
20210412;4;199,37;199,37;199,37
20210412;5;160,09;160,09;160,09
20210412;6;160,09;160,09;160,09
20210412;7;226,82;226,82;226,82
20210412;8;160,09;160,09;160,09
20210412;9;298,23;298,23;298,23
20210412;10;321,52;321,52;321,52
20210412;11;319,00;319,00;319,00
20210412;12;321,06;321,06;321,06
20210412;13;290,22;290,22;290,22
20210412;14;279,85;279,85;279,85
20210412;15;231,24;231,24;231,24
20210412;16;272,13;272,13;272,13
20210412;17;303,36;303,36;303,36
20210412;18;288,24;288,24;288,24
20210412;19;317,79;317,79;317,79
20210412;20;319,00;319,00;319,00
20210412;21;319,00;319,00;319,00
20210412;22;203,18;203,18;203,18
20210412;23;235,64;235,64;235,64
20210412;24;207,06;207,06;207,06
20210413;1;225,61;225,61;225,61
20210413;2;204,46;204,46;204,46
20210413;3;204,46;204,46;204,46
20210413;4;204,46;204,46;204,46
20210413;5;204,46;204,46;204,46
20210413;6;204,46;204,46;204,46
20210413;7;307,00;307,00;307,00
20210413;8;323,28;323,28;323,28
20210413;9;330,31;330,31;330,31
20210413;10;365,56;365,56;365,56
20210413;11;341,89;341,89;341,89
20210413;12;344,91;344,91;344,91
20210413;13;354,25;354,25;354,25
20210413;14;343,91;343,91;343,91
20210413;15;328,10;328,10;328,10
20210413;16;329,56;329,56;329,56
20210413;17;313,22;313,22;313,22
20210413;18;310,00;310,00;310,00
20210413;19;323,28;323,28;323,28
20210413;20;368,19;368,19;368,19
20210413;21;377,12;377,12;377,12
20210413;22;308,80;308,80;308,80
20210413;23;262,45;262,45;262,45
20210413;24;204,46;204,46;204,46
20210414;1;160,52;160,52;160,52
20210414;2;261,32;261,32;261,32
20210414;3;261,33;261,33;261,33
20210414;4;261,33;261,33;261,33
20210414;5;261,35;261,35;261,35
20210414;6;260,07;260,07;260,07
20210414;7;340,00;340,00;340,00
20210414;8;381,27;381,27;381,27
20210414;9;358,45;358,45;358,45
20210414;10;340,00;340,00;340,00
20210414;11;342,00;342,00;342,00
20210414;12;343,83;343,83;343,83
20210414;13;330,72;330,72;330,72
20210414;14;295,61;295,61;295,61
20210414;15;207,50;207,50;207,50
20210414;16;207,50;207,50;207,50
20210414;17;207,50;207,50;207,50
20210414;18;211,47;211,47;211,47
20210414;19;300,67;300,67;300,67
20210414;20;369,50;369,50;369,50
20210414;21;358,44;358,44;358,44
20210414;22;266,96;266,96;266,96
20210414;23;267,01;267,01;267,01
20210414;24;207,50;207,50;207,50
20210415;1;210,69;210,69;210,69
20210415;2;210,69;210,69;210,69
20210415;3;210,69;210,69;210,69
20210415;4;210,69;210,69;210,69
20210415;5;235,00;235,00;235,00
20210415;6;210,69;210,69;210,69
20210415;7;261,96;261,96;261,96
20210415;8;369,50;369,50;369,50
20210415;9;387,89;387,89;387,89
20210415;10;369,50;369,50;369,50
20210415;11;312,25;312,25;312,25
20210415;12;270,15;270,15;270,15
20210415;13;358,44;358,44;358,44
20210415;14;368,54;368,54;368,54
20210415;15;303,38;303,38;303,38
20210415;16;301,01;301,01;301,01
20210415;17;337,80;337,80;337,80
20210415;18;369,50;369,50;369,50
20210415;19;369,50;369,50;369,50
20210415;20;387,89;387,89;387,89
20210415;21;387,89;387,89;387,89
20210415;22;369,50;369,50;369,50
20210415;23;340,00;340,00;340,00
20210415;24;295,42;295,42;295,42
20210416;1;296,01;296,01;296,01
20210416;2;295,30;295,30;295,30
20210416;3;295,31;295,31;295,31
20210416;4;295,31;295,31;295,31
20210416;5;295,84;295,84;295,84
20210416;6;296,03;296,03;296,03
20210416;7;345,72;345,72;345,72
20210416;8;385,45;385,45;385,45
20210416;9;385,00;385,00;385,00
20210416;10;409,16;409,16;409,16
20210416;11;381,00;381,00;381,00
20210416;12;399,30;399,30;399,30
20210416;13;380,40;380,40;380,40
20210416;14;377,50;377,50;377,50
20210416;15;340,00;340,00;340,00
20210416;16;303,04;303,04;303,04
20210416;17;225,58;225,58;225,58
20210416;18;270,44;270,44;270,44
20210416;19;345,00;345,00;345,00
20210416;20;378,60;378,60;378,60
20210416;21;379,87;379,87;379,87
20210416;22;347,89;347,89;347,89
20210416;23;298,55;298,55;298,55
20210416;24;298,73;298,73;298,73
20210417;1;360,25;360,25;360,25
20210417;2;350,45;350,45;350,45
20210417;3;333,00;333,00;333,00
20210417;4;299,18;299,18;299,18
20210417;5;299,20;299,20;299,20
20210417;6;299,20;299,20;299,20
20210417;7;350,43;350,43;350,43
20210417;8;344,95;344,95;344,95
20210417;9;350,64;350,64;350,64
20210417;10;364,81;364,81;364,81
20210417;11;364,81;364,81;364,81
20210417;12;364,81;364,81;364,81
20210417;13;365,28;365,28;365,28
20210417;14;364,81;364,81;364,81
20210417;15;354,61;354,61;354,61
20210417;16;357,27;357,27;357,27
20210417;17;354,58;354,58;354,58
20210417;18;357,30;357,30;357,30
20210417;19;345,00;345,00;345,00
20210417;20;370,82;370,82;370,82
20210417;21;380,82;380,82;380,82
20210417;22;369,06;369,06;369,06
20210417;23;357,30;357,30;357,30
20210417;24;299,13;299,13;299,13
20210418;1;296,61;296,61;296,61
20210418;2;295,92;295,92;295,92
20210418;3;295,92;295,92;295,92
20210418;4;253,41;253,41;253,41
20210418;5;246,05;246,05;246,05
20210418;6;220,17;220,17;220,17
20210418;7;222,53;222,53;222,53
20210418;8;295,93;295,93;295,93
20210418;9;299,20;299,20;299,20
20210418;10;298,42;298,42;298,42
20210418;11;299,24;299,24;299,24
20210418;12;296,44;296,44;296,44
20210418;13;295,99;295,99;295,99
20210418;14;296,68;296,68;296,68
20210418;15;295,97;295,97;295,97
20210418;16;216,04;216,04;216,04
20210418;17;229,76;229,76;229,76
20210418;18;308,14;308,14;308,14
20210418;19;311,24;311,24;311,24
20210418;20;360,31;360,31;360,31
20210418;21;375,06;375,06;375,06
20210418;22;368,63;368,63;368,63
20210418;23;360,31;360,31;360,31
20210418;24;354,81;354,81;354,81
20210419;1;253,16;253,16;253,16
20210419;2;256,33;256,33;256,33
20210419;3;226,46;226,46;226,46
20210419;4;218,10;218,10;218,10
20210419;5;258,33;258,33;258,33
20210419;6;260,49;260,49;260,49
20210419;7;322,09;322,09;322,09
20210419;8;340,91;340,91;340,91
20210419;9;340,94;340,94;340,94
20210419;10;356,05;356,05;356,05
20210419;11;369,52;369,52;369,52
20210419;12;338,64;338,64;338,64
20210419;13;348,19;348,19;348,19
20210419;14;326,20;326,20;326,20
20210419;15;314,93;314,93;314,93
20210419;16;226,46;226,46;226,46
20210419;17;315,39;315,39;315,39
20210419;18;320,91;320,91;320,91
20210419;19;325,00;325,00;325,00
20210419;20;342,24;342,24;342,24
