Data;Godzina;CRO;CROs;CROz
20210601;1;305,94;305,94;305,94
20210601;2;277,96;277,96;277,96
20210601;3;277,96;277,96;277,96
20210601;4;277,96;277,96;277,96
20210601;5;266,00;266,00;266,00
20210601;6;268,26;268,26;268,26
20210601;7;332,32;332,32;332,32
20210601;8;335,69;335,69;335,69
20210601;9;336,20;336,20;336,20
20210601;10;335,69;335,69;335,69
20210601;11;336,20;336,20;336,20
20210601;12;333,37;333,37;333,37
20210601;13;335,45;335,45;335,45
20210601;14;340,00;340,00;340,00
20210601;15;340,00;340,00;340,00
20210601;16;341,00;341,00;341,00
20210601;17;330,70;330,70;330,70
20210601;18;330,70;330,70;330,70
20210601;19;335,45;335,45;335,45
20210601;20;352,51;352,51;352,51
20210601;21;352,53;352,53;352,53
20210601;22;348,00;348,00;348,00
20210601;23;342,00;342,00;342,00
20210601;24;327,07;327,07;327,07
20210602;1;312,15;312,15;312,15
20210602;2;277,17;277,17;277,17
20210602;3;277,17;277,17;277,17
20210602;4;266,00;266,00;266,00
20210602;5;266,00;266,00;266,00
20210602;6;298,78;298,78;298,78
20210602;7;331,53;331,53;331,53
20210602;8;394,54;394,54;394,54
20210602;9;347,71;347,71;347,71
20210602;10;326,18;326,18;326,18
20210602;11;326,18;326,18;326,18
20210602;12;325,66;325,66;325,66
20210602;13;279,78;279,78;279,78
20210602;14;278,49;278,49;278,49
20210602;15;277,17;277,17;277,17
20210602;16;277,17;277,17;277,17
20210602;17;277,17;277,17;277,17
20210602;18;277,17;277,17;277,17
20210602;19;351,75;351,75;351,75
20210602;20;354,67;354,67;354,67
20210602;21;351,75;351,75;351,75
20210602;22;338,90;338,90;338,90
20210602;23;343,96;343,96;343,96
20210602;24;245,12;245,12;245,12
20210603;1;281,05;281,05;281,05
20210603;2;315,72;315,72;315,72
20210603;3;312,04;312,04;312,04
20210603;4;306,38;306,38;306,38
20210603;5;317,16;317,16;317,16
20210603;6;295,32;295,32;295,32
20210603;7;324,68;324,68;324,68
20210603;8;324,68;324,68;324,68
20210603;9;325,04;325,04;325,04
20210603;10;324,63;324,63;324,63
20210603;11;281,05;281,05;281,05
20210603;12;277,44;277,44;277,44
20210603;13;279,05;279,05;279,05
20210603;14;246,78;246,78;246,78
20210603;15;279,05;279,05;279,05
20210603;16;279,44;279,44;279,44
20210603;17;279,05;279,05;279,05
20210603;18;246,78;246,78;246,78
20210603;19;327,39;327,39;327,39
20210603;20;337,80;337,80;337,80
20210603;21;332,84;332,84;332,84
20210603;22;333,38;333,38;333,38
20210603;23;297,71;297,71;297,71
20210603;24;279,05;279,05;279,05
20210604;1;251,90;251,90;251,90
20210604;2;246,78;246,78;246,78
20210604;3;250,13;250,13;250,13
20210604;4;258,75;258,75;258,75
20210604;5;258,02;258,02;258,02
20210604;6;279,05;279,05;279,05
20210604;7;315,48;315,48;315,48
20210604;8;343,45;343,45;343,45
20210604;9;355,39;355,39;355,39
20210604;10;345,49;345,49;345,49
20210604;11;338,28;338,28;338,28
20210604;12;299,86;299,86;299,86
20210604;13;287,22;287,22;287,22
20210604;14;287,23;287,23;287,23
20210604;15;365,37;365,37;365,37
20210604;16;301,25;301,25;301,25
20210604;17;348,41;348,41;348,41
20210604;18;347,00;347,00;347,00
20210604;19;355,39;355,39;355,39
20210604;20;355,63;355,63;355,63
20210604;21;355,63;355,63;355,63
20210604;22;355,63;355,63;355,63
20210604;23;356,73;356,73;356,73
20210604;24;328,72;328,72;328,72
20210605;1;286,03;286,03;286,03
20210605;2;280,70;280,70;280,70
20210605;3;280,70;280,70;280,70
20210605;4;249,72;249,72;249,72
20210605;5;249,39;249,39;249,39
20210605;6;249,56;249,56;249,56
20210605;7;248,25;248,25;248,25
20210605;8;248,25;248,25;248,25
20210605;9;250,07;250,07;250,07
20210605;10;277,37;277,37;277,37
20210605;11;245,27;245,27;245,27
20210605;12;245,27;245,27;245,27
20210605;13;260,57;260,57;260,57
20210605;14;245,27;245,27;245,27
20210605;15;245,27;245,27;245,27
20210605;16;245,27;245,27;245,27
20210605;17;245,27;245,27;245,27
20210605;18;277,37;277,37;277,37
20210605;19;353,17;353,17;353,17
20210605;20;381,98;381,98;381,98
20210605;21;358,26;358,26;358,26
20210605;22;339,86;339,86;339,86
20210605;23;334,66;334,66;334,66
20210605;24;277,37;277,37;277,37
20210606;1;277,37;277,37;277,37
20210606;2;268,44;268,44;268,44
20210606;3;268,44;268,44;268,44
20210606;4;269,54;269,54;269,54
20210606;5;277,39;277,39;277,39
20210606;6;277,37;277,37;277,37
20210606;7;275,75;275,75;275,75
20210606;8;289,17;289,17;289,17
20210606;9;277,39;277,39;277,39
20210606;10;277,37;277,37;277,37
20210606;11;290,35;290,35;290,35
20210606;12;289,20;289,20;289,20
20210606;13;322,41;322,41;322,41
20210606;14;322,43;322,43;322,43
20210606;15;289,22;289,22;289,22
20210606;16;312,04;312,04;312,04
20210606;17;292,54;292,54;292,54
20210606;18;305,72;305,72;305,72
20210606;19;324,08;324,08;324,08
20210606;20;326,99;326,99;326,99
20210606;21;327,08;327,08;327,08
20210606;22;327,08;327,08;327,08
20210606;23;327,08;327,08;327,08
20210606;24;324,13;324,13;324,13
20210607;1;275,86;275,86;275,86
20210607;2;247,61;247,61;247,61
20210607;3;275,86;275,86;275,86
20210607;4;265,76;265,76;265,76
20210607;5;275,86;275,86;275,86
20210607;6;275,86;275,86;275,86
20210607;7;327,51;327,51;327,51
20210607;8;376,28;376,28;376,28
20210607;9;391,70;391,70;391,70
20210607;10;382,41;382,41;382,41
20210607;11;380,70;380,70;380,70
20210607;12;380,70;380,70;380,70
20210607;13;398,60;398,60;398,60
20210607;14;380,71;380,71;380,71
20210607;15;347,00;347,00;347,00
20210607;16;351,37;351,37;351,37
20210607;17;392,44;392,44;392,44
20210607;18;409,11;409,11;409,11
20210607;19;398,48;398,48;398,48
20210607;20;1403,36;1403,36;1403,36
