Data;Godz.;Dobowa prognoza zapotrzebowania KSE;Rzeczywiste zapotrzebowanie KSE
20210301;1;16350;15893,963
20210301;2;15700;15507,263
20210301;3;15600;15233,788
20210301;4;15700;15451,900
20210301;5;16350;15802,963
20210301;6;18676;16980,413
20210301;7;21436;19585,075
20210301;8;23245;21934,350
20210301;9;23700;23481,625
20210301;10;23700;24054,263
20210301;11;23400;24132,250
20210301;12;23400;24388,950
20210301;13;23500;24325,275
20210301;14;23600;24236,963
20210301;15;22868;23738,163
20210301;16;22677;23496,775
20210301;17;22750;23139,688
20210301;18;24150;23564,725
20210301;19;24150;24172,263
20210301;20;24100;24102,025
20210301;21;23800;23565,450
20210301;22;22466;22031,875
20210301;23;20753;20511,988
20210301;24;19393;19314,613
20210302;1;18000;18348,888
20210302;2;17450;17711,963
20210302;3;17050;17391,825
20210302;4;17150;17373,900
20210302;5;17750;17741,338
20210302;6;19262;18583,163
20210302;7;21648;20469,200
20210302;8;22994;22619,100
20210302;9;23305;23813,825
20210302;10;23300;23823,700
20210302;11;23077;23300,825
20210302;12;23100;23067,038
20210302;13;23250;22905,700
20210302;14;23250;22705,263
20210302;15;22817;22359,900
20210302;16;22811;22283,538
20210302;17;22843;22477,163
20210302;18;24000;23131,063
20210302;19;24000;24187,888
20210302;20;24000;24184,175
20210302;21;23562;23564,863
20210302;22;22426;22133,350
20210302;23;20720;20671,638
20210302;24;19455;19369,938
20210303;1;18200;18282,125
20210303;2;17650;17759,163
20210303;3;17250;17578,713
20210303;4;17350;17526,425
20210303;5;17950;17913,600
20210303;6;19462;18746,363
20210303;7;21848;20886,063
20210303;8;22994;22799,675
20210303;9;23305;23646,825
20210303;10;23300;23686,738
20210303;11;22977;23223,738
20210303;12;22950;23228,150
20210303;13;23050;22915,888
20210303;14;23050;22746,563
20210303;15;22517;22318,763
20210303;16;22511;22233,413
20210303;17;22543;22377,388
20210303;18;23900;23034,800
20210303;19;24100;23976,225
20210303;20;24100;23983,813
20210303;21;23662;23258,375
20210303;22;22526;21853,325
20210303;23;20820;20323,363
20210303;24;19555;19080,825
20210304;1;18200;18224,488
20210304;2;17650;17641,225
20210304;3;17250;17329,125
20210304;4;17350;17179,488
20210304;5;17850;17792,863
20210304;6;19062;18451,088
20210304;7;21548;20305,350
20210304;8;23294;22356,175
20210304;9;24005;23294,613
20210304;10;24000;23642,425
20210304;11;23800;23473,138
20210304;12;23750;23819,050
20210304;13;23950;24102,650
20210304;14;23950;24092,575
20210304;15;23417;23764,688
20210304;16;23100;23504,613
20210304;17;23100;23316,363
20210304;18;23900;23700,913
20210304;19;24100;24296,600
20210304;20;24100;24250,025
20210304;21;23762;23732,713
20210304;22;22526;22166,313
20210304;23;20720;20580,125
20210304;24;19455;19220,088
20210305;1;18200;18411,438
20210305;2;17650;17912,575
20210305;3;17250;17667,113
20210305;4;17350;17659,000
20210305;5;17850;18020,100
20210305;6;19662;18719,013
20210305;7;22148;20842,775
20210305;8;23694;22850,413
20210305;9;24305;23895,050
20210305;10;24300;23868,700
20210305;11;24400;23756,638
20210305;12;24550;24032,475
20210305;13;24700;24059,738
20210305;14;24700;23601,575
20210305;15;24117;23480,738
20210305;16;23900;23332,488
20210305;17;23550;23103,650
20210305;18;24300;23640,163
20210305;19;24500;24410,350
20210305;20;24400;24247,550
20210305;21;24262;23525,863
20210305;22;23050;22069,450
20210305;23;21150;20650,500
20210305;24;19900;19422,625
20210306;1;18961;18332,638
20210306;2;18150;17631,125
20210306;3;17644;17417,150
20210306;4;17550;17297,575
20210306;5;17750;17339,213
20210306;6;17950;17491,900
20210306;7;18930;17937,950
20210306;8;20374;19168,800
20210306;9;21566;20139,050
20210306;10;22000;20558,375
20210306;11;21800;20592,988
20210306;12;21800;20803,838
20210306;13;21700;20608,050
20210306;14;21404;20496,475
20210306;15;20437;20042,563
20210306;16;20103;19772,025
20210306;17;20300;19987,538
20210306;18;21973;20472,275
20210306;19;22251;21373,600
20210306;20;22200;21254,788
20210306;21;21752;20600,000
20210306;22;20678;19483,363
20210306;23;19681;18330,413
20210306;24;18569;17079,663
20210307;1;16850;16171,913
20210307;2;16135;15603,425
20210307;3;15700;15159,638
20210307;4;15550;15003,700
20210307;5;15750;15033,700
20210307;6;15750;15170,738
20210307;7;16100;15061,863
20210307;8;16900;15714,450
20210307;9;17775;16771,913
20210307;10;18400;17690,963
20210307;11;18700;18164,600
20210307;12;18800;18538,588
20210307;13;18700;18591,688
20210307;14;18600;18660,550
20210307;15;18211;18359,350
20210307;16;17700;17881,025
20210307;17;18000;17727,500
20210307;18;19500;18348,250
20210307;19;20250;19645,750
20210307;20;20350;19781,500
20210307;21;20250;19378,138
20210307;22;19424;18655,713
20210307;23;18595;17979,713
20210307;24;17788;17346,950
20210308;1;16400;16589,313
20210308;2;15900;16132,913
20210308;3;15750;15908,550
20210308;4;16000;16040,088
20210308;5;16650;16378,788
20210308;6;18776;17470,025
20210308;7;21736;19984,688
20210308;8;23645;22467,988
20210308;9;24500;23658,775
20210308;10;24600;23780,613
20210308;11;24250;23436,975
20210308;12;24200;23505,238
20210308;13;24100;23742,600
20210308;14;24200;23931,525
20210308;15;23513;23551,388
20210308;16;23077;23242,125
20210308;17;23000;23052,325
20210308;18;24550;23542,625
20210308;19;24900;24587,175
20210308;20;24700;24591,913
20210308;21;24400;23908,513
20210308;22;23066;22391,538
20210308;23;21353;20948,413
20210308;24;19993;19577,925
20210309;1;18400;18606,575
20210309;2;17850;18081,638
20210309;3;17450;17804,000
20210309;4;17550;17958,325
