Data;Godz.;Dobowa prognoza zapotrzebowania KSE;Rzeczywiste zapotrzebowanie KSE
20221101;1;14850;14442,925
20221101;2;14100;14095,263
20221101;3;13700;13822,500
20221101;4;13450;13665,325
20221101;5;13450;13688,750
20221101;6;13550;13893,025
20221101;7;13550;13873,625
20221101;8;14250;14499,300
20221101;9;14950;15468,413
20221101;10;15100;16004,413
20221101;11;15100;16021,150
20221101;12;14950;15828,813
20221101;13;14850;15755,413
20221101;14;14850;15891,300
20221101;15;14850;15795,625
20221101;16;15250;15822,325
20221101;17;16950;16486,738
20221101;18;17300;17107,050
20221101;19;17300;17284,750
20221101;20;17300;17204,538
20221101;21;17200;16915,900
20221101;22;16450;16135,200
20221101;23;15600;15312,875
20221101;24;14600;14380,613
20221102;1;13750;13712,750
20221102;2;13350;13453,438
20221102;3;13250;13336,675
20221102;4;13450;13325,175
20221102;5;14250;13775,825
20221102;6;16650;15172,700
20221102;7;19750;18135,775
20221102;8;21500;20272,863
20221102;9;22450;21282,175
20221102;10;22550;21356,950
20221102;11;22500;20871,763
20221102;12;22500;21192,063
20221102;13;22450;21196,438
20221102;14;22550;21420,413
20221102;15;22050;21256,250
20221102;16;22100;21495,438
20221102;17;23500;22243,575
20221102;18;23500;22863,575
20221102;19;23100;22522,325
20221102;20;23050;22439,250
20221102;21;22600;21711,313
20221102;22;21450;20246,663
20221102;23;19450;18538,575
20221102;24;18150;17216,138
20221103;1;17100;16375,125
20221103;2;16650;16021,088
20221103;3;16400;15726,375
20221103;4;16450;15863,388
20221103;5;17000;16232,350
20221103;6;18600;17281,075
20221103;7;21450;19743,675
20221103;8;22600;21542,038
20221103;9;23250;22278,238
20221103;10;23250;21954,950
20221103;11;22900;21450,063
20221103;12;22900;21517,200
20221103;13;22900;21554,063
20221103;14;22900;21751,613
20221103;15;22400;21764,000
20221103;16;22700;21970,825
20221103;17;24000;22798,013
20221103;18;24000;23374,950
20221103;19;23700;23011,113
20221103;20;23650;22853,000
20221103;21;23250;22193,463
20221103;22;22000;20669,863
20221103;23;20150;18971,275
20221103;24;18900;17752,450
20221104;1;17200;16792,263
20221104;2;16450;16198,050
20221104;3;16100;15888,675
20221104;4;16200;16009,513
20221104;5;16750;16320,063
20221104;6;18450;17224,438
20221104;7;21150;19678,013
20221104;8;22400;21391,763
20221104;9;23000;22427,738
20221104;10;23050;22582,538
20221104;11;23100;22290,125
20221104;12;23150;22261,913
20221104;13;23400;22489,325
20221104;14;23400;22618,950
20221104;15;22900;22346,950
20221104;16;23000;22602,538
20221104;17;24100;23287,513
20221104;18;24100;23488,975
20221104;19;23600;22962,088
20221104;20;23500;22783,775
20221104;21;23100;22070,925
20221104;22;22000;20537,475
20221104;23;20100;19017,150
20221104;24;18800;17769,800
20221105;1;17350;16814,350
20221105;2;16650;16142,725
20221105;3;16250;15826,563
20221105;4;16150;15727,700
20221105;5;16250;15802,075
20221105;6;16700;16082,075
20221105;7;18000;16852,900
20221105;8;19250;17961,900
20221105;9;20400;19166,238
20221105;10;20850;20105,800
20221105;11;21050;20664,175
20221105;12;21150;20877,263
20221105;13;21150;20863,988
20221105;14;21150;20701,188
20221105;15;20500;20111,338
20221105;16;20550;19945,588
20221105;17;21600;20410,413
20221105;18;21550;20712,675
20221105;19;21100;20383,925
