Data;Godz.;Dobowa prognoza zapotrzebowania KSE;Rzeczywiste zapotrzebowanie KSE
20230301;1;18350;18660,738
20230301;2;17500;18228,975
20230301;3;17250;17926,850
20230301;4;17350;18022,550
20230301;5;17900;18349,113
20230301;6;19550;19350,325
20230301;7;22150;21781,675
20230301;8;23550;23486,425
20230301;9;24250;24122,688
20230301;10;24300;23607,213
20230301;11;23950;22770,438
20230301;12;23850;22732,913
20230301;13;23800;22651,625
20230301;14;24000;22580,475
20230301;15;23500;22390,313
20230301;16;23150;22693,025
20230301;17;23150;23059,750
20230301;18;24300;23814,863
20230301;19;24650;24558,475
20230301;20;24450;24645,913
20230301;21;24100;23972,925
20230301;22;22850;22400,575
20230301;23;21050;20834,913
20230301;24;19750;19419,663
20230302;1;18500;18470,813
20230302;2;17850;18037,163
20230302;3;17550;17836,700
20230302;4;17650;17884,125
20230302;5;18350;18281,313
20230302;6;19800;19318,788
20230302;7;22600;21663,863
20230302;8;23850;23465,325
20230302;9;24500;24175,800
20230302;10;24450;24052,650
20230302;11;23950;23448,963
20230302;12;23950;23507,000
20230302;13;23900;23407,450
20230302;14;24050;23440,925
20230302;15;23550;23108,475
20230302;16;23150;23174,338
20230302;17;23200;23364,663
20230302;18;24400;23907,263
20230302;19;24700;24584,150
20230302;20;24550;24533,250
20230302;21;24200;23950,313
20230302;22;22850;22364,788
20230302;23;21100;20774,575
20230302;24;19750;19476,163
20230303;1;18700;18683,713
20230303;2;18150;18104,400
20230303;3;17800;17912,738
20230303;4;17950;17907,575
20230303;5;18650;18386,163
20230303;6;20250;19254,813
20230303;7;22650;21468,900
20230303;8;24000;23440,725
20230303;9;24500;24411,138
20230303;10;24500;24877,138
20230303;11;23950;24390,350
20230303;12;23950;24523,925
20230303;13;23900;24412,650
20230303;14;24150;24371,538
20230303;15;23700;23962,700
20230303;16;23350;23827,663
20230303;17;23300;23727,463
20230303;18;24550;24095,875
20230303;19;24750;24421,738
20230303;20;24700;24196,888
20230303;21;24200;23551,725
20230303;22;22950;21862,200
20230303;23;21100;20441,800
20230303;24;19600;19172,363
20230304;1;18250;18042,925
20230304;2;17500;17484,113
20230304;3;17135;17019,913
20230304;4;17011;16954,188
20230304;5;17222;16921,350
20230304;6;17350;17016,813
20230304;7;18200;17530,638
20230304;8;19550;18622,313
20230304;9;20700;20156,638
20230304;10;21150;21026,588
20230304;11;21400;21227,850
20230304;12;21550;21596,975
20230304;13;21479;21420,538
20230304;14;21550;21405,463
20230304;15;20907;20974,913
20230304;16;20546;20575,100
20230304;17;20504;20440,775
20230304;18;21841;20672,625
20230304;19;21950;21318,100
