Data;Godz.;Dobowa prognoza zapotrzebowania KSE;Rzeczywiste zapotrzebowanie KSE
20220801;1;15074;14431,200
20220801;2;14470;13939,988
20220801;3;13996;13630,113
20220801;4;14011;13770,575
20220801;5;14189;13887,750
20220801;6;15509;14260,638
20220801;7;18276;16703,500
20220801;8;20091;18813,875
20220801;9;21032;19950,213
20220801;10;21306;20475,588
20220801;11;21669;20514,425
20220801;12;21876;20518,838
20220801;13;22008;20630,638
20220801;14;22098;20690,850
20220801;15;21616;20303,550
20220801;16;21490;20502,513
20220801;17;21306;20569,275
20220801;18;21059;20377,088
20220801;19;20878;20132,150
20220801;20;20855;20293,525
20220801;21;21150;20530,763
20220801;22;21081;20215,775
20220801;23;19600;18798,213
20220801;24;18242;17366,013
20220802;1;16800;16218,550
20220802;2;16150;15584,150
20220802;3;15650;15258,088
20220802;4;15625;15266,013
20220802;5;15674;15223,038
20220802;6;16400;15403,763
20220802;7;19050;17579,225
20220802;8;20473;19536,563
20220802;9;21301;20750,763
20220802;10;21541;20953,375
20220802;11;21709;21079,063
20220802;12;21950;21431,450
20220802;13;22100;21204,913
20220802;14;22250;21220,613
20220802;15;21700;20976,438
20220802;16;21579;21036,800
20220802;17;21276;20856,688
20220802;18;21081;20808,775
20220802;19;20967;20496,850
20220802;20;21050;20539,575
20220802;21;21200;20867,550
20220802;22;21075;20595,288
20220802;23;19586;19086,975
20220802;24;18245;17553,825
20220803;1;16950;16323,925
20220803;2;16250;15621,925
20220803;3;15900;15297,400
20220803;4;15800;15225,825
20220803;5;15800;15341,750
20220803;6;16500;15483,700
20220803;7;19200;17696,625
20220803;8;20800;19547,638
20220803;9;21650;20783,100
20220803;10;21800;21292,488
20220803;11;22100;21210,613
20220803;12;22100;21633,888
20220803;13;22500;21726,113
20220803;14;22650;21691,825
20220803;15;22100;21267,638
20220803;16;22100;21212,788
20220803;17;21850;21381,813
20220803;18;21550;21322,613
20220803;19;21400;21194,175
20220803;20;21400;21088,513
20220803;21;21600;21276,050
20220803;22;21550;20825,513
20220803;23;20000;19313,225
20220803;24;18750;17725,663
20220804;1;17100;16538,913
20220804;2;16300;15803,088
20220804;3;15950;15490,500
20220804;4;15900;15390,888
20220804;5;15900;15441,538
20220804;6;16700;15514,200
20220804;7;19550;17632,363
20220804;8;21200;19902,663
20220804;9;22000;21167,150
20220804;10;22154;21530,825
20220804;11;22450;21462,950
20220804;12;22650;21620,800
20220804;13;23000;21714,700
20220804;14;23050;21705,763
20220804;15;22650;21356,425
20220804;16;22650;21522,375
20220804;17;22500;21524,913
20220804;18;22300;21571,575
20220804;19;21850;21346,775
20220804;20;21900;21304,413
20220804;21;22050;21200,475
20220804;22;22050;20877,113
20220804;23;20550;19350,750
20220804;24;19250;17851,800
20220805;1;16900;16599,838
20220805;2;16000;15938,575
20220805;3;15600;15684,013
20220805;4;15550;15501,825
20220805;5;15550;15581,325
20220805;6;16550;15654,963
20220805;7;19300;17638,688
20220805;8;21000;19922,425
20220805;9;22050;21192,225
20220805;10;22400;21583,325
20220805;11;22700;21547,013
20220805;12;22900;21857,100
20220805;13;23200;21904,350
20220805;14;23200;21884,513
