Data;Godz.;Dobowa prognoza zapotrzebowania KSE;Rzeczywiste zapotrzebowanie KSE
20190601;1;16500;16288,325
20190601;2;15800;15612,413
20190601;3;15500;15152,713
20190601;4;15400;14927,825
20190601;5;15000;14430,075
20190601;6;14900;14280,463
20190601;7;16700;15330,963
20190601;8;17900;16868,863
20190601;9;19100;18231,375
20190601;10;19500;19052,800
20190601;11;19700;19183,288
20190601;12;19700;19251,450
20190601;13;19500;19104,100
20190601;14;19200;18664,850
20190601;15;18400;17976,625
20190601;16;18100;17691,625
20190601;17;17900;17445,950
20190601;18;17700;17277,288
20190601;19;17500;17212,950
20190601;20;17600;17329,838
20190601;21;17700;17353,000
20190601;22;17900;17714,888
20190601;23;17000;16898,100
20190601;24;15700;15633,600
20190602;1;14300;14386,238
20190602;2;13700;13784,450
20190602;3;13200;13392,000
20190602;4;13000;13169,700
20190602;5;12300;12621,275
20190602;6;12300;12455,638
20190602;7;13100;12950,400
20190602;8;14100;13898,725
20190602;9;15100;14917,875
20190602;10;15800;15708,138
20190602;11;16000;16056,900
20190602;12;16100;16136,488
20190602;13;16200;16242,563
20190602;14;16200;16202,288
20190602;15;15900;15802,438
20190602;16;15600;15536,125
20190602;17;15400;15442,663
20190602;18;15500;15592,663
20190602;19;15900;15829,088
20190602;20;16100;16138,988
20190602;21;16800;16442,000
20190602;22;16900;17002,088
20190602;23;16200;16434,463
20190602;24;15000;15170,950
20190603;1;14200;14330,275
20190603;2;13900;13838,025
20190603;3;13700;13656,550
20190603;4;13700;13698,313
20190603;5;13500;13401,763
20190603;6;15400;14228,113
20190603;7;18800;17245,825
20190603;8;20700;19853,800
20190603;9;21600;21094,650
20190603;10;21600;21518,000
20190603;11;21900;21512,150
20190603;12;22100;21851,625
20190603;13;22300;21977,863
20190603;14;22300;21975,738
20190603;15;21900;21708,475
20190603;16;21800;21603,875
20190603;17;21500;21251,125
20190603;18;21100;20987,750
20190603;19;21000;20790,000
20190603;20;21000;20942,250
20190603;21;21100;20813,863
20190603;22;21000;20708,488
20190603;23;19600;19370,000
20190603;24;17900;17705,100
20190604;1;16700;16565,650
20190604;2;16100;15950,000
20190604;3;15800;15636,825
20190604;4;15700;15533,350
20190604;5;15400;15258,550
20190604;6;16500;15702,925
20190604;7;19700;18265,150
20190604;8;21100;20614,738
20190604;9;21700;21607,488
20190604;10;21900;21952,275
20190604;11;22000;21863,600
20190604;12;22200;22208,688
20190604;13;22400;22348,100
20190604;14;22500;22353,325
20190604;15;22100;22093,700
20190604;16;21800;21972,113
20190604;17;21600;21720,413
20190604;18;21300;21402,775
20190604;19;21000;21094,788
20190604;20;21100;21185,875
20190604;21;21300;21113,988
20190604;22;21200;20862,963
20190604;23;19800;19707,663
20190604;24;18200;18145,163
20190605;1;16900;16811,213
20190605;2;16100;16149,975
20190605;3;15800;15807,813
20190605;4;15700;15824,688
20190605;5;15400;15559,238
20190605;6;16400;15899,475
20190605;7;19800;18502,075
20190605;8;21200;20958,063
20190605;9;22100;22111,525
20190605;10;22200;22391,038
20190605;11;22400;22371,325
20190605;12;22600;22626,550
20190605;13;22600;22766,338
20190605;14;22700;22705,838
20190605;15;22500;22251,338
20190605;16;22300;22135,138
20190605;17;21900;21795,838
20190605;18;21700;21512,763
20190605;19;21400;21125,150
20190605;20;21400;21164,300
20190605;21;21400;21081,463
20190605;22;21300;20929,500
20190605;23;19900;19717,188
20190605;24;18200;18113,050
20190606;1;17000;16959,513
20190606;2;16200;16265,388
20190606;3;15900;15847,913
20190606;4;15800;15720,838
20190606;5;15500;15329,775
20190606;6;16600;15974,263
20190606;7;20000;18601,963
20190606;8;21400;20860,800
20190606;9;22200;21753,288
20190606;10;22300;21979,925
20190606;11;22400;21937,275
20190606;12;22600;22402,825
20190606;13;22800;22524,225
20190606;14;22900;22500,975
20190606;15;22600;22132,550
20190606;16;22300;22011,800
20190606;17;22000;21689,575
20190606;18;21800;21327,013
20190606;19;21400;21141,300
20190606;20;21400;21201,938
20190606;21;21300;21268,775
20190606;22;21200;21006,463
20190606;23;20000;19701,613
20190606;24;18400;18190,800
20190607;1;16900;16976,050
20190607;2;16200;16339,013
20190607;3;15900;15993,950
20190607;4;15800;15942,650
20190607;5;15500;15599,675
20190607;6;16600;16038,088
20190607;7;19900;18548,775
20190607;8;21500;20729,963
20190607;9;22300;21682,925
20190607;10;22300;22061,650
20190607;11;22500;22105,663
20190607;12;22600;22585,925
20190607;13;22800;22702,438
20190607;14;22800;22580,150
20190607;15;22400;22173,538
20190607;16;22200;21975,813
20190607;17;21900;21582,975
20190607;18;21600;21342,675
20190607;19;21200;20953,363
20190607;20;21300;21036,650
20190607;21;21300;20902,750
20190607;22;21200;20773,950
20190607;23;19900;19765,025
20190607;24;18200;18234,163
20190608;1;17000;16923,113
20190608;2;16200;16145,575
20190608;3;15700;15721,013
20190608;4;15400;15549,450
20190608;5;14800;14985,488
20190608;6;14800;14833,375
20190608;7;16800;15979,313
20190608;8;18300;17486,288
20190608;9;19600;18969,238
20190608;10;20000;19758,775
20190608;11;20100;19904,525
20190608;12;20100;19963,450
20190608;13;20000;19687,763
20190608;14;19800;19138,525
20190608;15;18800;18361,538
20190608;16;18600;18034,300
20190608;17;18300;17881,538
20190608;18;18100;17831,238
20190608;19;18100;17705,300
20190608;20;18100;17642,888
20190608;21;18000;17343,463
20190608;22;18200;17593,800
20190608;23;17500;17077,238
20190608;24;16300;15817,050
20190609;1;15100;14568,288
20190609;2;14300;13878,775
20190609;3;13800;13499,338
20190609;4;13500;13271,213
20190609;5;12900;12561,050
20190609;6;12900;12434,488
20190609;7;13700;12842,538
20190609;8;14600;13713,388
20190609;9;15700;14670,875
20190609;10;16400;15373,413
20190609;11;16700;15761,913
20190609;12;16800;15944,138
20190609;13;16800;15950,525
20190609;14;16700;15935,000
20190609;15;16400;15628,375
20190609;16;16100;15392,500
20190609;17;16100;15276,313
20190609;18;16100;15320,825
20190609;19;16200;15588,775
20190609;20;16700;15997,413
20190609;21;17000;16161,650
20190609;22;17400;16671,025
20190609;23;16800;16278,488
20190609;24;15800;15134,738
20190610;1;14900;14239,825
20190610;2;14500;13786,913
20190610;3;14400;13632,013
20190610;4;14400;13680,025
20190610;5;14100;13437,963
20190610;6;15900;14260,275
20190610;7;19300;17287,138
20190610;8;21000;19920,088
20190610;9;22000;21239,900
20190610;10;22200;21585,250
20190610;11;22500;21735,375
20190610;12;22800;22243,425
20190610;13;22900;22552,988
20190610;14;22900;22501,625
20190610;15;22500;22153,700
20190610;16;22200;22215,550
20190610;17;21900;22017,050
20190610;18;21700;21831,963
20190610;19;21400;21544,275
20190610;20;21400;21518,425
20190610;21;21500;21520,250
20190610;22;21500;21201,525
20190610;23;20100;20067,750
20190610;24;18300;18539,688
20190611;1;17200;17324,438
20190611;2;16500;16691,850
20190611;3;16100;16281,125
20190611;4;16100;16213,875
20190611;5;15800;15876,663
20190611;6;16900;16311,625
20190611;7;20200;18912,200
20190611;8;21700;21258,388
20190611;9;22500;22449,200
20190611;10;22500;22927,138
20190611;11;22700;22993,788
20190611;12;23000;23409,325
20190611;13;23000;23465,738
20190611;14;23100;23456,150
20190611;15;22600;23170,325
20190611;16;22400;23027,538
20190611;17;22000;22777,175
20190611;18;21700;22487,050
20190611;19;21400;22202,900
20190611;20;21400;22190,475
20190611;21;21400;21929,625
20190611;22;21300;21742,463
20190611;23;20000;20695,513
20190611;24;18400;18916,463
20190612;1;17200;17750,488
20190612;2;16500;17025,700
20190612;3;16100;16579,650
20190612;4;16100;16505,038
20190612;5;15800;16152,900
20190612;6;17000;16604,800
20190612;7;20300;19396,375
20190612;8;21800;21720,413
20190612;9;22600;22908,613
20190612;10;22700;23330,263
20190612;11;23000;23397,113
20190612;12;23300;23684,900
20190612;13;23400;23740,400
20190612;14;23500;23717,538
20190612;15;22900;23307,300
20190612;16;22700;23169,538
20190612;17;22300;22772,763
20190612;18;22100;22508,788
20190612;19;21800;22178,425
20190612;20;21800;22135,125
20190612;21;21800;21994,800
20190612;22;21700;21722,788
20190612;23;20400;20673,088
20190612;24;18800;19024,113
20190613;1;17700;17833,825
20190613;2;17000;17118,738
20190613;3;16600;16701,738
20190613;4;16500;16616,275
20190613;5;16200;16322,363
20190613;6;17200;16665,563
20190613;7;20500;19272,613
20190613;8;22200;21570,550
20190613;9;22900;22791,175
20190613;10;23100;23295,225
20190613;11;23250;23287,113
20190613;12;23500;23573,338
20190613;13;23600;23681,775
20190613;14;23650;23527,088
20190613;15;23150;23207,225
20190613;16;22850;23031,613
20190613;17;22650;22744,563
20190613;18;22300;22392,225
20190613;19;22000;21877,600
20190613;20;22000;21845,200
20190613;21;21900;21704,425
20190613;22;21700;21260,588
20190613;23;20450;20227,250
20190613;24;18700;18618,275
20190614;1;17600;17560,988
20190614;2;17000;16844,913
20190614;3;16600;16426,150
20190614;4;16600;16404,300
20190614;5;16200;16069,438
20190614;6;17300;16512,038
20190614;7;20800;19015,088
20190614;8;22500;21364,150
20190614;9;23100;22495,675
20190614;10;23400;23030,775
20190614;11;23700;23074,550
20190614;12;23900;23532,250
20190614;13;24000;23622,338
20190614;14;24000;23526,413
20190614;15;23500;23208,688
20190614;16;23300;23071,700
20190614;17;23000;22725,438
20190614;18;22700;22398,113
20190614;19;22400;21927,925
20190614;20;22400;21838,775
20190614;21;22100;21611,025
20190614;22;22000;21291,175
20190614;23;20900;20369,563
20190614;24;19000;19037,413
20190615;1;17300;17725,950
20190615;2;16600;16784,538
20190615;3;16100;16330,938
20190615;4;15900;16033,588
20190615;5;15400;15608,313
20190615;6;15500;15408,400
20190615;7;17300;16637,013
20190615;8;18700;18086,188
20190615;9;20000;19505,738
20190615;10;20400;20380,213
20190615;11;20400;20649,500
20190615;12;20400;20899,838
20190615;13;20400;20640,500
20190615;14;20100;20315,625
20190615;15;19400;19900,875
20190615;16;19100;19661,238
20190615;17;18800;19557,075
20190615;18;18600;19347,075
20190615;19;18500;19172,563
20190615;20;18500;19113,413
20190615;21;18400;18881,300
20190615;22;18400;18682,088
20190615;23;17800;18090,863
20190615;24;16600;16752,663
20190616;1;14900;15595,350
20190616;2;14200;14814,338
20190616;3;13800;14515,538
20190616;4;13600;14301,563
20190616;5;12900;13807,700
20190616;6;12800;13404,350
20190616;7;13600;13850,200
20190616;8;14600;14592,750
20190616;9;15400;15560,225
20190616;10;16000;16423,838
20190616;11;16300;16864,525
20190616;12;16400;17108,138
20190616;13;16500;17170,325
20190616;14;16400;17055,875
20190616;15;16000;16666,325
20190616;16;15700;16489,975
20190616;17;15600;16254,550
20190616;18;15700;16272,200
20190616;19;16100;16381,800
20190616;20;16400;16692,688
20190616;21;16800;16843,925
20190616;22;17300;17179,138
20190616;23;16700;17226,588
20190616;24;15500;16106,175
20190617;1;14450;15178,350
20190617;2;14000;14685,263
20190617;3;13900;14557,013
20190617;4;13900;14391,363
20190617;5;13800;14207,950
20190617;6;15350;14907,950
20190617;7;19050;17756,300
20190617;8;20750;20072,613
20190617;9;21600;21304,538
20190617;10;21700;21748,650
20190617;11;22000;21734,388
20190617;12;22300;22149,988
20190617;13;22500;22320,325
20190617;14;22500;22318,275
20190617;15;22100;21957,963
20190617;16;22000;21830,325
20190617;17;21800;21516,500
20190617;18;21500;21270,450
20190617;19;21300;20992,300
20190617;20;21300;21035,113
20190617;21;21300;20963,138
20190617;22;21300;20756,400
20190617;23;19900;19773,988
20190617;24;18300;18098,250
20190618;1;17000;16918,300
20190618;2;16300;16236,250
20190618;3;16000;15936,950
20190618;4;15900;15798,550
20190618;5;15600;15497,788
20190618;6;16800;15907,188
20190618;7;20100;18353,325
20190618;8;21600;20541,350
20190618;9;22200;21561,525
20190618;10;22300;22012,038
20190618;11;22600;21976,675
20190618;12;22700;22394,738
20190618;13;22900;22542,775
20190618;14;22900;22565,288
20190618;15;22500;22188,838
20190618;16;22200;22063,225
20190618;17;21900;21785,313
20190618;18;21600;21510,450
20190618;19;21300;21247,538
20190618;20;21300;21436,863
20190618;21;21300;21298,900
20190618;22;21200;21067,250
20190618;23;20000;20073,888
20190618;24;18400;18395,450
20190619;1;17000;17059,125
20190619;2;16300;16396,200
20190619;3;15900;16017,563
20190619;4;15900;15931,013
20190619;5;15700;15628,725
20190619;6;17000;16029,025
20190619;7;20300;18571,988
20190619;8;21800;20837,975
20190619;9;22500;21879,988
20190619;10;22600;22141,538
20190619;11;22800;22182,925
20190619;12;22900;22735,125
20190619;13;23100;23071,288
20190619;14;23100;23020,288
20190619;15;22700;22696,613
20190619;16;22400;22533,488
20190619;17;22100;22157,675
20190619;18;21800;21852,863
20190619;19;21500;21393,275
20190619;20;21400;21302,863
20190619;21;21400;20979,700
20190619;22;21300;20587,950
20190619;23;20200;19498,425
20190619;24;18400;18005,650
20190620;1;16200;16616,300
20190620;2;15200;15819,350
20190620;3;14500;15298,538
20190620;4;14300;14953,763
20190620;5;13350;14272,550
20190620;6;12750;13777,775
20190620;7;13300;13891,250
20190620;8;14400;14751,875
20190620;9;15700;15595,975
20190620;10;16200;16228,175
20190620;11;16400;16460,338
20190620;12;16600;16701,525
20190620;13;16700;16832,838
20190620;14;16550;16900,675
20190620;15;16100;16549,825
20190620;16;15800;16342,350
20190620;17;15300;16091,250
20190620;18;15400;16094,088
20190620;19;15600;16080,413
20190620;20;15700;16368,050
20190620;21;16000;16499,050
20190620;22;16900;16794,225
20190620;23;16700;16541,788
20190620;24;15300;15412,125
20190621;1;14000;14497,188
20190621;2;13400;13979,575
20190621;3;13200;13786,275
20190621;4;13200;13614,888
20190621;5;12800;13388,875
20190621;6;14200;13815,288
20190621;7;17700;16032,750
20190621;8;19300;18112,150
20190621;9;20400;19501,763
20190621;10;20800;20178,350
20190621;11;21200;20263,725
20190621;12;21400;20481,263
20190621;13;21600;20560,863
20190621;14;21700;20588,688
20190621;15;21100;20290,738
20190621;16;20800;20110,275
20190621;17;20400;19752,738
20190621;18;19950;19341,175
20190621;19;19650;19081,900
20190621;20;19750;19144,113
20190621;21;19700;18943,375
20190621;22;19800;18719,925
20190621;23;18900;18029,450
20190621;24;17300;16673,963
20190622;1;15650;15463,100
20190622;2;14950;14802,025
20190622;3;14600;14445,088
20190622;4;14450;14256,500
20190622;5;13800;13796,988
20190622;6;14200;13872,700
20190622;7;16400;14974,900
20190622;8;17850;16228,625
20190622;9;19050;17457,375
20190622;10;19400;18326,863
20190622;11;19800;18699,425
20190622;12;19800;18801,238
20190622;13;19600;18649,500
20190622;14;19500;18413,663
20190622;15;18900;17940,625
20190622;16;18500;17659,225
20190622;17;18200;17511,675
20190622;18;18000;17292,313
20190622;19;18000;17225,350
20190622;20;18100;17228,738
20190622;21;18100;17026,388
20190622;22;18300;17015,438
20190622;23;17500;16643,838
20190622;24;16200;15476,900
20190623;1;14600;14457,050
20190623;2;13800;13837,925
20190623;3;13300;13427,888
20190623;4;13100;13180,838
20190623;5;12400;12447,775
20190623;6;12300;12370,088
20190623;7;13300;12716,838
20190623;8;14400;13495,900
20190623;9;15400;14365,538
20190623;10;16200;15022,900
20190623;11;16500;15358,663
20190623;12;16600;15591,250
20190623;13;16700;15699,238
20190623;14;16600;15729,113
20190623;15;16200;15431,588
20190623;16;15900;15227,263
20190623;17;15700;15081,350
20190623;18;15800;15184,163
20190623;19;16100;15486,200
20190623;20;16300;15791,663
20190623;21;16500;16014,125
20190623;22;17000;16456,788
20190623;23;16600;16411,988
20190623;24;15200;15258,875
20190624;1;13800;14333,625
20190624;2;13300;13837,413
20190624;3;13100;13669,863
20190624;4;13050;13654,613
20190624;5;12850;13477,163
20190624;6;14200;14222,038
20190624;7;18500;17378,688
20190624;8;20400;19574,450
20190624;9;21400;20910,988
20190624;10;21600;21430,538
20190624;11;21900;21594,388
20190624;12;22000;22035,450
20190624;13;22200;22155,988
20190624;14;22300;22170,850
20190624;15;21850;21848,538
20190624;16;21600;21638,188
20190624;17;21200;21413,650
20190624;18;20950;21211,238
20190624;19;20850;20920,675
20190624;20;20850;21051,050
20190624;21;20850;20889,725
20190624;22;20700;20619,800
20190624;23;19500;19717,225
20190624;24;17900;18096,975
20190625;1;16700;16874,188
20190625;2;16200;16171,038
20190625;3;15900;15859,188
20190625;4;15800;15802,250
20190625;5;15400;15359,075
20190625;6;16500;15778,488
20190625;7;19500;18316,563
20190625;8;21200;20604,450
20190625;9;21950;21743,425
20190625;10;22050;22289,175
20190625;11;22550;22403,900
20190625;12;22750;22755,838
20190625;13;23000;23035,038
20190625;14;23000;23044,675
20190625;15;22650;22865,025
20190625;16;22350;22703,163
20190625;17;21950;22350,788
20190625;18;21700;22119,463
20190625;19;21300;21794,175
20190625;20;21300;21876,338
20190625;21;21300;21728,300
20190625;22;21300;21475,925
20190625;23;20000;20573,663
20190625;24;18400;18935,350
20190626;1;17100;17612,425
20190626;2;16400;16958,525
20190626;3;16100;16572,238
20190626;4;16100;16369,413
20190626;5;15700;15973,075
20190626;6;16800;16432,125
20190626;7;20300;19035,788
20190626;8;22000;21475,250
20190626;9;22900;22845,013
20190626;10;23100;23471,238
20190626;11;23500;23548,038
20190626;12;23700;23896,425
20190626;13;23800;24008,775
20190626;14;23800;23873,263
20190626;15;23500;23358,338
20190626;16;23300;23278,500
20190626;17;22900;22898,863
20190626;18;22700;22511,413
20190626;19;22300;22206,263
20190626;20;22200;22288,363
20190626;21;22100;21980,588
20190626;22;22000;21755,425
20190626;23;20900;20873,163
20190626;24;18900;19415,925
20190627;1;17000;18069,425
20190627;2;16300;17201,625
20190627;3;15900;16778,188
20190627;4;15800;16673,813
20190627;5;15400;16170,363
20190627;6;16300;16546,613
20190627;7;19200;18755,888
20190627;8;20800;20674,125
20190627;9;21500;21705,863
20190627;10;21600;22103,138
20190627;11;22000;22140,250
20190627;12;22200;22523,500
20190627;13;22300;22573,525
20190627;14;22400;22460,163
20190627;15;22000;22129,638
20190627;16;21800;21972,475
20190627;17;21500;21639,988
20190627;18;21200;21135,338
20190627;19;20900;20831,288
20190627;20;21000;20965,900
20190627;21;21000;20744,738
20190627;22;21000;20538,063
20190627;23;19800;19678,588
20190627;24;18300;18164,900
20190628;1;16900;16989,913
20190628;2;16100;16355,463
20190628;3;15700;15999,963
20190628;4;15700;15862,075
20190628;5;15300;15432,488
20190628;6;16200;15754,163
20190628;7;19100;18146,888
20190628;8;20700;20131,638
20190628;9;21400;21148,713
20190628;10;21500;21544,475
20190628;11;21700;21494,813
20190628;12;21800;21880,113
20190628;13;21900;22127,975
20190628;14;22000;21971,925
20190628;15;21600;21580,963
20190628;16;21400;21518,325
20190628;17;21100;21245,538
20190628;18;20900;20723,963
20190628;19;20700;20552,100
20190628;20;20700;20509,438
20190628;21;20700;20293,725
20190628;22;20700;20080,500
20190628;23;19600;19363,238
20190628;24;18100;17932,800
20190629;1;16700;16538,238
20190629;2;16000;15798,513
20190629;3;15600;15249,275
20190629;4;15200;15151,275
20190629;5;14700;14727,750
20190629;6;14800;14489,525
20190629;7;16900;15546,713
20190629;8;18300;16897,788
20190629;9;19500;18161,038
20190629;10;20000;19023,850
20190629;11;20300;19256,363
20190629;12;20200;19456,150
20190629;13;20000;19260,313
20190629;14;19700;18968,775
20190629;15;18800;18396,438
20190629;16;18500;18163,675
20190629;17;18300;17967,675
20190629;18;18100;17828,988
20190629;19;18000;17697,025
20190629;20;18000;17830,450
20190629;21;17700;17687,688
20190629;22;17900;17844,900
20190629;23;17400;17389,900
20190629;24;16000;16209,738
20190630;1;14900;15079,988
20190630;2;14200;14378,238
20190630;3;13800;13881,650
20190630;4;13600;13681,650
20190630;5;12900;13082,413
20190630;6;12800;12871,263
20190630;7;13700;13446,325
20190630;8;14800;14364,650
20190630;9;15800;15365,988
20190630;10;16600;16338,838
20190630;11;17100;16916,525
20190630;12;17400;17133,088
20190630;13;17400;17199,738
20190630;14;17300;17298,900
20190630;15;16900;17113,963
20190630;16;16700;16954,350
20190630;17;16400;17024,375
20190630;18;16500;17042,475
20190630;19;16700;17377,538
20190630;20;16800;17604,350
20190630;21;16800;17553,113
20190630;22;17300;17885,675
20190630;23;17000;17870,838
20190630;24;15800;16559,213
