Data;Godz.;Dobowa prognoza zapotrzebowania KSE;Rzeczywiste zapotrzebowanie KSE
20220501;1;15288;15322,538
20220501;2;14655;14761,450
20220501;3;14214;14455,775
20220501;4;14160;14253,638
20220501;5;14034;14143,950
20220501;6;13464;13531,400
20220501;7;13896;13643,375
20220501;8;14768;14091,838
20220501;9;15322;14662,150
20220501;10;15747;15177,563
20220501;11;15751;15311,550
20220501;12;15547;14986,188
20220501;13;15274;15040,275
20220501;14;15141;15213,000
20220501;15;15114;14739,225
20220501;16;14800;15274,925
20220501;17;15294;15218,488
20220501;18;15903;15831,450
20220501;19;16286;16358,738
20220501;20;16706;16750,500
20220501;21;17584;17345,988
20220501;22;17277;17220,150
20220501;23;16412;16444,888
20220501;24;15314;15321,050
20220502;1;14800;14552,113
20220502;2;14250;14081,675
20220502;3;14050;13878,763
20220502;4;13950;13895,388
20220502;5;14000;14078,713
20220502;6;14050;14023,525
20220502;7;16400;15326,525
20220502;8;17750;16513,450
20220502;9;18750;17384,525
20220502;10;19200;17685,038
20220502;11;19350;17469,163
20220502;12;19500;17513,875
20220502;13;19450;17646,275
20220502;14;19400;17697,088
20220502;15;19050;17730,038
20220502;16;18800;17844,475
20220502;17;18400;17855,625
20220502;18;18250;17874,775
20220502;19;18350;18044,225
20220502;20;18700;18432,288
20220502;21;19650;19030,825
20220502;22;19400;18679,725
20220502;23;18200;17571,325
20220502;24;16950;16241,813
20220503;1;15500;15292,975
20220503;2;14900;14766,713
20220503;3;14450;14337,213
20220503;4;14250;14270,088
20220503;5;14200;14178,050
20220503;6;13500;13594,625
20220503;7;14150;13828,938
20220503;8;15050;14408,675
20220503;9;15850;15270,225
20220503;10;16350;15361,825
20220503;11;16550;15565,513
20220503;12;16550;16003,875
20220503;13;16550;16380,125
20220503;14;16700;16121,238
20220503;15;16300;15871,450
20220503;16;15950;16179,963
20220503;17;15850;15946,450
20220503;18;16000;16330,850
20220503;19;16300;16871,088
20220503;20;17050;17159,738
20220503;21;18150;17927,875
20220503;22;18000;17791,050
20220503;23;16900;16770,588
20220503;24;15850;15622,863
20220504;1;14800;14855,663
20220504;2;14300;14396,850
20220504;3;14100;14247,325
20220504;4;14350;14277,350
20220504;5;14450;14584,000
20220504;6;16500;15221,175
20220504;7;20000;18017,625
20220504;8;21250;20095,638
20220504;9;22050;21009,800
20220504;10;22100;20926,488
20220504;11;22300;20478,225
20220504;12;22400;20947,800
20220504;13;22400;21231,625
20220504;14;22550;21099,938
20220504;15;22050;21122,663
20220504;16;21800;20772,863
20220504;17;21700;20719,100
20220504;18;21700;21110,650
20220504;19;21750;21258,475
20220504;20;22050;21668,938
20220504;21;22800;22177,875
20220504;22;22400;21318,025
20220504;23;20450;19563,525
20220504;24;19000;18070,088
20220505;1;17900;17063,275
20220505;2;17250;16492,950
20220505;3;16850;16206,363
20220505;4;16900;16368,325
20220505;5;17000;16539,125
20220505;6;17950;16777,588
20220505;7;20800;18918,225
20220505;8;22000;20613,125
20220505;9;22450;21078,225
20220505;10;22500;20933,738
20220505;11;22400;20229,225
20220505;12;22600;20516,575
20220505;13;22500;20832,913
20220505;14;22700;21097,188
20220505;15;22250;21032,163
20220505;16;22250;21570,588
20220505;17;22100;21811,238
20220505;18;22000;21534,388
20220505;19;21950;21388,875
20220505;20;22200;21952,788
20220505;21;22800;22248,813
20220505;22;22350;21419,425
20220505;23;20550;19656,538
20220505;24;19250;18314,900
20220506;1;17550;17382,363
20220506;2;16900;16695,550
20220506;3;16500;16388,825
20220506;4;16600;16426,338
20220506;5;16700;16641,650
20220506;6;17650;16797,013
20220506;7;20700;19102,013
20220506;8;21900;20957,125
20220506;9;22250;22071,050
20220506;10;22250;21948,700
20220506;11;22200;21408,550
20220506;12;22450;21812,650
20220506;13;22700;21542,888
20220506;14;22800;21360,575
20220506;15;22500;21257,075
20220506;16;22450;21465,888
20220506;17;22150;21446,150
20220506;18;22000;21509,150
20220506;19;21950;21519,413
20220506;20;22300;21653,275
20220506;21;22700;21955,638
20220506;22;22250;21357,563
20220506;23;20350;19804,625
20220506;24;19050;18460,463
