Data;Godz.;Dobowa prognoza zapotrzebowania KSE;Rzeczywiste zapotrzebowanie KSE
20180301;1;20000;20037,600
20180301;2;19400;19471,275
20180301;3;19100;19239,338
20180301;4;19200;19243,388
20180301;5;19800;19547,788
20180301;6;21100;20260,263
20180301;7;23600;22305,063
20180301;8;25000;24444,688
20180301;9;25700;25539,588
20180301;10;25700;25756,125
20180301;11;25700;25548,100
20180301;12;25700;25703,525
20180301;13;26000;25629,988
20180301;14;26100;25732,250
20180301;15;25700;25256,450
20180301;16;25000;24851,875
20180301;17;25000;24610,913
20180301;18;26200;25417,163
20180301;19;26400;26297,150
20180301;20;26300;26126,488
20180301;21;25500;25495,775
20180301;22;23900;23978,088
20180301;23;22300;22451,200
20180301;24;21000;21121,550
20180302;1;20000;20108,125
20180302;2;19400;19480,463
20180302;3;19100;19235,275
20180302;4;19200;19149,388
20180302;5;19700;19506,050
20180302;6;20900;20341,688
20180302;7;23500;22364,750
20180302;8;25000;24384,888
20180302;9;25800;25385,338
20180302;10;25800;25584,875
20180302;11;25700;25472,538
20180302;12;25700;25654,575
20180302;13;25800;25484,188
20180302;14;26000;25578,475
20180302;15;25600;25071,050
20180302;16;25000;24593,350
20180302;17;24800;24447,750
20180302;18;26100;25075,125
20180302;19;26200;25907,300
20180302;20;26100;25763,663
20180302;21;25500;24917,088
20180302;22;23900;23381,488
20180302;23;22200;22015,575
20180302;24;20900;20842,538
20180303;1;20000;19746,750
20180303;2;19300;19087,650
20180303;3;18800;18748,738
20180303;4;18700;18698,613
20180303;5;18800;18693,200
20180303;6;19100;18882,300
20180303;7;19800;19291,875
20180303;8;21300;20686,900
20180303;9;22600;22088,975
20180303;10;23000;22751,700
20180303;11;23500;22933,525
20180303;12;23500;23034,463
20180303;13;23200;22835,800
20180303;14;23100;22635,738
20180303;15;22300;21828,113
20180303;16;21800;21358,775
20180303;17;21900;21380,538
20180303;18;23300;21936,738
20180303;19;23600;22873,525
20180303;20;23300;22783,338
20180303;21;22600;22069,650
20180303;22;21400;20881,400
20180303;23;20400;19948,625
20180303;24;19100;18885,425
20180304;1;17300;17810,388
20180304;2;16500;17291,350
20180304;3;16100;16850,663
20180304;4;16000;16748,475
20180304;5;16200;16782,388
20180304;6;16300;16902,763
20180304;7;16400;16815,563
20180304;8;17350;17612,325
20180304;9;18450;18524,388
20180304;10;19350;19326,975
20180304;11;19700;19678,138
20180304;12;19750;19703,213
20180304;13;19800;19814,825
20180304;14;19850;19720,463
20180304;15;19300;19373,888
20180304;16;18800;18909,250
20180304;17;19050;18849,750
20180304;18;20700;19664,738
20180304;19;21250;21110,300
20180304;20;21300;21309,713
20180304;21;20600;20968,188
20180304;22;19600;19912,438
20180304;23;18900;19087,988
20180304;24;17800;18209,463
20180305;1;16950;17327,200
20180305;2;16600;16937,563
20180305;3;16600;16913,675
20180305;4;16700;16837,375
20180305;5;17600;17166,325
20180305;6;19150;18185,488
20180305;7;22150;20695,725
20180305;8;23600;23055,275
20180305;9;24400;24193,513
20180305;10;24600;24432,113
20180305;11;24650;24112,525
20180305;12;24700;24377,075
20180305;13;24800;24326,563
20180305;14;24950;24444,438
20180305;15;24500;24044,538
20180305;16;23850;23554,063
20180305;17;23800;23290,738
20180305;18;25100;23772,038
20180305;19;25400;24769,138
20180305;20;25250;24657,875
20180305;21;24350;24097,250
20180305;22;22750;22597,188
20180305;23;21350;21056,738
20180305;24;19950;19779,950
20180306;1;19000;18787,575
20180306;2;18500;18198,413
20180306;3;18200;17919,663
20180306;4;18300;17916,825
20180306;5;18800;18221,638
20180306;6;20100;19023,463
20180306;7;22400;20952,575
20180306;8;23700;23017,600
20180306;9;24500;23895,213
20180306;10;24600;24188,088
20180306;11;24600;23893,825
20180306;12;24700;24201,200
20180306;13;24800;24237,263
20180306;14;24900;24451,300
20180306;15;24600;24090,763
20180306;16;23800;23818,800
20180306;17;23900;23589,813
20180306;18;25100;23974,538
20180306;19;25300;24646,025
20180306;20;25200;24624,063
20180306;21;24300;23950,713
20180306;22;22800;22343,125
20180306;23;21300;20851,400
20180306;24;19900;19553,175
20180307;1;18700;18513,475
20180307;2;18100;17816,838
20180307;3;17900;17615,325
20180307;4;18000;17629,913
20180307;5;18400;17990,275
20180307;6;19500;18652,775
20180307;7;22300;20760,900
20180307;8;23700;22818,438
20180307;9;24400;23894,038
20180307;10;24500;24303,588
20180307;11;24400;24092,950
20180307;12;24500;24362,413
20180307;13;24600;24359,238
20180307;14;24700;24500,850
20180307;15;24300;24137,225
20180307;16;23800;23733,413
20180307;17;23600;23516,388
20180307;18;24700;23944,863
20180307;19;24900;24635,550
20180307;20;24800;24573,875
20180307;21;24100;23887,625
20180307;22;22700;22381,875
20180307;23;21200;20800,563
20180307;24;19800;19386,100
20180308;1;18500;18326,213
20180308;2;17800;17730,538
20180308;3;17500;17481,925
20180308;4;17600;17457,875
20180308;5;18200;17723,825
20180308;6;19300;18515,663
20180308;7;22100;20453,988
20180308;8;23500;22446,888
20180308;9;24100;23391,838
20180308;10;24200;23644,925
20180308;11;24100;23411,913
20180308;12;24300;23695,488
20180308;13;24400;23796,213
20180308;14;24500;23913,725
20180308;15;24100;23661,663
20180308;16;23700;23141,763
20180308;17;23500;22806,388
20180308;18;24500;23188,350
20180308;19;24800;24072,163
20180308;20;24700;24142,313
20180308;21;24000;23370,138
20180308;22;22500;21915,350
20180308;23;21100;20383,500
20180308;24;19600;19313,663
20180309;1;18500;18253,025
20180309;2;17900;17682,700
20180309;3;17600;17443,000
20180309;4;17700;17485,725
20180309;5;18200;17838,475
20180309;6;19300;18416,713
20180309;7;22000;20353,638
20180309;8;23500;22428,338
20180309;9;24200;23400,138
20180309;10;24300;23660,838
20180309;11;24100;23527,363
20180309;12;24200;23644,638
20180309;13;24200;23625,838
20180309;14;24300;23713,575
20180309;15;23900;23181,013
20180309;16;23500;22783,813
20180309;17;23200;22592,113
20180309;18;24300;22952,225
20180309;19;24700;23998,375
20180309;20;24600;24017,625
20180309;21;23900;23365,700
20180309;22;22500;21824,775
20180309;23;21000;20361,425
20180309;24;19600;19035,950
20180310;1;18200;18143,700
20180310;2;17600;17590,250
20180310;3;17100;17229,275
20180310;4;17000;17182,013
20180310;5;17200;17189,288
20180310;6;17200;17306,775
20180310;7;18100;17877,725
20180310;8;19400;19157,013
20180310;9;20700;20459,025
20180310;10;21200;21139,250
20180310;11;21400;21366,888
20180310;12;21500;21409,500
20180310;13;21400;21102,450
20180310;14;21300;20909,700
20180310;15;20600;20314,725
20180310;16;20100;19747,038
20180310;17;20100;19679,613
20180310;18;21000;20127,988
20180310;19;21700;21070,113
20180310;20;21400;21008,625
20180310;21;20900;20309,825
20180310;22;19600;19169,188
20180310;23;18500;18038,850
20180310;24;17400;16892,838
20180311;1;16200;15867,250
20180311;2;15400;15339,838
20180311;3;15000;14944,100
20180311;4;14900;14752,288
20180311;5;14900;14879,350
20180311;6;14900;14848,013
20180311;7;15200;14692,500
20180311;8;16200;15523,738
20180311;9;17100;16537,975
20180311;10;17900;17297,525
20180311;11;18300;17663,675
20180311;12;18500;17788,538
20180311;13;18500;17703,450
20180311;14;18500;17657,675
20180311;15;18100;17175,175
20180311;16;17700;16739,625
20180311;17;17700;16610,850
20180311;18;19100;17317,013
20180311;19;20000;18907,663
20180311;20;20000;19181,575
20180311;21;19500;18818,325
20180311;22;18500;17903,325
20180311;23;17700;17149,700
20180311;24;16600;16202,513
20180312;1;15600;15491,038
20180312;2;15300;15157,850
20180312;3;15400;14920,275
20180312;4;15600;15025,150
20180312;5;16100;15470,138
20180312;6;17400;16284,688
20180312;7;20600;18781,300
20180312;8;22200;21147,200
20180312;9;23000;22334,663
20180312;10;23200;22582,713
20180312;11;23200;22532,550
20180312;12;23400;22651,163
20180312;13;23600;22645,275
20180312;14;23700;22622,813
20180312;15;23400;22358,625
20180312;16;22800;21935,013
20180312;17;22500;21841,638
20180312;18;23400;22157,075
20180312;19;24100;23189,650
20180312;20;24000;23371,425
20180312;21;23200;22744,600
20180312;22;21900;21096,975
20180312;23;20200;19516,050
20180312;24;18900;18251,250
