Data;Godz.;Dobowa prognoza zapotrzebowania KSE;Rzeczywiste zapotrzebowanie KSE
20190901;1;15300;15113,763
20190901;2;14600;14491,500
20190901;3;14300;14144,225
20190901;4;14100;13841,338
20190901;5;14000;13696,413
20190901;6;13900;13472,475
20190901;7;14100;13500,575
20190901;8;15100;14265,163
20190901;9;16300;15188,663
20190901;10;17200;15963,775
20190901;11;17600;16500,625
20190901;12;17700;16751,075
20190901;13;17800;16840,438
20190901;14;17900;16835,725
20190901;15;17400;16622,763
20190901;16;17200;16528,775
20190901;17;17000;16516,575
20190901;18;17100;16568,563
20190901;19;17600;16746,125
20190901;20;19200;17615,875
20190901;21;19100;18625,800
20190901;22;18000;17648,913
20190901;23;17000;16728,563
20190901;24;15900;15565,988
20190902;1;14700;14661,388
20190902;2;14400;14380,813
20190902;3;14200;14219,150
20190902;4;14100;14331,175
20190902;5;14600;14690,575
20190902;6;15500;15272,675
20190902;7;19100;17730,825
20190902;8;20800;20271,988
20190902;9;21700;21300,438
20190902;10;21800;21490,400
20190902;11;22200;21538,013
20190902;12;22500;22045,625
20190902;13;22700;22153,875
20190902;14;22700;22117,175
20190902;15;22500;21763,600
20190902;16;22300;21581,200
20190902;17;22000;21322,213
20190902;18;21700;21084,338
20190902;19;21500;20926,525
20190902;20;23100;21506,888
20190902;21;22900;21922,913
20190902;22;21500;20293,450
20190902;23;19600;18442,350
20190902;24;18100;17185,413
20190903;1;16500;16318,975
20190903;2;16000;15798,850
20190903;3;15600;15552,275
20190903;4;15700;15525,625
20190903;5;16100;15714,888
20190903;6;16600;16196,125
20190903;7;19900;18364,650
20190903;8;21100;20383,575
20190903;9;21900;21249,488
20190903;10;22000;21507,150
20190903;11;22200;21270,063
20190903;12;22300;21531,363
20190903;13;22400;21599,988
20190903;14;22500;21594,963
20190903;15;22000;21243,938
20190903;16;21900;21083,475
20190903;17;21600;20965,813
20190903;18;21400;20603,425
20190903;19;21500;20520,425
20190903;20;23000;21369,713
20190903;21;22700;21983,825
20190903;22;21100;20270,350
20190903;23;19300;18516,675
20190903;24;17800;17269,000
20190904;1;16300;16325,300
20190904;2;15800;15849,088
20190904;3;15400;15522,913
20190904;4;15400;15564,938
20190904;5;15800;15682,288
20190904;6;16500;16101,213
20190904;7;19800;18152,250
20190904;8;21100;20136,000
20190904;9;21800;20962,300
20190904;10;22000;21266,963
20190904;11;22200;21136,500
20190904;12;22300;21411,350
20190904;13;22450;21530,675
20190904;14;22500;21535,575
20190904;15;22000;21230,813
20190904;16;21900;21216,938
20190904;17;21600;20986,488
20190904;18;21400;20720,375
20190904;19;21600;20640,613
20190904;20;22900;21480,338
20190904;21;22600;22014,713
20190904;22;21000;20218,438
20190904;23;19200;18650,638
20190904;24;17800;17275,388
20190905;1;16400;16291,788
20190905;2;15850;15817,688
20190905;3;15600;15534,088
20190905;4;15600;15549,750
20190905;5;15850;15702,588
20190905;6;16300;16126,225
20190905;7;19700;18185,350
20190905;8;20900;20187,888
20190905;9;21600;21000,788
20190905;10;21800;21172,938
20190905;11;21900;21040,350
20190905;12;22100;21435,425
20190905;13;22100;21530,200
20190905;14;22200;21425,988
20190905;15;21800;21103,088
20190905;16;21500;21015,438
20190905;17;21300;20827,788
20190905;18;21100;20578,738
20190905;19;21200;20485,988
20190905;20;22550;21473,000
20190905;21;22350;21982,375
20190905;22;20700;20187,400
20190905;23;18900;18350,963
20190905;24;17400;17108,713
20190906;1;16400;16190,775
20190906;2;15800;15715,688
20190906;3;15600;15444,313
20190906;4;15600;15486,975
20190906;5;15900;15715,250
20190906;6;16400;16163,375
20190906;7;19500;18212,950
20190906;8;20750;20120,563
20190906;9;21350;20801,200
20190906;10;21500;21016,663
20190906;11;21500;20873,500
20190906;12;21550;21120,325
20190906;13;21700;21151,638
20190906;14;21700;21031,225
20190906;15;21400;20685,425
20190906;16;21250;20701,813
20190906;17;21050;20529,725
20190906;18;20800;20324,875
20190906;19;20900;20228,138
20190906;20;22150;21225,463
20190906;21;22100;21629,275
20190906;22;20400;19894,625
20190906;23;18800;18309,438
20190906;24;17400;16943,163
20190907;1;16100;15980,475
20190907;2;15500;15378,713
20190907;3;15100;15038,238
20190907;4;15050;14933,038
20190907;5;15100;14949,013
20190907;6;15000;14902,113
20190907;7;16200;15299,163
20190907;8;18000;16554,113
20190907;9;19000;17871,000
20190907;10;19550;18646,738
20190907;11;19850;18904,038
20190907;12;19900;19086,213
