Data;Godz.;Dobowa prognoza zapotrzebowania KSE;Rzeczywiste zapotrzebowanie KSE
20180901;1;16550;16540,813
20180901;2;15950;15937,075
20180901;3;15550;15598,100
20180901;4;15500;15559,238
20180901;5;15600;15482,413
20180901;6;15350;15285,775
20180901;7;16550;15836,338
20180901;8;17750;17243,950
20180901;9;18850;18454,513
20180901;10;19550;19317,950
20180901;11;19850;19653,225
20180901;12;19950;19819,625
20180901;13;19850;19711,750
20180901;14;19550;19488,688
20180901;15;18950;18852,688
20180901;16;18550;18613,800
20180901;17;18250;18324,175
20180901;18;18050;18118,750
20180901;19;18100;18001,513
20180901;20;19350;18626,050
20180901;21;19250;19216,888
20180901;22;18350;18249,600
20180901;23;17050;16864,200
20180901;24;15850;15760,138
20180902;1;14900;14817,475
20180902;2;14200;14213,050
20180902;3;13900;13866,963
20180902;4;13700;13643,463
20180902;5;13600;13648,350
20180902;6;13400;13396,463
20180902;7;14000;13365,000
20180902;8;14900;14175,863
20180902;9;16000;15337,850
20180902;10;16800;16449,525
20180902;11;17250;17057,613
20180902;12;17350;17221,575
20180902;13;17450;17300,225
20180902;14;17500;17395,700
20180902;15;17200;17048,163
20180902;16;16800;16798,475
20180902;17;16500;16602,338
20180902;18;16600;16682,313
20180902;19;17500;16863,013
20180902;20;19000;17692,675
20180902;21;18900;18443,900
20180902;22;17700;17529,963
20180902;23;16800;16443,250
20180902;24;15600;15424,950
20180903;1;14600;14583,100
20180903;2;14200;14199,975
20180903;3;14150;14006,275
20180903;4;14150;14086,388
20180903;5;14700;14316,263
20180903;6;15800;14987,800
20180903;7;19050;17458,713
20180903;8;20700;20002,600
20180903;9;21300;21113,688
20180903;10;21500;21327,775
20180903;11;21950;21474,438
20180903;12;22200;21976,163
20180903;13;22400;22239,800
20180903;14;22500;22315,750
20180903;15;22100;22057,888
20180903;16;21800;21836,675
20180903;17;21400;21588,588
20180903;18;21100;21180,200
20180903;19;21400;21015,188
20180903;20;22800;21876,063
20180903;21;22800;22453,888
20180903;22;21000;20988,675
20180903;23;19300;19138,625
20180903;24;17800;17875,650
20180904;1;16650;16725,488
20180904;2;16100;16153,138
20180904;3;15800;15774,613
20180904;4;15700;15823,363
20180904;5;16000;16062,400
20180904;6;17000;16557,325
20180904;7;19950;18582,975
20180904;8;21200;20627,488
20180904;9;21850;21535,938
20180904;10;22050;21976,900
20180904;11;22350;22063,125
20180904;12;22450;22458,325
20180904;13;22550;22475,238
20180904;14;22550;22391,225
20180904;15;22050;22061,225
20180904;16;21750;21898,350
20180904;17;21450;21701,313
20180904;18;21250;21454,888
20180904;19;21550;21273,625
20180904;20;22950;22066,300
20180904;21;22650;22640,550
20180904;22;20950;21017,238
20180904;23;19250;19213,388
20180904;24;17700;17781,938
20180905;1;16650;16802,563
20180905;2;16100;16238,213
20180905;3;15800;15910,888
20180905;4;15700;15880,963
20180905;5;16000;16173,213
20180905;6;17000;16684,688
20180905;7;20000;18742,150
20180905;8;21300;20787,013
20180905;9;21850;21541,475
20180905;10;22050;21988,275
20180905;11;22350;21963,125
20180905;12;22450;22218,625
20180905;13;22550;22460,825
20180905;14;22600;22474,725
20180905;15;22100;22068,175
20180905;16;21800;21966,838
20180905;17;21500;21659,750
20180905;18;21300;21412,138
20180905;19;21600;21177,150
20180905;20;23000;21988,163
20180905;21;22700;22701,000
20180905;22;21000;21062,575
20180905;23;19300;19222,013
20180905;24;17750;17799,638
20180906;1;16650;16734,925
20180906;2;16100;16236,038
20180906;3;15800;15948,200
20180906;4;15700;15980,375
20180906;5;16000;16180,875
20180906;6;17000;16678,750
20180906;7;19900;18609,363
20180906;8;21200;20599,625
20180906;9;21750;21510,188
20180906;10;21950;21940,613
20180906;11;22250;21948,450
20180906;12;22300;22231,038
20180906;13;22450;22396,175
20180906;14;22500;22430,475
20180906;15;22100;22190,863
20180906;16;21800;22005,163
20180906;17;21500;21827,100
20180906;18;21300;21435,588
20180906;19;21800;21246,750
20180906;20;23000;22250,625
20180906;21;22700;22733,513
20180906;22;21000;21140,738
20180906;23;19200;19311,125
20180906;24;17750;17850,125
20180907;1;16800;16906,713
20180907;2;16200;16226,438
20180907;3;16100;15810,450
20180907;4;16100;15899,788
20180907;5;16400;16250,975
20180907;6;17000;16797,500
20180907;7;19900;18775,125
20180907;8;21000;20707,163
20180907;9;21800;21622,388
20180907;10;22100;22036,425
20180907;11;22100;22110,888
20180907;12;22300;22477,850
20180907;13;22400;22609,363
20180907;14;22400;22616,900
20180907;15;22100;22271,900
20180907;16;21800;22124,763
20180907;17;21400;21867,863
20180907;18;21100;21443,900
20180907;19;21500;21265,250
20180907;20;23100;22122,000
20180907;21;22600;22577,225
20180907;22;21000;20920,075
20180907;23;19300;19217,900
20180907;24;17900;17948,725
20180908;1;16900;16786,688
20180908;2;16300;16201,425
20180908;3;15900;15755,338
20180908;4;15800;15741,025
20180908;5;15900;15781,500
20180908;6;15700;15828,800
20180908;7;16900;16210,075
20180908;8;18300;17678,738
20180908;9;19400;18768,475
20180908;10;19800;19590,263
20180908;11;20000;19756,550
20180908;12;20100;19994,375
20180908;13;20050;19865,938
20180908;14;19900;19446,088
20180908;15;19150;18861,463
20180908;16;18800;18563,975
20180908;17;18500;18257,050
20180908;18;18200;18142,138
20180908;19;18500;18062,200
20180908;20;19900;18916,675
20180908;21;19700;19373,325
20180908;22;18600;18217,000
20180908;23;17200;17000,613
20180908;24;16000;15890,075
20180909;1;15050;14954,200
20180909;2;14450;14312,875
20180909;3;14100;13955,625
20180909;4;13900;13782,913
20180909;5;13900;13719,513
20180909;6;13900;13595,725
