Data;Godz.;Dobowa prognoza zapotrzebowania KSE;Rzeczywiste zapotrzebowanie KSE
20211001;1;17300;17472,250
20211001;2;16681;16843,438
20211001;3;16250;16553,675
20211001;4;16300;16578,625
20211001;5;16950;16895,325
20211001;6;18400;17713,138
20211001;7;20950;19921,863
20211001;8;22050;21240,150
20211001;9;22400;21849,638
20211001;10;22400;21960,925
20211001;11;22400;21459,063
20211001;12;22550;21515,825
20211001;13;22600;21332,425
20211001;14;22700;21151,150
20211001;15;22450;20963,175
20211001;16;22350;21182,713
20211001;17;22300;21401,525
20211001;18;22300;21709,450
20211001;19;23600;22172,375
20211001;20;23650;22869,988
20211001;21;23400;22213,275
20211001;22;21950;20908,775
20211001;23;20050;19330,400
20211001;24;18700;18149,475
20211002;1;17250;17191,888
20211002;2;16400;16399,738
20211002;3;15900;16026,225
20211002;4;15900;15922,388
20211002;5;15950;15929,525
20211002;6;16213;16149,425
20211002;7;17336;16850,488
20211002;8;18842;17807,988
20211002;9;19850;18841,813
20211002;10;20239;19242,825
20211002;11;20200;19272,550
20211002;12;20200;19125,363
20211002;13;20100;19002,800
20211002;14;19900;18716,438
20211002;15;19300;18247,225
20211002;16;19150;18064,863
20211002;17;18950;18296,688
20211002;18;18950;18612,400
20211002;19;20429;19345,013
20211002;20;20450;19923,213
20211002;21;20034;19192,788
20211002;22;18979;18177,413
20211002;23;17695;16926,238
20211002;24;16600;15774,425
20211003;1;15450;14852,713
20211003;2;14700;14211,338
20211003;3;14400;13910,500
20211003;4;14250;13744,750
20211003;5;14200;13761,750
20211003;6;14300;13937,588
20211003;7;14550;14169,075
20211003;8;15450;14421,600
20211003;9;16400;15062,238
20211003;10;17100;15612,325
20211003;11;17250;15667,175
20211003;12;17250;15553,588
20211003;13;17350;15584,438
20211003;14;17350;15594,925
20211003;15;17100;15572,325
20211003;16;16950;15558,638
20211003;17;16900;15905,188
20211003;18;17700;16677,238
20211003;19;19250;17888,700
20211003;20;19250;18774,125
20211003;21;19050;18277,650
20211003;22;18100;17327,238
20211003;23;17159;16411,088
20211003;24;16200;15667,525
20211004;1;15000;14938,525
20211004;2;14500;14457,600
20211004;3;14400;14309,450
20211004;4;14500;14427,238
20211004;5;15154;14905,025
20211004;6;17124;16143,013
20211004;7;20000;19156,200
20211004;8;21250;20880,775
20211004;9;22000;21595,700
20211004;10;22000;21618,000
20211004;11;22150;21429,100
20211004;12;22100;21513,800
20211004;13;22100;21651,563
20211004;14;22100;21610,863
20211004;15;21900;21512,200
20211004;16;21900;21793,575
20211004;17;21900;21901,275
20211004;18;21900;22045,200
20211004;19;23700;22870,375
20211004;20;23700;23681,550
20211004;21;23250;23086,063
20211004;22;21950;21549,275
20211004;23;20000;19826,350
20211004;24;18700;18365,175
20211005;1;17200;17465,300
20211005;2;16650;16939,100
20211005;3;16200;16582,950
20211005;4;16200;16438,400
20211005;5;16800;16706,300
20211005;6;18250;17649,438
20211005;7;20988;20163,250
20211005;8;22100;21566,750
20211005;9;22450;21937,988
20211005;10;22450;21825,663
20211005;11;22500;21452,088
20211005;12;22500;21324,813
