Data;Godz.;Dobowa prognoza zapotrzebowania KSE;Rzeczywiste zapotrzebowanie KSE
20180823;14;23250;22983,200
20180823;15;22750;22734,763
20180823;16;22450;22641,225
20180823;17;22050;22207,700
20180823;18;21600;21935,850
20180823;19;21350;21608,938
20180823;20;22000;21807,213
20180823;21;22550;22657,600
20180823;22;21300;21522,500
20180823;23;19600;19653,763
20180823;24;18200;18239,838
20180824;1;17150;17232,463
20180824;2;16450;16526,238
20180824;3;16000;16202,463
20180824;4;16100;16379,438
20180824;5;16300;16478,975
20180824;6;16900;16620,575
20180824;7;19600;18610,213
20180824;8;21200;20714,713
20180824;9;22100;22045,213
20180824;10;22450;22572,613
20180824;11;22950;22742,238
20180824;12;23150;23164,100
20180824;13;23300;23383,375
20180824;14;23300;23303,275
20180824;15;23000;22733,788
20180824;16;22700;22392,988
20180824;17;22300;21823,875
20180824;18;21850;21453,450
20180824;19;21450;21208,175
20180824;20;22300;21499,475
20180824;21;22600;22086,213
20180824;22;21150;20834,750
20180824;23;19400;19282,413
20180824;24;18100;18003,338
20180825;1;16750;16855,013
20180825;2;16150;16335,063
20180825;3;15700;15897,713
20180825;4;15500;15756,700
20180825;5;15400;15695,338
20180825;6;14950;15302,863
20180825;7;16600;16124,475
20180825;8;17900;17600,850
20180825;9;19100;18809,575
20180825;10;19600;19604,513
20180825;11;20050;19900,213
20180825;12;20100;20063,775
20180825;13;19900;19915,538
20180825;14;19600;19623,413
20180825;15;19000;18950,775
20180825;16;18700;18620,238
20180825;17;18400;18291,675
20180825;18;18200;17992,975
20180825;19;18100;17947,638
20180825;20;18800;18133,638
20180825;21;19300;18831,038
20180825;22;18400;18056,300
20180825;23;17300;16780,600
20180825;24;16100;15693,988
20180826;1;15000;14744,963
20180826;2;14250;14130,488
20180826;3;13900;13781,925
20180826;4;13700;13650,225
20180826;5;13600;13681,850
20180826;6;13050;13236,738
20180826;7;13700;13406,850
20180826;8;14700;14201,900
20180826;9;15700;15313,613
20180826;10;16300;16243,638
20180826;11;16700;16859,488
20180826;12;16950;17011,188
20180826;13;17000;17105,475
20180826;14;16800;17033,563
20180826;15;16600;16683,988
20180826;16;16200;16373,438
20180826;17;15950;16106,213
20180826;18;16050;16109,600
20180826;19;16250;16313,613
20180826;20;17250;16865,888
20180826;21;17750;17771,625
20180826;22;17200;17151,700
20180826;23;16400;16222,863
20180826;24;15300;15185,175
20180827;1;14450;14359,288
20180827;2;14100;14000,725
20180827;3;13850;13793,738
20180827;4;13900;13864,438
20180827;5;14100;14120,450
20180827;6;15300;14570,088
20180827;7;18300;16812,013
20180827;8;20200;19066,138
20180827;9;21200;20395,075
20180827;10;21500;20962,288
20180827;11;22000;20931,425
20180827;12;22250;21296,388
20180827;13;22400;21393,238
20180827;14;22400;21440,175
20180827;15;21900;20980,338
20180827;16;21550;20963,650
20180827;17;21050;20654,525
20180827;18;20750;20389,263
20180827;19;20600;20286,575
20180827;20;21600;20952,788
20180827;21;21900;21797,800
20180827;22;20800;20443,225
20180827;23;19150;18674,638
20180827;24;17700;17430,038
20180828;1;16650;16373,300
20180828;2;16050;15813,488
20180828;3;15700;15542,850
20180828;4;15800;15507,050
20180828;5;16100;15781,663
20180828;6;16300;16028,738
20180828;7;19300;17995,438
20180828;8;21000;20054,413
20180828;9;21700;21103,513
20180828;10;21900;21487,188
20180828;11;22200;21433,200
20180828;12;22400;21764,675
20180828;13;22550;22022,438
20180828;14;22550;21977,913
20180828;15;22100;21517,025
20180828;16;21700;21484,875
20180828;17;21300;21164,950
20180828;18;20900;20939,463
20180828;19;20850;20696,900
20180828;20;22250;21160,900
20180828;21;22450;22019,575
20180828;22;20900;20689,950
20180828;23;19300;19022,975
20180828;24;17800;17728,700
20180829;1;16700;16714,025
20180829;2;16000;16092,900
20180829;3;15800;15792,463
20180829;4;15850;15731,725
20180829;5;16250;15958,538
20180829;6;16400;16316,763
20180829;7;19300;18115,938
20180829;8;21000;20059,650
20180829;9;21800;21192,550
20180829;10;22050;21678,025
20180829;11;22400;21758,813
20180829;12;22550;22064,513
20180829;13;22750;22270,763
20180829;14;22750;22225,588
20180829;15;22450;21905,450
20180829;16;22050;21673,050
20180829;17;21650;21420,988
20180829;18;21250;21080,500
20180829;19;21150;20784,800
20180829;20;22450;21325,175
20180829;21;22650;22230,575
20180829;22;21150;20826,663
20180829;23;19600;18994,450
20180829;24;18100;17784,863
20180830;1;16800;16782,025
20180830;2;16100;16186,200
20180830;3;15900;15749,463
20180830;4;15900;15737,925
20180830;5;16150;15968,938
20180830;6;16500;16204,113
20180830;7;19200;17981,938
20180830;8;21000;20013,500
20180830;9;21800;21167,675
20180830;10;22000;21516,163
20180830;11;22400;21681,188
20180830;12;22550;22134,500
20180830;13;22700;22362,188
20180830;14;22700;22399,500
20180830;15;22400;22061,563
20180830;16;22050;21872,725
20180830;17;21650;21484,213
20180830;18;21200;21206,563
20180830;19;21000;21058,563
20180830;20;22500;21755,225
20180830;21;22600;22421,963
20180830;22;21100;20936,150
20180830;23;19600;19148,063
20180830;24;18100;17874,600
20180831;1;16900;16975,038
20180831;2;16150;16352,950
20180831;3;15800;16015,375
20180831;4;15850;16053,900
20180831;5;16100;16241,100
20180831;6;16450;16603,400
20180831;7;19350;18386,788
20180831;8;20950;20374,800
20180831;9;21700;21431,075
20180831;10;21950;21784,275
20180831;11;22350;21821,700
20180831;12;22400;22178,813
20180831;13;22600;22290,125
20180831;14;22600;22298,025
20180831;15;22050;21750,963
20180831;16;21700;21587,250
20180831;17;21350;21250,063
20180831;18;21050;20831,425
20180831;19;21200;20564,963
20180831;20;22550;21235,363
20180831;21;22500;22007,650
20180831;22;21100;20573,438
20180831;23;19350;18862,138
20180831;24;17900;17647,950
