Data;Godz.;Dobowa prognoza zapotrzebowania KSE;Rzeczywiste zapotrzebowanie KSE
20220301;1;19250;19287,875
20220301;2;18500;18699,813
20220301;3;18150;18468,038
20220301;4;18300;18561,800
20220301;5;18850;19003,163
20220301;6;20300;19919,263
20220301;7;22850;22075,913
20220301;8;23600;23443,438
20220301;9;24050;23618,613
20220301;10;24000;23186,188
20220301;11;23450;22649,450
20220301;12;23550;22683,400
20220301;13;23900;22659,675
20220301;14;24250;22783,250
20220301;15;24000;22848,100
20220301;16;23950;23386,688
20220301;17;24000;23961,913
20220301;18;25150;24575,575
20220301;19;25350;25160,463
20220301;20;25350;25112,625
20220301;21;24700;24556,525
20220301;22;23350;23089,275
20220301;23;21700;21617,875
20220301;24;20450;20398,025
20220302;1;19100;19449,488
20220302;2;18350;18834,200
20220302;3;18000;18576,550
20220302;4;18100;18691,100
20220302;5;18650;19124,900
20220302;6;20100;20034,938
20220302;7;22650;22162,925
20220302;8;23800;23696,275
20220302;9;24300;24069,788
20220302;10;24350;23599,388
20220302;11;24100;22796,200
20220302;12;24250;22825,400
20220302;13;24400;22845,675
20220302;14;24650;23053,025
20220302;15;24150;23149,463
20220302;16;24100;23477,013
20220302;17;24200;23995,788
20220302;18;25100;24441,113
20220302;19;25250;25205,013
20220302;20;25200;25349,263
20220302;21;24750;24768,325
20220302;22;23450;23249,350
20220302;23;21700;21621,213
20220302;24;20350;20471,600
20220303;1;19150;19454,700
20220303;2;18400;18878,575
20220303;3;18050;18619,463
20220303;4;18100;18734,663
20220303;5;18650;19021,975
20220303;6;20100;19864,188
20220303;7;22650;22137,763
20220303;8;23700;23809,900
20220303;9;24300;24288,000
20220303;10;24450;24180,988
20220303;11;24100;23698,450
20220303;12;24200;23783,963
20220303;13;24400;23880,575
20220303;14;24650;24223,750
20220303;15;24150;24174,825
20220303;16;24100;24338,550
20220303;17;24200;24459,200
20220303;18;25100;24804,500
20220303;19;25200;25323,900
20220303;20;25200;25305,150
20220303;21;24700;24736,675
20220303;22;23350;23241,300
20220303;23;21700;21663,350
20220303;24;20450;20415,013
20220304;1;19300;19369,750
20220304;2;18550;18821,438
20220304;3;18200;18551,588
20220304;4;18400;18579,175
20220304;5;18950;18912,600
20220304;6;20350;19745,263
20220304;7;22700;21888,663
20220304;8;23750;23938,563
20220304;9;24300;24946,600
20220304;10;24250;25215,013
20220304;11;24150;25154,950
20220304;12;24400;25514,500
20220304;13;24400;25535,988
20220304;14;24550;25507,963
20220304;15;24200;25238,200
20220304;16;24150;24885,213
20220304;17;24200;24392,988
20220304;18;25000;24713,313
20220304;19;25200;25322,075
20220304;20;25150;25112,500
20220304;21;24650;24374,688
20220304;22;23250;22924,750
20220304;23;21600;21441,850
20220304;24;20350;20251,563
20220305;1;19200;19376,363
20220305;2;18400;18682,588
20220305;3;17900;18306,213
20220305;4;17800;18226,875
20220305;5;17850;18301,413
20220305;6;18050;18474,413
20220305;7;19050;18809,825
20220305;8;20450;19938,325
20220305;9;21600;21030,113
20220305;10;21950;21797,500
20220305;11;22400;22185,888
20220305;12;22500;22862,288
20220305;13;22350;22587,550
20220305;14;22150;22124,263
20220305;15;21550;21893,363
20220305;16;21150;21871,463
20220305;17;21050;21546,175
20220305;18;22000;21790,888
20220305;19;22300;22433,588
20220305;20;22100;22217,213
20220305;21;21550;21632,700
20220305;22;20500;20598,225
20220305;23;19500;19481,338
20220305;24;18400;18333,413
20220306;1;17000;17421,275
20220306;2;16200;16871,138
20220306;3;15750;16342,013
20220306;4;15500;16239,288
20220306;5;15600;16331,225
20220306;6;15650;16311,988
20220306;7;15950;16355,075
20220306;8;16900;16908,050
20220306;9;18000;17772,413
20220306;10;18450;18757,650
20220306;11;18900;19327,625
20220306;12;19200;19817,300
20220306;13;19400;20258,013
20220306;14;19500;20271,188
20220306;15;19200;20236,863
20220306;16;18700;19793,963
20220306;17;18700;19488,913
20220306;18;19950;19908,313
20220306;19;20600;20911,988
20220306;20;20550;21010,813
20220306;21;20350;20559,925
20220306;22;19450;19650,950
20220306;23;18600;18956,488
20220306;24;17800;17932,925
20220307;1;17150;17142,000
20220307;2;16700;16735,900
20220307;3;16500;16572,413
