Data;Godz.;Dobowa prognoza zapotrzebowania KSE;Rzeczywiste zapotrzebowanie KSE
20191201;1;15900;16127,888
20191201;2;15300;15554,288
20191201;3;14800;15171,138
20191201;4;14700;14990,188
20191201;5;14800;15013,163
20191201;6;14900;15127,363
20191201;7;15300;15592,150
20191201;8;15900;15698,563
20191201;9;16900;16362,200
20191201;10;17700;17250,713
20191201;11;18000;17845,775
20191201;12;18200;18054,575
20191201;13;18400;18315,338
20191201;14;18400;18522,625
20191201;15;18200;18237,250
20191201;16;18700;18362,425
20191201;17;19500;19339,800
20191201;18;19700;19547,200
20191201;19;19900;19581,375
20191201;20;19900;19550,625
20191201;21;19400;19162,625
20191201;22;18600;18328,913
20191201;23;17800;17652,350
20191201;24;16600;16723,813
20191202;1;15800;15948,050
20191202;2;15600;15623,538
20191202;3;15400;15393,175
20191202;4;15600;15370,225
20191202;5;16400;15801,625
20191202;6;18600;17006,975
20191202;7;22300;20428,950
20191202;8;23400;22553,000
20191202;9;24400;23707,775
20191202;10;24600;24196,563
20191202;11;24600;24049,725
20191202;12;24700;24352,288
20191202;13;24900;24506,375
20191202;14;25100;24586,513
20191202;15;24600;24273,500
20191202;16;25200;24481,825
20191202;17;25600;25202,688
20191202;18;25500;24925,213
20191202;19;25100;24398,825
20191202;20;24900;24294,238
20191202;21;23900;23528,738
20191202;22;22400;22109,688
20191202;23;20900;20496,250
20191202;24;19400;19181,963
20191203;1;17800;18219,113
20191203;2;17300;17680,525
20191203;3;17000;17407,738
20191203;4;17000;17438,688
20191203;5;17600;17779,100
20191203;6;19200;18656,663
20191203;7;22400;21487,900
20191203;8;23600;23595,513
20191203;9;24400;24394,075
20191203;10;24500;24559,300
20191203;11;24700;24239,550
20191203;12;24700;24296,300
20191203;13;24900;24361,863
20191203;14;25100;24476,000
20191203;15;24600;24308,538
20191203;16;25300;24575,838
20191203;17;25700;25523,963
20191203;18;25400;25327,413
20191203;19;24900;24851,000
20191203;20;24700;24713,988
20191203;21;23800;24010,213
20191203;22;22400;22489,263
20191203;23;20900;20971,200
20191203;24;19400;19542,463
20191204;1;18300;18402,875
20191204;2;17800;17754,788
20191204;3;17500;17511,700
20191204;4;17600;17608,875
20191204;5;18000;17956,563
20191204;6;19700;18624,838
20191204;7;23000;21340,725
20191204;8;24200;23321,875
20191204;9;24800;24104,938
20191204;10;24900;24315,088
20191204;11;24800;24081,600
20191204;12;24900;24286,763
20191204;13;25100;24351,400
20191204;14;25300;24404,075
20191204;15;24800;23916,238
20191204;16;25500;24075,825
20191204;17;25800;24876,625
20191204;18;25600;24740,113
20191204;19;25200;24252,363
20191204;20;25000;24078,663
20191204;21;24200;23341,625
20191204;22;22600;21871,275
20191204;23;21100;20425,275
20191204;24;19600;19084,375
20191205;1;18200;18136,350
20191205;2;17700;17481,325
20191205;3;17550;17090,838
20191205;4;17700;17133,813
20191205;5;18100;17464,525
20191205;6;19500;18440,738
20191205;7;23000;21432,350
20191205;8;23900;23363,888
20191205;9;24600;24154,113
20191205;10;24600;24187,213
20191205;11;24500;23741,988
20191205;12;24600;23848,575
20191205;13;24700;23863,938
20191205;14;24800;24043,913
20191205;15;24500;23987,150
20191205;16;25300;24316,200
20191205;17;25800;25468,163
20191205;18;25600;25266,425
20191205;19;25000;24807,588
20191205;20;24800;24660,450
20191205;21;24100;23926,163
20191205;22;22600;22525,538
20191205;23;21100;20938,413
20191205;24;19600;19714,988
20191206;1;18700;18490,025
20191206;2;18100;17933,988
20191206;3;17800;17665,538
20191206;4;17900;17778,138
20191206;5;18400;18144,075
20191206;6;19800;19040,800
20191206;7;23200;21924,888
20191206;8;24000;23739,213
20191206;9;24600;24314,338
20191206;10;24700;24236,563
20191206;11;24500;23919,650
20191206;12;24600;23980,638
20191206;13;24800;23951,088
20191206;14;24900;24132,725
20191206;15;24600;23928,100
20191206;16;25300;24351,025
20191206;17;25600;25200,100
20191206;18;25400;25004,850
20191206;19;24800;24428,550
20191206;20;24700;24241,400
20191206;21;23900;23482,875
20191206;22;22600;22187,075
20191206;23;21000;20758,038
20191206;24;19700;19447,638
20191207;1;18600;18388,513
20191207;2;17900;17527,600
20191207;3;17400;17263,838
20191207;4;17200;17050,550
20191207;5;17400;17211,425
20191207;6;17700;17419,838
20191207;7;19300;18541,413
20191207;8;20100;19615,375
20191207;9;21300;20695,313
20191207;10;21800;21528,800
20191207;11;22100;21922,700
20191207;12;22100;22070,913
20191207;13;22000;21937,363
20191207;14;21900;21760,988
20191207;15;21200;21003,600
20191207;16;22100;21213,213
20191207;17;22600;21850,313
20191207;18;22300;21639,575
20191207;19;21900;21183,950
20191207;20;21600;20830,625
20191207;21;20900;20287,250
20191207;22;19700;19207,300
20191207;23;18800;18306,500
20191207;24;17700;17130,563
20191208;1;16000;16120,463
20191208;2;15250;15446,825
20191208;3;14900;15135,263
20191208;4;14700;14908,400
20191208;5;14800;14927,438
20191208;6;15000;15005,463
20191208;7;15500;15531,300
20191208;8;15850;15882,650
20191208;9;16800;16600,325
20191208;10;17500;17375,763
20191208;11;17750;17977,763
20191208;12;18000;18239,750
20191208;13;18300;18330,038
20191208;14;18400;18456,263
