Data;Godz.;Dobowa prognoza zapotrzebowania KSE;Rzeczywiste zapotrzebowanie KSE
20211101;1;15450;14329,825
20211101;2;14744;13937,750
20211101;3;14374;13598,175
20211101;4;14200;13478,500
20211101;5;14200;13574,888
20211101;6;14200;13852,975
20211101;7;14350;14008,750
20211101;8;15400;14293,063
20211101;9;16200;14472,225
20211101;10;16350;14584,250
20211101;11;16300;14347,013
20211101;12;15950;14208,238
20211101;13;15800;14519,075
20211101;14;15800;14983,275
20211101;15;15800;15259,238
20211101;16;16150;15734,075
20211101;17;17850;16671,925
20211101;18;18150;17536,225
20211101;19;18200;17763,200
20211101;20;18200;17775,263
20211101;21;18100;17389,225
20211101;22;17250;16621,738
20211101;23;16550;15854,738
20211101;24;15600;14914,838
20211102;1;14750;14357,725
20211102;2;14600;14071,413
20211102;3;14550;14014,838
20211102;4;14750;14150,063
20211102;5;15800;14672,900
20211102;6;18000;16115,963
20211102;7;21150;19194,163
20211102;8;22850;21471,563
20211102;9;23800;22690,063
20211102;10;23900;23141,588
20211102;11;23800;23189,500
20211102;12;23900;23559,163
20211102;13;24050;23921,563
20211102;14;24200;23913,838
20211102;15;23766;23512,163
20211102;16;23607;23538,338
20211102;17;24700;23974,813
20211102;18;24700;24364,088
20211102;19;24500;24012,525
20211102;20;24450;23747,375
20211102;21;23850;23116,488
20211102;22;22700;21616,825
20211102;23;20800;19944,750
20211102;24;19500;18609,350
20211103;1;17850;17710,725
20211103;2;17150;17187,725
20211103;3;16750;16832,763
20211103;4;16800;16979,175
20211103;5;17350;17337,563
20211103;6;18900;18381,713
20211103;7;21600;21026,050
20211103;8;22950;22721,138
20211103;9;23600;23116,950
20211103;10;23600;22936,663
20211103;11;23650;22553,813
20211103;12;23650;22746,575
20211103;13;23650;23022,138
20211103;14;23650;23253,750
20211103;15;23200;23300,550
20211103;16;23350;23524,075
20211103;17;24500;24262,188
20211103;18;24500;24705,888
20211103;19;24200;24459,888
20211103;20;24200;24186,938
20211103;21;23750;23532,400
20211103;22;22450;22011,075
20211103;23;20450;20260,450
20211103;24;19250;18929,750
20211104;1;17850;17989,400
20211104;2;17150;17521,888
20211104;3;16750;17082,750
20211104;4;16800;17163,925
20211104;5;17350;17408,325
20211104;6;18800;18390,400
20211104;7;21400;20912,600
20211104;8;22750;22830,325
20211104;9;23500;23687,338
20211104;10;23600;24047,825
20211104;11;23850;23864,350
20211104;12;24050;24155,663
20211104;13;24150;24348,388
20211104;14;24150;23928,950
20211104;15;23600;23351,300
20211104;16;23550;23228,238
20211104;17;24700;24006,375
20211104;18;24700;24366,888
20211104;19;24300;24061,988
20211104;20;24300;23734,175
20211104;21;23850;22998,825
20211104;22;22550;21532,838
20211104;23;20550;19907,775
20211104;24;19350;18678,225
20211105;1;18050;17632,538
20211105;2;17349;17197,850
20211105;3;17000;17004,400
20211105;4;17100;16967,713
20211105;5;17650;17364,000
20211105;6;19900;18244,675
20211105;7;22300;20657,875
20211105;8;23250;22363,888
20211105;9;23700;23056,638
20211105;10;23700;23237,675
20211105;11;23543;23032,125
20211105;12;23742;23579,063
20211105;13;23950;23793,838
20211105;14;23950;23936,100
20211105;15;23750;23687,963
20211105;16;23850;23730,463
20211105;17;24892;24369,938
20211105;18;24893;24679,613
20211105;19;24500;24229,175
20211105;20;24300;23893,088
20211105;21;23851;23140,825
20211105;22;22550;21685,750
20211105;23;20550;20179,863
20211105;24;19350;18824,700
20211106;1;17950;17752,850
20211106;2;17050;17242,050
20211106;3;16600;16829,688
20211106;4;16550;16753,550
20211106;5;16600;16803,300
20211106;6;17050;17118,550
20211106;7;18250;18012,300
20211106;8;19350;18947,763
20211106;9;20250;19979,000
20211106;10;20750;20518,425
20211106;11;20900;20437,788
20211106;12;20950;20513,725
20211106;13;20950;20656,113
20211106;14;20850;20706,350
20211106;15;20000;20216,075
20211106;16;20350;20409,725
20211106;17;21550;21284,875
20211106;18;21500;21589,575
20211106;19;21200;21179,750
20211106;20;20950;20984,375
20211106;21;20400;20259,388
20211106;22;19450;19107,750
20211106;23;18200;18003,238
20211106;24;17200;16987,638
20211107;1;16050;15911,100
20211107;2;15250;15247,988
20211107;3;14800;14846,613
20211107;4;14600;14816,888
20211107;5;14600;14894,538
20211107;6;14850;15072,475
20211107;7;15200;15195,725
20211107;8;16200;15605,238
20211107;9;17250;16443,850
20211107;10;17850;17270,225
20211107;11;18400;17783,475
20211107;12;18550;18234,175
20211107;13;18650;18406,963
20211107;14;18650;18472,725
20211107;15;18100;18296,688
20211107;16;18400;18347,413
20211107;17;19749;19011,838
20211107;18;19900;19511,550
20211107;19;20000;19536,800
20211107;20;19950;19497,713
20211107;21;19600;19026,300
20211107;22;18700;18050,088
20211107;23;17750;17372,700
20211107;24;16750;16372,000
20211108;1;15600;15602,588
20211108;2;15200;15409,350
20211108;3;15000;15230,275
20211108;4;15150;15304,250
20211108;5;15900;15810,138
20211108;6;18450;17070,475
20211108;7;21400;20101,500
20211108;8;22900;22223,325
20211108;9;23700;23280,025
20211108;10;23800;23708,663
20211108;11;23950;23827,163
20211108;12;24050;24336,125
20211108;13;24300;24621,488
20211108;14;24300;24601,025
20211108;15;23750;24307,000
20211108;16;23800;24129,713
20211108;17;24900;24655,488
20211108;18;24850;24761,875
20211108;19;24600;24454,238
20211108;20;24400;24361,200
20211108;21;23800;23792,038
20211108;22;22550;22421,825
20211108;23;20650;20764,213
20211108;24;19500;19383,063
20211109;1;18250;18284,013
20211109;2;17550;17702,500
20211109;3;17150;17397,500
20211109;4;17200;17486,400
20211109;5;17750;17768,000
20211109;6;19400;18822,575
20211109;7;22200;21368,600
20211109;8;23550;23060,963
20211109;9;24200;23789,013
20211109;10;24300;24085,938
20211109;11;24150;24125,138
20211109;12;24250;24339,663
20211109;13;24450;24388,725
20211109;14;24450;24368,925
20211109;15;24000;24119,475
20211109;16;23950;24212,800
20211109;17;25100;24725,675
20211109;18;25100;24956,963
20211109;19;24600;24629,050
20211109;20;24500;24451,113
20211109;21;24050;23769,063
20211109;22;22750;22287,975
20211109;23;20750;20709,625
20211109;24;19550;19378,525
20211110;1;18250;18355,975
20211110;2;17550;17728,800
20211110;3;17150;17433,125
20211110;4;17200;17473,200
20211110;5;17750;17949,500
20211110;6;19500;18857,750
20211110;7;22300;21289,488
20211110;8;23550;22707,163
20211110;9;24150;22963,013
20211110;10;24200;22688,088
20211110;11;24100;22137,088
20211110;12;24200;22269,750
20211110;13;24300;22590,363
20211110;14;24400;22806,300
20211110;15;23850;23189,325
20211110;16;23850;23663,063
20211110;17;25050;24352,725
20211110;18;25000;24656,050
20211110;19;24500;24107,925
20211110;20;24400;23847,175
20211110;21;23950;23306,925
20211110;22;22750;21801,575
20211110;23;20650;20241,875
20211110;24;19300;19068,275
20211111;1;17600;18009,663
20211111;2;16750;17351,475
20211111;3;16250;16905,175
20211111;4;15950;16714,338
20211111;5;15850;16698,613
20211111;6;15800;16576,775
20211111;7;15850;16658,350
20211111;8;16600;16994,525
20211111;9;17700;17552,375
20211111;10;18300;18103,975
20211111;11;18650;18285,200
20211111;12;18700;18338,588
20211111;13;18650;18524,300
20211111;14;18600;18893,338
20211111;15;18350;19086,825
20211111;16;19050;19137,650
20211111;17;20100;19869,225
20211111;18;20100;20152,638
20211111;19;20100;19975,988
20211111;20;19900;19799,400
20211111;21;19500;19379,800
20211111;22;18800;18513,525
20211111;23;17900;17713,550
20211111;24;17000;16683,350
20211112;1;15750;15980,113
