Data;Godz.;Dobowa prognoza zapotrzebowania KSE;Rzeczywiste zapotrzebowanie KSE
20180201;1;18300;17955,138
20180201;2;17700;17490,100
20180201;3;17400;17127,900
20180201;4;17500;17138,550
20180201;5;18000;17345,700
20180201;6;19300;18113,950
20180201;7;22400;20575,013
20180201;8;23400;22214,275
20180201;9;24100;23251,675
20180201;10;24400;23675,188
20180201;11;24400;23707,750
20180201;12;24400;24101,850
20180201;13;24700;24115,713
20180201;14;24700;24165,688
20180201;15;24300;23772,125
20180201;16;23900;23595,538
20180201;17;25000;23873,375
20180201;18;25100;24586,963
20180201;19;24800;24356,638
20180201;20;24700;24299,550
20180201;21;23900;23509,663
20180201;22;22100;21953,638
20180201;23;20900;20461,438
20180201;24;19400;19195,000
20180202;1;18200;18096,900
20180202;2;17750;17420,588
20180202;3;17350;17048,175
20180202;4;17350;17222,275
20180202;5;17850;17373,650
20180202;6;19300;18142,525
20180202;7;22300;20692,100
20180202;8;23300;22421,625
20180202;9;24100;23305,350
20180202;10;24300;23731,700
20180202;11;24400;23639,075
20180202;12;24500;23902,275
20180202;13;24600;23941,588
20180202;14;24600;24066,763
20180202;15;24200;23662,688
20180202;16;23800;23281,200
20180202;17;24900;23501,650
20180202;18;24900;24433,650
20180202;19;24700;24174,563
20180202;20;24600;24008,863
20180202;21;23700;23275,800
20180202;22;22200;21734,650
20180202;23;20700;20339,313
20180202;24;19300;19228,075
20180203;1;18000;18035,900
20180203;2;17400;17312,013
20180203;3;16900;16866,925
20180203;4;16900;16830,650
20180203;5;16900;16893,975
20180203;6;17200;17071,450
20180203;7;18400;17998,575
20180203;8;19500;18816,100
20180203;9;20600;19969,175
20180203;10;21400;21042,450
20180203;11;21800;21527,625
20180203;12;21800;21699,088
20180203;13;21800;21433,275
20180203;14;21800;21329,838
20180203;15;21100;20735,725
20180203;16;20600;20414,913
20180203;17;21900;20797,988
20180203;18;22000;21655,988
20180203;19;21800;21597,438
20180203;20;21600;21233,825
20180203;21;21000;20590,913
20180203;22;19900;19339,788
20180203;23;18900;18397,500
20180203;24;17800;17233,875
20180204;1;16400;16277,213
20180204;2;15900;15712,813
20180204;3;15500;15321,963
20180204;4;15200;15169,300
20180204;5;15300;15139,013
20180204;6;15500;15329,725
20180204;7;16100;15706,988
20180204;8;16700;15926,550
20180204;9;17700;16857,563
20180204;10;18700;17928,663
20180204;11;19100;18705,663
20180204;12;19300;18942,300
20180204;13;19500;19141,575
20180204;14;19600;19321,538
20180204;15;19200;19023,638
20180204;16;18800;18626,525
20180204;17;19700;19039,450
20180204;18;20500;20266,400
20180204;19;20600;20445,563
20180204;20;20700;20435,775
20180204;21;20000;19895,475
20180204;22;19100;18928,675
20180204;23;18200;18194,888
20180204;24;17200;17239,088
20180205;1;16300;16481,688
20180205;2;16000;16141,588
20180205;3;15800;15850,050
20180205;4;16000;15895,663
20180205;5;16500;16205,725
20180205;6;18500;17299,050
20180205;7;21700;20520,525
20180205;8;23100;22521,138
20180205;9;24000;23861,500
20180205;10;24200;24339,475
20180205;11;24500;24347,550
20180205;12;24600;24462,988
20180205;13;24700;24495,700
20180205;14;24800;24569,925
20180205;15;24200;24106,425
20180205;16;23700;23904,988
20180205;17;24700;23984,063
20180205;18;25000;25107,438
20180205;19;24800;25023,113
20180205;20;24800;24831,788
20180205;21;23900;24133,713
20180205;22;22500;22604,988
20180205;23;21100;21079,000
20180205;24;19800;19751,625
20180206;1;18700;18830,588
20180206;2;18100;18297,888
20180206;3;17900;18040,425
20180206;4;18000;18138,663
20180206;5;18500;18477,325
20180206;6;20000;19313,513
20180206;7;22800;21764,425
20180206;8;24100;23308,200
20180206;9;25000;24277,150
20180206;10;25100;24607,888
20180206;11;25100;24428,038
20180206;12;25000;24676,863
20180206;13;25200;24599,813
20180206;14;25300;24737,950
20180206;15;24800;24328,700
20180206;16;24400;24038,563
20180206;17;25200;24262,225
20180206;18;25500;25321,550
20180206;19;25400;25143,763
20180206;20;25100;24959,850
20180206;21;24400;24280,963
20180206;22;23000;22750,588
20180206;23;21600;21229,850
20180206;24;20100;19854,188
20180207;1;18900;18758,713
20180207;2;18200;18140,275
20180207;3;18100;17858,675
20180207;4;18200;17961,438
20180207;5;18800;18280,838
20180207;6;20100;19056,538
20180207;7;22800;21671,275
20180207;8;24200;23402,963
20180207;9;25100;24509,825
20180207;10;25200;24818,075
20180207;11;25100;24607,575
20180207;12;25100;24742,413
20180207;13;25200;24747,650
20180207;14;25300;24872,375
20180207;15;24800;24535,438
20180207;16;24200;24215,213
20180207;17;25100;24401,625
20180207;18;25500;25370,513
20180207;19;25400;25270,363
20180207;20;25200;25136,525
20180207;21;24500;24401,550
20180207;22;23100;22794,513
20180207;23;21500;21258,825
20180207;24;20000;20007,588
20180208;1;18800;18876,938
20180208;2;18100;18333,950
20180208;3;17900;18054,013
20180208;4;18100;18026,513
20180208;5;18800;18273,625
20180208;6;20100;19079,938
20180208;7;22800;21606,138
20180208;8;24100;23297,275
20180208;9;24800;24318,025
20180208;10;24900;24759,125
20180208;11;24900;24678,638
20180208;12;24900;24941,188
20180208;13;25100;25035,088
20180208;14;25200;25043,500
20180208;15;24700;24815,450
