Data;Godz.;Dobowa prognoza zapotrzebowania KSE;Rzeczywiste zapotrzebowanie KSE
20210805;14;22200;21882,813
20210805;15;21750;21595,775
20210805;16;21650;21363,475
20210805;17;21550;21153,900
20210805;18;21400;21049,700
20210805;19;21300;20847,575
20210805;20;21250;21028,913
20210805;21;21500;21091,913
20210805;22;21400;20483,275
20210805;23;19800;18997,813
20210805;24;18300;17576,950
20210806;1;16750;16393,825
20210806;2;16100;15734,363
20210806;3;15500;15374,838
20210806;4;15450;15305,163
20210806;5;15450;15383,888
20210806;6;16550;15456,688
20210806;7;19400;17507,900
20210806;8;20900;19408,750
20210806;9;21700;20520,063
20210806;10;22000;21184,600
20210806;11;22150;21420,438
20210806;12;22200;21625,913
20210806;13;22400;21655,775
20210806;14;22400;21296,400
20210806;15;22100;20760,675
20210806;16;21950;20787,325
20210806;17;21750;20412,738
20210806;18;21550;20378,313
20210806;19;21450;20146,763
20210806;20;21400;20310,800
20210806;21;21550;20598,513
20210806;22;21450;20187,863
20210806;23;19800;18658,488
20210806;24;18400;17278,088
20210807;1;16750;15950,475
20210807;2;15950;15233,863
20210807;3;15450;14873,450
20210807;4;15200;14749,188
20210807;5;15100;14693,463
20210807;6;15000;14181,725
20210807;7;16405;15160,113
20210807;8;17671;16416,325
20210807;9;18941;17564,800
20210807;10;19550;18259,838
20210807;11;19845;18356,088
20210807;12;19900;18421,413
20210807;13;19900;18482,850
20210807;14;19850;18389,263
20210807;15;19300;17887,825
20210807;16;19000;17620,863
20210807;17;18750;17696,250
20210807;18;18550;17924,613
20210807;19;18550;18074,438
20210807;20;18600;17896,488
20210807;21;18700;17999,438
20210807;22;18700;17955,588
20210807;23;18150;16698,725
20210807;24;16650;15491,063
20210808;1;15050;14454,888
20210808;2;14256;13827,638
20210808;3;13800;13618,175
20210808;4;13600;13364,488
20210808;5;13450;13241,888
20210808;6;12800;12803,513
20210808;7;13550;13133,300
20210808;8;14600;13793,488
20210808;9;15700;14717,300
20210808;10;16700;15627,850
20210808;11;17100;16108,313
20210808;12;17200;16035,800
20210808;13;17200;16235,125
20210808;14;17200;16384,563
20210808;15;16850;15909,788
20210808;16;16750;15757,375
20210808;17;16500;15953,613
20210808;18;16550;16082,963
20210808;19;16800;16390,063
20210808;20;17200;16781,450
20210808;21;17850;17194,888
20210808;22;17800;17272,925
20210808;23;17050;16407,538
20210808;24;15900;15228,925
20210809;1;14361;14450,525
20210809;2;13776;14149,813
20210809;3;13462;13989,163
20210809;4;13541;14038,888
20210809;5;13642;14251,425
20210809;6;14800;14534,850
20210809;7;18300;16757,300
20210809;8;20151;18919,588
20210809;9;21150;19862,450
20210809;10;21450;20528,850
20210809;11;21750;20564,988
20210809;12;21950;20808,988
20210809;13;22100;21011,600
20210809;14;22150;21011,825
20210809;15;21600;20815,625
20210809;16;21300;20882,950
20210809;17;21150;20904,688
20210809;18;20950;20857,538
20210809;19;20951;21009,500
20210809;20;20950;21034,975
20210809;21;21300;21335,588
20210809;22;21250;20943,063
20210809;23;19477;19322,450
20210809;24;18144;17749,938
20210810;1;16350;16598,938
20210810;2;15700;15879,450
20210810;3;15200;15410,863
20210810;4;15050;15412,200
20210810;5;15050;15641,650
20210810;6;16050;15791,688
20210810;7;19250;17904,413
20210810;8;20850;19921,750
20210810;9;21800;20990,513
20210810;10;22000;21347,725
20210810;11;22350;21438,913
20210810;12;22500;21854,525
20210810;13;22650;22045,413
20210810;14;22750;22030,188
20210810;15;22250;21637,325
20210810;16;21950;21594,225
20210810;17;21600;21423,425
20210810;18;21350;21275,763
20210810;19;21100;21256,838
20210810;20;21200;21254,263
20210810;21;21700;21456,425
20210810;22;21650;20914,088
20210810;23;19850;19374,425
20210810;24;18450;17981,088
20210811;1;17050;16782,375
20210811;2;16450;16227,888
20210811;3;16100;15984,613
20210811;4;16000;15794,675
20210811;5;16000;15847,413
20210811;6;16853;16001,838
20210811;7;19656;17890,313
20210811;8;21193;19805,025
20210811;9;21992;20895,500
20210811;10;22200;21284,475
20210811;11;22450;21221,300
20210811;12;22750;21654,825
20210811;13;22950;21820,575
20210811;14;22950;21566,063
20210811;15;22450;21430,600
20210811;16;22300;21401,238
20210811;17;22100;21135,775
20210811;18;21950;21087,325
20210811;19;21900;21040,213
20210811;20;21800;21099,300
20210811;21;22000;21503,138
20210811;22;22000;20902,938
20210811;23;20250;19331,238
20210811;24;18900;17965,813
20210812;1;16900;16909,288
20210812;2;16100;16312,475
20210812;3;15700;15954,513
20210812;4;15700;15928,075
20210812;5;15800;15971,600
20210812;6;16803;16044,538
20210812;7;19406;17998,613
20210812;8;20993;19892,225
20210812;9;21992;20927,275
20210812;10;22200;21298,825
20210812;11;22600;21321,488
20210812;12;22850;21734,300
20210812;13;23050;21779,625
20210812;14;23100;21509,750
20210812;15;22600;21507,700
20210812;16;22450;21630,200
20210812;17;22150;21581,788
20210812;18;21950;21455,975
20210812;19;21650;21407,163
20210812;20;21550;21400,538
20210812;21;22000;21754,300
20210812;22;21900;21119,500
20210812;23;20250;19500,088
20210812;24;18900;18148,925
20210813;1;17250;17038,563
20210813;2;16550;16343,788
20210813;3;16200;15923,363
20210813;4;16100;15836,813
20210813;5;16100;16022,113
20210813;6;16903;16195,125
20210813;7;19806;18142,125
20210813;8;21393;20000,413
20210813;9;22392;21111,375
20210813;10;22600;21660,100
20210813;11;23150;21630,563
20210813;12;23450;21853,613
20210813;13;23650;22010,975
20210813;14;23650;22094,050
20210813;15;23150;21634,288
20210813;16;23000;21657,675
20210813;17;22800;21700,563
20210813;18;22600;21737,788
20210813;19;22200;21594,288
20210813;20;22100;21345,288
20210813;21;22200;21566,575
20210813;22;22200;20911,075
20210813;23;20450;19425,050
20210813;24;19100;17998,100
20210814;1;17050;16638,400
20210814;2;16150;15856,063
20210814;3;15550;15438,550
20210814;4;15300;15412,525
20210814;5;15250;15438,000
20210814;6;15050;14939,163
20210814;7;16555;15622,600
20210814;8;17821;16901,263
20210814;9;18991;18174,225
20210814;10;19450;19027,538
20210814;11;19745;19198,488
20210814;12;19900;19233,613
20210814;13;19900;19109,438
20210814;14;19750;18910,675
20210814;15;19100;18297,900
20210814;16;18850;18187,375
20210814;17;18750;18393,313
20210814;18;18550;18487,313
20210814;19;18500;18578,875
20210814;20;18500;18337,825
20210814;21;18950;18656,338
20210814;22;18800;18360,063
20210814;23;17800;17271,138
20210814;24;16400;15894,863
20210815;1;15050;14845,575
20210815;2;14406;14166,125
20210815;3;13850;13725,850
20210815;4;13700;13458,750
20210815;5;13650;13464,213
20210815;6;12950;12944,075
20210815;7;13500;13093,525
20210815;8;14550;13925,025
20210815;9;15550;14787,013
20210815;10;16450;15443,088
20210815;11;16900;15721,488
20210815;12;17050;15881,175
20210815;13;17100;16080,538
20210815;14;17100;16180,938
20210815;15;16700;16209,000
20210815;16;16450;16121,625
20210815;17;16300;16145,913
20210815;18;16300;16511,163
20210815;19;16550;16901,275
20210815;20;17050;17082,600
20210815;21;17700;17796,575
20210815;22;17700;17738,863
20210815;23;16850;16745,488
20210815;24;15850;15552,550
20210816;1;14620;14610,700
20210816;2;14233;14195,738
20210816;3;13920;13957,350
20210816;4;14000;13960,450
20210816;5;14100;14356,088
20210816;6;15069;14810,050
20210816;7;18300;17350,250
20210816;8;20150;19606,500
20210816;9;21350;21062,313
20210816;10;21750;21857,438
20210816;11;22300;22131,213
20210816;12;22650;22281,138
20210816;13;22900;22488,538
20210816;14;22950;22601,438
20210816;15;22500;22460,113
20210816;16;22200;22453,450
20210816;17;21900;22374,575
20210816;18;21800;21791,300
20210816;19;21700;21723,500
20210816;20;21600;21726,863
20210816;21;22050;22090,425
20210816;22;21500;21060,850
20210816;23;19835;19426,825
20210816;24;18393;17928,600
20210817;1;16800;16894,138
20210817;2;16100;16378,938
20210817;3;15700;16065,125
20210817;4;15600;15994,038
20210817;5;15500;16188,488
20210817;6;16542;16263,888
20210817;7;19021;18171,775
20210817;8;20560;19951,038
20210817;9;21400;21103,938
20210817;10;21550;21548,625
20210817;11;21850;21828,988
20210817;12;22150;22117,500
20210817;13;22250;22060,550
20210817;14;22250;21893,075
20210817;15;22100;21581,263
20210817;16;21900;21308,313
20210817;17;21750;21108,275
20210817;18;21700;20843,775
20210817;19;21600;20595,113
20210817;20;21550;20945,800
20210817;21;21950;21720,350
20210817;22;21550;20846,513
20210817;23;19750;18996,850
20210817;24;18400;17573,675
20210818;1;16900;16618,300
20210818;2;16200;15898,600
20210818;3;15800;15601,275
20210818;4;15700;15707,850
20210818;5;15700;15957,825
20210818;6;16742;16159,788
20210818;7;19221;17992,050
20210818;8;20760;19912,025
20210818;9;21700;20970,463
20210818;10;21850;21318,650
20210818;11;22150;21399,613
20210818;12;22450;21959,063
20210818;13;22550;22051,263
20210818;14;22550;21682,175
20210818;15;22200;21535,363
20210818;16;22000;21494,350
20210818;17;21850;21317,275
20210818;18;21800;20998,738
20210818;19;21700;21114,200
20210818;20;21450;21236,425
20210818;21;22050;21980,900
20210818;22;21650;20913,425
20210818;23;19850;19282,188
20210818;24;18500;17794,825
20210819;1;16900;16768,838
20210819;2;16200;16122,688
20210819;3;15800;15832,625
20210819;4;15700;15793,050
20210819;5;15850;16001,013
20210819;6;16742;16210,813
20210819;7;19321;18193,250
20210819;8;20860;20082,225
20210819;9;21750;21185,600
20210819;10;21950;21474,200
20210819;11;22300;21552,263
20210819;12;22450;21973,950
20210819;13;22550;22353,200
20210819;14;22550;22431,363
20210819;15;22100;22089,025
20210819;16;21800;21824,463
20210819;17;21650;21756,713
20210819;18;21600;21668,013
20210819;19;21500;21208,875
20210819;20;21550;21507,275
20210819;21;22150;22132,400
20210819;22;21650;21041,488
20210819;23;19850;19553,500
20210819;24;18500;18272,650
20210820;1;16975;17134,813
20210820;2;16181;16480,713
20210820;3;15765;16112,450
20210820;4;15782;16087,450
20210820;5;16096;16378,875
20210820;6;16726;16615,825
20210820;7;19525;18501,588
20210820;8;21062;20344,350
20210820;9;21877;21621,988
20210820;10;22114;22073,713
20210820;11;22400;22111,563
20210820;12;22564;22293,113
20210820;13;22555;22436,388
20210820;14;22634;22326,550
20210820;15;22164;22296,638
20210820;16;22018;22019,813
20210820;17;21792;22081,963
20210820;18;21601;21623,175
20210820;19;21306;21273,350
20210820;20;21440;21479,888
20210820;21;22137;21884,900
20210820;22;21655;20780,213
20210820;23;19782;19243,225
20210820;24;18436;17965,825
20210821;1;16578;16845,275
20210821;2;15676;16286,950
20210821;3;15234;15803,513
20210821;4;15000;15604,638
20210821;5;14900;15573,350
20210821;6;14600;15267,963
20210821;7;16200;15992,663
20210821;8;17550;17084,950
20210821;9;18700;18332,750
20210821;10;19250;19062,338
20210821;11;19450;19171,675
20210821;12;19400;19076,775
20210821;13;19400;19034,738
20210821;14;19249;18776,588
20210821;15;18550;18332,400
20210821;16;18350;18142,813
20210821;17;18250;18226,538
20210821;18;18200;18258,950
20210821;19;18200;18350,100
20210821;20;18500;18222,375
20210821;21;18850;18837,600
20210821;22;18550;18259,450
20210821;23;17350;17090,375
20210821;24;16100;15983,650
20210822;1;14850;14944,213
20210822;2;14150;14394,488
20210822;3;13750;13978,213
20210822;4;13600;13762,350
20210822;5;13400;13683,038
20210822;6;13000;13303,725
20210822;7;13750;13406,338
20210822;8;14550;14102,150
20210822;9;15650;14896,450
20210822;10;16300;15696,613
20210822;11;16650;16160,238
20210822;12;16800;16299,888
20210822;13;16900;16478,038
20210822;14;17006;16453,263
20210822;15;16650;16281,688
20210822;16;16397;16191,813
20210822;17;16300;16277,375
20210822;18;16500;16421,963
20210822;19;16850;16627,125
20210822;20;17400;17145,225
20210822;21;18150;17835,088
20210822;22;17900;17289,513
20210822;23;16850;16338,863
20210822;24;15850;15413,075
20210823;1;14520;14558,038
20210823;2;14133;14161,475
20210823;3;13920;13897,500
20210823;4;14000;13937,200
20210823;5;14500;14242,925
20210823;6;15519;14945,763
20210823;7;18550;17515,175
20210823;8;20250;19699,138
20210823;9;21350;21121,013
20210823;10;21550;21743,088
20210823;11;22000;21949,025
20210823;12;22350;22509,050
20210823;13;22700;22543,463
20210823;14;22550;22523,613
20210823;15;22100;21946,350
20210823;16;21850;22045,388
20210823;17;21550;21531,413
20210823;18;21250;21309,525
20210823;19;21300;21151,750
20210823;20;21800;21567,925
20210823;21;22350;21934,713
20210823;22;21400;20872,088
20210823;23;19735;19254,300
20210823;24;18293;17886,000
20210824;1;17024;16791,263
20210824;2;16250;16263,863
20210824;3;16000;15909,563
20210824;4;16000;15989,988
20210824;5;16300;16049,000
20210824;6;16803;16445,875
20210824;7;19506;18502,450
20210824;8;21050;20436,475
20210824;9;21892;21485,775
20210824;10;22000;21828,238
20210824;11;22500;21911,125
20210824;12;22700;21933,075
20210824;13;22750;22169,125
20210824;14;22750;22071,025
20210824;15;22250;21734,975
20210824;16;22000;21521,738
20210824;17;21750;21537,500
20210824;18;21550;21424,200
20210824;19;21300;21275,138
20210824;20;21900;21532,813
20210824;21;22550;22097,763
20210824;22;21850;20922,763
20210824;23;19800;19270,900
20210824;24;18450;17986,275
20210825;1;17224;16878,075
20210825;2;16450;16319,525
20210825;3;16000;15889,588
20210825;4;16000;15886,275
20210825;5;16300;16065,413
20210825;6;16800;16287,000
20210825;7;19450;18392,738
20210825;8;20900;20116,938
20210825;9;21692;20884,238
20210825;10;21900;20993,425
20210825;11;22100;21241,138
20210825;12;22350;21477,338
20210825;13;22550;21751,975
20210825;14;22550;21475,338
20210825;15;22250;21076,263
20210825;16;22050;21412,375
20210825;17;21750;21117,538
20210825;18;21500;21100,563
20210825;19;21350;21124,238
20210825;20;21900;21494,388
20210825;21;22300;22332,425
20210825;22;21550;21093,763
20210825;23;19700;19298,450
20210825;24;18350;18027,925
20210826;1;17050;17000,725
20210826;2;16350;16363,688
20210826;3;16000;16149,413
20210826;4;15950;15999,700
20210826;5;16200;16268,513
20210826;6;17050;16546,600
20210826;7;19950;18414,013
20210826;8;21450;20351,213
20210826;9;22250;21383,638
20210826;10;22350;21972,938
20210826;11;22800;21992,063
20210826;12;22900;22385,300
20210826;13;23150;22742,963
20210826;14;23150;22391,663
20210826;15;22750;21805,688
20210826;16;22550;22019,413
20210826;17;22100;21751,400
20210826;18;21900;21669,425
20210826;19;21650;21555,163
20210826;20;22250;21856,975
20210826;21;22400;22508,513
20210826;22;21750;21270,438
20210826;23;19950;19666,825
20210826;24;18550;18277,225
20210827;1;17050;17077,338
20210827;2;16350;16430,925
20210827;3;16000;16141,963
20210827;4;15950;16009,550
20210827;5;16200;16342,275
20210827;6;17050;16615,200
20210827;7;19750;18616,400
20210827;8;21100;20488,663
20210827;9;21700;21496,575
20210827;10;21800;21873,550
20210827;11;22200;21965,738
20210827;12;22350;22433,638
20210827;13;22550;22370,800
20210827;14;22550;21979,238
20210827;15;22150;21677,963
20210827;16;21950;21693,788
20210827;17;21800;21678,750
20210827;18;21700;21640,038
20210827;19;21600;21470,013
20210827;20;22250;21457,325
20210827;21;22500;22040,013
20210827;22;21850;20706,475
20210827;23;19950;19274,950
20210827;24;18550;18009,025
20210828;1;16927;16853,388
20210828;2;16217;16122,775
20210828;3;15650;15685,788
20210828;4;15600;15603,075
20210828;5;15450;15647,175
20210828;6;15250;15395,025
20210828;7;16700;15897,788
20210828;8;18000;17097,800
20210828;9;19100;18227,900
20210828;10;19550;18926,575
20210828;11;19700;19182,400
20210828;12;19700;19258,313
20210828;13;19700;19102,400
20210828;14;19500;18882,588
20210828;15;18850;18522,925
20210828;16;18600;18387,150
20210828;17;18500;18167,750
20210828;18;18500;18304,825
20210828;19;18500;18148,388
20210828;20;18950;18615,588
20210828;21;19300;19149,775
20210828;22;18800;18250,463
20210828;23;17550;16995,038
20210828;24;16350;15886,763
20210829;1;15100;14862,788
20210829;2;14400;14281,950
20210829;3;14000;13981,425
20210829;4;13800;13666,988
20210829;5;13800;13733,850
20210829;6;13700;13548,363
20210829;7;14050;13688,925
20210829;8;14950;14427,275
20210829;9;16100;15351,725
20210829;10;16900;16439,063
20210829;11;17300;17289,075
20210829;12;17400;17521,563
20210829;13;17600;17609,250
20210829;14;17600;17725,338
20210829;15;17450;17123,525
20210829;16;17200;16874,138
20210829;17;17000;17119,200
20210829;18;17000;17170,263
20210829;19;17250;17439,200
20210829;20;18450;17918,963
20210829;21;18750;18524,475
20210829;22;18150;17718,838
20210829;23;17050;16910,525
20210829;24;16050;15801,350
20210830;1;14698;14982,625
20210830;2;14477;14520,750
20210830;3;14291;14336,613
20210830;4;14303;14309,075
20210830;5;14702;14566,963
20210830;6;15449;15435,550
20210830;7;18404;17888,963
20210830;8;20325;20091,013
20210830;9;21600;21555,900
20210830;10;22326;22145,963
20210830;11;22634;22378,613
20210830;12;23074;22986,650
20210830;13;23024;23068,450
20210830;14;22747;22923,000
20210830;15;22747;22357,213
20210830;16;22270;22277,450
20210830;17;21967;22000,463
20210830;18;21672;21895,800
20210830;19;21621;21827,550
20210830;20;22009;22354,988
20210830;21;22716;22572,038
20210830;22;21021;21176,175
20210830;23;19062;19447,975
20210830;24;17662;18055,425
20210831;1;17050;17139,888
20210831;2;16450;16460,625
20210831;3;16000;16102,438
20210831;4;16000;16017,675
20210831;5;16300;16291,913
20210831;6;17050;16777,613
20210831;7;19900;18947,813
20210831;8;21150;20811,975
20210831;9;22000;22141,738
20210831;10;22150;22533,688
20210831;11;22600;22729,775
20210831;12;22800;23108,663
20210831;13;22900;23093,325
20210831;14;22900;22974,850
20210831;15;22350;22590,588
20210831;16;22150;22313,838
20210831;17;21850;22051,663
20210831;18;21650;22051,363
20210831;19;21850;21971,075
20210831;20;22650;22454,563
20210831;21;22950;22878,025
20210831;22;22100;21432,963
20210831;23;20000;19767,963
20210831;24;18750;18315,025
20210901;1;16813;17162,675
20210901;2;16434;16547,150
20210901;3;16303;16221,025
20210901;4;16397;16360,650
20210901;5;16456;16604,988
20210901;6;16815;17068,725
20210901;7;19156;19121,313
20210901;8;21032;21187,750
20210901;9;22207;22040,963
20210901;10;22435;22075,925
20210901;11;22423;22016,900
20210901;12;22471;22318,063
20210901;13;22477;22443,188
20210901;14;22244;22201,175
20210901;15;21976;21935,025
20210901;16;21803;21879,813
20210901;17;21572;21781,850
20210901;18;21388;21616,488
20210901;19;21343;21729,175
20210901;20;22033;22370,788
20210901;21;22429;23019,913
20210901;22;20774;21485,963
20210901;23;19333;19666,863
20210901;24;17866;18315,488
