Data;Godz.;Dobowa prognoza zapotrzebowania KSE;Rzeczywiste zapotrzebowanie KSE
20180501;1;14400;14998,988
20180501;2;13700;14435,900
20180501;3;13400;14049,963
20180501;4;13300;13824,888
20180501;5;13250;13561,988
20180501;6;12450;12968,650
20180501;7;13750;13258,988
20180501;8;14850;14253,975
20180501;9;16050;15388,613
20180501;10;16650;16242,075
20180501;11;16900;16596,188
20180501;12;16950;16578,488
20180501;13;16850;16466,300
20180501;14;16900;16428,700
20180501;15;16500;16010,850
20180501;16;16000;15781,475
20180501;17;15700;15373,813
20180501;18;15700;15258,100
20180501;19;16000;15371,738
20180501;20;16450;15732,800
20180501;21;17650;16612,975
20180501;22;16850;16667,763
20180501;23;15950;15552,875
20180501;24;14650;14465,000
20180502;1;14000;13592,025
20180502;2;13600;13145,088
20180502;3;13600;12939,225
20180502;4;13600;12919,738
20180502;5;13500;12938,000
20180502;6;14100;12914,200
20180502;7;16200;14698,975
20180502;8;17700;16423,075
20180502;9;18700;17623,888
20180502;10;19000;18293,588
20180502;11;19200;18418,225
20180502;12;19200;18560,363
20180502;13;19200;18644,338
20180502;14;19400;18708,225
20180502;15;19000;18617,688
20180502;16;18600;18372,150
20180502;17;18200;17971,925
20180502;18;18000;17759,250
20180502;19;17700;17559,063
20180502;20;18000;17767,150
20180502;21;18800;18563,838
20180502;22;18200;18199,138
20180502;23;17000;16803,225
20180502;24;15800;15510,563
20180503;1;14300;14472,575
20180503;2;13600;13820,163
20180503;3;13200;13580,238
20180503;4;13000;13480,650
20180503;5;13000;13283,438
20180503;6;12200;12711,700
20180503;7;13200;13113,038
20180503;8;14300;13743,625
20180503;9;15300;14855,813
20180503;10;16100;15709,825
20180503;11;16400;16212,150
20180503;12;16500;16212,438
20180503;13;16500;16081,100
20180503;14;16400;16054,000
20180503;15;16000;15598,225
20180503;16;15600;15330,013
20180503;17;15300;15088,638
20180503;18;15500;15077,125
20180503;19;15900;15299,025
20180503;20;16600;15527,925
20180503;21;17500;16339,488
20180503;22;17000;16277,263
20180503;23;16100;15517,725
20180503;24;14900;14258,988
20180504;1;14000;13525,888
20180504;2;13500;13149,225
20180504;3;13300;12851,800
20180504;4;13400;12870,963
20180504;5;13200;12979,513
20180504;6;13800;13073,850
20180504;7;15900;15073,963
20180504;8;17400;16973,525
20180504;9;18300;18244,250
20180504;10;18600;18769,588
20180504;11;18800;19060,875
20180504;12;18900;19277,975
20180504;13;19000;19224,113
20180504;14;19200;19273,738
20180504;15;18900;18950,500
20180504;16;18600;18793,625
20180504;17;18200;18531,138
20180504;18;18000;18241,313
20180504;19;17800;18118,250
20180504;20;18200;18313,425
20180504;21;19200;18957,975
20180504;22;18600;18805,825
20180504;23;17100;17350,638
20180504;24;15900;15968,875
20180505;1;14700;14909,850
20180505;2;14100;14343,188
20180505;3;13700;14037,063
